ApplNo	ProductNo	MarketingStatusID	TECode
021022	001	1	AT
021027	001	1	AP
021027	002	1	AP
021029	001	1	AB
021029	002	1	AB
021029	003	1	AB
021029	004	1	AB
021029	005	1	AB
021029	006	1	AB
021035	001	1	AB
021035	002	1	AB
021035	003	1	AB
021035	004	1	AB
021038	001	1	AP
021038	002	1	AP
021038	003	1	AP
021038	004	1	AP
021055	001	1	AB
021057	001	1	AP
021065	001	1	AB
021068	001	1	AA
021073	001	1	AB
021073	002	1	AB
021073	003	1	AB
021077	001	1	AB
021077	002	1	AB
021077	003	1	AB
021078	001	1	AB
021078	002	1	AB
021083	001	1	AA
021086	001	1	AB
021086	002	1	AB
021086	003	1	AB
021086	004	1	AB
021087	001	1	AB
021087	002	1	AB
021087	003	1	AB
021090	001	1	AB
021093	001	1	AB
021093	002	1	AB
021093	003	1	AB
021098	001	1	AB
021107	001	1	AB
021107	002	1	AB
021110	001	1	AB
021110	002	1	AB
021110	004	1	AB
021113	001	1	AP
021113	002	1	AP
021116	001	1	AB2
021116	001	1	AB4
021116	002	1	AB2
021116	002	1	AB4
021116	003	1	AB2
021116	003	1	AB4
021116	004	1	AB2
021116	004	1	AB4
021116	005	1	AB2
021116	005	1	AB4
021116	006	1	AB2
021116	006	1	AB4
021116	007	1	AB2
021116	007	1	AB4
021116	008	1	AB2
021116	008	1	AB4
021116	009	1	AB2
021116	009	1	AB4
021116	010	1	AB2
021116	010	1	AB4
021116	011	1	AB2
021116	011	1	AB4
021116	012	1	AB2
021116	012	1	AB4
021117	001	1	AP
021121	001	1	AB
021121	002	1	AB
021121	003	1	AB
021121	004	1	AB
021123	001	1	AB
021129	001	1	AA
021130	002	1	AB
021131	001	1	AP
021131	003	1	AP
021132	001	1	AB
021134	001	1	AB
021134	002	1	AB
021134	003	1	AB
021142	001	1	AB1
021148	008	1	
021148	009	1	
021151	001	1	AB
021151	002	1	AB
021151	003	1	AB
021152	001	1	AB
021153	001	1	AB
021153	002	1	AB
021158	001	1	AB
021159	001	1	AT
021160	003	1	AB
021162	001	1	AB
021162	002	1	AB
021162	003	1	AB
021165	001	1	AB
021168	001	1	AB
021168	002	1	AB
021169	001	1	AB
021169	002	1	AB
021169	003	1	AB
021171	001	1	AP
021171	002	1	AP
021171	003	1	AP
021171	004	1	AP
021176	001	1	AB
021179	001	1	AB
021179	002	1	AB
021184	002	1	AB
021184	003	1	AB
021187	001	1	AB
021192	001	1	AB
021196	001	1	AA
021205	001	1	AB
021208	001	1	AB
021208	002	1	AB
021208	003	1	AB
021210	001	1	AB1
021210	001	1	AB2
021210	001	1	AB3
021210	002	1	AB1
021210	002	1	AB2
021210	002	1	AB3
021210	003	1	AB1
021210	003	1	AB2
021210	003	1	AB3
021210	004	1	AB1
021210	004	1	AB2
021210	004	1	AB3
021210	005	1	AB1
021210	005	1	AB2
021210	005	1	AB3
021210	006	1	AB1
021210	006	1	AB2
021210	006	1	AB3
021210	007	1	AB1
021210	007	1	AB2
021210	007	1	AB3
021210	008	1	AB1
021210	008	1	AB2
021210	008	1	AB3
021210	009	1	AB1
021210	009	1	AB2
021210	009	1	AB3
021210	010	1	AB1
021210	010	1	AB2
021210	010	1	AB3
021210	011	1	AB1
021210	011	1	AB2
021210	011	1	AB3
021210	012	1	AB1
021210	012	1	AB2
021210	012	1	AB3
021223	002	1	AP
021223	003	1	AP
021227	001	1	AP
021227	002	1	AP
021228	001	1	AB
021228	002	1	AB
021231	001	1	AB
021231	002	1	AB
021232	001	1	AB
021232	002	1	AB
021232	003	1	AB
021246	002	1	AB
021248	002	1	AP
021251	001	1	AA
021252	002	1	AB
021253	001	1	AP
021259	001	1	AB2
021259	002	1	AB2
021259	003	1	AB2
021259	004	1	AB2
021259	005	1	AB2
021259	006	1	AB2
021262	001	1	AT
021266	001	1	AB
021266	002	1	AB
021267	001	1	AP
021272	001	1	AP
021272	002	1	AP
021272	003	1	AP
021272	004	1	AP
021278	001	1	AB
021278	002	1	AB
021278	003	1	AB
021283	001	1	AB
021283	002	1	AB
021283	003	1	AB
021283	004	1	AB
021284	001	1	AB1
021284	002	1	AB1
021284	003	1	AB1
021284	004	1	AB1
021285	001	1	AB
021286	001	1	AB
021286	003	1	AB
021286	004	1	AB
021287	001	1	AB
021290	001	1	AB
021290	002	1	AB
021292	001	1	AB2
021292	002	1	AB2
021292	003	1	AB2
021292	004	1	AB2
021292	005	1	AB2
021292	006	1	AB2
021292	007	1	AB2
021292	008	1	AB2
021292	009	1	AB2
021292	010	1	AB2
021292	011	1	AB2
021300	001	1	AA
021301	001	1	AB1
021301	001	1	AB3
021301	002	1	AB1
021301	002	1	AB3
021301	003	1	AB1
021301	003	1	AB3
021301	004	1	AB1
021301	004	1	AB3
021301	005	1	AB1
021301	005	1	AB3
021301	006	1	AB1
021301	006	1	AB3
021301	007	1	AB1
021301	007	1	AB3
021301	008	1	AB1
021301	008	1	AB3
021301	009	1	AB1
021301	009	1	AB3
021301	010	1	AB1
021301	010	1	AB3
021301	011	1	AB1
021301	011	1	AB3
021302	001	1	AB
021303	001	1	AB
021303	002	1	AB
021303	003	1	AB
021303	004	1	AB
021303	005	1	AB
021303	006	1	AB
021304	001	1	AB
021305	007	1	AA
021306	001	1	AB
021306	002	1	AB
021306	003	1	AB
021306	004	1	AB
021306	005	1	AB
021312	001	1	AB
021312	002	1	AB
021319	001	1	AB
021323	001	1	AB
021323	002	1	AB
021323	003	1	AB
021324	001	1	AB
021333	001	1	AB
021337	001	1	AP
021342	001	1	AB1
021342	001	1	AB2
021342	001	1	AB3
021342	002	1	AB1
021342	002	1	AB2
021342	002	1	AB3
021342	003	1	AB1
021342	003	1	AB2
021342	003	1	AB3
021342	004	1	AB1
021342	004	1	AB2
021342	004	1	AB3
021342	005	1	AB1
021342	005	1	AB2
021342	005	1	AB3
021342	006	1	AB1
021342	006	1	AB2
021342	006	1	AB3
021342	007	1	AB1
021342	007	1	AB2
021342	007	1	AB3
021342	008	1	AB1
021342	008	1	AB2
021342	008	1	AB3
021342	009	1	AB1
021342	009	1	AB2
021342	009	1	AB3
021342	010	1	AB1
021342	010	1	AB2
021342	010	1	AB3
021342	011	1	AB1
021342	011	1	AB2
021342	011	1	AB3
021342	012	1	AB1
021342	012	1	AB2
021342	012	1	AB3
021344	001	1	AO
021345	001	1	AP
021345	002	1	AP
021345	003	1	AP
021345	004	1	AP
021348	001	1	AB
021350	002	1	BX
021356	001	1	AB
021356	002	1	AB
021356	003	1	AB
021356	004	1	AB
021360	002	1	AB
021366	002	1	AB
021366	003	1	AB
021366	004	1	AB
021366	005	1	AB
021368	001	1	AB
021368	002	1	AB
021368	003	1	AB1
021368	004	1	AB
021372	001	1	AP
021372	002	1	AP
021383	001	1	AP
021392	001	1	AB
021392	002	1	AB
021392	003	1	AB
021392	004	1	AB
021392	005	1	AB
021392	006	1	AB
021400	001	1	AB
021400	002	1	AB
021400	004	1	AB
021402	001	1	AB1
021402	001	1	AB2
021402	002	1	AB1
021402	002	1	AB2
021402	003	1	AB1
021402	003	1	AB2
021402	004	1	AB1
021402	004	1	AB2
021402	005	1	AB1
021402	005	1	AB2
021402	006	1	AB1
021402	006	1	AB2
021402	007	1	AB1
021402	007	1	AB2
021402	008	1	AB1
021402	008	1	AB2
021402	009	1	AB1
021402	009	1	AB2
021402	010	1	AB1
021402	010	1	AB2
021402	011	1	AB1
021402	011	1	AB2
021402	012	1	AB1
021402	012	1	AB2
021409	001	1	AB
021411	002	1	AB
021411	003	1	AB
021411	004	1	AB
021411	005	1	AB
021411	006	1	AB
021411	007	1	AB
021411	008	1	AB
021416	001	1	AB
021416	002	1	AB
021416	003	1	AB
021419	001	1	AA
021419	002	1	AA
021426	001	1	
021426	002	1	
021426	003	1	
021426	004	1	
021427	001	1	AB
021427	002	1	AB
021427	004	1	AB
021428	001	1	AB
021428	002	1	AB
021434	001	1	AB
021434	002	1	AB
021434	003	1	AB
021434	004	1	AB
021436	001	1	AB
021436	002	1	AB
021436	003	1	AB
021436	004	1	AB
021436	005	1	AB
021436	006	1	AB
021437	001	1	AB
021437	002	1	AB
021438	001	1	BX
021438	002	1	BX
021444	001	1	AB
021444	002	1	AB
021444	003	1	AB
021444	004	1	AB
021444	005	1	AB
021445	001	1	AB
021446	001	1	AB
021446	002	1	AB
021446	003	1	AB
021446	004	1	AB
021446	005	1	AB
021446	006	1	AB
021446	007	1	AB
021446	008	1	AB
021447	001	1	AB
021447	002	1	AB
021447	003	1	AB
021449	001	1	AB
021454	001	1	AB2
021455	002	1	AB
021457	001	1	AB2
021463	001	1	AB
021468	002	1	AB
021468	003	1	AB
021468	004	1	AB
021470	001	1	AB
021476	001	1	AB
021476	002	1	AB
021476	003	1	AB
021478	001	1	AB
021485	001	1	AB
021485	002	1	AB
021485	003	1	AB
021485	004	1	AB
021485	005	1	AB
021485	006	1	AB
021487	001	1	AB
021487	002	1	AB
021500	001	1	AB
021505	001	1	AA
021506	002	1	AP
021506	003	1	AP
021513	001	1	AB
021513	002	1	AB
021515	001	1	AB3
021515	002	1	AB3
021516	001	1	AT2
021518	001	1	AB
021518	002	1	AB
021519	001	1	AB
021519	002	1	AB
021519	003	1	AB
021520	001	1	AB
021520	002	1	AB
021520	003	1	AB
021520	004	1	AB
021520	005	1	AB
021526	001	1	AB
021526	002	1	AB
021528	001	1	AT
021532	002	1	AB
021532	003	1	AB
021532	005	1	AB
021535	001	1	AB
021537	001	1	AB
021539	001	1	AP
021540	001	1	AB
021540	002	1	AB
021540	003	1	AB
021540	004	1	AB
021540	005	1	AB
021540	006	1	AB
021540	007	1	AB
021540	008	1	AB
021540	009	1	AB
021540	010	1	AB
021540	011	1	AB
021544	001	1	AB
021548	001	1	AB
021549	001	1	AB
021549	002	1	AB
021560	001	1	AB
021560	002	1	AB
021560	003	1	AB
021565	001	1	AT
021567	002	1	AB
021567	003	1	AB
021567	004	1	AB
021572	002	1	AP
021588	001	1	AB
021588	002	1	AB
021591	001	1	AB
021598	001	1	AT1
021605	001	1	AB
021606	001	1	AB
021606	002	1	AB
021615	001	1	AB
021615	002	1	AB
021615	003	1	AB
021618	001	1	AB
021618	002	1	AB
021624	001	1	AP
021630	001	1	AB
021636	001	1	AB
021636	002	1	AB
021641	001	1	AB
021641	002	1	AB
021642	001	1	AB
021644	001	1	AB
021648	001	1	AA
021652	001	1	AB
021654	001	1	AB
021656	001	1	AB
021656	002	1	AB
021673	001	1	AP
021676	001	1	AB
021687	001	1	AB
021687	002	1	AB
021687	003	1	AB
021687	004	1	AB
021688	001	1	AB
021688	002	1	AB
021688	003	1	AB
021689	002	1	AP
021695	001	1	AB
021695	003	1	AB
021735	001	1	BX
021738	001	1	AT
021742	002	1	AB
021742	003	1	AB
021742	004	1	AB
021742	005	1	AB
021743	001	1	AB
021743	002	1	AB
021743	003	1	AB
021748	001	1	AB3
021748	002	1	AB3
021752	001	1	AB
021753	001	1	AB
021758	001	1	AB
021759	001	1	AP
021759	002	1	AP
021764	001	1	AT
021774	001	1	AB
021774	002	1	AB
021777	001	1	AB
021777	002	1	AB
021778	001	1	AB
021782	001	1	AB
021789	001	1	AB
021790	001	1	AP
021794	001	1	AB
021797	001	1	AB
021797	002	1	AB
021799	001	1	AB
021802	001	1	AB
021802	002	1	AB
021802	003	1	AB
021802	004	1	AB
021802	005	1	AB
021802	006	1	AB
021802	007	1	AB
021802	008	1	AB
021806	001	1	BX
021817	001	1	AP
021821	001	1	AP
021830	001	1	AB
021835	001	1	AT
021840	001	1	AB
021842	001	1	AB
021842	002	1	AB
021844	001	1	AB
021845	001	1	AB
021849	001	1	AB
021849	002	1	AB
021852	001	1	AB
021856	001	1	AB
021856	002	1	AB
021858	001	1	AP
021860	001	1	AB1
021860	003	1	AB1
021861	001	1	AB
021870	002	1	AP
021871	001	1	AB
021872	001	1	AP
021875	001	1	AB
021875	003	1	AB
021875	004	1	AB
021875	005	1	AB
021876	001	1	AB
021879	001	1	AB
021881	001	1	AA
021882	001	1	AB
021882	002	1	AB
021882	003	1	AB
021894	001	1	AB
021894	002	1	AB
021903	001	1	AP
021911	002	1	AB
021911	003	1	AB
021923	001	1	AB
021925	001	1	AB
021925	002	1	AB
021926	001	1	AB
021937	001	1	AB
021945	001	1	AP1
021945	002	1	AP
021951	001	1	BX
021951	002	1	BX
021951	003	1	BX
021951	004	1	BX
021957	001	1	AB
021957	002	1	AB
021959	001	1	AB
021959	002	1	AB
021959	003	1	AB
021976	002	1	AB
021980	001	1	AP
021985	001	1	AB
021985	002	1	AB
021990	002	1	AB
021990	003	1	AB
021990	004	1	AB
021990	005	1	AB
021992	001	1	AB
021992	002	1	AB
021992	003	1	AB
021994	001	1	AT
021997	001	1	AB
021997	002	1	AB
021999	001	1	AB
021999	002	1	AB
021999	003	1	AB
021999	006	1	AB
022000	001	1	AB
022003	001	1	AB
022006	001	1	AA
022008	001	1	AB
022008	005	1	AB
022008	006	1	AB
022012	001	1	AB
022012	002	1	AB
022012	003	1	AB
022012	004	1	AB
022013	001	1	AB2
022020	001	1	AB
022023	002	1	AP
022030	001	1	AB
022030	002	1	AB
022036	001	1	AB
022036	002	1	AB
022037	001	1	AB
022037	002	1	AB
022037	003	1	AB
022037	004	1	AB
022047	001	1	AB
022047	002	1	AB
022047	003	1	AB
022047	004	1	AB
022047	005	1	AB
022052	001	1	AB
022064	001	1	AB
022070	001	1	AB
022076	001	1	AB
022081	001	1	AB
022081	002	1	AB
022083	001	1	AB
022083	002	1	AB
022083	005	1	AB
022088	001	1	AP
022100	001	1	AB
022100	002	1	AB
022100	003	1	AB
022100	004	1	AB
022101	001	1	AB
022104	001	1	AB
022104	002	1	AB
022104	003	1	AB
022104	004	1	AB
022115	001	1	AB
022115	002	1	AB
022115	003	1	AB
022115	004	1	AB
022115	005	1	AB
022115	006	1	AB
022118	001	1	AB
022118	002	1	AB
022119	001	1	AP
022127	001	1	AB
022137	001	1	AP
022142	001	1	AB
022150	001	1	AP
022157	001	1	AA
022160	001	1	AP
022160	002	1	AP
022165	001	1	AB
022181	001	1	AB
022185	001	1	AB
022186	001	1	AP
022195	001	1	AA
022195	002	1	AA
022195	003	1	AA
022202	001	1	AB
022203	002	1	AB
022206	001	1	AB
022206	002	1	AB
022207	001	1	AB
022207	002	1	AB
022214	001	1	TBD
022223	001	1	TBD
022224	001	1	AB
022224	002	1	AB
022234	001	1	AP
022234	002	1	AP
022234	003	1	AP
022235	001	1	TBD
022235	002	1	TBD
022235	003	1	TBD
022250	001	1	AB
022251	001	1	AB
022251	002	1	AB
022251	003	1	AB
022251	004	1	AB
022257	001	1	AB
022262	001	1	AB
022275	002	1	AB
022285	001	1	AB
022285	002	1	AB
022287	002	1	AB
022301	001	1	AB
022307	001	1	AB
022307	002	1	AB
022309	001	1	AB
022309	002	1	AB2
022309	003	1	AB2
022310	001	1	TBD
022314	001	1	AB
022314	002	1	AB
022314	003	1	AB
022314	004	1	AB
022314	005	1	AB
022318	001	1	AB
022318	002	1	AB
022320	001	1	AB
022331	003	1	AB1
022332	001	1	AB2
022334	001	1	AB
022334	002	1	AB
022334	003	1	AB
022334	004	1	AB
022352	001	1	AB
022362	002	1	AB
022363	001	1	AB
022363	002	1	AB
022363	003	1	AB
022369	001	1	AT
022372	001	1	AA
022401	001	1	AB
022401	002	1	AB
022401	003	1	AB
022401	004	1	AB
022402	001	1	AB
022402	002	1	AB
022402	003	1	AB
022410	001	1	AB
022410	002	1	AB
022410	003	1	AB
022410	004	1	AB
022417	001	1	AB
022421	001	1	AB
022421	002	1	AB
022421	003	1	AB
022421	004	1	AB
022421	005	1	AB
022421	006	1	AB
022421	007	1	AB
022428	001	1	AT2
022430	001	1	AB
022433	001	1	AB
022450	001	1	AP
022453	001	1	AP
022460	001	1	AB
022462	001	1	AP
022462	002	1	AP
022462	003	1	AP
022462	004	1	AP
022473	001	1	AP
022474	001	1	AB
022485	001	1	AP
022488	001	1	AA
022511	001	1	AB
022511	002	1	AB
022512	001	1	AB
022512	002	1	AB
022522	001	1	AB
022525	001	1	AB
022525	002	1	AB
022525	003	1	AB
022525	004	1	AB
022527	001	1	AB
022532	001	1	AB
022534	003	1	AP
022534	004	1	AP
022534	005	1	AP
022544	001	1	BX
022544	002	1	BX
022548	001	1	AT
022560	001	1	AB
022567	001	1	AB
022567	002	1	AB
022567	003	1	AB
022568	001	1	AB
022573	001	1	AB
022574	001	1	AB
040001	001	1	AB
040001	002	1	AB
040010	001	1	AA
040014	001	1	AT
040026	001	1	AA
040028	001	1	AA
040029	001	1	AA
040036	001	1	AB
040036	002	1	AB
040037	001	1	AT
040039	001	1	AT
040041	001	1	AT
040054	001	1	AB
040056	001	1	AP
040058	001	1	AB
040062	001	1	AB
040062	002	1	AB
040064	001	1	AT
040066	001	1	AT
040067	001	1	AT
040074	001	1	AT
040075	001	1	AT
040078	001	1	AP
040081	001	1	AB
040086	001	1	AB
040086	002	1	AB
040088	001	1	AA
040089	001	1	AP
040090	001	1	AA
040090	002	1	AA
040099	001	1	AA
040104	001	1	AB
040105	001	1	AA
040114	001	1	AB
040114	002	1	AB
040114	003	1	AB
040118	001	1	AB
040119	001	1	AA
040133	001	1	AB
040140	001	1	AP
040145	001	1	AB
040145	002	1	AB
040145	003	1	AB
040145	004	1	AB
040145	005	1	AB
040145	006	1	AB
040145	007	1	AB
040145	008	1	AB
040145	009	1	AB
040148	001	1	AA
040148	003	1	AA
040148	004	1	AA
040148	005	1	AA
040151	001	1	AA
040156	001	1	AB
040156	002	1	AB
040159	001	1	AB
040159	002	1	AB
040159	003	1	AB
040161	001	1	AB
040164	001	1	AT
040166	001	1	AT
040169	001	1	AA
040174	001	1	AP
040177	001	1	AA
040180	001	1	AA
040183	001	1	AB
040185	001	1	AB
040185	002	1	AB
040188	001	1	AA
040189	001	1	AB
040189	002	1	AB
040189	003	1	AB
040189	004	1	AB
040190	001	1	AA
040191	001	1	AA
040191	002	1	AA
040194	001	1	AB
040195	001	1	AB
040195	002	1	AB
040197	001	1	AB
040197	002	1	AB
040197	003	1	AB
040204	001	1	AB
040209	001	1	AB
040209	002	1	AB
040209	003	1	AB
040209	004	1	AB
040215	001	1	AT
040218	001	1	AB
040218	002	1	AB
040218	003	1	AB
040218	004	1	AB
040218	005	1	AB
040218	006	1	AB
040226	001	1	AB
040226	002	1	AB
040226	003	1	AB
040226	004	1	AB
040228	001	1	AA
040230	001	1	AB
040232	001	1	AB
040235	001	1	AP
040241	002	1	AA
040245	001	1	AA
040246	001	1	AB
040247	001	1	AT
040249	001	1	AB
040251	001	1	AA
040253	001	1	AA
040254	001	1	AA
040254	002	1	AA
040256	001	1	AB
040256	002	1	AB
040258	001	1	AP
040263	001	1	AP
040265	001	1	AP
040266	001	1	AP
040268	001	1	AB
040268	002	1	AB
040273	001	1	AP
040273	002	1	AP
040274	001	1	AB
040275	001	1	AB
040275	002	1	AB
040275	003	1	AB
040277	001	1	AT
040278	001	1	AP
040278	002	1	AP
040279	001	1	AP
040279	002	1	AP
040282	001	1	AB
040282	002	1	AB
040284	001	1	AB
040286	001	1	AP
040298	001	1	AB
040298	002	1	AB
040298	003	1	AB
040300	001	1	AB
040300	002	1	AB
040300	003	1	AB
040301	001	1	AB
040301	002	1	AB
040301	003	1	AB
040301	004	1	AB
040301	005	1	AB
040301	006	1	AB
040301	007	1	AB
040301	008	1	AB
040301	009	1	AB
040302	001	1	AP
040302	002	1	AP
040313	001	1	AA
040314	001	1	AT
040315	001	1	AT
040317	001	1	AB
040319	001	1	AB
040320	001	1	AB
040320	002	1	AB
040323	001	1	AA
040326	001	1	AB
040326	002	1	AB
040326	003	1	AB
040327	001	1	AB
040330	001	1	AA
040330	002	1	AA
040330	003	1	AA
040330	004	1	AA
040331	001	1	AA
040331	002	1	AA
040333	001	1	AP
040334	001	1	AP
040334	002	1	AP
040335	001	1	AP
040342	001	1	AB
040347	001	1	AP
040349	001	1	AB
040350	001	1	AB
040350	002	1	AB
040355	001	1	AA
040361	001	1	AA
040361	002	1	AA
040362	001	1	AB
040362	002	1	AB
040362	003	1	AB
040368	001	1	AB
040377	001	1	AA
040378	001	1	AA
040388	001	1	AP
040392	001	1	AB
040399	001	1	AA
040400	001	1	AA
040401	001	1	AA
040405	001	1	AA
040409	001	1	AA
040411	001	1	AB
040411	002	1	AB
040412	001	1	AB
040412	002	1	AB
040416	001	1	AB
040416	002	1	AB
040416	003	1	AB
040416	004	1	AB
040416	005	1	AB
040416	006	1	AB
040416	007	1	AB
040416	008	1	AB
040416	009	1	AB
040417	001	1	AT
040419	001	1	AA
040419	002	1	AA
040419	003	1	AA
040420	001	1	AB
040422	001	1	AB
040422	002	1	AB
040422	003	1	AB
040422	004	1	AB
040422	005	1	AB
040422	006	1	AB
040422	007	1	AB
040424	001	1	AB
040424	002	1	AB
040424	003	1	AB
040425	001	1	AB
040428	001	1	AB
040428	002	1	AB
040430	001	1	AB
040431	001	1	AB
040432	001	1	AA
040433	001	1	AT
040436	001	1	AA
040436	002	1	AA
040439	001	1	AB
040439	002	1	AB
040439	003	1	AB
040439	004	1	AB
040440	001	1	AB
040440	002	1	AB
040440	003	1	AB
040440	004	1	AB
040440	005	1	AB
040440	006	1	AB
040440	007	1	AB
040442	001	1	AA
040444	001	1	AB
040444	002	1	AB
040444	003	1	AB
040444	004	1	AB
040444	005	1	AB
040444	006	1	AB
040444	007	1	AB
040445	001	1	AB
040453	001	1	AP
040455	001	1	AP
040461	001	1	AB
040462	001	1	AP
040463	001	1	AP
040465	001	1	AP
040466	001	1	AP
040467	001	1	AT
040467	002	1	AT
040475	001	1	AP
040480	001	1	AB
040480	002	1	AB
040480	003	1	AB
040480	004	1	AB
040480	005	1	AB
040480	006	1	AB
040480	007	1	AB
040481	001	1	AP
040482	001	1	AA
040484	001	1	AP
040486	001	1	AB
040489	001	1	AA
040489	002	1	AA
040491	001	1	AP
040498	001	1	AP
040500	001	1	AB
040500	002	1	AB
040502	001	1	AB
040503	001	1	AT
040506	001	1	AA
040510	001	1	AA
040511	001	1	AA
040517	001	1	AA
040517	002	1	AA
040518	001	1	AA
040521	001	1	AB
040525	001	1	AA
040526	001	1	AA
040528	001	1	AB
040530	001	1	AO
040532	001	1	AA
040533	001	1	AA
040534	001	1	AA
040537	001	1	AA
040540	001	1	AP
040541	002	1	AP
040545	001	1	AA
040545	002	1	AA
040547	001	1	AB
040547	002	1	AB
040555	001	1	AA
040557	001	1	AB
040557	002	1	AB
040560	002	1	AB
040560	003	1	AB
040572	001	1	AP
040573	001	1	AP
040574	001	1	AB
040575	001	1	AO
040576	001	1	AA
040579	001	1	AB
040580	001	1	AB
040581	001	1	AB
040583	001	1	AP
040583	002	1	AP
040584	001	1	AB
040586	001	1	AB
040586	002	1	AB
040590	001	1	AA
040591	001	1	AB
040594	001	1	AB
040596	001	1	AB
040596	002	1	AB
040596	003	1	AB
040597	001	1	AA
040597	002	1	AA
040603	001	1	AB
040603	002	1	AB
040604	001	1	AB
040604	002	1	AB
040604	003	1	AB
040607	001	1	AT
040609	001	1	AT
040610	001	1	AB
040611	001	1	AB
040612	001	1	AP
040613	001	1	AA
040615	001	1	AO
040615	002	1	AO
040616	001	1	AB
040616	002	1	AB
040616	003	1	AB
040616	004	1	AB
040616	005	1	AB
040616	006	1	AB
040616	007	1	AB
040616	008	1	AB
040616	009	1	AB
040618	001	1	AB
040620	001	1	AB
040620	002	1	AB
040622	001	1	AB
040622	002	1	AB
040622	003	1	AB
040625	001	1	AA
040626	001	1	AB
040626	002	1	AB
040627	001	1	AA
040633	001	1	AA
040634	001	1	AA
040635	001	1	AA
040636	001	1	AA
040640	001	1	AB
040642	001	1	AA
040642	002	1	AA
040644	001	1	AA
040646	001	1	AB
040646	002	1	AB
040646	003	1	AB
040649	001	1	AA
040653	001	1	AA
040653	002	1	AA
040654	001	1	AA
040655	001	1	AA
040656	001	1	AA
040657	001	1	AB
040658	001	1	AA
040658	002	1	AA
040658	003	1	AA
040659	001	1	AA
040659	002	1	AA
040660	001	1	AA
040663	001	1	AB
040663	002	1	AB
040663	003	1	AB
040663	004	1	AB
040663	005	1	AB
040663	006	1	AB
040663	007	1	AB
040663	008	1	AB
040663	009	1	AB
040667	002	1	AB
040668	001	1	AA
040671	001	1	AT
040671	002	1	AT
040672	002	1	AT
040673	001	1	AB
040673	002	1	AB
040673	003	1	AB
040674	001	1	AA
040675	001	1	AA
040677	001	1	AA
040677	002	1	AA
040677	003	1	AA
040677	004	1	AA
040682	001	1	AA
040682	002	1	AA
040684	001	1	AB
040686	001	1	AB
040700	001	1	AB
040702	001	1	AB
040702	002	1	AB
040702	003	1	AB
040707	001	1	AB
040710	001	1	AT
040712	001	1	AB
040712	002	1	AB
040712	003	1	AB
040713	001	1	AB
040715	001	1	AA
040715	002	1	AA
040715	003	1	AA
040716	001	1	AP
040718	001	1	AA
040719	001	1	AB
040719	002	1	AB
040728	001	1	AA
040728	002	1	AA
040728	003	1	AA
040728	004	1	AA
040730	001	1	AP
040731	001	1	AB
040731	002	1	AB
040733	001	1	AB
040733	002	1	AB
040733	003	1	AB
040734	001	1	AB
040734	002	1	AB
040736	001	1	AA
040737	001	1	AP
