blockgroup_FIPS,total_distribution_power_line_length,cost_per_household_for_undergrounding_fire_prone_lines
geoId/060190059041,108002.62280019993,0.0
geoId/060190059053,71461.22988815625,0.0
geoId/060190014121,27968.89052532448,0.0
geoId/060190059121,105300.36814289005,0.0
geoId/060816053003,2295.1953079614946,0.0
geoId/060816053004,2578.9177473429513,0.0
geoId/060816052002,2624.4744618489317,0.0
geoId/060610235001,84206.155041927,1533.485243758495
geoId/060610237001,26126.85346830912,0.0
geoId/060610238001,41062.87017252155,0.0
geoId/060610236002,23782.101703272085,0.0
geoId/060610237002,17180.1481263503,0.0
geoId/060610213093,35940.833693508364,0.0
geoId/060610236001,26484.351006618625,237.38199129005991
geoId/060610232001,34959.218007737385,0.0
geoId/060014235001,3786.405685861372,0.0
geoId/060014236023,2126.5873795819434,0.0
geoId/060014236011,4470.6268588034,0.0
geoId/060971537062,33931.225494962644,0.0
geoId/060971536001,26643.02618193644,0.0
geoId/060971530053,26791.56691763417,0.0
geoId/060971530054,6202.742573609897,0.0
geoId/060971530056,3734.04770260052,0.0
geoId/060971530061,3790.7397770786292,0.0
geoId/060971530051,19981.59874345831,0.0
geoId/060971530055,7227.42588844343,0.0
geoId/060971530052,21436.79179509325,0.0
geoId/060971530062,4862.1153371966075,0.0
geoId/060971529062,39630.91739191449,0.0
geoId/060971529061,58863.16206853762,0.0
geoId/060971533001,15478.299653974675,0.0
geoId/060971533002,13247.793695207172,0.0
geoId/060971537061,20801.81922364386,0.0
geoId/060971533003,44956.169275188615,0.0
geoId/060971530063,8882.57594052967,0.0
geoId/060971534011,11882.766572592833,0.0
geoId/060971534012,17315.582922352667,0.0
geoId/060133451142,14069.16595786458,0.0
geoId/060133451131,17252.682838334444,296.1629210883638
geoId/060133551143,44455.623147108185,1553.38776751339
geoId/060133451132,22690.211244083996,615.06434170686
geoId/060133551141,13853.347048690935,15518.79494166286
geoId/060133551142,18673.6032289758,10764.6193810968
geoId/060133551132,19137.107638576115,7838.013056005813
geoId/060133551161,64525.297574743934,13584.712565650783
geoId/060750263031,3938.7868482820563,0.0
geoId/060816005005,3266.6146018367517,0.0
geoId/060816005004,3049.2882167842604,0.0
geoId/060816007002,3426.518803565908,0.0
geoId/060816004022,1867.120770405488,0.0
geoId/060816004021,1574.5060801029852,0.0
geoId/060816004012,2320.454646323498,0.0
geoId/060816004023,413.48999573683835,0.0
geoId/060750262004,2506.936904117594,0.0
geoId/060750262003,1495.0933144056553,0.0
geoId/060855024002,2838.1747424157147,0.0
geoId/060855023012,7877.313392057129,0.0
geoId/060855024005,7492.801510893093,0.0
geoId/060855024004,3904.757134996353,0.0
geoId/060855024007,3682.363548530296,0.0
geoId/060855031212,23544.76200822687,0.0
geoId/060855024006,5182.739276687883,0.0
geoId/060855031131,6227.9632473510255,0.0
geoId/060855031211,12164.890437730708,0.0
geoId/060855031221,33655.615093597116,0.0
geoId/060855031132,5128.411252065861,0.0
geoId/060855018004,3486.651664449795,0.0
geoId/060855031122,5511.951567763294,0.0
geoId/060855023021,3246.5327269754216,0.0
geoId/060855018003,4380.628168922255,0.0
geoId/060855024001,3759.0808984440446,0.0
geoId/060855017004,2877.5420228357452,0.0
geoId/060610203002,26086.30437953793,20519.223408646365
geoId/060530146012,56461.747144091154,0.0
geoId/060530103051,32570.82749512897,2140.417158363466
geoId/060530147004,15873.042219524776,0.0
geoId/060530102022,38860.83493155708,16757.563019827867
geoId/060530147003,26583.44417025767,0.0
geoId/060530147001,30626.36504816746,1882.8035110043763
geoId/060530102021,28678.74806389924,4549.117653725344
geoId/060530147002,19443.62103759945,0.0
geoId/060530101012,64558.97012504245,0.0
geoId/060890127022,105274.59756160923,3157.191305291472
geoId/060350401002,101790.51284185039,0.0
geoId/060350401001,64277.89703232687,0.0
geoId/060230116002,67691.94407624124,3586.4869990824423
geoId/060014094003,3610.353594491976,0.0
geoId/060014095001,5814.625823017781,0.0
geoId/060014095003,1189.7331429924338,0.0
geoId/060014095002,2014.837125933364,0.0
geoId/060014094001,1290.8710225574325,0.0
geoId/060133710002,4188.802561687172,0.0
geoId/060133700001,6339.347646757961,0.0
geoId/060133710001,3479.072415696709,0.0
geoId/060133710003,3712.0875339649483,0.0
geoId/060133720003,2518.951267365638,0.0
geoId/060133720004,2198.4348488495198,0.0
geoId/060133700002,2098.9302741994893,0.0
geoId/060133710006,2202.9786067695472,0.0
geoId/060133620003,4159.3467845203495,0.0
geoId/060133720002,2691.863595062232,0.0
geoId/060133710005,2342.909252905015,0.0
geoId/060133740001,3266.4951060660137,0.0
geoId/060133840004,3402.605245304417,0.0
geoId/060133710004,2975.0891846005866,0.0
geoId/060133521011,19756.081662019904,0.0
geoId/060133522011,13832.977292855601,0.0
geoId/060390005032,50197.82550127895,0.0
geoId/060390005033,261562.4082627648,0.0
geoId/060390005061,79511.25225169,0.0
geoId/060390005062,26842.63762429605,0.0
geoId/060390005071,24023.37956026304,0.0
geoId/060390005063,18019.690360522232,0.0
geoId/060390005074,24321.7662256444,0.0
geoId/060390002012,72598.36282305523,0.0
geoId/060971543024,58543.999317399466,0.0
geoId/060971543043,68778.32532903262,5174.64584019256
geoId/060971543022,74708.4125924151,0.0
geoId/060971543023,64747.54641606162,2289.7996992592807
geoId/060816056004,39316.78241011383,0.0
geoId/060014442002,7399.556489918513,0.0
geoId/060014442003,13558.876924911952,0.0
geoId/060014443022,48353.28017994301,0.0
geoId/060014445004,7914.738757689255,0.0
geoId/060014443021,8060.437353117691,0.0
geoId/060014446011,19167.68880785104,0.0
geoId/060014443011,5167.021455700989,0.0
geoId/060014444003,5050.773353018772,0.0
geoId/060014446022,30030.889832688794,0.0
geoId/060014443012,16614.76985032841,0.0
geoId/060770032053,4700.177809039402,0.0
geoId/060770033101,7597.506109354069,0.0
geoId/060770032051,6082.205968379986,0.0
geoId/060014301011,14075.120827301018,3162.4690509277298
geoId/060014301013,35302.01528423007,20716.23824055923
geoId/060014301012,14648.668124052268,7536.794566652123
geoId/060014311002,7359.16857894736,0.0
geoId/060014311001,9597.836238474405,0.0
geoId/060014301021,55280.748306888636,37452.962749767474
geoId/060014351032,13350.549891101387,669.26379231509
geoId/060014352001,11027.109364797,0.0
geoId/060014308003,7565.797941202862,0.0
geoId/060014401001,12626.127838575454,2632.7972188894187
geoId/060014351033,7540.446697613042,0.0
geoId/060390001092,123040.19236526072,134479.9339660266
geoId/060390001082,120957.30393145214,51374.98240199788
geoId/060390001062,86769.98526916884,3116.9323868026736
geoId/060390001061,72417.42246730498,34835.15860616627
geoId/060390001083,89208.37472111855,69387.51631680892
geoId/061070003016,52508.93486917252,0.0
geoId/061070005021,62123.23337222947,0.0
geoId/061070003015,18822.842293238293,0.0
geoId/061070003011,106247.56869379344,0.0
geoId/061070003022,5671.320634120537,0.0
geoId/061070003014,72093.76215072206,0.0
geoId/060390001081,154932.3763897675,105161.66653760323
geoId/060390001022,49170.827940251926,100716.26252133146
geoId/060750103001,2923.7701785408008,0.0
geoId/060750102001,3712.162640567864,0.0
geoId/060750104003,2649.431576532441,0.0
geoId/060750106001,709.1995252917062,0.0
geoId/060750101001,10695.762062281276,0.0
geoId/060750104001,1081.6015969284717,0.0
geoId/060750104002,2880.4746515212596,0.0
geoId/060750102003,3510.905493307207,0.0
geoId/060750129012,2481.772879681077,0.0
geoId/060750109001,1499.2138214849401,0.0
geoId/060750102002,3351.621807527534,0.0
geoId/060750101002,4798.119204536306,0.0
geoId/060750109003,2597.665373526249,0.0
geoId/060750103002,1234.1040634840156,0.0
geoId/060750103003,1673.9390906607507,0.0
geoId/060990002031,11226.453781915296,0.0
geoId/060990002035,18816.705832141786,0.0
geoId/060990002013,7643.422759101252,0.0
geoId/060990001011,104264.28064034852,0.0
geoId/060990001012,196265.5776870075,2091.624843112347
geoId/060990002033,5872.125148882254,0.0
geoId/060990002015,9108.391850786726,0.0
geoId/060610218021,40818.94306894176,38369.894334561206
geoId/060610218022,23275.269405819647,1310.2986377214204
geoId/060610218023,12396.023425486155,8067.275143456671
geoId/060610218012,45913.08760410553,79324.19559518856
geoId/060610218024,37396.266240656594,46975.518332489424
geoId/060610218013,19469.367684869267,168164.2268816813
geoId/060190085022,8297.908590970992,0.0
geoId/060190085012,3914.638532118092,0.0
geoId/060190085023,7086.976817836503,0.0
geoId/060990035003,11547.964543258462,0.0
geoId/060990035001,40778.15231966642,0.0
geoId/060330007012,45181.23706805627,4106.384193052698
geoId/060330006004,23825.266555587998,0.0
geoId/060330008022,13869.30768748569,0.0
geoId/060330007011,30012.304099981407,2651.197271863248
geoId/060971529042,4341.490068619667,0.0
geoId/060971530034,6536.7327106621,0.0
geoId/060971529044,7791.55486478424,0.0
geoId/060971530064,7989.002721355361,0.0
geoId/060971530065,5647.310792397688,0.0
geoId/060971530066,4274.045797942187,0.0
geoId/060971530021,9018.778907632211,0.0
geoId/060971529031,4938.728770183929,0.0
geoId/060971530012,6548.102999156956,0.0
geoId/060971529043,6709.767774419619,0.0
geoId/060014003001,3398.2040612749083,0.0
geoId/060014238001,3544.5441793869645,0.0
geoId/060014002002,4842.325348169863,0.0
geoId/060014003004,4068.7025799419753,0.0
geoId/060014238002,3867.208772265397,0.0
geoId/060014002001,3461.06127994277,0.0
geoId/060190042144,15335.735653913409,0.0
geoId/060190043022,16045.939814983572,0.0
geoId/060190043025,9224.366887997414,0.0
geoId/060190042142,10376.27277982499,0.0
geoId/060190042143,13801.615077677274,0.0
geoId/060190043024,11523.866711184442,0.0
geoId/060190043021,12748.151263485332,0.0
geoId/060190043013,22357.297119008057,0.0
geoId/060190042141,13098.528587713909,0.0
geoId/061150405003,7909.471453346344,0.0
geoId/061150404003,41426.805344719374,0.0
geoId/061150404002,7351.580203002106,0.0
geoId/061150409012,112502.60332542242,0.0
geoId/061150405001,9179.87942541153,0.0
geoId/061150409021,3126.087632630353,0.0
geoId/061150404001,8020.3675283907105,0.0
geoId/060190028002,8299.244728970982,0.0
geoId/060190028004,5078.594537329379,0.0
geoId/060190027011,2362.0467935926167,0.0
geoId/060190028001,6940.051767178543,0.0
geoId/060190025013,3741.704430684257,0.0
geoId/060190028003,9052.652211699004,0.0
geoId/060190027013,4857.126905452999,0.0
geoId/060190027014,2907.438154691177,0.0
geoId/060190025023,4367.336498979173,0.0
geoId/060190025014,4132.751814065392,0.0
geoId/060190027012,1517.169726870797,0.0
geoId/060190026013,4855.679768725811,0.0
geoId/060190026012,5694.88808743045,0.0
geoId/060190025012,3763.5362781499352,0.0
geoId/060190025011,4017.486753451125,0.0
geoId/060190027022,2949.148919134563,0.0
geoId/060971507023,18635.701444133472,0.0
geoId/060971507021,21169.03847373912,0.0
geoId/060411330002,68015.3992393224,110765.88695539383
geoId/060971507022,6519.2179284497315,0.0
geoId/060552007062,5678.300557900892,0.0
geoId/060552007063,5452.673953628761,0.0
geoId/060552012002,31335.150767871626,1098.7738194791052
geoId/060552012003,8466.031674248008,0.0
geoId/060552008032,16104.282994473648,0.0
geoId/060552011011,12968.1325410142,0.0
geoId/060552007031,17714.015034260494,0.0
geoId/060552007061,8374.116773078316,0.0
geoId/060552007072,6490.772073119143,0.0
geoId/060552012004,15633.012821197732,0.0
geoId/060552011012,7582.933220217066,0.0
geoId/060552011021,137303.34484405938,183523.30169127168
geoId/060552007041,6934.528983067731,0.0
geoId/060552006023,10479.630310998431,0.0
geoId/060552006011,5811.085063412128,0.0
geoId/060552006022,6082.319200216972,0.0
geoId/060133361011,2934.8228504356152,0.0
geoId/060133270005,53041.476558673254,0.0
geoId/060133280002,13535.397347139096,0.0
geoId/060133350003,6400.8525571531845,0.0
geoId/060133361023,1281.0481693199424,0.0
geoId/060133361024,2254.370854215521,0.0
geoId/060790105042,10223.375250777002,0.0
geoId/060790105033,8446.211827423678,0.0
geoId/060790105032,12347.488669110013,0.0
geoId/060790105043,7996.853479714562,0.0
geoId/060790105041,9676.460149547847,0.0
geoId/060790105034,3448.5514858191955,0.0
geoId/060790105031,7343.842967840538,0.0
geoId/060770052101,31113.498403128437,0.0
geoId/060770052081,17934.7156633079,0.0
geoId/060770054051,12182.73644398463,0.0
geoId/060770052091,16880.39140536282,0.0
geoId/060770052082,9736.44601367044,0.0
geoId/060770054061,11387.714779296928,0.0
geoId/060770052083,4708.618233278825,0.0
geoId/060290047012,18658.876748619696,0.0
geoId/060290047011,21053.570983066347,0.0
geoId/060290047013,6033.479137370877,0.0
geoId/060855033062,4267.204508162491,0.0
geoId/060855033063,2371.564748971117,0.0
geoId/060855033052,12347.74286535355,0.0
geoId/060855033151,10794.94787159709,0.0
geoId/060855035041,3389.503393378089,0.0
geoId/060855031183,3684.128174145411,0.0
geoId/060855033061,6447.384747758656,0.0
geoId/060855031113,5355.440019486934,0.0
geoId/060855033212,11049.010147447478,0.0
geoId/060855033053,13390.792963396449,0.0
geoId/060855031182,3776.788373872262,0.0
geoId/060855035045,2218.814521662297,0.0
geoId/060855031101,4753.4671730327445,0.0
geoId/060855035072,1353.804017546332,0.0
geoId/060855034022,2794.2978609412767,0.0
geoId/060855033041,8593.209642961483,0.0
geoId/060855034023,6312.134838727369,0.0
geoId/060855036023,3238.308347007747,0.0
geoId/060855032111,7822.84442888502,0.0
geoId/060855034013,3662.585352166315,0.0
geoId/060855031112,3553.803641476018,0.0
geoId/060855034011,2716.705959689414,0.0
geoId/060855034012,2887.149271040369,0.0
geoId/060855031102,2611.7352908260946,0.0
geoId/060855034021,770.4259689837422,0.0
geoId/060855035043,2002.7637505342934,0.0
geoId/060855035042,3175.841243301309,0.0
geoId/060855035044,1263.7546674438431,0.0
geoId/060610215012,50762.24737052295,22742.612766761573
geoId/060610215021,22270.128086559962,28041.593073622756
geoId/060190042082,27877.299621974547,0.0
geoId/060190043012,10979.360404479965,0.0
geoId/060190043032,13504.312285986722,0.0
geoId/060190043031,17090.93907838795,0.0
geoId/060190047014,7502.407421221402,0.0
geoId/060855062023,13294.043011555725,0.0
geoId/060855062021,10750.77262081025,0.0
geoId/060855063054,3447.8476170632753,0.0
geoId/060855066011,7045.75976808591,0.0
geoId/060855074022,8557.794694313816,0.0
geoId/060855063042,2431.453988194432,0.0
geoId/060855063043,4026.5052462191616,0.0
geoId/060855062042,4738.04128343233,0.0
geoId/060855062022,7816.908046107713,0.0
geoId/060855063053,3753.3520189222413,0.0
geoId/060855063041,7680.984719256162,0.0
geoId/060855066013,7109.879851340312,0.0
geoId/060855063052,3186.008348777724,0.0
geoId/060855074012,10852.89306029109,0.0
geoId/060855074013,11636.079422107878,0.0
geoId/060855062043,4641.174988723863,0.0
geoId/060855062041,6428.857775346157,0.0
geoId/060855074015,5473.563540074476,0.0
geoId/060855074014,5761.7842551858785,0.0
geoId/060855079042,6841.788347359228,0.0
geoId/060855123111,42301.44540050487,0.0
geoId/060855123051,36661.19905746732,9993.896041728443
geoId/060855123143,11310.723720835946,0.0
geoId/060855123081,28484.949300096065,4432.138944674688
geoId/060855135001,287726.94252731616,424150.2340012672
geoId/060855123141,12118.978177413272,0.0
geoId/060855123142,4617.089790490963,0.0
geoId/060411212002,23194.248282585602,0.0
geoId/060411211003,6289.691159821199,0.0
geoId/060411200001,6166.871180509091,0.0
geoId/060750162002,3416.416636500662,0.0
geoId/060750161002,2412.920894474698,0.0
geoId/060750202001,3316.3343443770873,0.0
geoId/060750170002,3401.044154523798,0.0
geoId/060750203001,1554.019333158628,0.0
geoId/060750161003,1966.6932277645215,0.0
geoId/060750161004,3027.646637689857,0.0
geoId/060750163002,1583.6593376969022,0.0
geoId/060816115003,13964.879848521885,0.0
geoId/060816115001,11572.03418542174,0.0
geoId/060816116002,6045.416061757138,0.0
geoId/060816139004,7517.21470171159,0.0
geoId/060816116001,4427.512483895563,0.0
geoId/060190048014,3110.0196965356554,0.0
geoId/060190048013,3516.5276844162922,0.0
geoId/060190048012,3338.985925544372,0.0
geoId/060190048011,2515.8605871879167,0.0
geoId/060190036001,4131.072067441571,0.0
geoId/060190036005,3034.836324083492,0.0
geoId/060190035004,3488.0754998666844,0.0
geoId/060190035003,5358.7015109212325,0.0
geoId/060190048023,5954.050919754985,0.0
geoId/060190035002,6353.648671536127,0.0
geoId/061150411003,95043.20707725364,5179.73570702051
geoId/061150411004,76205.381783401,55311.9809510433
geoId/061150411002,132298.41691226966,37573.15389303334
geoId/060790126004,11713.486733730479,8992.1077419265
geoId/060790126002,13416.83202275683,34361.13232767135
geoId/060790126005,34824.68491796117,62712.612759138916
geoId/060790125031,14502.02097980787,12146.787674230949
geoId/060790125023,18979.820567548933,18573.91129417135
geoId/060790126003,8706.277097899248,13328.157365079398
geoId/060790128001,3098.35432579921,26908.96389460162
geoId/060190049011,9673.177865570966,0.0
geoId/060190022004,3978.692070531567,0.0
geoId/060190023002,4323.582221502881,0.0
geoId/060190022001,4042.5267536788674,0.0
geoId/060190023003,7226.515925791207,0.0
geoId/060190023001,5395.483809434412,0.0
geoId/060190022003,5253.2689176531485,0.0
geoId/060190024004,7371.042887645115,0.0
geoId/060952527055,6153.88894038195,0.0
geoId/060952527072,4377.143822460972,0.0
geoId/060952527043,3547.9139282686833,0.0
geoId/060952527073,11245.123490971533,0.0
geoId/060952527051,5426.03445913997,0.0
geoId/060952527042,3532.3461888659554,0.0
geoId/060952527052,4797.811772518671,0.0
geoId/060952527054,9577.306535061492,0.0
geoId/060952527061,26649.67137675698,0.0
geoId/060952527053,4135.774720523278,0.0
geoId/060952526101,8938.863812050486,0.0
