"StatVar","MinDate","NumPlaces","observationPeriods","ScalingFactors","Units","MeasurementMethods"
"Count_MedicalConditionIncident_CyclosporaCayetanensisEtiology_PatientDeceased_SuspectedCase_FoodborneTransmission","2002-04","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumDifficileEtiology_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2016-05","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusUnknown_PatientDeceased_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2009-01","30","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumOther_PatientDeceased_PersonToPersonTransmission","2009-05","13","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumPerfringensEtiology_PatientDeceased_ConfirmedCase_FoodborneTransmission","1998-01","42","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterEtiology_PatientDeceased_ConfirmedCase_AnimalContactTransmission","2013-08","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaBoydiiEtiology_ConfirmedCase_FoodborneTransmission","1998-01","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSOtherVirus_PatientDeceased_SuspectedCase_FoodborneTransmission","1998-04","12","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaEtiology_PatientDeceased_PersonToPersonTransmission","2012-01","15","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnteroinvasiveEtiology_SuspectedCase_FoodborneTransmission","2016-12","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnteroinvasiveEtiology_PatientHospitalized_FoodborneTransmission","2016-12","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SapovirusGenogroupIV_PatientHospitalized_ConfirmedCase_PersonToPersonTransmission","2013-11","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EnterococcusFaecalisEtiology_PatientHospitalized_FoodborneTransmission","2009-05","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterOther_PatientDeceased_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2012-03","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusUnknown_PatientDeceased_SuspectedCase_FoodborneTransmission","1998-04","46","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_YersiniaEtiology_PatientDeceased_Indeterminate_Other_UnknownTramissionMode","2013-11","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Chlorine_WaterborneTransmission","1984-01","16","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaEtiology_PatientHospitalized_SuspectedCase_PersonToPersonTransmission","2017-03","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_BlastomycesGilchristiiEtiology_PatientHospitalized_ConfirmedCase_EnvironmentalContaminationTransmissionExceptFood_Water","2022-12","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaEtiology_PatientHospitalized_Indeterminate_Other_UnknownTramissionMode","2012-10","6","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ToxoplasmaEtiology_PatientHospitalized_FoodborneTransmission","2018-12","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSOtherVirus_PatientHospitalized_ConfirmedCase_PersonToPersonTransmission","2023-12","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterColiEtiology_PatientHospitalized_ConfirmedCase_PersonToPersonTransmission","2021-03","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterJejuniEtiology_SuspectedCase_PersonToPersonTransmission","2012-06","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_LegionellaDumoffiiEtiology_ConfirmedCase_WaterborneTransmission","1980-11","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaOther_PatientDeceased_ConfirmedCase_PersonToPersonTransmission","2014-05","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumOther_PatientDeceased_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2010-08","9","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumUnknown_PatientDeceased_SuspectedCase_PersonToPersonTransmission","2011-08","15","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Adenovirus_SuspectedCase_PersonToPersonTransmission","2018-04","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CyclosporaEtiology_PatientDeceased_ConfirmedCase_FoodborneTransmission","2014-06","12","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumParvumEtiology_PatientDeceased_SuspectedCase_PersonToPersonTransmission","2010-07","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_PlesiomonasShigelloidesEtiology_PatientDeceased_ConfirmedCase_WaterborneTransmission","1996-06","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnteroinvasiveEtiology_PatientDeceased_ConfirmedCase_FoodborneTransmission","2018-06","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_StaphylococcusAureusEtiology_PatientDeceased_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2009-01","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Ciguatoxin_PatientDeceased_ConfirmedCase_FoodborneTransmission","1998-01","22","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CyclosporaCayetanensisEtiology_PatientHospitalized_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2009-06","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaUnknown_PatientHospitalized_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2012-10","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CyanotoxinUnknown_PatientHospitalized_WaterborneTransmission","2009-06","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSUnknownBacterium_PatientHospitalized_SuspectedCase_WaterborneTransmission","2012-04","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Cholera_ConfirmedCase_WaterborneTransmission","2000-12","1","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumEtiology_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2017-04","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EnterovirusCoxsackievirusAEtiology_WaterborneTransmission","1983-07","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaEtiology_PatientHospitalized_SuspectedCase_FoodborneTransmission","2013-07","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusUnknown_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2010-04","38","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumEtiology_PatientHospitalized_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2013-02","9","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Astrovirus_PatientDeceased_SuspectedCase_PersonToPersonTransmission","2015-04","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaUnknown_PatientHospitalized_FoodborneTransmission","2016-11","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaSonneiEtiology_PatientDeceased_ConfirmedCase_EnvironmentalContaminationTransmissionExceptFood_Water","2010-08","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SapovirusGenogroupIV_ConfirmedCase_PersonToPersonTransmission","2013-11","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EnterobacterEtiology_PersonToPersonTransmission","2013-11","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_AvianSchistosomes_ConfirmedCase_WaterborneTransmission","1978-08","10","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Norovirus_PatientDeceased_PersonToPersonTransmission","2009-01","47","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_PatientHospitalized_WaterborneTransmission","1973-07","54","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Nitrate_ConfirmedCase_WaterborneTransmission","1993-12","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterUnknown_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2010-12","12","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumUnknown_PatientHospitalized_ConfirmedCase_PersonToPersonTransmission","2011-12","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusOther_PatientHospitalized_ConfirmedCase_WaterborneTransmission","1982-01","16","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_StaphylococcusAureusEtiology_PatientDeceased_WaterborneTransmission","2003-08","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusUnknown_EnvironmentalContaminationTransmissionExceptFood_Water","2009-11","13","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumParvumEtiology_PatientHospitalized_ConfirmedCase_AnimalContactTransmission","2009-06","12","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_HepatitisA_ConfirmedCase_WaterborneTransmission","1971-06","19","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_StaphylococcusEtiology_FoodborneTransmission","2015-06","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterUnknown_PatientDeceased_ConfirmedCase_EnvironmentalContaminationTransmissionExceptFood_Water","2018-07","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumOther_PatientDeceased_ConfirmedCase_FoodborneTransmission","2011-04","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumParvumEtiology_PatientDeceased_WaterborneTransmission","1984-07","23","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaOther_FoodborneTransmission","2005-09","13","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusUnknown_PatientHospitalized_ConfirmedCase_EnvironmentalContaminationTransmissionExceptFood_Water","2009-11","8","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigaToxinEColi_SuspectedCase_FoodborneTransmission","1999-04","23","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Copper_PatientDeceased_ConfirmedCase_WaterborneTransmission","1971-02","13","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Nitrate_PatientHospitalized_ConfirmedCase_WaterborneTransmission","1997-11","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigaToxinEColi_PatientHospitalized_ConfirmedCase_WaterborneTransmission","1989-12","27","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSOthers_PatientHospitalized_SuspectedCase_FoodborneTransmission","2011-01","9","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusGenogroupII_ConfirmedCase_FoodborneTransmission","1998-03","51","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaUnknown_SuspectedCase_PersonToPersonTransmission","2015-06","11","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaUnknown_AnimalContactTransmission","2020-06","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Astrovirus_PatientHospitalized_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2019-10","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaSonneiEtiology_PatientHospitalized_ConfirmedCase_PersonToPersonTransmission","2009-01","39","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaUnknown_PatientDeceased_Indeterminate_Other_UnknownTramissionMode","2012-08","11","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NaegleriaFowleriEtiology_WaterborneTransmission","2002-10","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NeurotoxicShellfishPoison_SuspectedCase_FoodborneTransmission","2001-03","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Anisakis_FoodborneTransmission","1999-02","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumOther_PatientHospitalized_WaterborneTransmission","2016-08","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaOther_PatientDeceased_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2014-05","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSOtherChemical_Toxin_SuspectedCase_WaterborneTransmission","1994-01","8","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_LegionellaEtiology_PatientDeceased_WaterborneTransmission","2018-05","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaSonneiEtiology_PatientHospitalized_SuspectedCase_FoodborneTransmission","1998-12","9","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnteroaggregativeEtiology_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2017-10","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaBoydiiEtiology_PatientDeceased_SuspectedCase_PersonToPersonTransmission","2013-12","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumUnknown_SuspectedCase_EnvironmentalContaminationTransmissionExceptFood_Water","2015-07","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_VibrioOther_PatientDeceased_SuspectedCase_FoodborneTransmission","2008-02","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnteroaggregativeEtiology_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2011-12","6","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaBongori_PatientHospitalized_ConfirmedCase_AnimalContactTransmission","2021-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSOtherParasite_FoodborneTransmission","1999-10","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SapovirusGenogroupI_PatientDeceased_ConfirmedCase_FoodborneTransmission","2014-03","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusGenogroupII_PatientHospitalized_ConfirmedCase_FoodborneTransmission","1998-03","51","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_StaphylococcusOther_SuspectedCase_FoodborneTransmission","2005-08","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiOther_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2021-05","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ToxoplasmaGondiiEtiology_PatientHospitalized_FoodborneTransmission","2017-10","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusGenogroupIV_PersonToPersonTransmission","2012-10","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_PatientDeceased_PersonToPersonTransmission","2009-01","53","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterJejuniEtiology_ConfirmedCase_EnvironmentalContaminationTransmissionExceptFood_Water","2012-07","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigaToxinEColi_PatientHospitalized_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2009-12","15","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusGenogroupI_PatientDeceased_Indeterminate_Other_UnknownTramissionMode","2009-01","34","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaBoydiiEtiology_PatientHospitalized_PersonToPersonTransmission","2013-12","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SodiumHydroxide_PatientHospitalized_SuspectedCase_WaterborneTransmission","2010-11","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSUnknownBacterium_PatientHospitalized_WaterborneTransmission","2012-04","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_StaphylococcusAureusEtiology_FoodborneTransmission","1998-01","46","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumDifficileEtiology_PatientHospitalized_ConfirmedCase_PersonToPersonTransmission","2016-02","18","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
