"Units","MeasurementMethods","ScalingFactors","NumPlaces","StatVar","MinDate","observationPeriods"
"[]","[DataCommonsAggregate]","[]","212","Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","16","Count_CriminalIncidents_BiasMotivationRace_AnimalCruelty_IsHateCrime","2020","[P1Y]"
"[]","[DataCommonsAggregate]","[]","997","Victim_Count_CriminalIncidents_BiasMotivationSingleBias_Robbery_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","23","Offense_Count_CriminalIncidents_Embezzlement_IsHateCrime_VictimTypePerson","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","507","Offense_Count_CriminalIncidents_TheftFromMotorVehicle_IsHateCrime_VictimTypePerson","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Count_CriminalIncidents_BiasMotivationReligion_Arson_IsHateCrime_Buddhism","2020","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Count_CriminalIncidents_BiasMotivationDisabilityStatus_NegligentManslaughter_IsHateCrime_MentalDisability","2024","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationReligion_StolenPropertyOffenses_IsHateCrime_OtherReligion","2008","[P1Y]"
"[]","[DataCommonsAggregate]","[]","15","Count_CriminalIncidents_BiasMotivationTransgenderOrGenderNonConforming_KidnappingOrAbduction_IsHateCrime","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","25","Offense_Count_CriminalIncidents_BiasMotivationRace_Embezzlement_IsHateCrime_WhiteAlone","1998","[P1Y]"
"[]","[DataCommonsAggregate]","[]","200","Offense_Count_CriminalIncidents_BiasMotivationReligion_AggravatedAssault_IsHateCrime_Islam","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Count_CriminalIncidents_BiasMotivationTransgenderOrGenderNonConforming_HumanTraffickingInvoluntaryServitude_IsHateCrime","2024","[P1Y]"
"[]","[DataCommonsAggregate]","[]","26","Count_CriminalIncidents_BiasMotivationReligion_AggravatedAssault_IsHateCrime_OtherChristian","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","106","Count_CriminalIncidents_BiasMotivationEthnicity_IsHateCrime_LocationOfCrimeMedicalBusiness","1992","[P1Y]"
"[]","[DataCommonsAggregate]","[]","121","Offense_Count_CriminalIncidents_Arson_IsHateCrime_VictimTypeBusiness","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","526","Offense_Count_CriminalIncidents_BiasMotivationMultipleBias_CrimeAgainstProperty_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1288","Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceWhiteAlone_Judaism","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","17","Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime_LocationOfCrimeFieldOrWoods","2006","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5459","Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_BlackOrAfricanAmericanAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","32","Offense_Count_CriminalIncidents_BiasMotivationRace_Intimidation_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2735","Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime_OffenderRaceWhiteAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","8","Count_CriminalIncidents_BiasMotivationGender_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime_Female","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","11","Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceTwoOrMoreRaces_EasternChristianity","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","22","Victim_Count_CriminalIncidents_BiasMotivationDisabilityStatus_WeaponLawViolations_IsHateCrime","2001","[P1Y]"
"[]","[DataCommonsAggregate]","[]","153","Offense_Count_CriminalIncidents_BiasMotivationRace_Rape_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Victim_Count_CriminalIncidents_BiasMotivationReligion_StatutoryRape_IsHateCrime_JehovahsWitnesses","2022","[P1Y]"
"[]","[DataCommonsAggregate]","[]","147","Count_CriminalIncidents_BiasMotivationReligion_NotSpecified_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6421","Offense_Count_CriminalIncidents_BiasMotivationSingleBias_CrimeAgainstPerson_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","850","Count_CriminalIncidents_IsHateCrime_LocationOfCrimeMedicalBusiness","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","37","Count_CriminalIncidents_BiasMotivationGender_IsHateCrime_OffenderEthnicityHispanicOrLatino_Female","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime_MentalDisability_VictimTypeFinancialInstitution","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","536","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_MultipleReligion","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","47","Count_CriminalIncidents_BiasMotivationSexualOrientation_ExtortionOrBlackmail_IsHateCrime","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","16","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_PornographyOrObsceneMaterial_IsHateCrime_Gay","2001","[P1Y]"
"[]","[DataCommonsAggregate]","[]","846","Count_CriminalIncidents_BiasMotivationRace_CrimeAgainstProperty_IsHateCrime_AsianAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","40","Victim_Count_CriminalIncidents_PocketPicking_IsHateCrime","1996","[P1Y]"
"[]","[DataCommonsAggregate]","[]","193","Count_CriminalIncidents_TheftOfMotorVehiclePartsOrAccessories_IsHateCrime","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","277","Offense_Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_OffenderEthnicityUnknownEthnicity_TwoOrMoreRaces","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","75","Count_CriminalIncidents_BiasMotivationMultipleBias_IsHateCrime_LocationOfCrimePlaceOfWorship","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","86","Count_CriminalIncidents_BiasMotivationSingleBias_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","50","Offense_Count_CriminalIncidents_BiasMotivationDisabilityStatus_DrugOrNarcoticViolations_IsHateCrime","2002","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationGender_SexualAssaultWithAnObject_IsHateCrime_Female","2020","[P1Y]"
"[]","[DataCommonsAggregate]","[]","56","Count_CriminalIncidents_BiasMotivationRace_StolenPropertyOffenses_IsHateCrime_WhiteAlone","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1163","Victim_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_Islam_17OrLessYears","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","49","Offense_Count_CriminalIncidents_BiasMotivationGender_IsHateCrime_OffenderEthnicityNotHispanicOrLatino_Male","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","130","Count_CriminalIncidents_BiasMotivationReligion_TheftFromBuilding_IsHateCrime","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","75","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderEthnicityNotHispanicOrLatino_Protestantism","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Victim_Count_CriminalIncidents_BiasMotivationDisabilityStatus_MurderAndNonNegligentManslaughter_IsHateCrime_MentalDisability","2003","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1163","Victim_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_Islam","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","13","Victim_Count_CriminalIncidents_BiasMotivationReligion_Shoplifting_IsHateCrime_Judaism","2002","[P1Y]"
"[]","[DataCommonsAggregate]","[]","18","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_TheftFromBuilding_IsHateCrime_Bisexual","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","50","Victim_Count_CriminalIncidents_BiasMotivationReligion_Burglary_IsHateCrime_MultipleReligion","1996","[P1Y]"
"[]","[DataCommonsAggregate]","[]","97","Victim_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_Mormonism_17OrLessYears","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","404","Victim_Count_CriminalIncidents_BiasMotivationDisabilityStatus_SimpleAssault_IsHateCrime","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","14","Victim_Count_CriminalIncidents_BiasMotivationDisabilityStatus_DrugEquipmentViolations_IsHateCrime_PhysicalDisability","2012","[P1Y]"
"[]","[DataCommonsAggregate]","[]","10","Count_CriminalIncidents_BiasMotivationSexualOrientation_TheftOfMotorVehiclePartsOrAccessories_IsHateCrime_Gay","2002","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_BiasMotivationReligion_TheftFromCoinOperatedMachineOrDevice_IsHateCrime_AtheismOrAgnosticism","2012","[P1Y]"
"[]","[DataCommonsAggregate]","[]","14","Offender_Count_CriminalIncidents_AssistingOrPromotingProstitution_IsHateCrime_KnownOffender","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceAsianAlone_AtheismOrAgnosticism","2008","[P1Y]"
"[]","[DataCommonsAggregate]","[]","77","Victim_Count_CriminalIncidents_BiasMotivationSingleBias_Sodomy_IsHateCrime","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","18","Offense_Count_CriminalIncidents_TheftFromBuilding_IsHateCrime_VictimTypeGovernment","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","14","Offense_Count_CriminalIncidents_BiasMotivationReligion_IdentityTheft_IsHateCrime_Sikhism","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","108","Victim_Count_CriminalIncidents_BiasMotivationReligion_MotorVehicleTheft_IsHateCrime","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","48","Offender_Count_CriminalIncidents_PurseSnatching_IsHateCrime_KnownOffender","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Victim_Count_CriminalIncidents_BiasMotivationReligion_WireFraud_IsHateCrime","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7","Offense_Count_CriminalIncidents_BiasMotivationReligion_Arson_IsHateCrime_EasternChristianity","2021","[P1Y]"
"[]","[DataCommonsAggregate]","[]","465","Count_CriminalIncidents_BiasMotivationReligion_AggravatedAssault_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","47","Count_CriminalIncidents_BiasMotivationTransgenderOrGenderNonConforming_IsHateCrime_LocationOfCrimeGasStation","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3939","Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_OffenderRaceUnknownRace","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","280","Victim_Count_CriminalIncidents_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime","1996","[P1Y]"
"[]","[DataCommonsAggregate]","[]","140","Offense_Count_CriminalIncidents_BiasMotivationRace_MotorVehicleTheft_IsHateCrime_WhiteAlone","1992","[P1Y]"
"[]","[DataCommonsAggregate]","[]","39","Count_CriminalIncidents_BiasMotivationReligion_MotorVehicleTheft_IsHateCrime_Sikhism","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","9","Victim_Count_CriminalIncidents_BiasMotivationRace_TheftFromBuilding_IsHateCrime_Arab","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7","Victim_Count_CriminalIncidents_BiasMotivationRace_StolenPropertyOffenses_IsHateCrime_AsianAlone","2012","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Offense_Count_CriminalIncidents_BiasMotivationDisabilityStatus_MurderAndNonNegligentManslaughter_IsHateCrime_MentalDisability","2003","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1463","Offense_Count_CriminalIncidents_BiasMotivationRace_Intimidation_IsHateCrime_WhiteAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","105","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderEthnicityUnknownEthnicity_MultipleReligion","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","286","Count_CriminalIncidents_BiasMotivationSexualOrientation_IsHateCrime_VictimTypeGovernment","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Offense_Count_CriminalIncidents_BiasMotivationMultipleBias_TheftFromMotorVehicle_IsHateCrime","2005","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Victim_Count_CriminalIncidents_BiasMotivationRace_Embezzlement_IsHateCrime_AsianAlone","2004","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_StolenPropertyOffenses_IsHateCrime_Lesbian","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","339","Offense_Count_CriminalIncidents_BiasMotivationGender_IsHateCrime_OffenderRaceWhiteAlone_Transgender","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Count_CriminalIncidents_BiasMotivationRace_Bribery_IsHateCrime","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","27","Victim_Count_CriminalIncidents_BiasMotivationEthnicity_KidnappingOrAbduction_IsHateCrime_HispanicOrLatino","2007","[P1Y]"
"[]","[DataCommonsAggregate]","[]","397","Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime_OffenderRaceWhiteAlone_MentalDisability","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","50","Count_CriminalIncidents_BiasMotivationDisabilityStatus_DrugOrNarcoticViolations_IsHateCrime","2002","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7264","Count_CriminalIncidents_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Victim_Count_CriminalIncidents_BiasMotivationRace_Embezzlement_IsHateCrime_BlackOrAfricanAmericanAlone","2004","[P1Y]"
"[]","[DataCommonsAggregate]","[]","44","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_VictimTypeLawEnforcementOfficer","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","39","Victim_Count_CriminalIncidents_BiasMotivationReligion_MotorVehicleTheft_IsHateCrime_Sikhism","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Offense_Count_CriminalIncidents_BiasMotivationGender_CreditCardOrAutomatedTellerMachineFraud_IsHateCrime_Female","2020","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_Impersonation_IsHateCrime_OffenderEthnicityMultipleEthnicity","2021","[P1Y]"
"[]","[DataCommonsAggregate]","[]","22","Count_CriminalIncidents_BiasMotivationTransgenderOrGenderNonConforming_IsHateCrime_LocationOfCrimePrisons","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","14","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderEthnicityHispanicOrLatino_Protestantism","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Count_CriminalIncidents_BiasMotivationGender_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_Female","2021","[P1Y]"
"[]","[DataCommonsAggregate]","[]","9","Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime_MentalDisability_VictimTypeReligiousOrganization","2001","[P1Y]"
"[]","[DataCommonsAggregate]","[]","347","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_IsHateCrime_Heterosexual","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","23","Offense_Count_CriminalIncidents_Shoplifting_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","29","Offense_Count_CriminalIncidents_IdentityTheft_IsHateCrime_OffenderRaceWhiteAlone","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1197","Offense_Count_CriminalIncidents_BiasMotivationOtherRaceOrEthnicity_IsHateCrime_OffenderRaceUnknownRace","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","73","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_NotSpecified_IsHateCrime_Gay","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Victim_Count_CriminalIncidents_BiasMotivationReligion_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime_JehovahsWitnesses","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","21","Offense_Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime_OffenderRaceAsianAlone","2005","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Count_CriminalIncidents_BiasMotivationReligion_AnimalCruelty_IsHateCrime_EasternChristianity","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","101","Count_CriminalIncidents_BiasMotivationReligion_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_Sikhism","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","261","Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime_OffenderRaceBlackOrAfricanAmericanAlone","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","19","Offense_Count_CriminalIncidents_BiasMotivationReligion_WeaponLawViolations_IsHateCrime_Judaism","2003","[P1Y]"
"[]","[DataCommonsAggregate]","[]","9","Offense_Count_CriminalIncidents_BiasMotivationGender_PornographyOrObsceneMaterial_IsHateCrime_Female","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","412","Victim_Count_CriminalIncidents_BiasMotivationRace_SimpleAssault_IsHateCrime_TwoOrMoreRaces","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Count_CriminalIncidents_BiasMotivationReligion_Embezzlement_IsHateCrime_Sikhism","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","918","Victim_Count_CriminalIncidents_BiasMotivationRace_Intimidation_IsHateCrime_AsianAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","31","Count_CriminalIncidents_BiasMotivationMultipleBias_IsHateCrime_LocationOfCrimeCyberspace","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","11","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_EasternChristianity_VictimTypeGovernment","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationGender_Embezzlement_IsHateCrime_GenderNonConforming","2022","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Count_CriminalIncidents_BiasMotivationGender_HumanTraffickingInvoluntaryServitude_IsHateCrime_GenderNonConforming","2024","[P1Y]"
"[]","[DataCommonsAggregate]","[]","9","Offense_Count_CriminalIncidents_PurseSnatching_IsHateCrime_OffenderEthnicityUnknownEthnicity","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","182","Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime_OffenderRaceAsianAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","590","Count_CriminalIncidents_BiasMotivationGender_IsHateCrime_Transgender_VictimTypePerson","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_Embezzlement_IsHateCrime_Gay","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","8","Count_CriminalIncidents_BiasMotivationSexualOrientation_TheftOfMotorVehiclePartsOrAccessories_IsHateCrime_Heterosexual","1996","[P1Y]"
"[]","[DataCommonsAggregate]","[]","74","Victim_Count_CriminalIncidents_BiasMotivationReligion_Burglary_IsHateCrime_Islam","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","11","Count_CriminalIncidents_BiasMotivationGender_IsHateCrime_LocationOfCrimeBankOrSavingsAndLoan","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","8","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_TheftOfMotorVehiclePartsOrAccessories_IsHateCrime_Heterosexual","1996","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Offense_Count_CriminalIncidents_BiasMotivationReligion_WeaponLawViolations_IsHateCrime_OtherChristian","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","18","Count_CriminalIncidents_BiasMotivationRace_HackingOrComputerInvasion_IsHateCrime","2020","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Offense_Count_CriminalIncidents_BiasMotivationRace_Embezzlement_IsHateCrime_AsianAlone","2004","[P1Y]"
"[]","[DataCommonsAggregate]","[]","10","Count_CriminalIncidents_BiasMotivationSexualOrientation_Sodomy_IsHateCrime_Heterosexual","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","19","Count_CriminalIncidents_BiasMotivationGender_DrugEquipmentViolations_IsHateCrime_GenderNonConforming","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","13","Victim_Count_CriminalIncidents_BiasMotivationDisabilityStatus_WeaponLawViolations_IsHateCrime_MentalDisability","2001","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Victim_Count_CriminalIncidents_BiasMotivationReligion_PornographyOrObsceneMaterial_IsHateCrime_OtherReligion","2021","[P1Y]"
"[]","[DataCommonsAggregate]","[]","176","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_IsHateCrime_OffenderRaceWhiteAlone_Heterosexual","1991","[P1Y]"
