RESIDENT POPULATION OF STATES (by single year to 85+ and sex):
July 1, 1981 estimates
 Source: Population Distribution Branch and Population Estimates Branch
         U.S. Bureau of the Census
Release date:  June 4, 1996 

The July 1981 intercensal estimates in this file are consistent 
with and described in Current Population Reports, Series P25-1106.
---------------------------------------------------------------------------
File Layout

Field
Location         Length        Field

1-2              2             FIPS Code state
3-6              4             Blank
7-8              2             State postal abbreviation
9-10             3             Blank
11-12            2             Age  (85 = 85+)
54    WV 38       23125       11405       11720
54    WV 39       21908       10946       10962
54    WV 40       20842       10241       10601
54    WV 41       19321        9549        9772
54    WV 42       19762        9762       10000
54    WV 43       19979        9738       10241
54    WV 44       19356        9407        9949
54    WV 45       18712        9026        9686
54    WV 46       19246        9219       10027
54    WV 47       18348        8673        9675
54    WV 48       17350        8193        9157
54    WV 49       18976        8968       10008
54    WV 50       19619        9227       10392
54    WV 51       19681        9274       10407
54    WV 52       20298        9731       10567
54    WV 53       21561       10238       11323
54    WV 54       21634       10319       11315
54    WV 55       20872        9894       10978
54    WV 56       21411       10135       11276
54    WV 57       21873       10201       11672
54    WV 58       20159        9300       10859
54    WV 59       21395        9827       11568
54    WV 60       20524        9387       11137
54    WV 61       19137        8791       10346
54    WV 62       18334        8320       10014
54    WV 63       18588        8500       10088
54    WV 64       18374        8280       10094
54    WV 65       17392        7899        9493
54    WV 66       16929        7646        9283
54    WV 67       16844        7447        9397
54    WV 68       16039        7093        8946
54    WV 69       15779        6823        8956
54    WV 70       14438        6251        8187
54    WV 71       13805        5876        7929
54    WV 72       13171        5613        7558
54    WV 73       12419        5065        7354
54    WV 74       11805        4780        7025
54    WV 75       10709        4285        6424
54    WV 76        9849        3830        6019
54    WV 77        9262        3607        5655
54    WV 78        8258        3137        5121
54    WV 79        7649        2900        4749
54    WV 80        6864        2600        4264
54    WV 81        5958        2205        3753
54    WV 82        5399        2049        3350
54    WV 83        4990        1730        3260
54    WV 84        4379        1570        2809
54    WV 85       20198        6516       13682
55    WI  0       74392       38222       36170
55    WI  1       72373       37259       35114
55    WI  2       70288       35892       34396
55    WI  3       69103       35374       33729
55    WI  4       68736       35368       33368
55    WI  5       65461       33824       31637
55    WI  6       66761       34187       32574
55    WI  7       65177       33392       31785
55    WI  8       63662       32601       31061
55    WI  9       69713       35635       34078
55    WI 10       78540       40299       38241
55    WI 11       76819       39340       37479
55    WI 12       75406       38477       36929
55    WI 13       75468       38680       36788
55    WI 14       79132       40497       38635
55    WI 15       82308       42173       40135
55    WI 16       86936       44452       42484
55    WI 17       90464       46148       44316
55    WI 18       90101       45160       44941
55    WI 19       95601       47126       48475
55    WI 20       97501       48208       49293
55    WI 21       92807       45892       46915
55    WI 22       91200       45217       45983
55    WI 23       89780       45227       44553
55    WI 24       88668       44614       44054
55    WI 25       85144       42791       42353
55    WI 26       83278       41873       41405
55    WI 27       82033       41150       40883
55    WI 28       76726       38704       38022
