geo,time,Count_MortalityEvent,Count_BirthEvent_AsAFractionOfCount_Person,Count_MortalityEvent_AsAFractionOfCount_Person,IncrementalCount_Person,GrowthRate_Count_Person,Count_Person,Count_BirthEvent
dcid:nuts/FRJ11,2004,3550.0,0.0099,0.0106,4970.0,0.0149,331267.0,3320.0
dcid:nuts/FRJ11,2005,3748.0,0.0103,0.0111,4785.0,0.0141,336237.0,3502.0
dcid:nuts/FRJ11,2006,3680.0,0.0107,0.0107,4757.0,0.013900000000000001,341022.0,3660.0
dcid:nuts/FRJ11,2007,3755.0,0.0107,0.0108,3458.0,0.01,345779.0,3723.0
dcid:nuts/FRJ11,2008,3727.0,0.0107,0.0106,4743.0,0.0135,349237.0,3778.0
dcid:nuts/FRJ11,2009,3818.0,0.0107,0.0107,2487.0,0.007,353980.0,3797.0
dcid:nuts/FRJ11,2010,3887.0,0.0105,0.0109,3500.0,0.009800000000000001,356467.0,3761.0
dcid:nuts/FRJ11,2011,3866.0,0.0105,0.0107,2372.0,0.0066,359967.0,3789.0
dcid:nuts/FRJ11,2012,4173.0,0.0101,0.0115,2538.0,0.007,362339.0,3669.0
dcid:nuts/FRJ11,2013,4017.0,0.0099,0.011,601.0,0.0016,364877.0,3618.0
dcid:nuts/FRJ11,2014,4016.0,0.0096,0.011,1479.0,0.004,365478.0,3516.0
dcid:nuts/FRJ11,2015,4184.0,0.0096,0.0114,1068.0,0.0029,366957.0,3531.0
dcid:nuts/FRJ11,2016,4401.0,0.0092,0.0119,2235.0,0.0060999999999999995,368025.0,3385.0
dcid:nuts/FRJ11,2017,4381.0,0.0089,0.011800000000000001,919.0,0.0025,370260.0,3313.0
dcid:nuts/FRJ11,2018,4546.0,0.0087,0.012199999999999999,643.0,0.0017,371179.0,3228.0
dcid:nuts/FRJ11,2019,,,,,,371822.0,
dcid:nuts/FRJ12,2000,6300.0,0.011800000000000001,0.0099,8115.0,0.0128,630051.0,7500.0
dcid:nuts/FRJ12,2001,6300.0,0.012,0.009800000000000001,8810.0,0.013699999999999999,638166.0,7700.0
dcid:nuts/FRJ12,2002,6231.0,0.0116,0.0096,8916.0,0.013699999999999999,646976.0,7554.0
dcid:nuts/FRJ12,2003,6438.0,0.011300000000000001,0.009800000000000001,8730.0,0.0132,655892.0,7446.0
dcid:nuts/FRJ12,2004,6190.0,0.0116,0.0092,9440.0,0.0141,664622.0,7780.0
dcid:nuts/FRJ12,2005,6390.0,0.0116,0.0094,9107.0,0.0134,674062.0,7901.0
dcid:nuts/FRJ12,2006,6140.0,0.012199999999999999,0.0089,6678.0,0.009699999999999999,683169.0,8380.0
dcid:nuts/FRJ12,2007,6268.0,0.011800000000000001,0.0091,4476.0,0.0065,689847.0,8190.0
dcid:nuts/FRJ12,2008,6369.0,0.0121,0.0091,7560.0,0.0108,694323.0,8449.0
dcid:nuts/FRJ12,2009,6556.0,0.011800000000000001,0.009300000000000001,7817.0,0.0111,701883.0,8354.0
dcid:nuts/FRJ12,2010,6613.0,0.0119,0.009300000000000001,8657.0,0.0121,709700.0,8489.0
dcid:nuts/FRJ12,2011,6567.0,0.011699999999999999,0.0091,7261.0,0.0101,718357.0,8467.0
dcid:nuts/FRJ12,2012,6892.0,0.0112,0.0094,7583.0,0.0104,725618.0,8196.0
dcid:nuts/FRJ12,2013,6798.0,0.0115,0.009300000000000001,2828.0,0.0038,733201.0,8427.0
dcid:nuts/FRJ12,2014,6818.0,0.0111,0.0092,2160.0,0.0029,736029.0,8216.0
dcid:nuts/FRJ12,2015,7347.0,0.0108,0.0099,3817.0,0.0052,738189.0,8006.0
dcid:nuts/FRJ12,2016,7379.0,0.0108,0.0099,2172.0,0.0029,742006.0,8005.0
dcid:nuts/FRJ12,2017,7234.0,0.0103,0.009699999999999999,1726.0,0.0023,744178.0,7708.0
dcid:nuts/FRJ12,2018,7576.0,0.010199999999999999,0.0101,1247.0,0.0017,745904.0,7585.0
dcid:nuts/FRJ12,2019,,,,,,747151.0,
dcid:nuts/FRJ13,2000,8900.0,0.0116,0.009699999999999999,13774.0,0.015099999999999999,907747.0,10600.0
dcid:nuts/FRJ13,2001,8700.0,0.0125,0.0094,15466.0,0.0166,921521.0,11600.0
dcid:nuts/FRJ13,2002,8638.0,0.012199999999999999,0.0091,15878.0,0.016800000000000002,936987.0,11486.0
dcid:nuts/FRJ13,2003,9019.0,0.011800000000000001,0.0094,15611.0,0.016300000000000002,952865.0,11380.0
dcid:nuts/FRJ13,2004,8400.0,0.011800000000000001,0.0086,16637.0,0.017,968476.0,11560.0
dcid:nuts/FRJ13,2005,8742.0,0.011699999999999999,0.0088,15928.0,0.016,985113.0,11636.0
dcid:nuts/FRJ13,2006,8540.0,0.0121,0.0085,10166.0,0.0101,1001041.0,12190.0
dcid:nuts/FRJ13,2007,8686.0,0.0121,0.0086,8591.0,0.0085,1011207.0,12252.0
dcid:nuts/FRJ13,2008,8954.0,0.012199999999999999,0.0087,12176.0,0.0119,1019798.0,12564.0
dcid:nuts/FRJ13,2009,9323.0,0.0121,0.009,12584.0,0.0121,1031974.0,12531.0
dcid:nuts/FRJ13,2010,9335.0,0.012,0.0089,17478.0,0.0166,1044558.0,12652.0
dcid:nuts/FRJ13,2011,9326.0,0.012199999999999999,0.0087,15591.0,0.0146,1062036.0,13000.0
dcid:nuts/FRJ13,2012,9673.0,0.0119,0.0089,14704.0,0.0136,1077627.0,12902.0
dcid:nuts/FRJ13,2013,9674.0,0.011699999999999999,0.0088,15067.0,0.013699999999999999,1092331.0,12899.0
dcid:nuts/FRJ13,2014,9752.0,0.011699999999999999,0.0088,12792.0,0.0115,1107398.0,13008.0
dcid:nuts/FRJ13,2015,10188.0,0.0115,0.009,12291.0,0.0109,1120190.0,12919.0
dcid:nuts/FRJ13,2016,10371.0,0.0112,0.0091,12411.0,0.0109,1132481.0,12761.0
dcid:nuts/FRJ13,2017,10676.0,0.0109,0.009300000000000001,10634.0,0.0092,1144892.0,12507.0
dcid:nuts/FRJ13,2018,10775.0,0.0108,0.009300000000000001,10544.0,0.0091,1155526.0,12577.0
dcid:nuts/FRJ13,2019,,,,,,1166070.0,
dcid:nuts/FRJ14,2000,900.0,0.0108,0.0121,497.0,0.0067,73851.0,800.0
dcid:nuts/FRJ14,2001,900.0,0.0094,0.0121,509.0,0.0068,74348.0,700.0
dcid:nuts/FRJ14,2002,938.0,0.0099,0.0125,457.0,0.0060999999999999995,74857.0,741.0
dcid:nuts/FRJ14,2003,964.0,0.010199999999999999,0.0128,470.0,0.0062,75314.0,768.0
dcid:nuts/FRJ14,2004,930.0,0.0101,0.012199999999999999,514.0,0.0068,75784.0,770.0
dcid:nuts/FRJ14,2005,913.0,0.0099,0.0119,502.0,0.0066,76298.0,760.0
dcid:nuts/FRJ14,2006,890.0,0.010199999999999999,0.0116,80.0,0.001,76800.0,780.0
dcid:nuts/FRJ14,2007,935.0,0.010199999999999999,0.012199999999999999,93.0,0.0012,76880.0,781.0
dcid:nuts/FRJ14,2008,908.0,0.0101,0.011800000000000001,190.0,0.0025,76973.0,779.0
dcid:nuts/FRJ14,2009,898.0,0.0103,0.0116,-81.0,-0.0011,77163.0,798.0
dcid:nuts/FRJ14,2010,948.0,0.0095,0.0123,74.0,0.001,77082.0,734.0
dcid:nuts/FRJ14,2011,941.0,0.009,0.012199999999999999,-267.0,-0.0035,77156.0,695.0
dcid:nuts/FRJ14,2012,954.0,0.009300000000000001,0.0124,-282.0,-0.0037,76889.0,711.0
dcid:nuts/FRJ14,2013,956.0,0.0087,0.0125,-247.0,-0.0032,76607.0,663.0
dcid:nuts/FRJ14,2014,913.0,0.0085,0.012,-51.0,-0.0007,76360.0,651.0
dcid:nuts/FRJ14,2015,998.0,0.0091,0.013099999999999999,113.0,0.0015,76309.0,694.0
dcid:nuts/FRJ14,2016,1002.0,0.0086,0.013099999999999999,179.0,0.0023,76422.0,661.0
dcid:nuts/FRJ14,2017,1023.0,0.0078,0.0134,-121.0,-0.0016,76601.0,595.0
dcid:nuts/FRJ14,2018,961.0,0.0076,0.0126,-79.0,-0.001,76480.0,580.0
dcid:nuts/FRJ14,2019,,,,,,76401.0,
dcid:nuts/FRJ15,2000,4700.0,0.009800000000000001,0.011800000000000001,4963.0,0.0124,397082.0,3900.0
dcid:nuts/FRJ15,2001,4400.0,0.0111,0.0109,5886.0,0.0145,402045.0,4500.0
dcid:nuts/FRJ15,2002,4732.0,0.0108,0.0115,6025.0,0.0147,407931.0,4457.0
dcid:nuts/FRJ15,2003,4999.0,0.0107,0.012,5864.0,0.0141,413956.0,4456.0
dcid:nuts/FRJ15,2004,4650.0,0.010199999999999999,0.011,6188.0,0.0146,419820.0,4320.0
dcid:nuts/FRJ15,2005,4762.0,0.0106,0.0111,6104.0,0.014199999999999999,426008.0,4563.0
dcid:nuts/FRJ15,2006,4790.0,0.011,0.011,5045.0,0.0116,432112.0,4780.0
dcid:nuts/FRJ15,2007,4606.0,0.0106,0.0105,4230.0,0.0096,437157.0,4638.0
dcid:nuts/FRJ15,2008,4889.0,0.0107,0.011,4503.0,0.010199999999999999,441387.0,4756.0
dcid:nuts/FRJ15,2009,4911.0,0.0108,0.011,2653.0,0.005900000000000001,445890.0,4837.0
dcid:nuts/FRJ15,2010,5062.0,0.0108,0.0112,3987.0,0.0088,448543.0,4868.0
dcid:nuts/FRJ15,2011,4966.0,0.0106,0.0109,5263.0,0.0116,452530.0,4843.0
dcid:nuts/FRJ15,2012,5248.0,0.0107,0.0114,4912.0,0.0107,457793.0,4943.0
dcid:nuts/FRJ15,2013,5131.0,0.0106,0.011,3622.0,0.0078,462705.0,4914.0
dcid:nuts/FRJ15,2014,5111.0,0.010199999999999999,0.0109,4711.0,0.0101,466327.0,4800.0
dcid:nuts/FRJ15,2015,5514.0,0.01,0.011699999999999999,3331.0,0.007,471038.0,4718.0
dcid:nuts/FRJ15,2016,5455.0,0.0094,0.0115,83.0,0.0002,474369.0,4439.0
dcid:nuts/FRJ15,2017,5699.0,0.009300000000000001,0.012,1695.0,0.0036,474452.0,4429.0
dcid:nuts/FRJ15,2018,5890.0,0.0091,0.0124,1375.0,0.0029,476147.0,4342.0
dcid:nuts/FRJ15,2019,,,,,,477522.0,
dcid:nuts/FRJ2,2000,26400.0,0.0114,0.010199999999999999,30968.0,0.0119,2578254.0,29500.0
dcid:nuts/FRJ2,2001,26200.0,0.0112,0.01,32758.0,0.0125,2609222.0,29400.0
dcid:nuts/FRJ2,2002,26551.0,0.0109,0.01,32579.0,0.0123,2641980.0,28905.0
dcid:nuts/FRJ2,2003,26906.0,0.0108,0.01,33024.0,0.0123,2674559.0,29190.0
dcid:nuts/FRJ2,2004,25140.0,0.0108,0.0092,35490.0,0.013,2707583.0,29370.0
dcid:nuts/FRJ2,2005,26478.0,0.0109,0.0096,33749.0,0.012199999999999999,2743073.0,29988.0
dcid:nuts/FRJ2,2006,25350.0,0.011300000000000001,0.0091,33425.0,0.012,2776822.0,31470.0
dcid:nuts/FRJ2,2007,25537.0,0.0111,0.009,27981.0,0.0099,2810247.0,31480.0
dcid:nuts/FRJ2,2008,26270.0,0.0112,0.0092,24479.0,0.0086,2838228.0,31983.0
dcid:nuts/FRJ2,2009,26318.0,0.011,0.0092,19049.0,0.0066,2862707.0,31688.0
dcid:nuts/FRJ2,2010,26830.0,0.0111,0.009300000000000001,21664.0,0.0075,2881756.0,32100.0
dcid:nuts/FRJ2,2011,26296.0,0.0111,0.009,23172.0,0.0079,2903420.0,32222.0
dcid:nuts/FRJ2,2012,27825.0,0.0111,0.0095,27565.0,0.0094,2926592.0,32622.0
dcid:nuts/FRJ2,2013,27675.0,0.0107,0.009300000000000001,25004.0,0.008400000000000001,2954157.0,31884.0
dcid:nuts/FRJ2,2014,27388.0,0.0108,0.0092,22341.0,0.0075,2979161.0,32390.0
dcid:nuts/FRJ2,2015,28913.0,0.0104,0.0096,13630.0,0.0045,3001502.0,31422.0
dcid:nuts/FRJ2,2016,28911.0,0.010199999999999999,0.0096,19587.0,0.0065,3015132.0,30728.0
dcid:nuts/FRJ2,2017,30127.0,0.0099,0.0099,12934.0,0.0043,3034719.0,30246.0
dcid:nuts/FRJ2,2018,29883.0,0.009800000000000001,0.009800000000000001,12590.0,0.0040999999999999995,3047653.0,29794.0
dcid:nuts/FRJ2,2019,,,,,,3060243.0,
dcid:nuts/FRJ21,2000,1800.0,0.0101,0.013,1189.0,0.0086,138199.0,1400.0
dcid:nuts/FRJ21,2001,1900.0,0.009300000000000001,0.0136,1293.0,0.0092,139388.0,1300.0
dcid:nuts/FRJ21,2002,1748.0,0.009300000000000001,0.0124,1362.0,0.0096,140681.0,1315.0
dcid:nuts/FRJ21,2003,1848.0,0.0095,0.0129,1328.0,0.009300000000000001,142043.0,1350.0
dcid:nuts/FRJ21,2004,1750.0,0.009800000000000001,0.0121,1517.0,0.0105,143371.0,1410.0
dcid:nuts/FRJ21,2005,1784.0,0.0095,0.0123,1401.0,0.0096,144888.0,1389.0
dcid:nuts/FRJ21,2006,1670.0,0.010199999999999999,0.011300000000000001,2279.0,0.0155,146289.0,1500.0
dcid:nuts/FRJ21,2007,1711.0,0.0105,0.0115,1633.0,0.0109,148568.0,1570.0
dcid:nuts/FRJ21,2008,1667.0,0.0099,0.0111,916.0,0.0060999999999999995,150201.0,1493.0
dcid:nuts/FRJ21,2009,1753.0,0.0096,0.0116,921.0,0.0060999999999999995,151117.0,1452.0
dcid:nuts/FRJ21,2010,1754.0,0.009699999999999999,0.0115,248.0,0.0016,152038.0,1473.0
