"NumPlaces","ScalingFactors","Units","StatVar","MeasurementMethods","MinDate","observationPeriods"
"14","[]","[MetricTon]","Annual_Consumption_Fuel_BlastFurnaces_OtherBituminousCoal_FuelTransformation","[]","2020","[P1Y]"
"46","[]","[MetricTon]","Annual_Consumption_Fuel_IronSteel_HardCoal","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Loss_Fuel_BrownCoalBriquettes","[]","2020","[P1Y]"
"63","[]","[MetricTon]","Annual_Exports_Fuel_Naphtha","[, UNStatsEstimate]","2020","[P1Y]"
"40","[]","[Terajoule, KilowattHour]","Annual_Generation_Energy_Geothermal","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Receipts_Fuel_HardCoal","[]","2020","[P1Y]"
"15","[]","[MetricTon]","Annual_Consumption_Fuel_OtherManufacturingIndustry_SubbituminousCoal","[]","2020","[P1Y]"
"83","[]","[MetricTon]","Annual_Consumption_Fuel_RailTransport_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"82","[]","[MetricTon]","Annual_Exports_Fuel_KeroseneJetFuel","[, UNStatsEstimate]","2020","[P1Y]"
"100","[]","[Terajoule]","Annual_Consumption_Fuel_Manufacturing_NaturalGas","[, UNStatsEstimate]","2020","[P1Y]"
"9","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_WhiteSpirit","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_EnergyIndustry_VegetalWaste_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"23","[]","[Terajoule]","Annual_Consumption_Fuel_PaperPulpPrintIndustry_BlackLiquor","[, UNStatsEstimate]","2020","[P1Y]"
"12","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_BioDiesel","[]","2020","[P1Y]"
"76","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_HardCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_GasWorks_HardCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"16","[]","[MetricTon]","Annual_Consumption_Fuel_ConstructionIndustry_Kerosene","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_IronSteel_NaturalGasLiquids","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_Bagasse","[, UNStatsEstimate]","2020","[P1Y]"
"38","[]","[Terajoule]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_BioGas_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"10","[]","[Terajoule]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_IndustrialWaste_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Loss_Fuel_Lubricants","[]","2020","[P1Y]"
"6","[]","[KilowattHour]","Annual_Generation_Electricity_Geothermal_AutoProducer","[, UNStatsEstimate]","2020","[P1Y]"
"8","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_HardCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_GasWorks_Naphtha_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"8","[]","[MetricTon]","Annual_Consumption_Fuel_OilRefineries_Kerosene_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"25","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_BrownCoal","[]","2020","[P1Y]"
"88","[]","[KilowattHour]","Annual_Consumption_Electricity_FoodAndTobaccoIndustry","[, UNStatsEstimate]","2020","[P1Y]"
"58","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_Kerosene","[, UNStatsEstimate]","2020","[P1Y]"
"194","[]","[MetricTon]","Annual_Consumption_Fuel_Households_LiquifiedPetroleumGas","[, UNStatsEstimate]","2020","[P1Y]"
"136","[]","[Megawatt]","Annual_Capacity_Electricity_Wind_MainActivityProducerElectricityPowerPlants","[, UNStatsEstimate]","2020","[P1Y]"
"10","[]","[MetricTon]","Annual_Generation_Fuel_PeatProducts","[]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_BioGasoline","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_GasWorks_CokeOvenGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_TransportIndustry_AnthraciteCoal","[]","2020","[P1Y]"
"28","[]","[Terajoule]","Annual_Consumption_Energy_WoodAndWoodProductsIndustry_Heat","[]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerHeatPowerPlants_LigniteCoal_FuelTransformation","[]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_Agriculture_BioGasoline","[]","2020","[P1Y]"
"120","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_LiquifiedPetroleumGas","[, UNStatsEstimate]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_OtherManufacturingIndustry_BituminousCoal","[, UNStatsEstimate]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_OtherBituminousCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"7","[]","[Megawatt]","Annual_Capacity_Electricity_Tidal_ElectricityPowerPlants","[, UNStatsEstimate]","2022","[P1Y]"
"38","[]","[MetricTon]","Annual_Consumption_Fuel_CokeOvens_HardCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_NonMetallicMineralsIndustry_Peat","[]","2020","[P1Y]"
"75","[]","[MetricTon]","Annual_Imports_Fuel_OtherBituminousCoal","[, UNStatsEstimate]","2020","[P1Y]"
"39","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_BrownCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_CokeOvens_CoalTar_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"53","[]","[Terajoule]","Annual_Consumption_Fuel_MachineryIndustry_NaturalGas","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_ProductReclassification_Fuel_BioDiesel","[]","2021","[P1Y]"
"3","[]","[Terajoule]","Annual_Consumption_Fuel_OtherIndustry_CokeOvenGas","[]","2020","[P1Y]"
"31","[]","[Terajoule]","Annual_Consumption_Fuel_ElectricityGeneration_VegetalWaste_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_ConstructionIndustry_SubbituminousCoal","[]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_TransportEquipmentIndustry_LigniteCoal","[]","2020","[P1Y]"
"22","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerCombinedHeatPowerPlants_IndustrialWaste_FuelTransformation","[]","2020","[P1Y]"
"12","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_PatentFuel","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_TransportIndustry_PeatProducts","[]","2022","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_GasolineJetFuel","[, UNStatsEstimate]","2021","[P1Y]"
"3","[]","[Terajoule]","Annual_Consumption_Fuel_IronSteel_VegetalWaste","[, UNStatsEstimate]","2020","[P1Y]"
"26","[]","[Megawatt]","Annual_Capacity_Electricity_Geothermal_ElectricityPowerPlants","[, UNStatsEstimate]","2020","[P1Y]"
"11","[]","[MetricTon]","Annual_Consumption_Fuel_ConstructionIndustry_BioDiesel","[]","2020","[P1Y]"
"29","[]","[MetricTon]","Annual_Exports_Fuel_NaturalGasLiquids","[, UNStatsEstimate]","2020","[P1Y]"
"12","[]","[MetricTon]","Annual_Consumption_Fuel_MachineryIndustry_CokeOvenCoke","[]","2020","[P1Y]"
"8","[]","[MetricTon]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_Charcoal","[, UNStatsEstimate]","2020","[P1Y]"
"19","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_BioDiesel","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_BioDiesel_FuelTransformation","[]","2021","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_CokeOvens_OtherBituminousCoal_EnergyIndustryOwnUse","[]","2021","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_MainActivityProducerHeatPowerPlants_OtherRecoveredGases_FuelTransformation","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_TransportEquipmentIndustry_MunicipalWaste","[]","2020","[P1Y]"
"13","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_BrownCoal","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_BlastFurnaces_FuelOil_FuelTransformation","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_CrudeOil","[]","2020","[P1Y]"
"53","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_HardCoal","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Receipts_Fuel_LiquifiedPetroleumGas","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_BriquettingPlants_PetroleumCoke_FuelTransformation","[]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Energy_AutoProducerHeatPowerPlants_SolarThermal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_OtherOilProducts","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_MotorGasoline_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"111","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_HardCoal","[, UNStatsEstimate]","2020","[P1Y]"
"79","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_RefineryGas_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Receipts_Fuel_AdditivesOxygenates","[]","2020","[P1Y]"
"23","[]","[Terajoule]","Annual_Consumption_Fuel_ElectricityGeneration_NaturalGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_LigniteCoal_FuelTransformation","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_GasWorks_CokingCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"8","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_LiquifiedPetroleumGas_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"8","[]","[MetricTon]","Annual_Consumption_Fuel_MachineryIndustry_BioDiesel","[]","2020","[P1Y]"
"14","[]","[MetricTon]","Annual_Generation_Fuel_Ethane","[, UNStatsEstimate]","2020","[P1Y]"
"27","[]","[CubicMeter]","Annual_Consumption_Fuel_MainActivityProducerCombinedHeatPowerPlants_Fuelwood_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_OtherBituminousCoal_FuelTransformation","[]","2020","[P1Y]"
"27","[]","[MetricTon]","Annual_Exports_Fuel_BioGasoline","[]","2020","[P1Y]"
"9","[]","[Terajoule]","Annual_Generation_Energy_Geothermal_MainActivityProducerHeatPowerPlants","[]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_Agriculture_AnthraciteCoal","[]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_OtherTransport_KeroseneJetFuel","[, UNStatsEstimate]","2020","[P1Y]"
"19","[]","[Terajoule]","Annual_Consumption_Energy_NonFerrousMetalsIndustry_Heat","[]","2020","[P1Y]"
"16","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_BrownCoal","[]","2020","[P1Y]"
"7","[]","[CubicMeter]","Annual_Consumption_Fuel_Industry_Fuelwood_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Energy_ChemicalPetrochemicalIndustry_SolarThermal","[]","2021","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OtherTransport_BioGasoline","[]","2021","[P1Y]"
"29","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_KeroseneJetFuel","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_CokeOvens_CokingCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_NonMetallicMineralsIndustry_PeatProducts","[]","2020","[P1Y]"
"38","[]","[MetricTon]","Annual_Receipts_Fuel_MotorGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"40","[]","[MetricTon]","AnnualChange_Stocks_Fuel_BioDiesel","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_CokeOvens_DieselOil_FuelTransformation","[]","2023","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_GasworksGas_FuelTransformation","[]","2020","[P1Y]"
"32","[]","[MetricTon]","Annual_Consumption_Fuel_MachineryIndustry_FuelOil","[, UNStatsEstimate]","2020","[P1Y]"
"119","[]","[MetricTon]","Annual_Imports_Fuel_Kerosene","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_Agriculture_CokeOvenCoke","[]","2020","[P1Y]"
"18","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_OtherBituminousCoal","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_BrownCoal_FuelTransformation","[]","2023","[P1Y]"
"4","[]","[Terajoule]","Annual_Consumption_Fuel_TransportEquipmentIndustry_IndustrialWaste","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_PipelineTransport_FuelOil","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_OilGasExtraction_Kerosene_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"111","[]","[MetricTon]","Annual_Capacity_Fuel_CrudeOil_Refinery","[, UNStatsEstimate]","2020","[P1Y]"
"9","[]","[Terajoule]","Annual_Consumption_Energy_Industry_Heat_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"57","[]","[MetricTon]","Annual_Generation_Fuel_WhiteSpirit","[, UNStatsEstimate]","2020","[P1Y]"
"69","[]","[MetricTon]","Annual_Generation_Fuel_NaturalGasLiquids","[, UNStatsEstimate]","2020","[P1Y]"
"24","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_Charcoal","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerCombinedHeatPowerPlants_PeatProducts_FuelTransformation","[]","2020","[P1Y]"
"11","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_Kerosene_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"37","[]","[MetricTon]","Annual_Exports_Fuel_CokeOvenCoke","[, UNStatsEstimate]","2020","[P1Y]"
"11","[]","[Terajoule]","Annual_Consumption_Fuel_OtherManufacturingIndustry_CokeOvenGas","[]","2020","[P1Y]"
"7","[]","[Terajoule]","Annual_Consumption_Fuel_MachineryIndustry_IndustrialWaste","[]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Imports_Fuel_PeatProducts","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OilShale_NonEnergyUse","[]","2020","[P1Y]"
"10","[]","[MetricTon]","Annual_Generation_Fuel_BioJetKerosene","[]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Consumption_Fuel_MachineryIndustry_MunicipalWaste","[]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_PeatProducts_FuelTransformation","[]","2020","[P1Y]"
"52","[]","[MetricTon]","Annual_Generation_Fuel_BrownCoal","[]","2020","[P1Y]"
"20","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerCombinedHeatPowerPlants_DieselOil_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_MachineryIndustry_Ethane","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_ProductReclassification_Fuel_BioGasoline","[]","2021","[P1Y]"
"13","[]","[MetricTon]","AnnualChange_Stocks_Fuel_SubbituminousCoal","[]","2020","[P1Y]"
"73","[]","[MetricTon]","Annual_Exports_Fuel_OtherOilProducts","[, UNStatsEstimate]","2020","[P1Y]"
"103","[]","[MetricTon]","Annual_Consumption_Energy_OilRefineries_Refinery_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_TransportEquipmentIndustry_BlastFurnaceGas","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_AviationGasoline","[]","2020","[P1Y]"
"133","[]","[MetricTon]","Annual_Consumption_Fuel_Households_Kerosene","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_BioGas","[]","2020","[P1Y]"
"100","[]","[KilowattHour]","Annual_Consumption_Electricity_TransportIndustry","[, UNStatsEstimate]","2020","[P1Y]"
"56","[]","[MetricTon]","Annual_Consumption_Fuel_WhiteSpirit","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_CoalProducts","[, UNStatsEstimate]","2020","[P1Y]"
"21","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_OtherBituminousCoal","[]","2020","[P1Y]"
"68","[]","[MetricTon]","Annual_Generation_Fuel_Kerosene_Refinery","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Receipts_Fuel_AnthraciteCoal","[]","2020","[P1Y]"
"71","[]","[CubicMeter]","Annual_Imports_Fuel_Fuelwood","[, UNStatsEstimate]","2020","[P1Y]"
"9","[]","[MetricTon]","Annual_Consumption_Fuel_Households_PatentFuel","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerHeatPowerPlants_Naphtha_FuelTransformation","[]","2022","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_TransportIndustry_OtherLiquidBiofuels","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_ParaffinWaxes","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_CokeOvenCoke_FuelTransformation","[]","2020","[P1Y]"
"32","[]","[Terajoule]","Annual_Generation_Energy_CombustibleFuel_AutoProducerCombinedHeatPowerPlants","[]","2020","[P1Y]"
"2","[]","[MetricTon]","AnnualChange_Stocks_Fuel_Bagasse","[, UNStatsEstimate]","2020","[P1Y]"
"18","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_LigniteCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"13","[]","[MetricTon]","Annual_Consumption_Fuel_NonMetallicMineralsIndustry_SubbituminousCoal","[]","2020","[P1Y]"
"45","[]","[MetricTon]","Annual_Imports_Fuel_Naphtha","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[Terajoule]","Annual_Consumption_Fuel_ConstructionIndustry_MunicipalWaste","[]","2020","[P1Y]"
"15","[]","[MetricTon]","Annual_Consumption_Fuel_Ethane","[, UNStatsEstimate]","2020","[P1Y]"
"103","[]","[KilowattHour]","Annual_Exports_Electricity","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_ConstructionIndustry_Lubricants","[]","2021","[P1Y]"
"13","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_Bagasse_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"123","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_FuelOil_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"38","[]","[Terajoule]","Annual_Consumption_Fuel_Manufacturing_IndustrialWaste","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_MachineryIndustry_PeatProducts","[]","2023","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_WhiteSpirit","[]","2020","[P1Y]"
"24","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_BrownCoal","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Imports_Fuel_GasolineJetFuel","[]","2020","[P1Y]"
"149","[]","[MetricTon]","Annual_Consumption_Fuel_OtherManufacturingIndustry_FuelOil","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Imports_Energy_Heat","[]","2020","[P1Y]"
"18","[]","[Terajoule]","Annual_Generation_Energy_ElectricBoiler_MainActivityProducer","[, UNStatsEstimate]","2020","[P1Y]"
"12","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_BioDiesel","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Loss_Fuel_BioDiesel","[]","2020","[P1Y]"
"9","[]","[Terajoule]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_BlackLiquor","[, UNStatsEstimate]","2020","[P1Y]"
"40","[]","[MetricTon]","AnnualChange_Stocks_Fuel_BioGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_VegetalWaste","[, UNStatsEstimate]","2020","[P1Y]"
"30","[]","[MetricTon]","Annual_Exports_Fuel_BrownCoal","[, UNStatsEstimate]","2020","[P1Y]"
"13","[]","[MetricTon]","Annual_Consumption_Fuel_UnspecifiedSector_HardCoal","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_MachineryIndustry_PatentFuel","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_OtherTransport_SubbituminousCoal","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_GasWorks_RefineryGas_FuelTransformation","[]","2020","[P1Y]"
"16","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_AnthraciteCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerCombinedHeatPowerPlants_OtherLiquidBiofuels_FuelTransformation","[]","2020","[P1Y]"
"208","[]","[MetricTon]","Annual_Imports_Fuel_MotorGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"11","[]","[KilowattHour]","Annual_Generation_Electricity_ChemicalHeat_AutoProducerElectricityPowerPlants","[]","2020","[P1Y]"
"12","[]","[MetricTon]","Annual_Consumption_Fuel_TransportEquipmentIndustry_HardCoal","[]","2020","[P1Y]"
"50","[]","[MetricTon]","Annual_Consumption_Fuel_OilRefineries_FuelOil_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
