udise_district_code,udise_block_code,block_name
2003,udiseCode/200306,Tandwa
2105,udiseCode/210517,Tangarpali
0101,udiseCode/010102,Tangdar
2117,udiseCode/211710,Tangi
2112,udiseCode/211213,Tangi 
0102,udiseCode/010220,Tangmarg
2818,udiseCode/281848,Tangutur
0957,udiseCode/095714,Ta Nichloul
2409,udiseCode/240912,Tankara
2433,udiseCode/243303,Tankara
1035,udiseCode/103520,Tankuppa
0957,udiseCode/095715,Ta Nountanwa
2017,udiseCode/201722,Tantnagar
2815,udiseCode/281528,Tanuku
3205,udiseCode/320511,Tanur
3604,udiseCode/360402,Tanur
0935,udiseCode/093513,T. A. Orai
0620,udiseCode/062006,Taoru
1905,udiseCode/190507,Tapan
0912,udiseCode/091209,Tappal
0953,udiseCode/095304,Tarabganj
1017,udiseCode/101720,Taraiya
1912,udiseCode/191201,Tarakeswar
1912,udiseCode/191221,Tarakeswar  Municipality
0960,udiseCode/096019,Tarakulawa
2321,udiseCode/232105,Tarana
0804,udiseCode/080401,Taranagar
1024,udiseCode/102403,Tarapur
2415,udiseCode/241507,Tarapur
1029,udiseCode/102910,Tarari
1013,udiseCode/101314,Tardih
2002,udiseCode/200218,Tarhasi
2917,udiseCode/291704,Tarikere
0509,udiseCode/050911,Tarikhet
1003,udiseCode/100303,Tariyani
2818,udiseCode/281810,Tarlupadu
0319,udiseCode/031907,Tarn Taran
0302,udiseCode/030207,Tarsikka
0947,udiseCode/094711,Tarun
2123,udiseCode/212305,Tarva
2123,udiseCode/212309,Tarva Nac
0961,udiseCode/096106,Tarwa
0901,udiseCode/090106,T.A. Sahahranpur
2735,udiseCode/273508,Tasgaon
0922,udiseCode/092215,T.A.Shahjahanpur
0916,udiseCode/091611,T.A. Shikohabad
0957,udiseCode/095716,Ta Siswan
2004,udiseCode/200424,Tatijhariya
0922,udiseCode/092216,T.A.Tilhar
0914,udiseCode/091412,T.A. Vrindavan
1201,udiseCode/120101,Tawang
1020,udiseCode/102012,Teghra
1910,udiseCode/191026,Teharpur Naa
1910,udiseCode/191008,Tehatta - I
1910,udiseCode/191009,Tehatta - Ii
2811,udiseCode/281127,Tekkali
3617,udiseCode/361704,Tekmal
3609,udiseCode/360910,Tekulapalle
3610,udiseCode/361018,Tekulapally
3608,udiseCode/360807,Tekumatla
2705,udiseCode/270507,Telhara
1606,udiseCode/160612,Teliamura
1606,udiseCode/160618,Teliamura Mc
0942,udiseCode/094205,Teliyani
3607,udiseCode/360742,Telkapally
3628,udiseCode/362810,Telkapally
2106,udiseCode/210613,Telkoi
1103,udiseCode/110303,Temi
2817,udiseCode/281732,Tenali
2312,udiseCode/231205,Tendukheda
1815,udiseCode/181506,Tengakhat
1409,udiseCode/140902,Tengnoupal
1411,udiseCode/141102,Tengnoupal
1311,udiseCode/131106,Tening
3329,udiseCode/332917,Tenkasi
2128,udiseCode/212809,Tentulikhunti
2314,udiseCode/231406,Teonthar
1607,udiseCode/160707,Tepania
1008,udiseCode/100822,Terha Gachh
9901,udiseCode/990102,Test Block -2
9901,udiseCode/990103,Test Block -3
1002,udiseCode/100226,Tetaria
1024,udiseCode/102406,Tetia Bamber
1211,udiseCode/121101,Tezu-Sunpura
2817,udiseCode/281711,Thadepalle
1707,udiseCode/170701,Thadlaskein
3609,udiseCode/360948,Thadvai
1001,udiseCode/100110,Thakarahan
0904,udiseCode/090412,Thakurdwara
2008,udiseCode/200808,Thakurgangti
1008,udiseCode/100824,Thakurganj
2107,udiseCode/210724,Thakurmunda
1918,udiseCode/191829,Thakurpukur Maheshtala
3319,udiseCode/331905,Thalainayar
3308,udiseCode/330807,Thalaivasal
3202,udiseCode/320204,Thalassery North
3211,udiseCode/321109,Thalavady
3310,udiseCode/331017,Thalavady
3202,udiseCode/320203,Thalessery South
3207,udiseCode/320715,Thalikulam
0506,udiseCode/050614,Thalisain
3610,udiseCode/361033,Thallada
3631,udiseCode/363117,Thallada
2814,udiseCode/281437,Thallarevu
3331,udiseCode/333117,Thally
2823,udiseCode/282302,Thamballapalle
0902,udiseCode/090211,Thanabhawan
0974,udiseCode/097411,Thanabhawan
0806,udiseCode/080610,Thanagazi
0112,udiseCode/011215,Thanamandi
2324,udiseCode/232404,Thandla
3306,udiseCode/330617,Thandrampet
2721,udiseCode/272114,Thane Mnc-Urc1
2721,udiseCode/272120,Thane Mnc-Urc2
0604,udiseCode/060403,Thanesar
2408,udiseCode/240811,Thangadh
3614,udiseCode/361412,Thangallapalle
3321,udiseCode/332102,Thanjavur(Rural)
3321,udiseCode/332101,Thanjavur(Urban)
1403,udiseCode/140304,Thanlon
1412,udiseCode/141204,Thanlon
3314,udiseCode/331402,Thanthoni
2402,udiseCode/240210,Tharad
0502,udiseCode/050208,Tharali
3308,udiseCode/330810,Tharamangalam
3619,udiseCode/361901,Tharigoppula
1027,udiseCode/102720,Tharthari
2416,udiseCode/241609,Thasara
3315,udiseCode/331514,Thathiengarpet
0109,udiseCode/010917,Thathri
2823,udiseCode/282353,Thavanampalle
1015,udiseCode/101509,Thawe
0961,udiseCode/096121,Thekma
3306,udiseCode/330606,Thellar
3325,udiseCode/332507,Theni
0211,udiseCode/021117,Theog
2812,udiseCode/281215,Therlam
2021,udiseCode/202105,Thethaitangar
2328,udiseCode/232816,Thikri
3607,udiseCode/360722,Thimmajipet
3628,udiseCode/362801,Thimmajipeta
3603,udiseCode/360347,Thimmapur
3613,udiseCode/361309,Thimmapur
1503,udiseCode/150303,Thingsulthliah
3629,udiseCode/362907,Thipparthi
3608,udiseCode/360833,Thipparthy
2915,udiseCode/291507,Thirthahalli
3328,udiseCode/332805,Thiruchenthur
3326,udiseCode/332604,Thiruchuli
3303,udiseCode/330308,Thirukalukundram
3307,udiseCode/330713,Thirukoilur
3630,udiseCode/363002,Thirumalagiri
3610,udiseCode/361038,Thirumalayapalem
3631,udiseCode/363105,Thirumalayapalem
3324,udiseCode/332410,Thirumangalam
3316,udiseCode/331610,Thirumanur
3319,udiseCode/331902,Thirumarugal
3322,udiseCode/332208,Thirumayam
3307,udiseCode/330722,Thirunavalur
3324,udiseCode/332411,Thiruparamkundram
3304,udiseCode/330421,Thirupattur
3303,udiseCode/330306,Thiruporur
3321,udiseCode/332111,Thiruppanandal
3323,udiseCode/332309,Thiruppatur
3327,udiseCode/332710,Thiruppullani
3323,udiseCode/332304,Thiruppuvanam
3320,udiseCode/332009,Thiruthuraipoondi
3327,udiseCode/332701,Thiruvadanai
3321,udiseCode/332103,Thiruvaiyar
3301,udiseCode/330112,Thiruvalangadu
3212,udiseCode/321209,Thiruvalla
3301,udiseCode/330101,Thiruvallur
3214,udiseCode/321410,Thiruvananthapuram
3322,udiseCode/332206,Thiruvarankulam
3320,udiseCode/332005,Thiruvarur
3330,udiseCode/333006,Thiruvattar
3307,udiseCode/330714,Thiruvennainallur
3315,udiseCode/331511,Thiruverumbur
3321,udiseCode/332110,Thiruvidaimarudhur
3321,udiseCode/332106,Thiruvonam
3601,udiseCode/360136,Thiryani
3332,udiseCode/333210,Thiurmanur
3307,udiseCode/330719,Thiyagadurgam
3204,udiseCode/320411,Thodannur
3209,udiseCode/320907,Thodupuzha
3314,udiseCode/331408,Thogaimalai
3604,udiseCode/360446,Thoguta
3618,udiseCode/361810,Thoguta
3312,udiseCode/331206,Thondamuthur
2814,udiseCode/281407,Thondangi
2820,udiseCode/282022,Thondur
3328,udiseCode/332813,Thoothukudi Rural
3328,udiseCode/332801,Thoothukudi Urban
3313,udiseCode/331312,Thoppampatty
3610,udiseCode/361015,Thorrur
2819,udiseCode/281928,Thotapalligudur
2816,udiseCode/281619,Thotlavalluru
2823,udiseCode/282315,Thottambedu
3315,udiseCode/331512,Thottiyam
1405,udiseCode/140501,Thoubal
0504,udiseCode/050409,Thouldhar
3330,udiseCode/333001,Thovalai
2126,udiseCode/212613,Th Rampur
3608,udiseCode/360841,Thripuraram
3629,udiseCode/362918,Thripuraram
3206,udiseCode/320613,Thrithala
1202,udiseCode/120202,Thrizino-Buragaon
3330,udiseCode/333005,Thuckalay
3310,udiseCode/331018,Thuckanaicken Palayam
2817,udiseCode/281710,Thullur
3204,udiseCode/320412,Thuneri
3630,udiseCode/363003,Thungathurthi
3315,udiseCode/331513,Thuraiyur
3211,udiseCode/321110,Thuravur
3306,udiseCode/330612,Thurinjapuram
0802,udiseCode/080207,Tibbi
2112,udiseCode/211214,Tigiria
2109,udiseCode/210907,Tihidi
1824,udiseCode/182403,Tihu Barama
2121,udiseCode/212111,Tikabali
2308,udiseCode/230806,Tikamgarh
1035,udiseCode/103502,Tikari
0211,udiseCode/021120,Tikkar
0110,udiseCode/011023,Tikri
1701,udiseCode/170103,Tikrikilla
2420,udiseCode/242004,Tilakvada
2211,udiseCode/221108,Tilda
2104,udiseCode/210403,Tileibani
0922,udiseCode/092208,Tilhar
0928,udiseCode/092815,Tiloi
0973,udiseCode/097313,Tiloi
0973,udiseCode/097322,Tiloi
0973,udiseCode/097329,Tiloi
1032,udiseCode/103214,Tilouthu
2336,udiseCode/233602,Timarni
3304,udiseCode/330407,Timiri
1901,udiseCode/190120,Tindharia - Sukna
0940,udiseCode/094002,Tindwari
1814,udiseCode/181405,Tinsukia Urban
0815,udiseCode/081517,Tinwari
2707,udiseCode/270713,Tiosa
1508,udiseCode/150802,Tipa
1403,udiseCode/140305,Tipaimukh
1412,udiseCode/141205,Tipaimukh
2918,udiseCode/291808,Tiptur
1207,udiseCode/120711,Tirbin
1221,udiseCode/122105,Tirbin
2107,udiseCode/210725,Tiring
2325,udiseCode/232512,Tirla
2711,udiseCode/271108,Tiroda
2111,udiseCode/211108,Tirtol
2823,udiseCode/282382,Tiruchanur
3309,udiseCode/330910,Tiruchengode
2823,udiseCode/282383,Tirumala
3622,udiseCode/362202,Tirumalagiri
3629,udiseCode/362924,Tirumalagiri Sagar
3329,udiseCode/332921,Tirunelveli Urban
2823,udiseCode/282385,Tirupathi(Nma)
2823,udiseCode/282326,Tirupathi(R)
2823,udiseCode/282311,Tirupathi(U)
2823,udiseCode/282384,Tirupati
3312,udiseCode/331222,Tirupur
3333,udiseCode/333322,Tirupur
3205,udiseCode/320510,Tirur
3301,udiseCode/330111,Tiruttani
3306,udiseCode/330614,Tiruvannamalai
2816,udiseCode/281613,Tiruvuru
3602,udiseCode/360204,Tiryani
2006,udiseCode/200611,Tisri
0201,udiseCode/020113,Tissa
3001,udiseCode/300105,Tiswadi
1817,udiseCode/181706,Titabor
1911,udiseCode/191134,Titagarh Municipality
2124,udiseCode/212413,Titilagarh
2124,udiseCode/212418,Titilagarh Nac
0806,udiseCode/080606,Tizara
1301,udiseCode/130102,Tizit
3324,udiseCode/332404,T.Kallupatti
1506,udiseCode/150603,Tlabung
3302,udiseCode/330208,T.Nagar
0925,udiseCode/092522,Tn.Ar. Bilgram
0925,udiseCode/092525,Tn.Ar. Hardoi
0925,udiseCode/092521,Tn.Ar.  Pihani
0925,udiseCode/092520,Tn.Ar.  Sandi
0925,udiseCode/092524,Tn.Ar. Sandila
2815,udiseCode/281508,T.Narsapuram
0925,udiseCode/092523,Tn.Ar. Shahabad
2926,udiseCode/292611,T.N.Pura
1301,udiseCode/130101,Tobu
0809,udiseCode/080903,Todabhim
0822,udiseCode/082204,Todaraisingh
1901,udiseCode/190128,Todey - Tangta - Jaldhaka
0610,udiseCode/061005,Tohana
2215,udiseCode/221523,Tokapal
0925,udiseCode/092510,Tondarpur
0822,udiseCode/082202,Tonk
2323,udiseCode/232302,Tonkkhurd
2017,udiseCode/201723,Tonto
3604,udiseCode/360443,Toopran
2012,udiseCode/201201,Topchanchi
2023,udiseCode/202303,Torpa
0613,udiseCode/061310,Tosham
1402,udiseCode/140202,Tousem
0955,udiseCode/095514,Town Area
0971,udiseCode/097106,Town Area Bhadohi
0905,udiseCode/090507,Town Area Rampur
3316,udiseCode/331601,T.Palur
3332,udiseCode/333201,T.Palur
0105,udiseCode/010511,Tral
0101,udiseCode/010104,Trehgam
3315,udiseCode/331509,Trichy-Urban
3315,udiseCode/331510,Trichy-West
2720,udiseCode/272014,Trimbak
3302,udiseCode/330206,Triplicane
3208,udiseCode/320813,Trippunithura
2818,udiseCode/281803,Tripuranthakam
3214,udiseCode/321411,Trivandrum South
0946,udiseCode/094613,Trivedi Ganj
1006,udiseCode/100611,Triveniganj
1307,udiseCode/130704,Tseminyu
2820,udiseCode/282046,T Sundupalli
2817,udiseCode/281733,Tsundur
1903,udiseCode/190304,Tufanganj-I
1903,udiseCode/190305,Tufanganj-Ii
1903,udiseCode/190314,Tufanganj Municipality
2821,udiseCode/282150,Tuggali
1606,udiseCode/160617,Tulashikhar
2729,udiseCode/272907,Tuljapur
0119,udiseCode/011913,Tulmulla
0952,udiseCode/095220,Tulsipur
2918,udiseCode/291809,Tumkur
2710,udiseCode/271003,Tumsar
2121,udiseCode/212112,Tumudibandha
2012,udiseCode/201204,Tundi
0916,udiseCode/091603,Tundla
2814,udiseCode/281406,Tuni
3617,udiseCode/361719,Tupran
1701,udiseCode/170107,Tura Urban Area
2124,udiseCode/212414,Turekela
3620,udiseCode/362001,Turkapalle (M)
1002,udiseCode/100227,Turkaulia
2918,udiseCode/291807,Turuvekere
2124,udiseCode/212419,Tusura Nac
1209,udiseCode/120901,Tuting
3324,udiseCode/332413,T.Vadipatti
0911,udiseCode/091105,Uchagaon
1015,udiseCode/101508,Uchakagaon
0609,udiseCode/060906,Uchana
2422,udiseCode/242211,Uchchal
2426,udiseCode/242611,Uchchhal
0203,udiseCode/020303,Udaipur
2202,udiseCode/220207,Udaipur
2334,udiseCode/233407,Udaipura
1607,udiseCode/160708,Udaipur M.C.
0805,udiseCode/080508,Udaipurwati
1011,udiseCode/101113,Udakishunganj
2107,udiseCode/210726,Udala
2107,udiseCode/210730,Udala  Nac
1826,udiseCode/182603,Udalguri
3328,udiseCode/332806,Udangudi
2819,udiseCode/281910,Udayagiri
2349,udiseCode/234905,Udaygarh
1916,udiseCode/191608,Udaynarayanpur
2728,udiseCode/272807,Udgir
3311,udiseCode/331101,Udhagamandalam
0110,udiseCode/011024,Udhampur
1821,udiseCode/182108,Udharbond
2009,udiseCode/200905,Udhwa
3333,udiseCode/333313,Udumalaipattai
3312,udiseCode/331213,Udumalpet
2916,udiseCode/291602,Udupi
1029,udiseCode/102905,Udwantnagar
0919,udiseCode/091902,Ujhani
0919,udiseCode/091920,Ujhani City
1019,udiseCode/101905,Ujiyarpur
2321,udiseCode/232101,Ujjain Rural
2321,udiseCode/232107,Ujjain Urban
0503,udiseCode/050303,Ukhimath
0118,udiseCode/011805,Ukhral
1408,udiseCode/140801,Ukhrul
0612,udiseCode/061209,Uklana
2814,udiseCode/281422,U.Kothapalli
2818,udiseCode/281855,Ulavapadu
2721,udiseCode/272116,Ulhasnagar- Urc1
2123,udiseCode/212306,Ullunda
1916,udiseCode/191606,Uluberia-I
1916,udiseCode/191607,Uluberia-Ii
1916,udiseCode/191617,Uluberia Municipality
3307,udiseCode/330721,Ulundurpet
2325,udiseCode/232513,Umarban
0930,udiseCode/093002,Umarda
2714,udiseCode/271413,Umarkhed
2422,udiseCode/242212,Umarpada
2425,udiseCode/242503,Umbergaon
2128,udiseCode/212810,Umerkote
2128,udiseCode/212812,Umerkote Municipality
1705,udiseCode/170501,Umling
0806,udiseCode/080608,Umrain
2414,udiseCode/241404,Umrala
2709,udiseCode/270911,Umred
2415,udiseCode/241508,Umreth
2715,udiseCode/271512,Umri
1705,udiseCode/170502,Umsning
0207,udiseCode/020702,Una
2412,udiseCode/241213,Una
2412,udiseCode/241215,Una
2430,udiseCode/243004,Una
0928,udiseCode/092813,Unchahar
2313,udiseCode/231308,Unchera
3626,udiseCode/362611,Undavelli
2815,udiseCode/281533,Undi
2815,udiseCode/281529,Undrajavaram
2815,udiseCode/281519,Unguturu
2816,udiseCode/281627,Unguturu
0822,udiseCode/082206,Uniyara
2404,udiseCode/240406,Unjha
2002,udiseCode/200217,Untari Road
2409,udiseCode/240913,Upleta
3621,udiseCode/362109,Uppal
2814,udiseCode/281453,Uppalaguptam
2813,udiseCode/281377,Upper Sileru Project Site Camp
3315,udiseCode/331515,Uppiliyapuram
3607,udiseCode/360743,Uppununthala
3628,udiseCode/362811,Uppunuthala
2724,udiseCode/272415,Uran
2822,udiseCode/282215,Uravakonda
1810,udiseCode/181011,Urban
1822,udiseCode/182206,Urban Karimganj
2403,udiseCode/240306,Urban-Patan
2403,udiseCode/240307,Urban-Siddhpur
2403,udiseCode/240310,Urban-Siddhpur
2719,udiseCode/271910,Urc1
2709,udiseCode/270914,Urc 1
2722,udiseCode/272210,Urc-10 (Parel)
2722,udiseCode/272211,Urc-11(Dadar)
2722,udiseCode/272212,Urc-12(Byculla)
2722,udiseCode/272201,Urc-1 (Borivali)
2719,udiseCode/271911,Urc2
2709,udiseCode/270915,Urc 2
2722,udiseCode/272202,Urc-2 (Kandivali)
2709,udiseCode/270916,Urc 3
2722,udiseCode/272203,Urc-3 (Goregaon)
2709,udiseCode/270917,Urc 4
2722,udiseCode/272204,Urc-4 (Andheri)
2709,udiseCode/270918,Urc 5
2722,udiseCode/272205,Urc-5 (Santacruz)
2722,udiseCode/272206,Urc-6 (Bhandup)
2722,udiseCode/272207,Urc-7 (Ghatkopar)
2722,udiseCode/272208,Urc-8 (Chembur)
2722,udiseCode/272209,Urc-9 (Kurla)
2727,udiseCode/272712,Urc Beed
3207,udiseCode/320718,Urc Thrissur
0102,udiseCode/010221,Uri
3628,udiseCode/362805,Urkonda
0945,udiseCode/094521,Uruwa
0958,udiseCode/095818,Uruwa
0919,udiseCode/091909,Usawan
3324,udiseCode/332412,Usilampatti
0954,udiseCode/095413,Uska Bazar
2220,udiseCode/222014,Usoor
3325,udiseCode/332508,Uthamapalayam
3331,udiseCode/333109,Uthangarai
3303,udiseCode/330303,Uthiramerur
3310,udiseCode/331019,Uthukuli
3333,udiseCode/333319,Uthukuli
3607,udiseCode/360730,Utkoor
3633,udiseCode/363303,Utkoor
3601,udiseCode/360126,Utnoor
3601,udiseCode/360118,Utnur
0952,udiseCode/095226,Utraula
0952,udiseCode/095230,Utraula (Mun. Corp.)
1912,udiseCode/191228,Uttarpara Kotrang
2821,udiseCode/282140,Uyyalawada
3307,udiseCode/330707,Vaanur
2405,udiseCode/240503,Vadali
3313,udiseCode/331313,Vadamadurai
2823,udiseCode/282325,Vadamalapet
2402,udiseCode/240211,Vadgam
2404,udiseCode/240407,Vadnagar
2419,udiseCode/241911,Vadodara
2419,udiseCode/241913,Vadodara Corporation
2419,udiseCode/241912,Vaghodiya
2421,udiseCode/242106,Vagra
2733,udiseCode/273307,Vaibhavwadi
2719,udiseCode/271908,Vaijapur
3210,udiseCode/321013,Vaikom
0106,udiseCode/010616,Vailoo
3605,udiseCode/360510,Vailpur
1018,udiseCode/101815,Vaishali
3315,udiseCode/331516,Vaiyampatti
2822,udiseCode/282204,Vajrakarur
2811,udiseCode/281131,Vajrapukotturu
2819,udiseCode/281940,Vakadu
3320,udiseCode/332001,Valangaiman
3308,udiseCode/330819,Valappadi
2818,udiseCode/281851,Valetivaripalem
2421,udiseCode/242107,Valia
3620,udiseCode/362013,Valigonda
3307,udiseCode/330703,Vallam
2414,udiseCode/241402,Vallbhipur
3329,udiseCode/332918,Valliyoor
2820,udiseCode/282026,Vallur
2422,udiseCode/242213,Valod
2426,udiseCode/242613,Valod
3312,udiseCode/331214,Valparai
2425,udiseCode/242501,Valsad
0319,udiseCode/031908,Valtoha
3306,udiseCode/330605,Vandavasi
2811,udiseCode/281102,Vangara
3628,udiseCode/362808,Vangoor
2424,udiseCode/242405,Vansda
2412,udiseCode/241210,Vanthali
1504,udiseCode/150403,Vanzau
2425,udiseCode/242506,Vapi
2823,udiseCode/282317,Varadaiahpalem
2819,udiseCode/281902,Varikuntapadu
3214,udiseCode/321412,Varkala
3602,udiseCode/360220,Varni
3605,udiseCode/360519,Varni
2736,udiseCode/273617,Vasai
2416,udiseCode/241612,Vaso
3329,udiseCode/332919,Vasudevanallur
3204,udiseCode/320413,Vatakara
2816,udiseCode/281602,Vatsavai
2817,udiseCode/281735,Vatticherukuru
2402,udiseCode/240212,Vav
2823,udiseCode/282333,Vayalpad
3319,udiseCode/331906,Vedaranyam
3313,udiseCode/331314,Vedasandur
2823,udiseCode/282343,Vedurukuppam
3603,udiseCode/360334,Veenavanka
3613,udiseCode/361313,Veenavanka
3627,udiseCode/362713,Veepangandla
2820,udiseCode/282038,Veeraballi
2811,udiseCode/281101,Veeraghattam
3308,udiseCode/330808,Veerapandi
2815,udiseCode/281538,Veeravasaram
3614,udiseCode/361408,Veernapally
0115,udiseCode/011512,Vehil
3612,udiseCode/361202,Velair
2815,udiseCode/281547,Velairpadu
3607,udiseCode/360719,Veldanda
3628,udiseCode/362806,Veldanda
2817,udiseCode/281720,Veldurthi
2821,udiseCode/282129,Veldurti
3606,udiseCode/360618,Velgatoor
2725,udiseCode/272513,Velhe
2818,udiseCode/281839,Veligandla
3213,udiseCode/321312,Veliyam
3211,udiseCode/321111,Veliyanadu
3333,udiseCode/333320,Vellackoil
3310,udiseCode/331020,Vellakovil
3207,udiseCode/320716,Vellangallur
3304,udiseCode/330409,Vellore Rural
3304,udiseCode/330410,Vellore Urban
2821,udiseCode/282113,Velugodu
3603,udiseCode/360309,Vemanpalle
3601,udiseCode/360149,Vemanpally
3306,udiseCode/330601,Vembakkam
3326,udiseCode/332610,Vembakottai
2820,udiseCode/282034,Vempalli
3610,udiseCode/361030,Vemsoor
3631,udiseCode/363116,Vemsoor
2820,udiseCode/282021,Vemula
3629,udiseCode/362920,Vemulapalle
3608,udiseCode/360832,Vemulapally
3603,udiseCode/360339,Vemulawada
3614,udiseCode/361405,Vemulawada
3614,udiseCode/361403,Vemulawada (Rural)
2817,udiseCode/281731,Vemuru
3205,udiseCode/320513,Vengara
1503,udiseCode/150302,Venghlui
2733,udiseCode/273308,Vengurle
2819,udiseCode/281930,Venkatachalam
2819,udiseCode/281935,Venkatagiri
3608,udiseCode/360812,Venkatapur
3609,udiseCode/360946,Venkatapur
3632,udiseCode/363201,Venkatapur
3608,udiseCode/360819,Venkatapuram
3632,udiseCode/363208,Venkatapuram
3309,udiseCode/330908,Vennandur
2812,udiseCode/281231,Vepada
2813,udiseCode/281378,Vepagunta
3331,udiseCode/333113,Veppanapalli
3316,udiseCode/331603,Veppanthattai
3316,udiseCode/331602,Veppur
2412,udiseCode/241204,Veraval
2430,udiseCode/243002,Veraval
0106,udiseCode/010617,Verinag
0302,udiseCode/030208,Verka
2816,udiseCode/281607,Verullapadu
2818,udiseCode/281824,Vetapalem
2822,udiseCode/282203,Vidapanakal
2819,udiseCode/281916,Vidavalur
2331,udiseCode/233107,Vidisha
1019,udiseCode/101908,Vidyapatinagar
0942,udiseCode/094211,Vijaipur
1015,udiseCode/101502,Vijaipur
2404,udiseCode/240408,Vijapur
2823,udiseCode/282321,Vijayapuram
2816,udiseCode/281616,Vijayawada Rural
2816,udiseCode/281617,Vijayawada Urban
0801,udiseCode/080105,Vijaynagar
2405,udiseCode/240502,Vijaynagar
0122,udiseCode/012218,Vijaypur
2301,udiseCode/230108,Vijaypur
2338,udiseCode/233805,Vijay Raghavgarh
3606,udiseCode/360619,Vikarabad
3624,udiseCode/362404,Vikarabad
3307,udiseCode/330709,Vikaravandi
0505,udiseCode/050503,Vikasnagar
2736,udiseCode/273618,Vikramgad
0955,udiseCode/095509,Vikramjot
3328,udiseCode/332811,Vilathikulam
0101,udiseCode/010115,Vilgam
3301,udiseCode/330109,Villivakkam
3307,udiseCode/330724,Viluppuram
2409,udiseCode/240916,Vinchhiya
2819,udiseCode/281908,Vinjamur
2817,udiseCode/281743,Vinukonda
2925,udiseCode/292503,Virajpet
3322,udiseCode/332203,Viralimalai
2407,udiseCode/240703,Viramgam
0812,udiseCode/081202,Viratnagar
2416,udiseCode/241610,Virpur
2431,udiseCode/243106,Virpur
3318,udiseCode/331806,Virudhachalam
3326,udiseCode/332602,Virudhunagar
2813,udiseCode/281379,Visakhapatnam
2813,udiseCode/281329,Visakhapatnam Urban
2412,udiseCode/241212,Visavadar
0950,udiseCode/095015,Visheshwar  Ganj
0959,udiseCode/095913,Vishunpura
2404,udiseCode/240409,Visnagar
0910,udiseCode/091001,Visrakh
2816,udiseCode/281614,Vissannapet
1307,udiseCode/130702,Viswema
0920,udiseCode/092018,Vithari Chainpur
2812,udiseCode/281228,Vizianagaram
2823,udiseCode/282362,V.Kota
2813,udiseCode/281309,V.Madugula
2820,udiseCode/282023,V.N.Palle
2820,udiseCode/282029,Vontimitta
2814,udiseCode/281461,V.R.Puram
2816,udiseCode/281628,Vuyyuru
2422,udiseCode/242214,Vyara
2426,udiseCode/242614,Vyara
2113,udiseCode/211312,Vyasanagar Mpl
3208,udiseCode/320814,Vypeen
3203,udiseCode/320303,Vythiri
2736,udiseCode/273619,Wada
