Detail Data For Vidyut Pravah Data Having Year : ALL
.
State,YearValue,MonthValue,DayValue,Shrotage_MW,MaxDemand_MW,FileName,DateInFile
NAGALAND,2020,7,8,1.000,123.000,NICSI_08-Jul-2020.csv,09/07/2020 07:48:00
TRIPURA,2020,7,8,8.000,300.000,NICSI_08-Jul-2020.csv,09/07/2020 07:48:00
ALL INDIA,2020,7,8,791.000,155376.000,NICSI_08-Jul-2020.csv,09/07/2020 07:48:00
PUNJAB,2020,7,9,0.000,11513.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
HARYANA,2020,7,9,0.000,9302.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
RAJASTHAN,2020,7,9,0.000,10930.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
DELHI,2020,7,9,0.000,5647.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
UP,2020,7,9,340.000,21161.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
UTTARAKHAND,2020,7,9,0.000,1935.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
HP,2020,7,9,0.000,1385.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
J&K,2020,7,9,533.000,2130.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
CHANDIGARH,2020,7,9,0.000,309.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
CHHATTISGARH,2020,7,9,0.000,4033.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
GUJARAT,2020,7,9,0.000,12556.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
MP,2020,7,9,0.000,9024.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
MAHARASHTRA,2020,7,9,0.000,16572.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
GOA,2020,7,9,0.000,415.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
DD,2020,7,9,0.000,237.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
DNH,2020,7,9,0.000,609.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
ESSAR STEEL,2020,7,9,0.000,790.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
ANDHRA PRADESH,2020,7,9,0.000,7190.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
TELANGANA,2020,7,9,0.000,7190.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
KARNATAKA,2020,7,9,0.000,8203.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
KERALA,2020,7,9,0.000,3006.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
TAMIL NADU,2020,7,9,0.000,12881.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
PUDUCHERRY,2020,7,9,0.000,342.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
BIHAR,2020,7,9,0.000,5383.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
DVC,2020,7,9,0.000,3355.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
JHARKHAND,2020,7,9,0.000,1332.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
ODISHA,2020,7,9,0.000,3945.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
WEST BENGAL,2020,7,9,0.000,7711.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
SIKKIM,2020,7,9,0.000,84.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
ARUNACHAL PRADESH,2020,7,9,0.000,127.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
ASSAM,2020,7,9,144.000,1674.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
MANIPUR,2020,7,9,1.000,184.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
MEGHALAYA,2020,7,9,0.000,277.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
MIZORAM,2020,7,9,1.000,91.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
NAGALAND,2020,7,9,1.000,139.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
TRIPURA,2020,7,9,1.000,288.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
ALL INDIA,2020,7,9,891.000,158448.000,NICSI_09-Jul-2020.csv,10/07/2020 07:42:00
PUNJAB,2020,7,10,0.000,11811.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
HARYANA,2020,7,10,81.000,9687.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
RAJASTHAN,2020,7,10,0.000,11553.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
DELHI,2020,7,10,0.000,5740.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
UP,2020,7,10,0.000,20988.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
UTTARAKHAND,2020,7,10,0.000,1933.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
HP,2020,7,10,0.000,1479.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
J&K,2020,7,10,558.000,2231.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
CHANDIGARH,2020,7,10,0.000,346.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
CHHATTISGARH,2020,7,10,0.000,3840.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
GUJARAT,2020,7,10,0.000,12753.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
MP,2020,7,10,0.000,9024.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
MAHARASHTRA,2020,7,10,0.000,16373.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
GOA,2020,7,10,0.000,423.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
DD,2020,7,10,0.000,250.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
DNH,2020,7,10,0.000,605.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
ESSAR STEEL,2020,7,10,0.000,765.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
ANDHRA PRADESH,2020,7,10,0.000,7178.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
TELANGANA,2020,7,10,0.000,7178.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
KARNATAKA,2020,7,10,0.000,8257.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
KERALA,2020,7,10,0.000,3077.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
TAMIL NADU,2020,7,10,0.000,12220.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
PUDUCHERRY,2020,7,10,0.000,329.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
BIHAR,2020,7,10,0.000,5397.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
DVC,2020,7,10,0.000,3237.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
JHARKHAND,2020,7,10,0.000,1235.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
ODISHA,2020,7,10,0.000,4131.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
WEST BENGAL,2020,7,10,0.000,7627.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
SIKKIM,2020,7,10,0.000,84.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
ARUNACHAL PRADESH,2020,7,10,0.000,119.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
ASSAM,2020,7,10,214.000,1613.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
MANIPUR,2020,7,10,1.000,178.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
MEGHALAYA,2020,7,10,0.000,302.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
MIZORAM,2020,7,10,1.000,93.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
NAGALAND,2020,7,10,1.000,131.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
TRIPURA,2020,7,10,2.000,283.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
ALL INDIA,2020,7,10,549.000,156502.000,NICSI_10-Jul-2020.csv,11/07/2020 07:24:00
PUNJAB,2020,7,11,0.000,11139.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
HARYANA,2020,7,11,0.000,9087.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
RAJASTHAN,2020,7,11,0.000,11921.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
DELHI,2020,7,11,0.000,5507.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
UP,2020,7,11,0.000,21744.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
UTTARAKHAND,2020,7,11,0.000,1825.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
HP,2020,7,11,0.000,1376.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
J&K,2020,7,11,528.000,2112.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
CHANDIGARH,2020,7,11,0.000,272.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
CHHATTISGARH,2020,7,11,0.000,3862.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
GUJARAT,2020,7,11,0.000,12439.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
MP,2020,7,11,0.000,9418.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
MAHARASHTRA,2020,7,11,0.000,16398.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
GOA,2020,7,11,0.000,411.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
DD,2020,7,11,0.000,242.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
DNH,2020,7,11,0.000,614.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
ESSAR STEEL,2020,7,11,0.000,762.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
ANDHRA PRADESH,2020,7,11,0.000,7352.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
TELANGANA,2020,7,11,0.000,7352.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
KARNATAKA,2020,7,11,0.000,8130.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
KERALA,2020,7,11,0.000,3078.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
TAMIL NADU,2020,7,11,0.000,11838.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
PUDUCHERRY,2020,7,11,0.000,326.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
BIHAR,2020,7,11,0.000,5438.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
DVC,2020,7,11,0.000,2908.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
JHARKHAND,2020,7,11,0.000,1319.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
ODISHA,2020,7,11,0.000,3999.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
WEST BENGAL,2020,7,11,0.000,7403.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
SIKKIM,2020,7,11,0.000,82.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
ARUNACHAL PRADESH,2020,7,11,0.000,116.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
ASSAM,2020,7,11,197.000,1592.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
MANIPUR,2020,7,11,2.000,176.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
MEGHALAYA,2020,7,11,0.000,300.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
MIZORAM,2020,7,11,0.000,96.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
NAGALAND,2020,7,11,1.000,127.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
TRIPURA,2020,7,11,6.000,259.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
ALL INDIA,2020,7,11,716.000,156860.000,NICSI_11-Jul-2020.csv,12/07/2020 09:22:00
PUNJAB,2020,7,12,0.000,6726.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
HARYANA,2020,7,12,0.000,8928.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
RAJASTHAN,2020,7,12,0.000,11719.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
DELHI,2020,7,12,0.000,5427.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
UP,2020,7,12,0.000,21342.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
UTTARAKHAND,2020,7,12,0.000,1704.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
HP,2020,7,12,0.000,1124.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
J&K,2020,7,12,511.000,2043.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
CHANDIGARH,2020,7,12,0.000,240.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
CHHATTISGARH,2020,7,12,0.000,3833.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
GUJARAT,2020,7,12,0.000,11095.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
MP,2020,7,12,0.000,9291.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
MAHARASHTRA,2020,7,12,0.000,16386.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
GOA,2020,7,12,0.000,367.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
DD,2020,7,12,0.000,212.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
DNH,2020,7,12,0.000,581.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
ESSAR STEEL,2020,7,12,0.000,797.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
ANDHRA PRADESH,2020,7,12,0.000,7090.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
TELANGANA,2020,7,12,0.000,7090.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
KARNATAKA,2020,7,12,0.000,7932.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
KERALA,2020,7,12,0.000,2953.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
TAMIL NADU,2020,7,12,0.000,10256.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
PUDUCHERRY,2020,7,12,0.000,353.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
BIHAR,2020,7,12,0.000,5303.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
DVC,2020,7,12,0.000,2830.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
JHARKHAND,2020,7,12,0.000,1311.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
ODISHA,2020,7,12,0.000,4165.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
WEST BENGAL,2020,7,12,0.000,6992.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
SIKKIM,2020,7,12,0.000,68.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
ARUNACHAL PRADESH,2020,7,12,0.000,115.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
ASSAM,2020,7,12,177.000,1528.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
MANIPUR,2020,7,12,1.000,177.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
MEGHALAYA,2020,7,12,0.000,298.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
MIZORAM,2020,7,12,0.000,95.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
NAGALAND,2020,7,12,0.000,124.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
TRIPURA,2020,7,12,2.000,253.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
ALL INDIA,2020,7,12,695.000,142218.000,NICSI_12-Jul-2020.csv,13/07/2020 07:56:00
PUNJAB,2020,7,13,0.000,6726.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
HARYANA,2020,7,13,0.000,8928.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
RAJASTHAN,2020,7,13,0.000,11719.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
DELHI,2020,7,13,0.000,5427.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
UP,2020,7,13,0.000,21342.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
UTTARAKHAND,2020,7,13,0.000,1704.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
HP,2020,7,13,0.000,1124.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
J&K,2020,7,13,511.000,2043.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
CHANDIGARH,2020,7,13,0.000,240.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
CHHATTISGARH,2020,7,13,0.000,3833.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
GUJARAT,2020,7,13,0.000,11095.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
MP,2020,7,13,0.000,9291.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
MAHARASHTRA,2020,7,13,0.000,16386.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
GOA,2020,7,13,0.000,367.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
DD,2020,7,13,0.000,212.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
DNH,2020,7,13,0.000,581.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
ESSAR STEEL,2020,7,13,0.000,797.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
ANDHRA PRADESH,2020,7,13,0.000,7090.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
TELANGANA,2020,7,13,0.000,7090.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
KARNATAKA,2020,7,13,0.000,7932.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
KERALA,2020,7,13,0.000,2953.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
TAMIL NADU,2020,7,13,0.000,10256.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
PUDUCHERRY,2020,7,13,0.000,353.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
BIHAR,2020,7,13,0.000,5303.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
DVC,2020,7,13,0.000,2830.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
JHARKHAND,2020,7,13,0.000,1311.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
ODISHA,2020,7,13,0.000,4165.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
WEST BENGAL,2020,7,13,0.000,6992.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
SIKKIM,2020,7,13,0.000,68.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
ARUNACHAL PRADESH,2020,7,13,0.000,115.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
ASSAM,2020,7,13,177.000,1528.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
MANIPUR,2020,7,13,1.000,177.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
MEGHALAYA,2020,7,13,0.000,298.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
MIZORAM,2020,7,13,0.000,95.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
NAGALAND,2020,7,13,0.000,124.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
TRIPURA,2020,7,13,2.000,253.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
ALL INDIA,2020,7,13,695.000,142218.000,NICSI_13-Jul-2020.csv,14/07/2020 09:59:00
PUNJAB,2020,7,14,0.000,10826.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
HARYANA,2020,7,14,243.000,9068.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
RAJASTHAN,2020,7,14,0.000,11857.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
DELHI,2020,7,14,0.000,5919.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
UP,2020,7,14,0.000,22702.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
UTTARAKHAND,2020,7,14,0.000,1983.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
HP,2020,7,14,0.000,1427.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
J&K,2020,7,14,537.000,2147.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
CHANDIGARH,2020,7,14,0.000,318.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
CHHATTISGARH,2020,7,14,0.000,3632.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
GUJARAT,2020,7,14,0.000,13289.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
MP,2020,7,14,0.000,9869.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
MAHARASHTRA,2020,7,14,0.000,17204.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
GOA,2020,7,14,0.000,427.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
DD,2020,7,14,0.000,249.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
DNH,2020,7,14,0.000,616.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
ESSAR STEEL,2020,7,14,0.000,744.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
ANDHRA PRADESH,2020,7,14,0.000,6879.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
TELANGANA,2020,7,14,0.000,6879.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
KARNATAKA,2020,7,14,0.000,8880.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
KERALA,2020,7,14,0.000,3171.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
TAMIL NADU,2020,7,14,0.000,12533.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
PUDUCHERRY,2020,7,14,0.000,348.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
BIHAR,2020,7,14,0.000,5469.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
DVC,2020,7,14,0.000,2754.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
JHARKHAND,2020,7,14,0.000,1282.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
ODISHA,2020,7,14,0.000,3945.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
WEST BENGAL,2020,7,14,0.000,7908.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
SIKKIM,2020,7,14,0.000,98.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
ARUNACHAL PRADESH,2020,7,14,0.000,107.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
ASSAM,2020,7,14,149.000,1679.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
MANIPUR,2020,7,14,2.000,192.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
MEGHALAYA,2020,7,14,0.000,290.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
MIZORAM,2020,7,14,1.000,88.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
NAGALAND,2020,7,14,2.000,120.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
TRIPURA,2020,7,14,0.000,292.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
ALL INDIA,2020,7,14,1190.000,161411.000,NICSI_14-Jul-2020.csv,15/07/2020 07:39:00
PUNJAB,2020,7,15,0.000,11090.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
HARYANA,2020,7,15,0.000,9388.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
RAJASTHAN,2020,7,15,0.000,12087.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
DELHI,2020,7,15,0.000,5726.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
UP,2020,7,15,0.000,22873.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
UTTARAKHAND,2020,7,15,0.000,1899.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
HP,2020,7,15,0.000,1366.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
J&K,2020,7,15,544.000,2177.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
CHANDIGARH,2020,7,15,0.000,295.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
CHHATTISGARH,2020,7,15,0.000,3685.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
GUJARAT,2020,7,15,0.000,13478.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
MP,2020,7,15,0.000,9547.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
MAHARASHTRA,2020,7,15,0.000,16964.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
GOA,2020,7,15,0.000,405.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
DD,2020,7,15,0.000,246.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
DNH,2020,7,15,0.000,614.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
ESSAR STEEL,2020,7,15,0.000,777.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
ANDHRA PRADESH,2020,7,15,0.000,6439.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
TELANGANA,2020,7,15,0.000,6439.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
KARNATAKA,2020,7,15,0.000,8486.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
KERALA,2020,7,15,0.000,3077.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
TAMIL NADU,2020,7,15,0.000,12371.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
PUDUCHERRY,2020,7,15,0.000,349.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
BIHAR,2020,7,15,0.000,5740.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
DVC,2020,7,15,0.000,2989.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
JHARKHAND,2020,7,15,0.000,1438.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
ODISHA,2020,7,15,0.000,3983.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
WEST BENGAL,2020,7,15,0.000,7917.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
SIKKIM,2020,7,15,0.000,100.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
ARUNACHAL PRADESH,2020,7,15,0.000,120.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
ASSAM,2020,7,15,23.000,1759.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
MANIPUR,2020,7,15,1.000,183.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
MEGHALAYA,2020,7,15,2.000,307.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
MIZORAM,2020,7,15,1.000,89.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
NAGALAND,2020,7,15,2.000,140.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
TRIPURA,2020,7,15,7.000,298.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
ALL INDIA,2020,7,15,1120.000,159491.000,NICSI_15-Jul-2020.csv,16/07/2020 07:19:00
PUNJAB,2020,7,16,0.000,11083.000,NICSI_16-Jul-2020.csv,17/07/2020 07:22:00
