"MinDate","MeasurementMethods","NumPlaces","ScalingFactors","Units","observationPeriods","StatVar"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_CMPT_1519_ZS"
"2000","[WorldBank_WDI_CSV]","121","[]","[]","[P1Y]","worldBank/per_sa_allsa_cov_q3_tot"
"2005","[WorldBank_WDI_CSV]","84","[]","[USDollar]","[P1Y]","worldBank/DC_DAC_SVKL_CD"
"1960","[WorldBank_WDI_CSV]","204","[]","[USDollar]","[P1Y]","worldBank/TX_VAL_SERV_CD_WT"
"1960","[WorldBank_WDI_CSV]","221","[]","[]","[P1Y]","worldBank/SP_DYN_AMRT_MA"
"1984","[WorldBank_WDI_CSV]","149","[]","[]","[P1Y]","worldBank/HF_UHC_NOP2_CG"
"1998","[WorldBank_WDI_CSV]","149","[]","[Percent]","[P1Y]","worldBank/SE_TER_GRAD_FE_EN_ZS"
"2002","[WorldBank_WDI_CSV]","68","[]","[]","[P1Y]","worldBank/per_lm_alllm_cov_pop_tot"
"2000","[WorldBank_WDI_CSV]","114","[]","[Percent]","[P1Y]","worldBank/BI_EMP_TOTL_PB_PN_ZS"
"2000","[WorldBank_WDI_CSV]","189","[]","[]","[P1Y]","worldBank/SH_STA_POIS_P5_MA"
"1998","[WorldBank_WDI_CSV]","141","[]","[Percent]","[P1Y]","worldBank/SE_TER_GRAD_FE_SS_ZS"
"1972","[WorldBank_WDI_CSV]","157","[]","[]","[P1Y]","worldBank/GC_TAX_IMPT_CN"
"2000","[WorldBank_WDI_CSV]","98","[]","[Percent]","[P1Y]","worldBank/BI_PWK_PRVS_CK_FE_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_25UP_2_MF"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_PRM_CMPT_15UP_FE_ZS"
"1991","[WorldBank_WDI_CSV]","191","[]","[Percent]","[P1Y]","worldBank/SL_UEM_1524_FE_ZS"
"2000","[WorldBank_WDI_CSV]","113","[]","[Percent]","[P1Y]","worldBank/BI_PWK_PUBS_FE_Q3_ZS"
"1991","[WorldBank_WDI_CSV]","191","[]","[USDollar]","[P1Y]","worldBank/EP_PMP_SGAS_CD"
"1972","[WorldBank_WDI_CSV]","165","[]","[Percent]","[P1Y]","worldBank/GC_TAX_GSRV_RV_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_25UP_2_MA"
"2019","[WorldBank_WDI_CSV]","187","[]","[]","[P1Y]","worldBank/SH_STA_AIRP_MA_P5"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_25UP_GPI"
"1994","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/SE_TER_CUAT_DO_ZS"
"1962","[WorldBank_WDI_CSV]","202","[]","[Percent]","[P1Y]","worldBank/TX_VAL_MANF_ZS_UN"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_NOED_1519_ZS"
"1960","[WorldBank_WDI_CSV]","204","[]","[USDollar]","[P1Y]","worldBank/BX_GSR_GNFS_CD"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SCHL_6569_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_TER_ICMP_3539_ZS"
"1961","[WorldBank_WDI_CSV]","210","[]","[]","[P1Y]","worldBank/AG_LND_ARBL_HA_PC"
"1970","[WorldBank_WDI_CSV]","184","[]","[Percent]","[P1Y]","worldBank/SL_UEM_NEET_FE_ZS"
"2000","[WorldBank_WDI_CSV]","191","[]","[]","[P1Y]","worldBank/SH_ALC_PCAP_FE_LI"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_CMPT_4549_FE_ZS"
"1994","[WorldBank_WDI_CSV]","188","[]","[]","[P1Y]","worldBank/UIS_FTP_3"
"1994","[WorldBank_WDI_CSV]","187","[]","[]","[P1Y]","worldBank/UIS_FTP_2"
"1960","[WorldBank_WDI_CSV]","221","[]","[]","[P1Y]","worldBank/SP_POP_6064_MA"
"1998","[WorldBank_WDI_CSV]","115","[]","[]","[P1Y]","worldBank/UIS_FTP_4"
"1996","[WorldBank_WDI_CSV]","160","[]","[Percent]","[P1Y]","worldBank/GB_XPD_RSDV_GD_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_TER_CMPT_75UP_FE_ZS"
"1961","[WorldBank_WDI_CSV]","199","[]","[]","[P1Y]","worldBank/AG_PRD_FOOD_XD"
"2003","[WorldBank_WDI_CSV]","195","[]","[Percent]","[P1Y]","worldBank/IC_REG_COST_PC_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_60UP_1_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_PRM_ICMP_5054_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_80UP_MA"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SEC_SCHL_4549_FE"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_80UP_MF"
"1965","[WorldBank_WDI_CSV]","183","[]","[Percent]","[P1Y]","worldBank/ER_H2O_FWIN_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_POP_2529_4_FE"
"1994","[WorldBank_WDI_CSV]","181","[]","[]","[P1Y]","worldBank/UIS_XGDP_1_FSGOV"
"1983","[WorldBank_WDI_CSV]","163","[]","[Percent]","[P1Y]","worldBank/SH_STA_STNT_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_POP_4549"
"1985","[WorldBank_WDI_CSV]","148","[]","[Percent]","[P1Y]","worldBank/SP_M18_2024_FE_ZS"
"1970","[WorldBank_WDI_CSV]","205","[]","[Percent]","[P1Y]","worldBank/SE_PRM_UNER_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_TER_CMPT_6569_FE_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_4064_S1_FE"
"2011","[WorldBank_WDI_CSV]","213","[]","[]","[P1Y]","worldBank/ENF_CONT_COEN_ENFE_PR"
"1970","[WorldBank_WDI_CSV]","199","[]","[Percent]","[P1Y]","worldBank/SE_PRM_CUAT_ZS"
"1960","[WorldBank_WDI_CSV]","200","[]","[USDollar]","[P1Y]","worldBank/BN_GSR_FCTY_CD"
"2000","[WorldBank_WDI_CSV]","187","[]","[Percent]","[P1Y]","worldBank/SH_DTH_NCOM_60UP_ZS"
"2003","[WorldBank_WDI_CSV]","167","[]","[Percent]","[P1Y]","worldBank/SP_REG_BRTH_FE_ZS"
"2003","[WorldBank_WDI_CSV]","213","[]","[Percent]","[P1Y]","worldBank/ENF_CONT_COEN_COST_ZS_DFRN"
"2000","[WorldBank_WDI_CSV]","191","[]","[]","[P1Y]","worldBank/SH_ALC_PCAP_LI"
"2010","[WorldBank_WDI_CSV]","174","[]","[]","[P1Y]","worldBank/HD_HCI_MORT_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SCHL_75UP"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_POP_2024_S1_FE"
"1990","[WorldBank_WDI_CSV]","191","[]","[Percent]","[P1Y]","worldBank/SL_TLF_CACT_FM_ZS"
"2019","[WorldBank_WDI_CSV]","187","[]","[]","[P1Y]","worldBank/SH_STA_AIRP_FE_P5"
"2003","[WorldBank_WDI_CSV]","217","[]","[Percent]","[P1Y]","worldBank/IC_REG_COST_PC_FE_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_1519_MF"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_0T19_MF"
"1970","[WorldBank_WDI_CSV]","118","[]","[USDollar]","[P1Y]","worldBank/DT_NFL_PCBK_CD"
"1990","[WorldBank_WDI_CSV]","219","[]","[Percent]","[P1Y]","worldBank/AG_LND_EL5M_UR_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_1519_MA"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_0T19_MA"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SCHL_15UP_FE"
"1970","[WorldBank_WDI_CSV]","186","[]","[Percent]","[P1Y]","worldBank/SL_TLF_BASC_FE_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_PRM_SCHL_6064_FE"
"1960","[WorldBank_WDI_CSV]","221","[]","[]","[P1Y]","worldBank/SP_DYN_LE00_IN"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_TER_SCHL_2529_FE"
"1961","[WorldBank_WDI_CSV]","182","[]","[]","[P1Y]","worldBank/NE_IMP_GNFS_KD_ZG"
"1991","[WorldBank_WDI_CSV]","191","[]","[Percent]","[P1Y]","worldBank/SL_AGR_EMPL_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_PRM_CMPT_2529_ZS"
"1994","[WorldBank_WDI_CSV]","185","[]","[]","[P1Y]","worldBank/UIS_REPR_1_F"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SEC_SCHL_4549"
"1970","[WorldBank_WDI_CSV]","192","[]","[]","[P1Y]","worldBank/SE_SEC_NENR"
"1991","[WorldBank_WDI_CSV]","191","[]","[Percent]","[P1Y]","worldBank/SL_EMP_TOTL_SP_MA_ZS"
"1997","[WorldBank_WDI_CSV]","201","[]","[]","[P1Y]","worldBank/UIS_OMR_56"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/UIS_XSPENDP_2_FDPUB_FNCUR"
"1970","[WorldBank_WDI_CSV]","179","[]","[Percent]","[P1Y]","worldBank/SE_PRM_PRS5_FE_ZS"
"2000","[WorldBank_WDI_CSV]","85","[]","[]","[P1Y]","worldBank/BI_WAG_PREM_PB_CK"
"1960","[WorldBank_WDI_CSV]","208","[]","[]","[P1Y]","worldBank/NV_IND_TOTL_CN"
"1998","[WorldBank_WDI_CSV]","212","[]","[]","[P1Y]","worldBank/IT_NET_BBND_P2"
"1960","[WorldBank_WDI_CSV]","221","[]","[]","[P1Y]","worldBank/SP_POP_3539_MA"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_TER_CMPT_5054_ZS"
"1960","[WorldBank_WDI_CSV]","221","[]","[]","[P1Y]","worldBank/SP_POP_5559_MA"
"2000","[WorldBank_WDI_CSV]","175","[]","[Percent]","[P1Y]","worldBank/SH_STA_ODFC_RU_ZS"
"2000","[WorldBank_WDI_CSV]","187","[]","[Percent]","[P1Y]","worldBank/SH_DTH_INJR_0514_ZS"
"1970","[WorldBank_WDI_CSV]","122","[]","[Percent]","[P1Y]","worldBank/DT_TDS_DECT_GN_ZS"
"1990","[WorldBank_WDI_CSV]","188","[]","[]","[P1Y]","worldBank/NE_CON_PRVT_CN_AD"
"1994","[WorldBank_WDI_CSV]","184","[]","[]","[P1Y]","worldBank/UIS_REPR_1_M"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_TER_CMPT_25UP_ZS"
"2000","[WorldBank_WDI_CSV]","187","[]","[]","[P1Y]","worldBank/SH_STA_TRAF_FE_P5"
"1960","[WorldBank_WDI_CSV]","179","[]","[]","[P1Y]","worldBank/NY_EXP_CAPM_KN"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_2529_S1_FE"
"1997","[WorldBank_WDI_CSV]","104","[]","[]","[P1Y]","worldBank/UIS_FEP_2_V"
"1990","[WorldBank_WDI_CSV]","191","[]","[Percent]","[P1Y]","worldBank/SL_TLF_CACT_MA_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_PRM_CMPT_4549_ZS"
"1963","[WorldBank_WDI_CSV]","161","[]","[Percent]","[P1Y]","worldBank/NV_MNF_TXTL_ZS_UN"
"1994","[WorldBank_WDI_CSV]","197","[]","[]","[P1Y]","worldBank/IT_CMP_PCMP_P2"
"1970","[WorldBank_WDI_CSV]","92","[]","[USDollar]","[P1Y]","worldBank/DT_NFL_PBND_CD"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_POP_2024_FE"
"1960","[WorldBank_WDI_CSV]","212","[]","[USDollar]","[P1Y]","worldBank/NV_IND_TOTL_CD"
"1990","[WorldBank_WDI_CSV]","44","[]","[USDollar]","[P1Y]","worldBank/DT_ODA_OATL_CD"
"1960","[WorldBank_WDI_CSV]","209","[]","[Percent]","[P1Y]","worldBank/TX_VAL_MRCH_R1_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_ALL_1_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_NOED_3034_FE_ZS"
"1980","[WorldBank_WDI_CSV]","205","[]","[]","[P1Y]","worldBank/TX_VAL_MRCH_XD_WD"
"1990","[WorldBank_WDI_CSV]","201","[]","[]","[P1Y]","worldBank/NY_GNP_PCAP_PP_KD"
"2009","[WorldBank_WDI_CSV]","80","[]","[]","[P1Y]","worldBank/VC_IDP_TOCV"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SEC_SCHL_7074_FE"
"1972","[WorldBank_WDI_CSV]","159","[]","[]","[P1Y]","worldBank/GC_TAX_YPKG_CN"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_POP_1519_1_FE"
"1990","[WorldBank_WDI_CSV]","121","[]","[Percent]","[P1Y]","worldBank/AG_LND_IRIG_AG_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_TER_CMPT_75UP_ZS"
"1970","[WorldBank_WDI_CSV]","123","[]","[Percent]","[P1Y]","worldBank/DT_TDS_DPPG_GN_ZS"
"1994","[WorldBank_WDI_CSV]","207","[]","[]","[P1Y]","worldBank/UIS_GER_12"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SCHL_5054"
"1994","[WorldBank_WDI_CSV]","92","[]","[]","[P1Y]","worldBank/UIS_R_2_GPV_G4"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_TER_SCHL_3034"
"1994","[WorldBank_WDI_CSV]","195","[]","[]","[P1Y]","worldBank/UIS_R_2_GPV_G2"
"1994","[WorldBank_WDI_CSV]","180","[]","[]","[P1Y]","worldBank/UIS_R_2_GPV_G3"
"1994","[WorldBank_WDI_CSV]","196","[]","[]","[P1Y]","worldBank/UIS_R_2_GPV_G1"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_TER_CMPT_7074_ZS"
"1990","[WorldBank_WDI_CSV]","137","[]","[]","[P1Y]","worldBank/SH_HIV_INCD_YG_MA_P3"
"1961","[WorldBank_WDI_CSV]","205","[]","[Percent]","[P1Y]","worldBank/AG_LND_CROP_ZS"
"1970","[WorldBank_WDI_CSV]","122","[]","[USDollar]","[P1Y]","worldBank/DT_DOD_DSTC_CD"
"2000","[WorldBank_WDI_CSV]","133","[]","[Percent]","[P1Y]","worldBank/BI_EMP_PWRK_PB_FE_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_TER_ICMP_75UP_FE_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_2039_4_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_TER_CMPT_1519_FE_ZS"
"1961","[WorldBank_WDI_CSV]","209","[]","[Percent]","[P1Y]","worldBank/AG_LND_TRAC_ZS"
"1960","[WorldBank_WDI_CSV]","221","[]","[]","[P1Y]","worldBank/SP_POP_7579_MA"
"2003","[WorldBank_WDI_CSV]","213","[]","[]","[P1Y]","worldBank/RESLV_ISV_RCOV_RT"
"1960","[WorldBank_WDI_CSV]","221","[]","[]","[P1Y]","worldBank/SP_POP_1519_MA"
"2010","[WorldBank_WDI_CSV]","163","[]","[]","[P1Y]","worldBank/HD_HCI_LAYS_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_PRM_CMPT_1519_FE_ZS"
"1999","[WorldBank_WDI_CSV]","54","[]","[]","[P1Y]","worldBank/OECD_TSAL_2_E15"
"1969","[WorldBank_WDI_CSV]","7","[]","[USDollar]","[P1Y]","worldBank/DT_NFL_UNRW_CD"
"1998","[WorldBank_WDI_CSV]","126","[]","[]","[P1Y]","worldBank/UIS_T_4_F"
"2000","[WorldBank_WDI_CSV]","121","[]","[]","[P1Y]","worldBank/per_sa_allsa_cov_q1_tot"
"2011","[WorldBank_WDI_CSV]","186","[]","[]","[P1Y]","worldBank/i_branches_A1_pop"
"2000","[WorldBank_WDI_CSV]","115","[]","[]","[P1Y]","worldBank/BI_WAG_PREM_PB_GP"
"1980","[WorldBank_WDI_CSV]","171","[]","[]","[P1Y]","worldBank/IP_PAT_NRES"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_PRM_CMPT_6569_ZS"
"2000","[WorldBank_WDI_CSV]","99","[]","[Percent]","[P1Y]","worldBank/BI_PWK_PRVS_SN_FE_ZS"
"1960","[WorldBank_WDI_CSV]","166","[]","[USDollar]","[P1Y]","worldBank/DC_DAC_SWEL_CD"
"2000","[WorldBank_WDI_CSV]","90","[]","[]","[P1Y]","worldBank/BI_WAG_PREM_PB_FL"
"1994","[WorldBank_WDI_CSV]","160","[]","[]","[P1Y]","worldBank/UIS_EA_3T6_AG25T99"
"1998","[WorldBank_WDI_CSV]","154","[]","[Percent]","[P1Y]","worldBank/SE_TER_CMPL_MA_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_4064_S1_MA"
"1991","[WorldBank_WDI_CSV]","191","[]","[Percent]","[P1Y]","worldBank/SL_EMP_SELF_ZS"
"1994","[WorldBank_WDI_CSV]","168","[]","[]","[P1Y]","worldBank/UIS_REPR_2_GPV_G3_F"
"1960","[WorldBank_WDI_CSV]","156","[]","[Percent]","[P1Y]","worldBank/DT_ODA_ODAT_MP_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_CMPT_4044_FE_ZS"
"2000","[WorldBank_WDI_CSV]","113","[]","[]","[P1Y]","worldBank/BI_WAG_PREM_PB_FE"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_1519_FE"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_0T19_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_PRM_CMPT_6064_FE_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_4064_S1_MF"
"2000","[WorldBank_WDI_CSV]","114","[]","[]","[P1Y]","worldBank/BI_WAG_PREM_PB_FM"
"2003","[WorldBank_WDI_CSV]","194","[]","[]","[P1Y]","worldBank/IC_REG_DURS_MA"
"1994","[WorldBank_WDI_CSV]","209","[]","[]","[P1Y]","worldBank/UIS_SAP_23_GPV_G1"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_PRM_SCHL_25UP"
"1965","[WorldBank_WDI_CSV]","176","[]","[USDollar]","[P1Y]","worldBank/DC_DAC_AUSL_CD"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_ICMP_5559_FE_ZS"
"1970","[WorldBank_WDI_CSV]","204","[]","[Percent]","[P1Y]","worldBank/NY_GDP_PETR_RT_ZS"
"1980","[WorldBank_WDI_CSV]","197","[]","[]","[P1Y]","worldBank/SH_IMM_IDPT"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_NOED_25UP_FE_ZS"
"1990","[WorldBank_WDI_CSV]","205","[]","[]","[P1Y]","worldBank/PA_NUS_PPP"
"1970","[WorldBank_WDI_CSV]","207","[]","[]","[P1Y]","worldBank/SE_PRE_ENRR_FE"
"2000","[WorldBank_WDI_CSV]","98","[]","[]","[P1Y]","worldBank/BI_WAG_PRVS_PN"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_2024_S1_MA"
"2000","[WorldBank_WDI_CSV]","91","[]","[]","[P1Y]","worldBank/BI_WAG_PREM_PB_ED"
"1960","[WorldBank_WDI_CSV]","70","[]","[Percent]","[P1Y]","worldBank/FS_AST_DOMS_GD_ZS"
"2000","[WorldBank_WDI_CSV]","85","[]","[]","[P1Y]","worldBank/BI_WAG_PREM_PB_EO"
"1960","[WorldBank_WDI_CSV]","191","[]","[]","[P1Y]","worldBank/MS_MIL_MPRT_KD"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_PRM_SCHL_3539"
"1970","[WorldBank_WDI_CSV]","189","[]","[]","[P1Y]","worldBank/IS_AIR_PSGR"
"2005","[WorldBank_WDI_CSV]","140","[]","[USDollar]","[P1Y]","worldBank/DT_NFL_UNAI_CD"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_ICMP_2024_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_1519_3_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_POP_4044_FE"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_2024_S1_MF"
"1994","[WorldBank_WDI_CSV]","168","[]","[]","[P1Y]","worldBank/UIS_REPR_2_GPV_G3_M"
"1994","[WorldBank_WDI_CSV]","195","[]","[]","[P1Y]","worldBank/UIS_SLE_56_GPI"
"1970","[WorldBank_WDI_CSV]","187","[]","[Percent]","[P1Y]","worldBank/SE_SEC_CUAT_PO_FE_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_TER_SCHL_6569"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_ALL_1_MF"
"2011","[WorldBank_WDI_CSV]","161","[]","[]","[P1Y]","worldBank/GFDD_AI_18"
"1970","[WorldBank_WDI_CSV]","191","[]","[Percent]","[P1Y]","worldBank/SL_UEM_BASC_ZS"
"1994","[WorldBank_WDI_CSV]","164","[]","[]","[P1Y]","worldBank/UIS_LP_AG65_F"
"1990","[WorldBank_WDI_CSV]","191","[]","[Percent]","[P1Y]","worldBank/SL_TLF_ACTI_1524_MA_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_ALL_1_MA"
"1990","[WorldBank_WDI_CSV]","195","[]","[]","[P1Y]","worldBank/6_1_PRIMARY_ENERGY_INTENSITY"
"1997","[WorldBank_WDI_CSV]","186","[]","[]","[P1Y]","worldBank/UIS_PRP_0"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_TER_ICMP_4549_FE_ZS"
"2000","[WorldBank_WDI_CSV]","189","[]","[Percent]","[P1Y]","worldBank/SH_DTH_INJR_ZS"
"2000","[WorldBank_WDI_CSV]","187","[]","[Percent]","[P1Y]","worldBank/SH_DTH_NCOM_1559_FE_ZS"
"1998","[WorldBank_WDI_CSV]","154","[]","[Percent]","[P1Y]","worldBank/SE_TER_GRAD_FE_HL_ZS"
"1984","[WorldBank_WDI_CSV]","149","[]","[Percent]","[P1Y]","worldBank/HF_UHC_NOP1_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_60UP_FE"
"1970","[WorldBank_WDI_CSV]","120","[]","[Percent]","[P1Y]","worldBank/DT_DOD_DSTC_XP_ZS"
"2000","[WorldBank_WDI_CSV]","121","[]","[]","[P1Y]","worldBank/per_sa_allsa_cov_pop_tot"
"2004","[WorldBank_WDI_CSV]","106","[]","[]","[P1Y]","worldBank/GFDD_AI_01"
"2000","[WorldBank_WDI_CSV]","110","[]","[Percent]","[P1Y]","worldBank/BI_PWK_PRVS_FE_Q2_ZS"
"2004","[WorldBank_WDI_CSV]","185","[]","[]","[P1Y]","worldBank/GFDD_AI_02"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_TER_CMPT_6064_FE_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_ICMP_6064_ZS"
"2011","[WorldBank_WDI_CSV]","161","[]","[]","[P1Y]","worldBank/GFDD_AI_05"
"2011","[WorldBank_WDI_CSV]","161","[]","[]","[P1Y]","worldBank/GFDD_AI_07"
"1970","[WorldBank_WDI_CSV]","185","[]","[Percent]","[P1Y]","worldBank/SE_TER_CUAT_ST_MA_ZS"
"2011","[WorldBank_WDI_CSV]","161","[]","[]","[P1Y]","worldBank/GFDD_AI_06"
"1972","[WorldBank_WDI_CSV]","149","[]","[]","[P1Y]","worldBank/GC_LBL_TOTL_CN"
"1990","[WorldBank_WDI_CSV]","142","[]","[]","[P1Y]","worldBank/EN_ATM_PFCG_KT_CE"
"1990","[WorldBank_WDI_CSV]","218","[]","[]","[P1Y]","worldBank/AG_LND_FRST_K2"
"2010","[WorldBank_WDI_CSV]","174","[]","[]","[P1Y]","worldBank/HD_HCI_HLOS"
"1970","[WorldBank_WDI_CSV]","193","[]","[Percent]","[P1Y]","worldBank/SE_SEC_PROG_FE_ZS"
"1997","[WorldBank_WDI_CSV]","193","[]","[]","[P1Y]","worldBank/UIS_PRP_3"
"1998","[WorldBank_WDI_CSV]","199","[]","[]","[P1Y]","worldBank/UIS_PRP_2"
"1998","[WorldBank_WDI_CSV]","130","[]","[]","[P1Y]","worldBank/UIS_PRP_4"
"2010","[WorldBank_WDI_CSV]","217","[]","[]","[P1Y]","worldBank/IT_NET_SECR"
"2000","[WorldBank_WDI_CSV]","92","[]","[Percent]","[P1Y]","worldBank/BI_PWK_PRVS_SY_ZS"
"1991","[WorldBank_WDI_CSV]","189","[]","[USDollar]","[P1Y]","worldBank/EP_PMP_DESL_CD"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SEC_SCHL_3034_FE"
"1994","[WorldBank_WDI_CSV]","87","[]","[]","[P1Y]","worldBank/UIS_R_2_GPV_G4_F"
"1960","[WorldBank_WDI_CSV]","200","[]","[]","[P1Y]","worldBank/SP_DYN_IMRT_IN"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_PRM_SCHL_7074"
"1960","[WorldBank_WDI_CSV]","208","[]","[]","[P1Y]","worldBank/NV_IND_TOTL_KD"
