GeoId,YEAR,Count_Jurisdiction_WhiteAlone_Female,Count_Jurisdiction_WhiteAlone_Male,Count_Jurisdiction_WhiteAlone,Count_Jurisdiction_BlackOrAfricanAmericanAlone_Female,Count_Jurisdiction_BlackOrAfricanAmericanAlone_Male,Count_Jurisdiction_BlackOrAfricanAmericanAlone,Count_Jurisdiction_HispanicOrLatino_Female,Count_Jurisdiction_HispanicOrLatino_Male,Count_Jurisdiction_HispanicOrLatino,Count_Jurisdiction_AmericanIndianOrAlaskaNativeAlone_Female,Count_Jurisdiction_AmericanIndianOrAlaskaNativeAlone_Male,Count_Jurisdiction_AmericanIndianOrAlaskaNativeAlone,Count_Jurisdiction_AsianAlone_Female,Count_Jurisdiction_AsianAlone_Male,Count_Jurisdiction_AsianAlone,Count_Jurisdiction_NativeHawaiianOrOtherPacificIslanderAlone_Female,Count_Jurisdiction_NativeHawaiianOrOtherPacificIslanderAlone_Male,Count_Jurisdiction_NativeHawaiianOrOtherPacificIslanderAlone,Count_Jurisdiction_TwoOrMoreRaces_Female,Count_Jurisdiction_TwoOrMoreRaces_Male,Count_Jurisdiction_TwoOrMoreRaces,Count_Jurisdiction_Death_Female,Count_Jurisdiction_Death_Male,Count_Jurisdiction_Death,Count_Jurisdiction_DeathByJudicialExecution_Female,Count_Jurisdiction_DeathByJudicialExecution_Male,Count_Jurisdiction_DeathByJudicialExecution,Count_Jurisdiction_DeathByIllnessOrNaturalCause_Female,Count_Jurisdiction_DeathByIllnessOrNaturalCause_Male,Count_Jurisdiction_DeathByIllnessOrNaturalCause,Count_Jurisdiction_DeathByAIDS_Female,Count_Jurisdiction_DeathByAIDS_Male,Count_Jurisdiction_DeathByAIDS,Count_Jurisdiction_DeathByIntentionalSelf-Harm(Suicide)_Female,Count_Jurisdiction_DeathByIntentionalSelf-Harm(Suicide)_Male,Count_Jurisdiction_DeathByIntentionalSelf-Harm(Suicide),Count_Jurisdiction_DeathByAccidents(UnintentionalInjuries)_Female,Count_Jurisdiction_DeathByAccidents(UnintentionalInjuries)_Male,Count_Jurisdiction_DeathByAccidents(UnintentionalInjuries),Count_Jurisdiction_DeathByDeathDueToAnotherPerson_Female,Count_Jurisdiction_DeathByDeathDueToAnotherPerson_Male,Count_Jurisdiction_DeathByDeathDueToAnotherPerson,Count_Jurisdiction_DeathByAssault(Homicide)_Female,Count_Jurisdiction_DeathByAssault(Homicide)_Male,Count_Jurisdiction_DeathByAssault(Homicide),Count_Jurisdiction_DeathByNPSOtherCauseOfDeath_Female,Count_Jurisdiction_DeathByNPSOtherCauseOfDeath_Male,Count_Jurisdiction_DeathByNPSOtherCauseOfDeath,Count_Jurisdiction_AdmittedToPrison_Female,Count_Jurisdiction_AdmittedToPrison_Male,Count_Jurisdiction_AdmittedToPrison,Count_Jurisdiction_ReleasedFromPrison_Female,Count_Jurisdiction_ReleasedFromPrison_Male,Count_Jurisdiction_ReleasedFromPrison,Count_Jurisdiction_MaxSentenceGreaterThan1Year_Female,Count_Jurisdiction_MaxSentenceGreaterThan1Year_Male,Count_Jurisdiction_MaxSentenceGreaterThan1Year,Count_Jurisdiction_MaxSentence1YearOrLess_Female,Count_Jurisdiction_MaxSentence1YearOrLess_Male,Count_Jurisdiction_MaxSentence1YearOrLess,Count_Jurisdiction_Unsentenced_Female,Count_Jurisdiction_Unsentenced_Male,Count_Jurisdiction_Unsentenced,Count_Jurisdiction_PrivatelyOperatedInStateFacility_Female,Count_Jurisdiction_PrivatelyOperatedInStateFacility_Male,Count_Jurisdiction_PrivatelyOperatedInStateFacility,Count_Jurisdiction_PrivatelyOperatedOutOfStateFacility_Female,Count_Jurisdiction_PrivatelyOperatedOutOfStateFacility_Male,Count_Jurisdiction_PrivatelyOperatedOutOfStateFacility,Count_Jurisdiction_LocallyOperatedLocalFacility_Female,Count_Jurisdiction_LocallyOperatedLocalFacility_Male,Count_Jurisdiction_LocallyOperatedLocalFacility,Count_Jurisdiction_FederallyOperatedFacility_Female,Count_Jurisdiction_FederallyOperatedFacility_Male,Count_Jurisdiction_FederallyOperatedFacility,Count_Jurisdiction_StateOperatedOutOfStateFacility_Female,Count_Jurisdiction_StateOperatedOutOfStateFacility_Male,Count_Jurisdiction_StateOperatedOutOfStateFacility,Count_Custody_NotAUSCitizen_Female,Count_Custody_NotAUSCitizen_Male,Count_Custody_NotAUSCitizen,Count_Custody_NotAUSCitizen_MaxSentenceGreaterThan1Year_Female,Count_Custody_NotAUSCitizen_MaxSentenceGreaterThan1Year_Male,Count_Custody_NotAUSCitizen_MaxSentenceGreaterThan1Year,Count_Custody_NotAUSCitizen_MaxSentence1YearOrLess_Female,Count_Custody_NotAUSCitizen_MaxSentence1YearOrLess_Male,Count_Custody_NotAUSCitizen_MaxSentence1YearOrLess,Count_Custody_NotAUSCitizen_Unsentenced_Female,Count_Custody_NotAUSCitizen_Unsentenced_Male,Count_Custody_NotAUSCitizen_Unsentenced,Count_Custody_Under18_Female,Count_Custody_Under18_Male,Count_Custody_Under18,Count_Jurisdiction_Female,Count_Jurisdiction_Male,Count_Jurisdiction
geoId/40,1996,1001.0,9587.0,10588.0,768.0,6123.0,6891.0,34.0,674.0,708.0,133.0,1204.0,1337.0,,,,,,,,,,,,,0.0,2.0,2.0,1.0,47.0,48.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,5.0,5.0,0.0,3.0,3.0,,,,0.0,0.0,0.0,1037.0,6396.0,7433.0,912.0,5079.0,5991.0,1940.0,17653.0,19593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.0,17653.0,19593.0
geoId/41,1996,450.0,5988.0,6438.0,82.0,981.0,1063.0,16.0,875.0,891.0,20.0,150.0,170.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,17.0,17.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,265.0,3447.0,3712.0,190.0,2721.0,2911.0,362.0,6954.0,7316.0,209.0,1136.0,1345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.0,8090.0,8661.0
geoId/42,1996,560.0,10922.0,11482.0,793.0,18772.0,19565.0,116.0,3174.0,3290.0,3.0,78.0,81.0,,,,,,,,,,,,,0.0,0.0,0.0,4.0,70.0,74.0,3.0,28.0,31.0,0.0,10.0,10.0,0.0,1.0,1.0,0.0,3.0,3.0,,,,0.0,7.0,7.0,541.0,9377.0,9918.0,566.0,7227.0,7793.0,1477.0,33058.0,34535.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.0,33060.0,34537.0
geoId/44,1996,155.0,1901.0,2056.0,72.0,1096.0,1168.0,19.0,484.0,503.0,2.0,7.0,9.0,,,,,,,,,,,,,,,,0.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,63.0,973.0,1036.0,42.0,797.0,839.0,74.0,1957.0,2031.0,118.0,556.0,674.0,37.0,529.0,566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,3042.0,3271.0
geoId/45,1996,400.0,5681.0,6081.0,795.0,13464.0,14259.0,4.0,159.0,163.0,2.0,20.0,22.0,,,,,,,,,,,,,0.0,6.0,6.0,2.0,34.0,36.0,1.0,26.0,27.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,0.0,0.0,0.0,685.0,7558.0,8243.0,543.0,6957.0,7500.0,1103.0,18655.0,19758.0,99.0,585.0,684.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.0,19244.0,20446.0
geoId/46,1996,86.0,1457.0,1543.0,7.0,80.0,87.0,,,,48.0,385.0,433.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,124.0,1019.0,1143.0,117.0,834.0,951.0,141.0,1922.0,2063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,1922.0,2063.0
geoId/47,1996,421.0,7158.0,7579.0,262.0,7711.0,7973.0,4.0,46.0,50.0,1.0,11.0,12.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,48.0,51.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,781.0,7539.0,8320.0,730.0,7170.0,7900.0,688.0,14938.0,15626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.0,14938.0,15626.0
geoId/48,1996,3114.0,33676.0,36790.0,5322.0,55810.0,61132.0,1476.0,32464.0,33940.0,,,,,,,,,,,,,,,,0.0,3.0,3.0,10.0,210.0,220.0,4.0,118.0,122.0,0.0,20.0,20.0,0.0,3.0,3.0,0.0,5.0,5.0,,,,0.0,4.0,4.0,5519.0,33197.0,38716.0,3521.0,30578.0,34099.0,9933.0,122450.0,132383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9933.0,122450.0,132383.0
geoId/49,1996,186.0,3213.0,3399.0,17.0,311.0,328.0,33.0,687.0,720.0,5.0,118.0,123.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,264.0,2323.0,2587.0,215.0,1873.0,2088.0,210.0,3766.0,3976.0,1.0,25.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0,3791.0,4002.0
geoId/50,1996,32.0,1000.0,1032.0,0.0,14.0,14.0,0.0,5.0,5.0,0.0,7.0,7.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,36.0,767.0,803.0,47.0,1003.0,1050.0,21.0,780.0,801.0,4.0,132.0,136.0,7.0,175.0,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,1087.0,1119.0
geoId/51,1996,572.0,8328.0,8900.0,1103.0,17436.0,18539.0,3.0,110.0,113.0,8.0,5.0,13.0,,,,,,,,,,,,,0.0,8.0,8.0,3.0,35.0,38.0,0.0,31.0,31.0,1.0,4.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1103.0,8720.0,9823.0,1143.0,8878.0,10021.0,1604.0,25458.0,27062.0,83.0,510.0,593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.0,25968.0,27655.0
geoId/53,1996,608.0,8229.0,8837.0,225.0,2694.0,2919.0,77.0,1812.0,1889.0,52.0,321.0,373.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,22.0,23.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,731.0,5731.0,6462.0,604.0,4939.0,5543.0,920.0,11607.0,12527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.0,11607.0,12527.0
geoId/54,1996,125.0,2181.0,2306.0,24.0,416.0,440.0,0.0,6.0,6.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,85.0,964.0,1049.0,66.0,741.0,807.0,145.0,2580.0,2725.0,,,,4.0,20.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,2600.0,2749.0
geoId/55,1996,284.0,5952.0,6236.0,333.0,5989.0,6322.0,35.0,865.0,900.0,18.0,271.0,289.0,,,,,,,,,,,,,,,,1.0,8.0,9.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,600.0,6419.0,7019.0,423.0,4838.0,5261.0,628.0,11712.0,12340.0,4.0,24.0,28.0,13.0,610.0,623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.0,12346.0,12991.0
geoId/56,1996,92.0,1067.0,1159.0,5.0,73.0,78.0,11.0,161.0,172.0,4.0,82.0,86.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,,,0.0,0.0,0.0,66.0,548.0,614.0,60.0,450.0,510.0,113.0,1365.0,1478.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,1365.0,1477.0
geoId/60,1996,27728.0,388695.0,416423.0,32373.0,492853.0,525226.0,7299.0,149459.0,156758.0,875.0,8865.0,9740.0,,,,,,,,,,,,,0.0,45.0,45.0,71.0,1644.0,1715.0,34.0,870.0,904.0,3.0,151.0,154.0,3.0,40.0,43.0,0.0,65.0,65.0,,,,4.0,162.0,166.0,50509.0,475202.0,525711.0,45287.0,434057.0,479344.0,63492.0,985415.0,1048907.0,2155.0,13673.0,15828.0,1464.0,10177.0,11641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67110.0,1009265.0,1076375.0
geoId/70,1996,32172.0,446136.0,478308.0,35409.0,530140.0,565549.0,9241.0,177520.0,186761.0,959.0,10434.0,11393.0,,,,,,,,,,,,,0.0,45.0,45.0,71.0,1644.0,1715.0,34.0,870.0,904.0,3.0,151.0,154.0,3.0,40.0,43.0,0.0,65.0,65.0,,,,16.0,379.0,395.0,53169.0,502823.0,555992.0,47690.0,456599.0,504289.0,69599.0,1068123.0,1137722.0,2750.0,17300.0,20050.0,2462.0,21686.0,24148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74810.0,1107109.0,1181919.0
geoId/99,1996,4444.0,57441.0,61885.0,3036.0,37287.0,40323.0,1942.0,28061.0,30003.0,84.0,1569.0,1653.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12.0,217.0,229.0,2660.0,27621.0,30281.0,2403.0,22542.0,24945.0,6107.0,82708.0,88815.0,595.0,3627.0,4222.0,998.0,11509.0,12507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7700.0,97844.0,105544.0
geoId/01,1997,545.0,7070.0,7615.0,810.0,13784.0,14594.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,,,,,,,,,,0.0,3.0,3.0,,,,0.0,14.0,14.0,,,,,,,0.0,,,,,,3.0,71.0,74.0,953.0,8650.0,9603.0,933.0,8098.0,9031.0,1312.0,20368.0,21680.0,48.0,562.0,610.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.0,20930.0,22290.0
geoId/02,1997,152.0,1743.0,1895.0,62.0,538.0,600.0,7.0,131.0,138.0,81.0,1370.0,1451.0,2.0,75.0,77.0,,,,,,,,,,,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,339.0,2346.0,2685.0,322.0,2127.0,2449.0,156.0,2415.0,2571.0,45.0,483.0,528.0,103.0,963.0,1066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,3861.0,4165.0
geoId/04,1997,1196.0,17490.0,18686.0,268.0,3255.0,3523.0,367.0,7365.0,7732.0,84.0,900.0,984.0,3.0,57.0,60.0,,,,,,,,,,0.0,2.0,2.0,1.0,51.0,52.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,,,,0.0,1.0,1.0,814.0,8408.0,9222.0,814.0,7578.0,8392.0,1415.0,20938.0,22353.0,145.0,986.0,1131.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.0,21924.0,23484.0
geoId/05,1997,288.0,4160.0,4448.0,321.0,5222.0,5543.0,3.0,71.0,74.0,1.0,7.0,8.0,1.0,14.0,15.0,0.0,0.0,0.0,,,,,,,0.0,4.0,4.0,1.0,20.0,21.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,,,,0.0,0.0,0.0,491.0,5236.0,5727.0,428.0,4355.0,4783.0,601.0,9335.0,9936.0,10.0,75.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.0,9410.0,10021.0
geoId/06,1997,4091.0,42866.0,46957.0,3649.0,44682.0,48331.0,2585.0,50995.0,53580.0,139.0,1058.0,1197.0,31.0,1280.0,1311.0,3.0,77.0,80.0,,,,,,,0.0,0.0,0.0,11.0,180.0,191.0,3.0,33.0,36.0,0.0,18.0,18.0,1.0,4.0,5.0,0.0,14.0,14.0,,,,1.0,3.0,4.0,12604.0,119919.0,132523.0,11711.0,110938.0,122649.0,10311.0,142428.0,152739.0,,,,603.0,2448.0,3051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10914.0,144876.0,155790.0
geoId/08,1997,584.0,8978.0,9562.0,290.0,3030.0,3320.0,181.0,3550.0,3731.0,19.0,249.0,268.0,2.0,77.0,79.0,,,,,,,,,,0.0,1.0,1.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,,,,0.0,0.0,0.0,623.0,5710.0,6333.0,519.0,4791.0,5310.0,949.0,12512.0,13461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.0,12512.0,13461.0
geoId/09,1997,492.0,4138.0,4630.0,603.0,7456.0,8059.0,302.0,4169.0,4471.0,1.0,25.0,26.0,3.0,52.0,55.0,,,,,,,,,,0.0,0.0,0.0,2.0,15.0,17.0,1.0,12.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,242.0,1898.0,2140.0,207.0,1384.0,1591.0,792.0,11128.0,11920.0,337.0,1875.0,2212.0,272.0,2837.0,3109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.0,15840.0,17241.0
geoId/10,1997,136.0,1806.0,1942.0,244.0,3237.0,3481.0,13.0,199.0,212.0,1.0,0.0,1.0,1.0,5.0,6.0,,,,,,,,,,0.0,0.0,0.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,165.0,1597.0,1762.0,170.0,1447.0,1617.0,159.0,3105.0,3264.0,128.0,1053.0,1181.0,96.0,894.0,990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.0,5052.0,5435.0
geoId/11,1997,15.0,76.0,91.0,392.0,8704.0,9096.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,21.0,,,,,,1.0,,,0.0,,0.0,3.0,3.0,,,,,,,571.0,6455.0,7026.0,556.0,6826.0,7382.0,407.0,8946.0,9353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0,8946.0,9353.0
geoId/12,1997,1477.0,25968.0,27445.0,1813.0,33958.0,35771.0,188.0,5354.0,5542.0,9.0,39.0,48.0,0.0,3.0,3.0,,,,,,,,,,0.0,1.0,1.0,4.0,117.0,121.0,4.0,104.0,108.0,0.0,4.0,4.0,3.0,2.0,5.0,0.0,3.0,3.0,,,,0.0,0.0,0.0,2021.0,23667.0,25688.0,1908.0,22952.0,24860.0,3412.0,61162.0,64574.0,7.0,45.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3419.0,61207.0,64626.0
geoId/13,1997,880.0,11103.0,11983.0,1396.0,22996.0,24392.0,10.0,290.0,300.0,4.0,53.0,57.0,2.0,37.0,39.0,,,,,,,,,,0.0,0.0,0.0,2.0,59.0,61.0,3.0,38.0,41.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,5.0,5.0,1439.0,13940.0,15379.0,1413.0,12594.0,14007.0,2201.0,33586.0,35787.0,81.0,637.0,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2282.0,34223.0,36505.0
geoId/15,1997,144.0,890.0,1034.0,24.0,208.0,232.0,17.0,221.0,238.0,6.0,32.0,38.0,44.0,710.0,754.0,229.0,1812.0,2041.0,,,,,,,,,,0.0,4.0,4.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,394.0,2445.0,2839.0,329.0,2016.0,2345.0,368.0,3080.0,3448.0,21.0,179.0,200.0,129.0,1201.0,1330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.0,4460.0,4978.0
geoId/16,1997,238.0,2927.0,3165.0,6.0,59.0,65.0,37.0,476.0,513.0,12.0,150.0,162.0,0.0,18.0,18.0,,,,,,,,,,0.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,300.0,2026.0,2326.0,313.0,1933.0,2246.0,263.0,3648.0,3911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0,3648.0,3911.0
geoId/17,1997,583.0,9412.0,9995.0,1681.0,24841.0,26522.0,148.0,4001.0,4149.0,13.0,43.0,56.0,5.0,59.0,64.0,,,,,,,,,,0.0,2.0,2.0,1.0,66.0,67.0,2.0,14.0,16.0,1.0,10.0,11.0,1.0,2.0,3.0,0.0,2.0,2.0,,,,0.0,0.0,0.0,2481.0,24202.0,26683.0,2300.0,22447.0,24747.0,2430.0,38358.0,40788.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.0,38358.0,40788.0
geoId/18,1997,623.0,9509.0,10132.0,445.0,7262.0,7707.0,19.0,394.0,413.0,3.0,42.0,45.0,0.0,19.0,19.0,0.0,0.0,0.0,,,,,,,0.0,1.0,1.0,1.0,40.0,41.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,891.0,8983.0,9874.0,828.0,8107.0,8935.0,1057.0,16673.0,17730.0,12.0,153.0,165.0,2.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.0,16832.0,17903.0
geoId/19,1997,372.0,4428.0,4800.0,127.0,1569.0,1696.0,8.0,275.0,283.0,19.0,91.0,110.0,1.0,45.0,46.0,,,,,,,,,,,,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,552.0,3889.0,4441.0,494.0,3351.0,3845.0,528.0,6410.0,6938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.0,6410.0,6938.0
geoId/20,1997,269.0,4339.0,4608.0,198.0,2830.0,3028.0,18.0,507.0,525.0,8.0,141.0,149.0,0.0,66.0,66.0,,,,,,,,,,0.0,0.0,0.0,0.0,21.0,21.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,456.0,3717.0,4173.0,456.0,3562.0,4018.0,476.0,7435.0,7911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.0,7435.0,7911.0
geoId/21,1997,642.0,8334.0,8976.0,410.0,5176.0,5586.0,2.0,62.0,64.0,0.0,6.0,6.0,0.0,7.0,7.0,,,,,,,,,,0.0,1.0,1.0,1.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,915.0,7319.0,8234.0,683.0,5861.0,6544.0,1052.0,13548.0,14600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.0,13548.0,14600.0
geoId/22,1997,590.0,6262.0,6852.0,1275.0,21085.0,22360.0,,,,0.0,7.0,7.0,0.0,0.0,0.0,,,,,,,,,,0.0,1.0,1.0,1.0,57.0,58.0,0.0,17.0,17.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,1544.0,14165.0,15709.0,1237.0,11986.0,13223.0,1868.0,27397.0,29265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.0,27397.0,29265.0
geoId/23,1997,57.0,1412.0,1469.0,2.0,56.0,58.0,0.0,0.0,0.0,1.0,13.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,40.0,810.0,850.0,25.0,634.0,659.0,58.0,1484.0,1542.0,4.0,74.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,1558.0,1620.0
geoId/24,1997,333.0,4665.0,4998.0,773.0,16423.0,17196.0,,,,1.0,2.0,3.0,1.0,7.0,8.0,,,,,,,,,,0.0,1.0,1.0,0.0,24.0,24.0,0.0,12.0,12.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,,,,0.0,5.0,5.0,902.0,9503.0,10405.0,881.0,9416.0,10297.0,990.0,20098.0,21088.0,118.0,1026.0,1144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.0,21124.0,22232.0
geoId/25,1997,403.0,5187.0,5590.0,158.0,3290.0,3448.0,167.0,2467.0,2634.0,1.0,34.0,35.0,4.0,114.0,118.0,0.0,0.0,0.0,,,,,,,,,,0.0,18.0,18.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,297.0,3138.0,3435.0,317.0,3151.0,3468.0,441.0,10406.0,10847.0,183.0,114.0,297.0,109.0,694.0,803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.0,11214.0,11947.0
geoId/26,1997,837.0,17645.0,18482.0,1173.0,23763.0,24936.0,28.0,925.0,953.0,11.0,212.0,223.0,2.0,55.0,57.0,,,,,,,,,,,,,1.0,67.0,68.0,3.0,15.0,18.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,3.0,3.0,,,,0.0,3.0,3.0,1068.0,12892.0,13960.0,932.0,10606.0,11538.0,2056.0,42715.0,44771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056.0,42715.0,44771.0
geoId/27,1997,124.0,2435.0,2559.0,106.0,1858.0,1964.0,10.0,320.0,330.0,17.0,366.0,383.0,,,,,,,,,,,,,,,,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,299.0,3298.0,3597.0,277.0,3172.0,3449.0,256.0,5050.0,5306.0,,,,2.0,18.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,5068.0,5326.0
geoId/28,1997,240.0,3320.0,3560.0,717.0,9946.0,10663.0,1.0,53.0,54.0,1.0,13.0,14.0,1.0,13.0,14.0,,,,,,,,,,0.0,0.0,0.0,2.0,38.0,40.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,577.0,5107.0,5684.0,498.0,4653.0,5151.0,884.0,12792.0,13676.0,78.0,542.0,620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.0,13334.0,14296.0
