"MeasurementMethods","Units","StatVar","MinDate","NumPlaces","observationPeriods","ScalingFactors"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountrySYR","2006","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKEN","1981","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_Bond_LongTermExternalDebt","1970","102","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryPER","1970","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySLV","1983","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGTM","1984","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderArabBankforEconomicDevinAfrica","1970","51","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySUN","1970","62","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUZB","1993","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldBankIDA","1970","117","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryDNK","1970","84","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryIDN","1970","15","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMUS","2000","16","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderAfricanDevBank","1970","59","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBHR","1982","21","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryMLT","1982","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBGR","1970","20","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMAC","1981","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderIslamicSolidarityFundforDev","2014","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryMAR","1978","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderUNRegularProgrammeofTechnicalCoop","1977","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMAR","1970","21","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryMNE","2014","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBGD","2000","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryIND","1982","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryAGO","1978","18","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCentralAmericanBankforEconIntegration","1970","16","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBLZ","2003","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBRA","1970","43","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryURY","2004","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBRB","1976","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryKOR","1980","23","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryZMB","1993","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderNethAntilles","1970","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryUSA","1970","74","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryECU","1986","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryURY","1977","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBFA","2018","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBRN","1988","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryZAF","1970","36","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderCentralBankofWestAfricanStates","1986","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBLR","1994","16","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryGBR","1970","117","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryHRV","1977","15","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_IDA_PubliclyGuaranteed_Multilateral_LongTermExternalDebt","1970","117","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMCO","1986","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderEuropeanUnion","2002","21","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySGP","1974","21","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderECOTradeandDevBank","2009","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderMultipleLenders","1970","113","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderNordicDevelopmentFund","1983","51","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGUY","1974","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryCMR","1995","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldBankMIGA","1971","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUSA","1970","122","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryVEN","1980","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryAZE","2011","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBMU","1970","18","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBEL","1970","65","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryITA","1970","95","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryPAK","1970","23","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderEuropeanSocialFund","1970","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryPAN","1982","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGAB","1974","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryCHE","1970","70","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryCHL","1970","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryBGR","1970","17","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryQAT","1988","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryCHN","1970","121","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMDA","1993","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderNordicDevelopmentFund","1989","45","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderArabFundforEconomicSocialDevelopment","1972","31","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEntenteCouncil","1976","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryIDN","1970","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderLatinAmericanAgribusinessDevCorp","1976","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateNonGuaranteed_LongTermExternalDebt_LenderOtherMultipleLenders","1970","106","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNPopulationFund","2020","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMLI","2011","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderBolivarianAlliancefortheAmericas","2010","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryVCT","2002","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySEN","1970","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderGermanDemRep","1970","40","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBOL","1971","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryKNA","2012","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryKNA","2012","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryISR","1970","28","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryKWT","1970","108","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderLatinAmerConfofSavingCreditCoop","1989","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEntenteCouncil","1972","13","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryVCT","2012","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderIslamicSolidarityFundforDev","2014","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryTKM","1993","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderInternationalInvestmentBank","1990","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderPlataBasinFinancialDevFund","1979","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderCaribbeanCommunity","2004","13","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabMonetaryFund","1998","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryKOR","1975","77","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryZMB","1970","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGRC","1970","15","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNWorldFoodProgramme","1982","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryHUN","1981","16","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderNordicEnvironmentFinanceCorporation","2018","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNGeneralAssembly","2007","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryDZA","1970","36","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMEX","1970","22","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKGZ","1998","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryNZL","1972","13","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderEuropeanDevelopmentFund","1970","77","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKAZ","1993","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabFundforTechAssisttoAfricanCountries","1987","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySRB","1970","58","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderNordicInvestmentBank","1979","34","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryJPN","1970","87","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryFRA","1970","102","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySAU","1970","27","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNGeneralAssembly","2007","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanEconomicCommunity","1977","57","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryLUX","1970","33","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBRB","1976","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryVNM","2005","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBRA","1970","57","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryDEU","1970","94","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEUROFIMA","1970","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryDNK","1970","66","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderIslamicSolidarityFundforDev","2014","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryGHA","1970","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderMultipleLenders","1970","84","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySVK","1995","25","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderBondholders","1970","102","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderAsianDevBank","1970","41","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySVN","2008","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBRN","1988","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHKG","1974","38","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderLatinAmericanAgribusinessDevCorp","1976","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldTradeOrganization","2010","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldBankIBRD","1970","102","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySWE","1970","68","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryVEN","1970","33","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryZWE","1984","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderBolivarianAlliancefortheAmericas","2010","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryJOR","1977","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryECU","1978","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryFIN","1970","40","[P1Y]","[]"
