fips,l80_1,l80_2,l80_3,l80_4,l80_5,l80_6,l80_7,l80_8,l150_1,l150_2,l150_3,l150_4,l150_5,l150_6,l150_7,l150_8,year
dcs:geoId/49021,27600.0,31550.0,35500.0,39450.0,42600.0,45750.0,48900.0,52050.0,51750.0,59156.25,66562.5,73968.75,79875.0,85781.25,91687.5,97593.75,2006
dcs:geoId/49023,31600.0,36100.0,40600.0,45100.0,48750.0,52350.0,55950.0,59550.0,59250.0,67687.5,76125.0,84562.5,91406.25,98156.25,104906.25,111656.25,2006
dcs:geoId/49025,27600.0,31550.0,35500.0,39450.0,42600.0,45750.0,48900.0,52050.0,51750.0,59156.25,66562.5,73968.75,79875.0,85781.25,91687.5,97593.75,2006
dcs:geoId/49027,27600.0,31550.0,35500.0,39450.0,42600.0,45750.0,48900.0,52050.0,51750.0,59156.25,66562.5,73968.75,79875.0,85781.25,91687.5,97593.75,2006
dcs:geoId/49029,34400.0,39300.0,44200.0,49100.0,53050.0,57000.0,60900.0,64850.0,64500.0,73687.5,82875.0,92062.5,99468.75,106875.0,114187.5,121593.75,2006
dcs:geoId/49031,27600.0,31550.0,35500.0,39450.0,42600.0,45750.0,48900.0,52050.0,51750.0,59156.25,66562.5,73968.75,79875.0,85781.25,91687.5,97593.75,2006
dcs:geoId/49033,28550.0,32650.0,36700.0,40800.0,44050.0,47350.0,50600.0,53850.0,53531.25,61218.75,68812.5,76500.0,82593.75,88781.25,94875.0,100968.75,2006
dcs:geoId/49035,34400.0,39300.0,44200.0,49100.0,53050.0,57000.0,60900.0,64850.0,64500.0,73687.5,82875.0,92062.5,99468.75,106875.0,114187.5,121593.75,2006
dcs:geoId/49037,27600.0,31550.0,35500.0,39450.0,42600.0,45750.0,48900.0,52050.0,51750.0,59156.25,66562.5,73968.75,79875.0,85781.25,91687.5,97593.75,2006
dcs:geoId/49039,27600.0,31550.0,35500.0,39450.0,42600.0,45750.0,48900.0,52050.0,51750.0,59156.25,66562.5,73968.75,79875.0,85781.25,91687.5,97593.75,2006
dcs:geoId/49041,27600.0,31550.0,35500.0,39450.0,42600.0,45750.0,48900.0,52050.0,51750.0,59156.25,66562.5,73968.75,79875.0,85781.25,91687.5,97593.75,2006
dcs:geoId/49043,41700.0,47700.0,53650.0,59600.0,64350.0,69150.0,73900.0,78650.0,78187.5,89437.5,100593.75,111750.0,120656.25,129656.25,138562.5,147468.75,2006
dcs:geoId/49045,31800.0,36350.0,40900.0,45450.0,49100.0,52700.0,56350.0,60000.0,59625.0,68156.25,76687.5,85218.75,92062.5,98812.5,105656.25,112500.0,2006
dcs:geoId/49047,27600.0,31550.0,35500.0,39450.0,42600.0,45750.0,48900.0,52050.0,51750.0,59156.25,66562.5,73968.75,79875.0,85781.25,91687.5,97593.75,2006
dcs:geoId/49049,31600.0,36100.0,40600.0,45100.0,48750.0,52350.0,55950.0,59550.0,59250.0,67687.5,76125.0,84562.5,91406.25,98156.25,104906.25,111656.25,2006
dcs:geoId/49051,34450.0,39350.0,44300.0,49200.0,53150.0,57050.0,61000.0,64950.0,64593.75,73781.25,83062.5,92250.0,99656.25,106968.75,114375.0,121781.25,2006
dcs:geoId/49053,27600.0,31550.0,35500.0,39450.0,42600.0,45750.0,48900.0,52050.0,51750.0,59156.25,66562.5,73968.75,79875.0,85781.25,91687.5,97593.75,2006
dcs:geoId/49055,27600.0,31550.0,35500.0,39450.0,42600.0,45750.0,48900.0,52050.0,51750.0,59156.25,66562.5,73968.75,79875.0,85781.25,91687.5,97593.75,2006
dcs:geoId/49057,34400.0,39300.0,44200.0,49100.0,53050.0,57000.0,60900.0,64850.0,64500.0,73687.5,82875.0,92062.5,99468.75,106875.0,114187.5,121593.75,2006
dcs:geoId/5000100325,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000108575,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000109025,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000116000,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000126275,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000128600,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000129575,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000131525,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000139325,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000140075,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000144350,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000145550,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000148700,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000153725,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000153950,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000159650,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000162575,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000165050,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000170075,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000174650,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000176075,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000183275,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000183800,35350.0,40400.0,45450.0,50500.0,54550.0,58600.0,62600.0,66650.0,66281.25,75750.0,85218.75,94687.5,102281.25,109875.0,117375.0,124968.75,2006
dcs:geoId/5000301450,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000304825,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000317725,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000327962,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000339025,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000342850,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000355000,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000357025,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000358600,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000361000,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000362875,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000363175,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000363550,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000369775,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000371425,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000385075,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000385675,33300.0,38100.0,42850.0,47600.0,51400.0,55200.0,59000.0,62850.0,62437.5,71437.5,80343.75,89250.0,96375.0,103500.0,110625.0,117843.75,2006
dcs:geoId/5000502875,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000510450,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000517125,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000530550,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000531825,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000537900,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000541725,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000547725,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000554400,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000561525,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000562200,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000564075,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000569925,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000571575,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000575700,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000577125,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000583500,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000706550,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000710300,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000710675,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000713300,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000714875,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000724175,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000733475,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000734600,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000736700,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000745250,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000759275,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000762050,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000764300,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000766175,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000773975,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000780350,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000784475,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000785150,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5000902125,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000902162,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000906325,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000908725,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000910075,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000911800,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000915250,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000921250,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000925975,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000929125,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000930775,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000939700,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000939775,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000941425,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000942475,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000952750,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000975175,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000976337,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5000976562,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5001102500,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001105425,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001123875,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001124925,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001125225,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001126500,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001127100,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001127700,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001133025,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001145850,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001159125,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001161675,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001161750,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001164600,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001171725,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001300700,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001329275,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001335875,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001350650,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001367000,39500.0,45100.0,50750.0,56400.0,60900.0,65400.0,69950.0,74450.0,74062.5,84562.5,95156.25,105750.0,114187.5,122625.0,131156.25,139593.75,2006
dcs:geoId/5001504375,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5001511500,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5001523500,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5001523725,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5001535050,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5001537075,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/5001546675,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
