StateName,Pincode,DistrictLGDCode0,DistrictLGDCode1,DistrictLGDCode2,DistrictLGDCode3,DistrictLGDCode4,PincodeDCID
UTTAR PRADESH,242401,180,,,,,pincode/242401
UTTAR PRADESH,242405,180,,,,,pincode/242405
UTTAR PRADESH,242406,180,,,,,pincode/242406
UTTAR PRADESH,242407,180,,,,,pincode/242407
UTTAR PRADESH,243001,130,,,,,pincode/243001
UTTAR PRADESH,243002,130,,,,,pincode/243002
UTTAR PRADESH,243003,130,,,,,pincode/243003
UTTAR PRADESH,243004,130,,,,,pincode/243004
UTTAR PRADESH,243005,130,,,,,pincode/243005
UTTAR PRADESH,243006,130,,,,,pincode/243006
UTTAR PRADESH,243122,130,,,,,pincode/243122
UTTAR PRADESH,243123,130,,,,,pincode/243123
UTTAR PRADESH,243126,130,,,,,pincode/243126
UTTAR PRADESH,243201,130,,,,,pincode/243201
UTTAR PRADESH,243202,130,,,,,pincode/243202
UTTAR PRADESH,243203,130,,,,,pincode/243203
UTTAR PRADESH,243301,130,,,,,pincode/243301
UTTAR PRADESH,243302,130,,,,,pincode/243302
UTTAR PRADESH,243303,130,,,,,pincode/243303
UTTAR PRADESH,243401,130,,,,,pincode/243401
UTTAR PRADESH,243402,130,,,,,pincode/243402
UTTAR PRADESH,243403,130,,,,,pincode/243403
UTTAR PRADESH,243407,130,,,,,pincode/243407
UTTAR PRADESH,243501,130,,,,,pincode/243501
UTTAR PRADESH,243502,130,,,,,pincode/243502
UTTAR PRADESH,243503,130,,,,,pincode/243503
UTTAR PRADESH,243504,130,,,,,pincode/243504
UTTAR PRADESH,243505,130,,,,,pincode/243505
UTTAR PRADESH,243506,130,,,,,pincode/243506
UTTAR PRADESH,243601,133,,,,,pincode/243601
UTTAR PRADESH,243630,133,,,,,pincode/243630
UTTAR PRADESH,243631,133,,,,,pincode/243631
UTTAR PRADESH,243632,133,,,,,pincode/243632
UTTAR PRADESH,243633,133,,,,,pincode/243633
UTTAR PRADESH,243634,133,,,,,pincode/243634
UTTAR PRADESH,243635,133,,,,,pincode/243635
UTTAR PRADESH,243636,133,,,,,pincode/243636
UTTAR PRADESH,243637,133,,,,,pincode/243637
UTTAR PRADESH,243638,133,659,,,,pincode/243638
UTTAR PRADESH,243639,133,,,,,pincode/243639
UTTAR PRADESH,243641,133,,,,,pincode/243641
UTTAR PRADESH,243720,133,,,,,pincode/243720
UTTAR PRADESH,243722,659,,,,,pincode/243722
UTTAR PRADESH,243723,133,659,,,,pincode/243723
UTTAR PRADESH,243724,133,,,,,pincode/243724
UTTAR PRADESH,243725,133,,,,,pincode/243725
UTTAR PRADESH,243726,133,,,,,pincode/243726
UTTAR PRADESH,243727,659,,,,,pincode/243727
UTTAR PRADESH,243751,659,,,,,pincode/243751
UTTAR PRADESH,244001,171,,,,,pincode/244001
UTTAR PRADESH,244102,154,171,659,,,pincode/244102
UTTAR PRADESH,244103,171,,,,,pincode/244103
UTTAR PRADESH,244104,171,,,,,pincode/244104
UTTAR PRADESH,244105,171,,,,,pincode/244105
UTTAR PRADESH,244221,154,,,,,pincode/244221
UTTAR PRADESH,244222,154,,,,,pincode/244222
UTTAR PRADESH,244223,154,,,,,pincode/244223
UTTAR PRADESH,244225,154,,,,,pincode/244225
UTTAR PRADESH,244231,154,,,,,pincode/244231
UTTAR PRADESH,244235,154,,,,,pincode/244235
UTTAR PRADESH,244236,154,,,,,pincode/244236
UTTAR PRADESH,244241,154,,,,,pincode/244241
UTTAR PRADESH,244242,154,,,,,pincode/244242
UTTAR PRADESH,244245,154,,,,,pincode/244245
UTTAR PRADESH,244251,154,,,,,pincode/244251
UTTAR PRADESH,244255,154,,,,,pincode/244255
UTTAR PRADESH,244301,659,,,,,pincode/244301
UTTAR PRADESH,244302,659,,,,,pincode/244302
UTTAR PRADESH,244303,659,,,,,pincode/244303
UTTAR PRADESH,244304,659,,,,,pincode/244304
UTTAR PRADESH,244401,171,,,,,pincode/244401
UTTAR PRADESH,244402,171,,,,,pincode/244402
UTTAR PRADESH,244410,659,,,,,pincode/244410
UTTAR PRADESH,244411,171,659,,,,pincode/244411
UTTAR PRADESH,244412,659,,,,,pincode/244412
UTTAR PRADESH,244413,171,,,,,pincode/244413
UTTAR PRADESH,244414,659,,,,,pincode/244414
UTTAR PRADESH,244415,171,,,,,pincode/244415
UTTAR PRADESH,244501,154,171,,,,pincode/244501
UTTAR PRADESH,244504,171,,,,,pincode/244504
UTTAR PRADESH,244601,171,,,,,pincode/244601
UTTAR PRADESH,244602,171,,,,,pincode/244602
UTTAR PRADESH,244701,130,176,,,,pincode/244701
UTTAR PRADESH,244901,176,,,,,pincode/244901
UTTAR PRADESH,244921,176,,,,,pincode/244921
UTTAR PRADESH,244922,176,,,,,pincode/244922
UTTAR PRADESH,244923,176,,,,,pincode/244923
UTTAR PRADESH,244924,176,,,,,pincode/244924
UTTAR PRADESH,244925,176,,,,,pincode/244925
UTTAR PRADESH,244926,176,,,,,pincode/244926
UTTAR PRADESH,244927,176,,,,,pincode/244927
UTTAR PRADESH,244928,176,,,,,pincode/244928
UTTAR PRADESH,245101,661,,,,,pincode/245101
UTTAR PRADESH,245201,661,,,,,pincode/245201
UTTAR PRADESH,245205,661,,,,,pincode/245205
UTTAR PRADESH,245206,169,,,,,pincode/245206
UTTAR PRADESH,245207,661,,,,,pincode/245207
UTTAR PRADESH,245208,661,,,,,pincode/245208
UTTAR PRADESH,245301,661,,,,,pincode/245301
UTTAR PRADESH,245304,145,661,,,,pincode/245304
UTTAR PRADESH,246701,132,,,,,pincode/246701
UTTAR PRADESH,246721,132,,,,,pincode/246721
UTTAR PRADESH,246722,132,,,,,pincode/246722
UTTAR PRADESH,246723,132,,,,,pincode/246723
UTTAR PRADESH,246724,132,,,,,pincode/246724
UTTAR PRADESH,246725,132,,,,,pincode/246725
UTTAR PRADESH,246726,132,,,,,pincode/246726
UTTAR PRADESH,246727,132,,,,,pincode/246727
UTTAR PRADESH,246728,132,,,,,pincode/246728
UTTAR PRADESH,246729,132,,,,,pincode/246729
UTTAR PRADESH,246731,132,,,,,pincode/246731
UTTAR PRADESH,246732,132,,,,,pincode/246732
UTTAR PRADESH,246733,132,,,,,pincode/246733
UTTAR PRADESH,246734,132,,,,,pincode/246734
UTTAR PRADESH,246735,132,,,,,pincode/246735
UTTAR PRADESH,246736,132,,,,,pincode/246736
UTTAR PRADESH,246737,132,,,,,pincode/246737
UTTAR PRADESH,246745,132,,,,,pincode/246745
UTTAR PRADESH,246746,132,,,,,pincode/246746
UTTAR PRADESH,246747,132,,,,,pincode/246747
UTTAR PRADESH,246749,132,,,,,pincode/246749
UTTAR PRADESH,246761,119,132,,,,pincode/246761
UTTAR PRADESH,246762,132,,,,,pincode/246762
UTTAR PRADESH,246763,132,,,,,pincode/246763
UTTAR PRADESH,246764,132,,,,,pincode/246764
UTTAR PRADESH,247001,177,,,,,pincode/247001
UTTAR PRADESH,247002,177,,,,,pincode/247002
UTTAR PRADESH,247120,177,,,,,pincode/247120
UTTAR PRADESH,247121,177,,,,,pincode/247121
UTTAR PRADESH,247122,177,,,,,pincode/247122
UTTAR PRADESH,247129,177,,,,,pincode/247129
UTTAR PRADESH,247231,177,,,,,pincode/247231
UTTAR PRADESH,247232,177,,,,,pincode/247232
UTTAR PRADESH,247340,177,,,,,pincode/247340
UTTAR PRADESH,247341,177,,,,,pincode/247341
UTTAR PRADESH,247342,177,,,,,pincode/247342
UTTAR PRADESH,247343,177,,,,,pincode/247343
UTTAR PRADESH,247451,177,,,,,pincode/247451
UTTAR PRADESH,247452,177,,,,,pincode/247452
UTTAR PRADESH,247453,177,,,,,pincode/247453
UTTAR PRADESH,247551,177,,,,,pincode/247551
UTTAR PRADESH,247554,177,,,,,pincode/247554
UTTAR PRADESH,247662,177,,,,,pincode/247662
UTTAR PRADESH,247669,177,,,,,pincode/247669
UTTAR PRADESH,247771,172,660,,,,pincode/247771
UTTAR PRADESH,247772,172,660,,,,pincode/247772
UTTAR PRADESH,247773,660,,,,,pincode/247773
UTTAR PRADESH,247774,660,,,,,pincode/247774
UTTAR PRADESH,247775,172,660,,,,pincode/247775
UTTAR PRADESH,247776,172,660,,,,pincode/247776
UTTAR PRADESH,247777,660,,,,,pincode/247777
UTTAR PRADESH,247778,660,,,,,pincode/247778
UTTAR PRADESH,250001,169,,,,,pincode/250001
UTTAR PRADESH,250002,169,,,,,pincode/250002
UTTAR PRADESH,250003,169,,,,,pincode/250003
UTTAR PRADESH,250004,169,,,,,pincode/250004
UTTAR PRADESH,250005,169,,,,,pincode/250005
UTTAR PRADESH,250101,124,,,,,pincode/250101
UTTAR PRADESH,250103,169,,,,,pincode/250103
UTTAR PRADESH,250104,169,,,,,pincode/250104
UTTAR PRADESH,250106,169,,,,,pincode/250106
UTTAR PRADESH,250110,169,,,,,pincode/250110
UTTAR PRADESH,250205,169,,,,,pincode/250205
UTTAR PRADESH,250221,169,,,,,pincode/250221
UTTAR PRADESH,250222,169,,,,,pincode/250222
UTTAR PRADESH,250223,169,,,,,pincode/250223
UTTAR PRADESH,250341,169,,,,,pincode/250341
UTTAR PRADESH,250342,169,,,,,pincode/250342
UTTAR PRADESH,250344,169,,,,,pincode/250344
UTTAR PRADESH,250345,124,,,,,pincode/250345
UTTAR PRADESH,250401,169,,,,,pincode/250401
UTTAR PRADESH,250402,169,,,,,pincode/250402
UTTAR PRADESH,250404,169,,,,,pincode/250404
UTTAR PRADESH,250406,169,,,,,pincode/250406
UTTAR PRADESH,250501,169,,,,,pincode/250501
UTTAR PRADESH,250502,169,,,,,pincode/250502
UTTAR PRADESH,250601,124,,,,,pincode/250601
UTTAR PRADESH,250606,124,,,,,pincode/250606
UTTAR PRADESH,250609,124,,,,,pincode/250609
UTTAR PRADESH,250611,119,124,,,,pincode/250611
UTTAR PRADESH,250615,124,,,,,pincode/250615
UTTAR PRADESH,250617,124,,,,,pincode/250617
UTTAR PRADESH,250619,124,,,,,pincode/250619
UTTAR PRADESH,250620,124,,,,,pincode/250620
UTTAR PRADESH,250621,124,,,,,pincode/250621
UTTAR PRADESH,250622,124,,,,,pincode/250622
UTTAR PRADESH,250623,124,,,,,pincode/250623
UTTAR PRADESH,250625,124,,,,,pincode/250625
UTTAR PRADESH,250626,124,169,,,,pincode/250626
UTTAR PRADESH,251001,172,,,,,pincode/251001
UTTAR PRADESH,251002,172,,,,,pincode/251002
UTTAR PRADESH,251003,172,,,,,pincode/251003
UTTAR PRADESH,251201,172,,,,,pincode/251201
UTTAR PRADESH,251202,172,,,,,pincode/251202
UTTAR PRADESH,251203,172,,,,,pincode/251203
UTTAR PRADESH,251301,172,660,,,,pincode/251301
UTTAR PRADESH,251305,660,,,,,pincode/251305
UTTAR PRADESH,251306,172,,,,,pincode/251306
UTTAR PRADESH,251307,172,,,,,pincode/251307
UTTAR PRADESH,251308,172,,,,,pincode/251308
UTTAR PRADESH,251309,172,,,,,pincode/251309
UTTAR PRADESH,251310,172,,,,,pincode/251310
UTTAR PRADESH,251311,172,,,,,pincode/251311
UTTAR PRADESH,251314,172,,,,,pincode/251314
UTTAR PRADESH,251315,172,,,,,pincode/251315
UTTAR PRADESH,251316,172,,,,,pincode/251316
UTTAR PRADESH,251318,172,,,,,pincode/251318
UTTAR PRADESH,251319,172,660,,,,pincode/251319
UTTAR PRADESH,251320,172,,,,,pincode/251320
UTTAR PRADESH,251327,172,,,,,pincode/251327
UTTAR PRADESH,261001,183,,,,,pincode/261001
UTTAR PRADESH,261121,159,183,,,,pincode/261121
UTTAR PRADESH,261125,183,,,,,pincode/261125
UTTAR PRADESH,261131,183,,,,,pincode/261131
UTTAR PRADESH,261135,183,,,,,pincode/261135
UTTAR PRADESH,261136,183,,,,,pincode/261136
UTTAR PRADESH,261141,183,,,,,pincode/261141
UTTAR PRADESH,261145,183,,,,,pincode/261145
UTTAR PRADESH,261151,183,,,,,pincode/261151
UTTAR PRADESH,261201,183,,,,,pincode/261201
UTTAR PRADESH,261202,183,,,,,pincode/261202
UTTAR PRADESH,261203,183,,,,,pincode/261203
UTTAR PRADESH,261204,183,,,,,pincode/261204
UTTAR PRADESH,261205,183,,,,,pincode/261205
UTTAR PRADESH,261206,183,,,,,pincode/261206
UTTAR PRADESH,261207,183,,,,,pincode/261207
UTTAR PRADESH,261208,183,,,,,pincode/261208
UTTAR PRADESH,261301,183,,,,,pincode/261301
UTTAR PRADESH,261302,183,,,,,pincode/261302
UTTAR PRADESH,261303,183,,,,,pincode/261303
UTTAR PRADESH,261401,183,,,,,pincode/261401
UTTAR PRADESH,261402,183,,,,,pincode/261402
UTTAR PRADESH,261403,183,,,,,pincode/261403
UTTAR PRADESH,261404,183,,,,,pincode/261404
UTTAR PRADESH,261405,183,,,,,pincode/261405
UTTAR PRADESH,261501,159,,,,,pincode/261501
UTTAR PRADESH,261502,159,,,,,pincode/261502
UTTAR PRADESH,261505,159,183,,,,pincode/261505
UTTAR PRADESH,261506,159,,,,,pincode/261506
UTTAR PRADESH,262001,173,,,,,pincode/262001
UTTAR PRADESH,262121,173,,,,,pincode/262121
UTTAR PRADESH,262122,173,,,,,pincode/262122
UTTAR PRADESH,262123,173,,,,,pincode/262123
UTTAR PRADESH,262124,173,,,,,pincode/262124
UTTAR PRADESH,262201,173,,,,,pincode/262201
UTTAR PRADESH,262202,173,,,,,pincode/262202
UTTAR PRADESH,262203,173,,,,,pincode/262203
UTTAR PRADESH,262302,173,,,,,pincode/262302
UTTAR PRADESH,262305,173,,,,,pincode/262305
UTTAR PRADESH,262406,130,,,,,pincode/262406
UTTAR PRADESH,262701,159,,,,,pincode/262701
UTTAR PRADESH,262702,159,,,,,pincode/262702
UTTAR PRADESH,262721,159,183,,,,pincode/262721
UTTAR PRADESH,262722,159,183,,,,pincode/262722
UTTAR PRADESH,262723,159,,,,,pincode/262723
UTTAR PRADESH,262724,159,,,,,pincode/262724
UTTAR PRADESH,262725,159,,,,,pincode/262725
UTTAR PRADESH,262726,159,,,,,pincode/262726
UTTAR PRADESH,262727,159,,,,,pincode/262727
UTTAR PRADESH,262728,159,183,,,,pincode/262728
UTTAR PRADESH,262801,159,,,,,pincode/262801
UTTAR PRADESH,262802,159,,,,,pincode/262802
UTTAR PRADESH,262803,159,,,,,pincode/262803
UTTAR PRADESH,262804,159,,,,,pincode/262804
UTTAR PRADESH,262805,159,,,,,pincode/262805
UTTAR PRADESH,262901,159,,,,,pincode/262901
UTTAR PRADESH,262902,159,,,,,pincode/262902
UTTAR PRADESH,262903,159,,,,,pincode/262903
UTTAR PRADESH,262904,159,173,,,,pincode/262904
UTTAR PRADESH,262905,159,,,,,pincode/262905
UTTAR PRADESH,262906,159,,,,,pincode/262906
UTTAR PRADESH,262907,119,159,,,,pincode/262907
UTTAR PRADESH,262908,159,,,,,pincode/262908
UTTAR PRADESH,271001,147,,,,,pincode/271001
UTTAR PRADESH,271002,147,,,,,pincode/271002
UTTAR PRADESH,271003,147,,,,,pincode/271003
UTTAR PRADESH,271122,147,,,,,pincode/271122
UTTAR PRADESH,271123,147,,,,,pincode/271123
UTTAR PRADESH,271124,147,,,,,pincode/271124
UTTAR PRADESH,271125,147,,,,,pincode/271125
UTTAR PRADESH,271126,147,,,,,pincode/271126
UTTAR PRADESH,271129,147,,,,,pincode/271129
UTTAR PRADESH,271201,127,181,,,,pincode/271201
UTTAR PRADESH,271202,147,,,,,pincode/271202
UTTAR PRADESH,271203,127,,,,,pincode/271203
UTTAR PRADESH,271204,147,,,,,pincode/271204
UTTAR PRADESH,271205,127,,,,,pincode/271205
UTTAR PRADESH,271206,127,,,,,pincode/271206
UTTAR PRADESH,271207,127,,,,,pincode/271207
UTTAR PRADESH,271208,127,,,,,pincode/271208
UTTAR PRADESH,271209,147,,,,,pincode/271209
UTTAR PRADESH,271210,127,,,,,pincode/271210
UTTAR PRADESH,271215,127,,,,,pincode/271215
UTTAR PRADESH,271301,147,,,,,pincode/271301
UTTAR PRADESH,271302,147,,,,,pincode/271302
UTTAR PRADESH,271303,147,,,,,pincode/271303
UTTAR PRADESH,271304,147,,,,,pincode/271304
UTTAR PRADESH,271305,131,147,,,,pincode/271305
UTTAR PRADESH,271306,127,,,,,pincode/271306
UTTAR PRADESH,271307,127,147,,,,pincode/271307
UTTAR PRADESH,271308,147,,,,,pincode/271308
UTTAR PRADESH,271309,147,,,,,pincode/271309
UTTAR PRADESH,271310,147,,,,,pincode/271310
UTTAR PRADESH,271311,147,,,,,pincode/271311
UTTAR PRADESH,271312,147,,,,,pincode/271312
UTTAR PRADESH,271313,147,,,,,pincode/271313
UTTAR PRADESH,271319,147,,,,,pincode/271319
UTTAR PRADESH,271401,147,,,,,pincode/271401
UTTAR PRADESH,271402,147,,,,,pincode/271402
UTTAR PRADESH,271403,147,,,,,pincode/271403
UTTAR PRADESH,271502,147,,,,,pincode/271502
UTTAR PRADESH,271503,147,,,,,pincode/271503
UTTAR PRADESH,271504,147,,,,,pincode/271504
UTTAR PRADESH,271601,147,,,,,pincode/271601
UTTAR PRADESH,271602,147,,,,,pincode/271602
UTTAR PRADESH,271603,147,,,,,pincode/271603
UTTAR PRADESH,271604,127,,,,,pincode/271604
UTTAR PRADESH,271607,127,,,,,pincode/271607
UTTAR PRADESH,271609,127,,,,,pincode/271609
UTTAR PRADESH,271801,125,,,,,pincode/271801
UTTAR PRADESH,271802,125,,,,,pincode/271802
UTTAR PRADESH,271803,181,,,,,pincode/271803
UTTAR PRADESH,271804,181,,,,,pincode/271804
UTTAR PRADESH,271805,181,,,,,pincode/271805
UTTAR PRADESH,271806,125,,,,,pincode/271806
UTTAR PRADESH,271821,125,,,,,pincode/271821
UTTAR PRADESH,271824,125,,,,,pincode/271824
UTTAR PRADESH,271825,125,,,,,pincode/271825
UTTAR PRADESH,271830,125,,,,,pincode/271830
UTTAR PRADESH,271831,181,,,,,pincode/271831
UTTAR PRADESH,271835,181,,,,,pincode/271835
UTTAR PRADESH,271840,181,,,,,pincode/271840
UTTAR PRADESH,271841,125,,,,,pincode/271841
UTTAR PRADESH,271845,181,,,,,pincode/271845
UTTAR PRADESH,271851,125,,,,,pincode/271851
UTTAR PRADESH,271855,125,,,,,pincode/271855
UTTAR PRADESH,271861,127,,,,,pincode/271861
UTTAR PRADESH,271865,125,,,,,pincode/271865
UTTAR PRADESH,271870,125,,,,,pincode/271870
UTTAR PRADESH,271871,125,,,,,pincode/271871
UTTAR PRADESH,271872,125,,,,,pincode/271872
UTTAR PRADESH,271875,125,,,,,pincode/271875
UTTAR PRADESH,271881,125,,,,,pincode/271881
UTTAR PRADESH,271882,125,,,,,pincode/271882
UTTAR PRADESH,271901,125,,,,,pincode/271901
UTTAR PRADESH,271902,125,,,,,pincode/271902
UTTAR PRADESH,271903,125,,,,,pincode/271903
UTTAR PRADESH,271904,125,,,,,pincode/271904
UTTAR PRADESH,272001,131,,,,,pincode/272001
UTTAR PRADESH,272002,131,,,,,pincode/272002
UTTAR PRADESH,272123,131,,,,,pincode/272123
UTTAR PRADESH,272124,131,,,,,pincode/272124
UTTAR PRADESH,272125,178,,,,,pincode/272125
UTTAR PRADESH,272126,178,,,,,pincode/272126
UTTAR PRADESH,272127,131,,,,,pincode/272127
UTTAR PRADESH,272128,131,,,,,pincode/272128
UTTAR PRADESH,272129,131,,,,,pincode/272129
UTTAR PRADESH,272130,131,,,,,pincode/272130
UTTAR PRADESH,272131,131,,,,,pincode/272131
UTTAR PRADESH,272148,131,178,182,,,pincode/272148
UTTAR PRADESH,272150,131,,,,,pincode/272150
UTTAR PRADESH,272151,131,182,,,,pincode/272151
UTTAR PRADESH,272152,178,182,,,,pincode/272152
UTTAR PRADESH,272153,167,182,,,,pincode/272153
UTTAR PRADESH,272154,178,,,,,pincode/272154
UTTAR PRADESH,272155,131,,,,,pincode/272155
UTTAR PRADESH,272161,131,,,,,pincode/272161
UTTAR PRADESH,272162,178,,,,,pincode/272162
UTTAR PRADESH,272163,131,,,,,pincode/272163
UTTAR PRADESH,272164,178,,,,,pincode/272164
UTTAR PRADESH,272165,178,,,,,pincode/272165
UTTAR PRADESH,272171,131,,,,,pincode/272171
UTTAR PRADESH,272172,178,,,,,pincode/272172
UTTAR PRADESH,272173,178,,,,,pincode/272173
UTTAR PRADESH,272175,178,,,,,pincode/272175
UTTAR PRADESH,272176,178,,,,,pincode/272176
UTTAR PRADESH,272177,131,,,,,pincode/272177
UTTAR PRADESH,272178,131,182,,,,pincode/272178
UTTAR PRADESH,272181,131,,,,,pincode/272181
UTTAR PRADESH,272182,131,,,,,pincode/272182
UTTAR PRADESH,272189,182,,,,,pincode/272189
UTTAR PRADESH,272190,131,,,,,pincode/272190
UTTAR PRADESH,272191,182,,,,,pincode/272191
UTTAR PRADESH,272192,182,,,,,pincode/272192
UTTAR PRADESH,272193,182,,,,,pincode/272193
UTTAR PRADESH,272194,131,,,,,pincode/272194
UTTAR PRADESH,272195,182,,,,,pincode/272195
UTTAR PRADESH,272199,178,,,,,pincode/272199
UTTAR PRADESH,272201,182,,,,,pincode/272201
UTTAR PRADESH,272202,182,,,,,pincode/272202
UTTAR PRADESH,272203,182,,,,,pincode/272203
UTTAR PRADESH,272204,182,,,,,pincode/272204
UTTAR PRADESH,272205,182,,,,,pincode/272205
UTTAR PRADESH,272206,182,,,,,pincode/272206
UTTAR PRADESH,272207,182,,,,,pincode/272207
UTTAR PRADESH,272208,182,,,,,pincode/272208
UTTAR PRADESH,272270,178,,,,,pincode/272270
UTTAR PRADESH,272271,178,,,,,pincode/272271
UTTAR PRADESH,272301,131,,,,,pincode/272301
UTTAR PRADESH,272302,131,,,,,pincode/272302
UTTAR PRADESH,273001,148,,,,,pincode/273001
UTTAR PRADESH,273002,148,,,,,pincode/273002
UTTAR PRADESH,273003,148,,,,,pincode/273003
UTTAR PRADESH,273004,148,,,,,pincode/273004
UTTAR PRADESH,273005,148,,,,,pincode/273005
UTTAR PRADESH,273006,148,,,,,pincode/273006
UTTAR PRADESH,273007,148,,,,,pincode/273007
UTTAR PRADESH,273008,148,,,,,pincode/273008
UTTAR PRADESH,273009,148,,,,,pincode/273009
UTTAR PRADESH,273010,148,,,,,pincode/273010
UTTAR PRADESH,273012,148,,,,,pincode/273012
UTTAR PRADESH,273013,148,,,,,pincode/273013
UTTAR PRADESH,273014,148,,,,,pincode/273014
UTTAR PRADESH,273015,148,,,,,pincode/273015
UTTAR PRADESH,273016,148,,,,,pincode/273016
UTTAR PRADESH,273017,148,,,,,pincode/273017
UTTAR PRADESH,273151,164,,,,,pincode/273151
UTTAR PRADESH,273152,148,,,,,pincode/273152
UTTAR PRADESH,273155,148,164,,,,pincode/273155
UTTAR PRADESH,273157,164,,,,,pincode/273157
UTTAR PRADESH,273158,148,,,,,pincode/273158
UTTAR PRADESH,273161,148,164,,,,pincode/273161
UTTAR PRADESH,273162,164,,,,,pincode/273162
UTTAR PRADESH,273163,164,,,,,pincode/273163
UTTAR PRADESH,273164,164,,,,,pincode/273164
UTTAR PRADESH,273165,148,164,,,,pincode/273165
UTTAR PRADESH,273201,148,,,,,pincode/273201
UTTAR PRADESH,273202,148,,,,,pincode/273202
UTTAR PRADESH,273203,148,,,,,pincode/273203
UTTAR PRADESH,273207,164,,,,,pincode/273207
UTTAR PRADESH,273209,148,,,,,pincode/273209
UTTAR PRADESH,273211,148,,,,,pincode/273211
UTTAR PRADESH,273212,148,,,,,pincode/273212
UTTAR PRADESH,273213,148,,,,,pincode/273213
UTTAR PRADESH,273301,164,,,,,pincode/273301
UTTAR PRADESH,273302,164,,,,,pincode/273302
UTTAR PRADESH,273303,164,,,,,pincode/273303
UTTAR PRADESH,273304,164,,,,,pincode/273304
UTTAR PRADESH,273305,164,,,,,pincode/273305
UTTAR PRADESH,273306,148,164,,,,pincode/273306
UTTAR PRADESH,273308,164,,,,,pincode/273308
UTTAR PRADESH,273309,164,,,,,pincode/273309
UTTAR PRADESH,273310,164,,,,,pincode/273310
UTTAR PRADESH,273311,164,,,,,pincode/273311
UTTAR PRADESH,273401,148,,,,,pincode/273401
UTTAR PRADESH,273402,148,,,,,pincode/273402
UTTAR PRADESH,273403,148,,,,,pincode/273403
UTTAR PRADESH,273404,148,,,,,pincode/273404
UTTAR PRADESH,273405,148,,,,,pincode/273405
UTTAR PRADESH,273406,148,,,,,pincode/273406
UTTAR PRADESH,273407,148,,,,,pincode/273407
UTTAR PRADESH,273408,148,,,,,pincode/273408
UTTAR PRADESH,273409,148,,,,,pincode/273409
UTTAR PRADESH,273411,148,,,,,pincode/273411
UTTAR PRADESH,273412,148,,,,,pincode/273412
UTTAR PRADESH,273413,137,148,,,,pincode/273413
UTTAR PRADESH,274001,137,,,,,pincode/274001
UTTAR PRADESH,274149,160,,,,,pincode/274149
UTTAR PRADESH,274182,137,,,,,pincode/274182
UTTAR PRADESH,274201,137,,,,,pincode/274201
UTTAR PRADESH,274202,137,,,,,pincode/274202
UTTAR PRADESH,274203,160,,,,,pincode/274203
UTTAR PRADESH,274204,137,,,,,pincode/274204
UTTAR PRADESH,274205,137,,,,,pincode/274205
UTTAR PRADESH,274206,137,160,,,,pincode/274206
UTTAR PRADESH,274207,160,,,,,pincode/274207
UTTAR PRADESH,274208,137,,,,,pincode/274208
UTTAR PRADESH,274301,160,,,,,pincode/274301
UTTAR PRADESH,274302,160,,,,,pincode/274302
UTTAR PRADESH,274303,160,,,,,pincode/274303
UTTAR PRADESH,274304,160,,,,,pincode/274304
UTTAR PRADESH,274305,160,,,,,pincode/274305
UTTAR PRADESH,274306,160,,,,,pincode/274306
UTTAR PRADESH,274307,160,,,,,pincode/274307
UTTAR PRADESH,274308,160,120,,,,pincode/274308
UTTAR PRADESH,274309,160,,,,,pincode/274309
UTTAR PRADESH,274401,160,,,,,pincode/274401
UTTAR PRADESH,274402,160,,,,,pincode/274402
UTTAR PRADESH,274403,160,,,,,pincode/274403
UTTAR PRADESH,274404,137,,,,,pincode/274404
UTTAR PRADESH,274405,137,,,,,pincode/274405
UTTAR PRADESH,274406,160,,,,,pincode/274406
UTTAR PRADESH,274407,160,,,,,pincode/274407
UTTAR PRADESH,274408,137,,,,,pincode/274408
UTTAR PRADESH,274409,160,,,,,pincode/274409
UTTAR PRADESH,274501,137,,,,,pincode/274501
UTTAR PRADESH,274502,137,,,,,pincode/274502
UTTAR PRADESH,274505,137,,,,,pincode/274505
UTTAR PRADESH,274506,137,,,,,pincode/274506
UTTAR PRADESH,274508,137,,,,,pincode/274508
UTTAR PRADESH,274509,137,,,,,pincode/274509
UTTAR PRADESH,274601,137,,,,,pincode/274601
UTTAR PRADESH,274602,137,,,,,pincode/274602
UTTAR PRADESH,274603,137,,,,,pincode/274603
UTTAR PRADESH,274604,137,,,,,pincode/274604
UTTAR PRADESH,274701,137,,,,,pincode/274701
UTTAR PRADESH,274702,137,,,,,pincode/274702
UTTAR PRADESH,274703,137,,,,,pincode/274703
UTTAR PRADESH,274704,137,,,,,pincode/274704
UTTAR PRADESH,274705,137,,,,,pincode/274705
UTTAR PRADESH,274801,160,,,,,pincode/274801
UTTAR PRADESH,274802,160,,,,,pincode/274802
UTTAR PRADESH,274806,137,,,,,pincode/274806
UTTAR PRADESH,274807,137,,,,,pincode/274807
