Count_BirthEvent_LiveBirth,Count_BirthEvent_LiveBirth_AsFractionOf_Count_ChildDeliveryEvent,Count_BirthEvent_StillBirth,Count_ChildVaccinationEvent_MMR,Count_Death_Infant,Count_Infant_VaccineAdministered_BCG,Count_Infant_VaccineAdministered_DPTDose1,Count_Infant_VaccineAdministered_DPTDose2,Count_Infant_VaccineAdministered_DPTDose3,Count_Infant_VaccineAdministered_OPV,Count_Infant_VaccineSideEffect_Adverse_Deaths,Count_Infant_VaccineSideEffect_Adverse_Others,Date,District,lgdCode
16782.0,99.3,119.0,20525.0,,26384.0,24803.0,22864.0,21306.0,8709.0,,,2009-03,Chatra,323
21498.0,98.3,371.0,25375.0,193.0,30528.0,29716.0,27478.0,25822.0,14284.0,,,2009-03,Deoghar,324
26321.0,99.6,115.0,54249.0,,56788.0,57180.0,54144.0,53205.0,21871.0,,,2009-03,Dhanbad,325
20819.0,99.3,148.0,23969.0,,26123.0,25004.0,22356.0,20901.0,15238.0,,,2009-03,Dumka,326
25466.0,98.5,392.0,30561.0,162.0,34859.0,34497.0,33227.0,32738.0,10708.0,,,2009-03,Garhwa,328
24034.0,98.8,290.0,36854.0,72.0,53622.0,51480.0,48671.0,44866.0,11893.0,,,2009-03,Giridih,329
16947.0,99.0,206.0,24844.0,84.0,28469.0,25914.0,20784.0,19412.0,7107.0,,,2009-03,Godda,330
21597.0,98.4,344.0,21921.0,202.0,24721.0,23798.0,23428.0,22569.0,9476.0,,,2009-03,Gumla,331
27933.0,99.3,218.0,31225.0,80.0,36612.0,34533.0,32041.0,30499.0,19427.0,,,2009-03,Hazaribagh,332
12098.0,98.4,202.0,16145.0,38.0,18423.0,19349.0,17551.0,16920.0,8131.0,,,2009-03,Jamtara,333
8314.0,99.5,45.0,13201.0,59.0,12954.0,13355.0,12511.0,11388.0,7150.0,,,2009-03,Khunti,606
8408.0,98.5,132.0,15187.0,60.0,17593.0,17032.0,15491.0,14417.0,7252.0,,,2009-03,Kodarma,334
15585.0,101.9,255.0,17895.0,119.0,18806.0,18446.0,17932.0,17115.0,5924.0,,,2009-03,Latehar,335
10078.0,99.3,101.0,9956.0,37.0,11536.0,11219.0,10750.0,10480.0,3097.0,,,2009-03,Lohardaga,336
13150.0,99.1,126.0,17967.0,76.0,21016.0,19959.0,19423.0,17756.0,12667.0,,,2009-03,Pakaur,337
42981.0,98.6,617.0,40143.0,,48334.0,45751.0,44382.0,42548.0,22936.0,,,2009-03,Palamu,338
23439.0,99.6,198.0,32374.0,335.0,34731.0,32929.0,29896.0,28333.0,7751.0,,,2009-03,Pashchimi Singhbhum,
35767.0,98.3,616.0,42720.0,579.0,44993.0,41260.0,37701.0,36706.0,22203.0,,,2009-03,Purbi Singhbhum,
13327.0,99.3,88.0,11384.0,4.0,15672.0,13895.0,11565.0,11125.0,6994.0,,,2009-03,Ramgarh,607
38168.0,98.6,747.0,49153.0,352.0,56672.0,52708.0,48955.0,45448.0,30796.0,,,2009-03,Ranchi,339
18198.0,98.6,265.0,24702.0,92.0,29233.0,25456.0,22753.0,21015.0,11800.0,,,2009-03,Sahibganj,340
16232.0,98.5,247.0,18759.0,312.0,24452.0,22271.0,20208.0,19237.0,6771.0,,,2009-03,Saraikela,
16354.0,98.5,256.0,23789.0,78.0,26106.0,23792.0,22171.0,21859.0,10790.0,,,2009-03,Simdega,342
37095.0,95.5,499.0,37035.0,397.0,42046.0,45078.0,37467.0,38062.0,24403.0,,,2009-03,Bagalkote,524
13014.0,103.0,94.0,15989.0,140.0,16130.0,15840.0,15562.0,16697.0,8419.0,,,2009-03,Bangalore Rural,526
58466.0,82.0,103.0,134385.0,291.0,130987.0,134825.0,133264.0,140469.0,85237.0,,,2009-03,Bangalore Urban,525
82616.0,81.9,15604.0,84560.0,515.0,90804.0,81113.0,75290.0,75807.0,16202.0,,11.0,2009-03,Belgaum,
50692.0,125.0,1205.0,46427.0,1515.0,50245.0,48046.0,45768.0,46502.0,25692.0,,192.0,2009-03,Bellary,
36407.0,94.0,1397.0,39655.0,354.0,41231.0,38279.0,37601.0,41953.0,35983.0,,272.0,2009-03,Bidar,529
44708.0,107.5,432.0,41113.0,1188.0,43164.0,39094.0,36071.0,35492.0,15510.0,,6.0,2009-03,Bijapur,636
12680.0,129.5,140.0,13705.0,227.0,13251.0,13715.0,13931.0,14395.0,11550.0,,1296.0,2009-03,Chamrajnagar,531
21744.0,79.2,285.0,24281.0,85.0,25917.0,24284.0,23754.0,26197.0,9077.0,,30.0,2009-03,Chikkaballapur,630
15299.0,127.7,126.0,16428.0,158.0,17288.0,16785.0,17099.0,18219.0,4289.0,,,2009-03,Chikmagalur,532
25758.0,110.3,2472.0,28125.0,253.0,27394.0,25243.0,26215.0,28103.0,16189.0,,136.0,2009-03,Chitradurga,533
22226.0,272.1,157.0,22087.0,238.0,22266.0,21923.0,21842.0,22345.0,21389.0,,6.0,2009-03,Dakshina Kannada,534
36562.0,120.2,389.0,33957.0,489.0,35450.0,34758.0,35694.0,35414.0,29690.0,,,2009-03,Davanagere,535
29371.0,108.7,629.0,34314.0,494.0,42632.0,30695.0,30362.0,32204.0,30814.0,,4.0,2009-03,Dharwad,536
21387.0,112.7,748.0,23837.0,618.0,25906.0,22485.0,21924.0,22893.0,25146.0,,50.0,2009-03,Gadag,537
78087.0,107.9,920.0,77710.0,177.0,89016.0,82741.0,80073.0,83929.0,55250.0,,14.0,2009-03,Gulbarga,
17027.0,95.1,111.0,21045.0,239.0,21948.0,19087.0,19801.0,20717.0,14033.0,,2027.0,2009-03,Hassan,539
22068.0,106.3,570.0,26910.0,310.0,27859.0,27505.0,26808.0,27359.0,21484.0,,,2009-03,Haveri,540
7645.0,134.2,71.0,9877.0,76.0,8112.0,7836.0,7688.0,8168.0,1657.0,,,2009-03,Kodagu,541
24386.0,98.7,269.0,30787.0,263.0,26582.0,30271.0,30051.0,31885.0,26304.0,,46.0,2009-03,Kolar,542
24460.0,18.1,904.0,25685.0,237.0,28496.0,26597.0,26060.0,25932.0,10989.0,,26.0,2009-03,Koppal,543
21541.0,148.3,347.0,23210.0,370.0,24201.0,21614.0,22836.0,24012.0,22649.0,,3.0,2009-03,Mandya,544
44418.0,106.4,343.0,41965.0,649.0,43994.0,40919.0,41448.0,42579.0,38884.0,,,2009-03,Mysore,
38375.0,76.0,1008.0,33108.0,411.0,41404.0,40894.0,39047.0,39220.0,10684.0,,,2009-03,Raichur,546
14601.0,133.1,53.0,15777.0,190.0,25120.0,14801.0,15762.0,16488.0,2822.0,,,2009-03,Ramanagar,631
29275.0,122.2,280.0,32054.0,80.0,32249.0,29358.0,30336.0,32343.0,23321.0,,,2009-03,Shimoga,547
35302.0,105.3,651.0,42549.0,609.0,44426.0,45003.0,45552.0,45356.0,23599.0,,,2009-03,Tumkur,548
14026.0,326.0,118.0,13005.0,122.0,14534.0,14325.0,14212.0,14710.0,14243.0,,,2009-03,Udupi,549
20233.0,203.7,296.0,18880.0,153.0,21020.0,19109.0,18524.0,19117.0,11670.0,,22.0,2009-03,Uttara Kannada,550
,,,,,,,,,,,,2009-03,Yadgir,635
34519.0,220.8,76.0,26417.0,114.0,24557.0,28071.0,27408.0,27106.0,24883.0,,,2009-03,Alappuzha,554
38772.0,445.1,69.0,44487.0,182.0,39558.0,44928.0,44489.0,45935.0,39558.0,,,2009-03,Ernakulam,555
15809.0,220.0,78.0,16314.0,134.0,15717.0,16176.0,16102.0,16238.0,15801.0,,,2009-03,Idukki,556
53565.0,218.0,522.0,45939.0,759.0,53428.0,45908.0,45380.0,43894.0,52600.0,,,2009-03,KOZHIKKODE,561
42655.0,356.5,211.0,39181.0,192.0,45071.0,37942.0,36489.0,37678.0,45067.0,,,2009-03,Kannur,557
19518.0,734.0,103.0,23963.0,220.0,19632.0,21267.0,20259.0,20073.0,14956.0,,,2009-03,Kasaragod,558
37359.0,278.0,103.0,40382.0,239.0,38594.0,40084.0,38895.0,41340.0,38594.0,,,2009-03,Kollam,559
24506.0,207.7,85.0,25665.0,191.0,25030.0,25954.0,25512.0,26278.0,24875.0,,,2009-03,Kottayam,560
82965.0,476.8,371.0,65227.0,610.0,81562.0,79023.0,74000.0,65890.0,71287.0,,,2009-03,Malappuram,562
37478.0,425.5,95.0,43085.0,292.0,37378.0,44576.0,43261.0,41915.0,37603.0,,1.0,2009-03,Palakkad,563
16776.0,172.7,54.0,15240.0,79.0,16136.0,15562.0,15159.0,14956.0,16122.0,,,2009-03,Pathanamthitta,564
15216.0,60.6,287.0,46729.0,589.0,39977.0,49543.0,47619.0,48719.0,39671.0,,,2009-03,Thiruvananthapuram,565
54997.0,292.7,233.0,47082.0,203.0,57862.0,46077.0,45404.0,48845.0,57862.0,,,2009-03,Thrissur,566
13723.0,185.2,128.0,14401.0,113.0,14369.0,13592.0,12821.0,12587.0,13693.0,,,2009-03,Wayanad,567
,0.0,,129.0,,133.0,,43.0,136.0,,,,2009-03,Lakshadweep,
,,,,,,,,,,,,2009-03,Agar Malwa,667
24247.0,96.1,1025.0,21933.0,,25164.0,22271.0,21499.0,21991.0,25164.0,,,2009-03,Alirajpur,639
14540.0,99.3,122.0,21012.0,,14540.0,18017.0,19324.0,17595.0,14063.0,,,2009-03,Anuppur,390
43229.0,98.0,356.0,41768.0,611.0,42242.0,41182.0,21438.0,21150.0,40762.0,,3.0,2009-03,Ashok Nagar,391
29809.0,96.2,874.0,28140.0,1137.0,30736.0,29583.0,29261.0,29663.0,,,,2009-03,Balaghat,392
35472.0,99.0,445.0,32789.0,992.0,32128.0,48230.0,35279.0,36840.0,32302.0,,,2009-03,Barwani,393
32072.0,99.2,400.0,31820.0,100.0,31965.0,31415.0,31735.0,30561.0,14162.0,,41.0,2009-03,Betul,394
33871.0,98.2,300.0,46618.0,116.0,40634.0,43411.0,42234.0,41815.0,40634.0,,,2009-03,Bhind,395
53334.0,102.2,191.0,58960.0,,59996.0,64871.0,62519.0,59629.0,53625.0,,,2009-03,Bhopal,396
21375.0,99.0,232.0,22560.0,68.0,23771.0,22264.0,21574.0,20429.0,6922.0,,11.0,2009-03,Burhanpur,397
41287.0,98.8,537.0,42580.0,,43365.0,47987.0,43685.0,40773.0,25675.0,,19.0,2009-03,Chhatarpur,398
18370.0,74.5,238.0,42429.0,,47570.0,42481.0,38627.0,37961.0,16896.0,,,2009-03,Chhindwada,399
31906.0,99.4,381.0,35581.0,,38320.0,38204.0,32264.0,32169.0,,,,2009-03,Damoh,400
24179.0,98.8,211.0,14991.0,271.0,15958.0,16235.0,15948.0,15063.0,11590.0,,,2009-03,Datia,401
32212.0,99.1,282.0,37904.0,327.0,32911.0,41652.0,41558.0,41421.0,27076.0,,,2009-03,Dewas,402
46024.0,98.2,836.0,54655.0,72.0,61221.0,57413.0,56258.0,58109.0,18338.0,,,2009-03,Dhar,403
16669.0,99.0,207.0,15837.0,34.0,16552.0,14868.0,16162.0,15204.0,934.0,,,2009-03,Dindori,404
31619.0,97.6,773.0,32169.0,909.0,31307.0,32359.0,32359.0,32765.0,20256.0,,46.0,2009-03,Guna,406
43630.0,99.2,144.0,43083.0,255.0,51531.0,53955.0,49987.0,50740.0,27159.0,,,2009-03,Gwalior,407
9708.0,55.0,216.0,13883.0,24.0,15241.0,13964.0,13884.0,13775.0,6672.0,,,2009-03,Harda,408
28466.0,98.1,561.0,27711.0,342.0,32394.0,27381.0,26987.0,27704.0,32394.0,,,2009-03,Hoshangabad,409
93330.0,99.4,539.0,86089.0,18.0,95791.0,93934.0,92381.0,91543.0,70990.0,,4.0,2009-03,Indore,410
57779.0,99.0,584.0,61675.0,1.0,66750.0,63166.0,62142.0,61784.0,48677.0,,,2009-03,Jabalpur,411
34730.0,96.1,1454.0,31331.0,22.0,36062.0,31806.0,30751.0,31463.0,36062.0,,,2009-03,Jhabua,412
29498.0,98.2,536.0,29204.0,181.0,28827.0,30918.0,29850.0,29232.0,26888.0,,,2009-03,Katni,413
34102.0,99.3,233.0,33028.0,594.0,33317.0,35346.0,35489.0,33204.0,11853.0,,,2009-03,Khandwa,
43181.0,98.7,559.0,46999.0,643.0,43181.0,48802.0,48496.0,48715.0,30877.0,,49.0,2009-03,Khargone,414
20424.0,99.3,150.0,20706.0,,23813.0,20924.0,21019.0,20338.0,,,,2009-03,Mandla,415
29220.0,97.8,650.0,36865.0,329.0,37126.0,36655.0,34188.0,36658.0,33374.0,,,2009-03,Mandsaur,416
49252.0,97.6,1199.0,48512.0,172.0,49242.0,42327.0,43598.0,45607.0,49242.0,,,2009-03,Morena,417
24042.0,98.0,468.0,19787.0,,24496.0,22347.0,22002.0,21718.0,1864.0,,,2009-03,Narsinghpur,418
18454.0,99.1,160.0,20734.0,86.0,18428.0,18316.0,17138.0,17002.0,14979.0,,,2009-03,Neemuch,419
21146.0,98.9,236.0,22476.0,56.0,24477.0,48403.0,27671.0,26228.0,8066.0,,,2009-03,Panna,420
33929.0,108.0,325.0,35342.0,37.0,35946.0,36200.0,35088.0,32415.0,31462.0,,,2009-03,Raisen,421
37018.0,93.6,1824.0,38472.0,199.0,41943.0,38472.0,34589.0,32554.0,38472.0,,93.0,2009-03,Rajgarh,422
28967.0,98.2,1754.0,35611.0,212.0,36667.0,36570.0,36446.0,36470.0,28479.0,,,2009-03,Ratlam,423
42787.0,98.8,510.0,59066.0,109.0,62007.0,52637.0,47352.0,44148.0,28822.0,,,2009-03,Rewa,424
64771.0,98.5,767.0,60789.0,132.0,66898.0,58358.0,56884.0,56484.0,38689.0,,,2009-03,Sagar,425
59108.0,98.6,221.0,57082.0,243.0,63604.0,54890.0,52927.0,51339.0,46139.0,,,2009-03,Satna,426
31288.0,99.4,201.0,36290.0,524.0,39866.0,36195.0,35450.0,36444.0,36195.0,,,2009-03,Sehore,427
26935.0,97.7,703.0,26890.0,,28866.0,28389.0,27274.0,26558.0,17487.0,,,2009-03,Seoni,428
30943.0,98.0,618.0,25325.0,,31512.0,26122.0,24912.0,23841.0,10913.0,,,2009-03,Shahdol,429
27907.0,98.1,550.0,49163.0,76.0,27866.0,53478.0,52242.0,51772.0,26843.0,,,2009-03,Shajapur,430
15617.0,98.7,220.0,16209.0,486.0,15611.0,16933.0,16509.0,16693.0,7929.0,,,2009-03,Sheopur,431
35044.0,98.4,563.0,48641.0,1306.0,48548.0,42313.0,40879.0,39891.0,48548.0,,,2009-03,Shivpuri,432
90809.0,112.2,4946.0,84036.0,294.0,86370.0,78929.0,71755.0,68621.0,18088.0,,,2009-03,Sidhi,433
30728.0,99.6,130.0,29615.0,66.0,31326.0,30531.0,29014.0,27315.0,22595.0,,443.0,2009-03,Singroli,638
30201.0,115.3,2564.0,22215.0,29.0,21700.0,17305.0,22704.0,22314.0,,,,2009-03,Tikamgarh,434
40872.0,98.0,847.0,39365.0,893.0,40872.0,41299.0,41020.0,40866.0,31553.0,,72.0,2009-03,Ujjain,435
15712.0,98.6,216.0,15822.0,291.0,16357.0,17213.0,17464.0,15850.0,1167.0,,5.0,2009-03,Umaria,436
28055.0,99.1,142.0,31847.0,10.0,36027.0,34138.0,34011.0,33203.0,17197.0,,,2009-03,Vidisha,437
76327.0,279.0,978.0,63684.0,752.0,85804.0,79609.0,74762.0,75288.0,28076.0,,12.0,2009-03,Ahmednagar,466
26533.0,94.2,261.0,30313.0,255.0,31670.0,27753.0,26150.0,30660.0,11248.0,,2.0,2009-03,Akola,467
67932.0,156.5,1594.0,45280.0,946.0,50833.0,66695.0,65235.0,44639.0,24364.0,,68.0,2009-03,Amravati,468
17082.0,81.5,220.0,20480.0,651.0,20624.0,19866.0,19068.0,20267.0,4242.0,,,2009-03,Aurangabad,189
16602.0,98.7,386.0,19555.0,264.0,21668.0,19683.0,19793.0,19877.0,8357.0,,1.0,2009-03,Bhandara,471
42505.0,99.7,556.0,39392.0,726.0,47802.0,48952.0,47378.0,46452.0,16907.0,,97.0,2009-03,Bid,
143560.0,79.7,2085.0,169024.0,,186631.0,171561.0,159131.0,186258.0,134304.0,,44.0,2009-03,Brihan Mumbai,
39141.0,95.4,637.0,40925.0,1000.0,42096.0,43881.0,42228.0,41896.0,19462.0,,,2009-03,Buldana,472
38636.0,100.1,885.0,37758.0,612.0,42663.0,41348.0,39050.0,40264.0,16677.0,,10.0,2009-03,Chandrapur,473
33905.0,105.2,477.0,35793.0,498.0,41617.0,34772.0,34348.0,35978.0,10221.0,,,2009-03,Dhule,474
17017.0,93.6,510.0,18396.0,430.0,21519.0,20406.0,20315.0,21453.0,12943.0,,6.0,2009-03,Gadchiroli,475
17610.0,94.4,531.0,20155.0,361.0,22435.0,20979.0,21112.0,22918.0,14163.0,,1.0,2009-03,Gondiya,476
19949.0,92.4,425.0,18524.0,397.0,24766.0,20284.0,19880.0,21841.0,6751.0,,120.0,2009-03,Hingoli,477
64771.0,87.0,1284.0,63921.0,1165.0,87800.0,69196.0,65392.0,65999.0,26907.0,,,2009-03,Jalgaon,478
35686.0,83.4,492.0,33547.0,547.0,44726.0,30701.0,28951.0,35596.0,8024.0,,165.0,2009-03,Jalna,479
63369.0,99.9,1023.0,57495.0,833.0,64131.0,61860.0,59931.0,60217.0,34533.0,,,2009-03,Kolhapur,480
38369.0,78.3,350.0,43401.0,530.0,54500.0,41930.0,39648.0,49501.0,30404.0,,,2009-03,Latur,481
42450.0,108.3,880.0,65527.0,286.0,78340.0,82773.0,80515.0,80547.0,52081.0,,,2009-03,Nagpur,484
66626.0,93.8,1325.0,53485.0,964.0,65263.0,61674.0,58523.0,59763.0,49101.0,,,2009-03,Nanded,485
31812.0,95.0,712.0,26779.0,736.0,34610.0,31489.0,30632.0,29919.0,8255.0,,138.0,2009-03,Nandurbar,486
99887.0,96.7,1778.0,102798.0,1023.0,122820.0,106824.0,100692.0,105911.0,42161.0,,,2009-03,Nashik,487
26115.0,81.2,344.0,25923.0,639.0,29114.0,28561.0,26399.0,26784.0,8153.0,,1.0,2009-03,Osmanabad,488
,,,,,,,,,,,,2009-03,Palghar,665
25975.0,83.7,541.0,25467.0,399.0,38952.0,31746.0,28394.0,29264.0,10859.0,,,2009-03,Parbhani,489
133268.0,85.3,1948.0,149188.0,1076.0,171858.0,148834.0,148244.0,159088.0,112878.0,,33.0,2009-03,Pune,490
32983.0,88.4,653.0,34605.0,387.0,42981.0,43188.0,37641.0,37432.0,17886.0,,32.0,2009-03,Raigarh,386
23101.0,91.8,340.0,23080.0,308.0,25804.0,21892.0,21700.0,23992.0,15452.0,,,2009-03,Ratnagiri,492
47618.0,92.7,608.0,48835.0,606.0,52044.0,52248.0,49657.0,50622.0,32993.0,,50.0,2009-03,Sangli,493
48862.0,87.5,699.0,50036.0,666.0,54662.0,46217.0,44947.0,52356.0,25101.0,,,2009-03,Satara,494
11247.0,102.0,231.0,9850.0,130.0,10646.0,8763.0,8746.0,10248.0,7504.0,,88.0,2009-03,Sindhudurg,495
63372.0,88.4,901.0,74611.0,849.0,83153.0,80403.0,76510.0,77549.0,35407.0,,5.0,2009-03,Solapur,496
156820.0,83.3,3609.0,196137.0,3238.0,213091.0,175729.0,173234.0,204331.0,122621.0,,140.0,2009-03,Thane,497
19668.0,95.7,265.0,19985.0,275.0,22460.0,21444.0,21230.0,21332.0,12537.0,,,2009-03,Wardha,498
17082.0,81.5,220.0,20480.0,651.0,20624.0,19866.0,19068.0,20267.0,4242.0,,,2009-03,Washim,499
46803.0,95.6,666.0,46375.0,740.0,47207.0,41146.0,41464.0,46744.0,17400.0,,,2009-03,Yavatmal,500
1478.0,99.7,4.0,3353.0,,4210.0,4246.0,3918.0,3821.0,16.0,,,2009-03,Bishnupur,252
1095.0,100.8,1.0,3473.0,3.0,3619.0,3601.0,3601.0,3575.0,4.0,,,2009-03,Chandel,253
2503.0,100.2,18.0,2568.0,20.0,3847.0,4175.0,3759.0,3395.0,,,,2009-03,Churachandpur,254
2703.0,118.8,,5846.0,,7083.0,6947.0,6513.0,6738.0,2619.0,,,2009-03,Imphal East,255
11776.0,115.3,125.0,6993.0,,9124.0,8826.0,8333.0,7927.0,132.0,,,2009-03,Imphal West,256
2845.0,118.2,22.0,5508.0,3.0,6154.0,6620.0,6318.0,6035.0,218.0,,6.0,2009-03,Senapati,257
2242.0,99.3,14.0,1366.0,2.0,1874.0,1801.0,1647.0,1578.0,133.0,,,2009-03,Tamenglong,258
1815.0,103.3,5.0,5984.0,1.0,8049.0,8511.0,7717.0,7057.0,160.0,,,2009-03,Thoubal,259
1166.0,145.4,5.0,1899.0,,2793.0,2787.0,2628.0,2553.0,3.0,,,2009-03,Ukhrul,260
3639.0,99.0,56.0,3651.0,34.0,5521.0,5812.0,5275.0,4381.0,424.0,,,2009-03,East Garo Hills,273
,,,,,,,,,,,,2009-03,East Jaintia Hills,657
19585.0,109.3,688.0,12335.0,624.0,19063.0,17394.0,14972.0,14427.0,4520.0,,,2009-03,East Khasi Hills,274
,,,,,,,,,,,,2009-03,North Garo Hills,656
4933.0,124.5,57.0,4020.0,16.0,5174.0,5174.0,4850.0,4313.0,373.0,,,2009-03,Ri Bhoi,276
1239.0,102.1,23.0,1481.0,,2735.0,2630.0,2451.0,1990.0,,,,2009-03,South Garo Hills,277
,,,,,,,,,,,,2009-03,South West Garo Hills,663
,,,,,,,,,,,,2009-03,South West Khasi Hills,658
11412.0,103.0,242.0,11201.0,30.0,12533.0,12297.0,12486.0,11752.0,1383.0,,,2009-03,West Garo Hills,278
9080.0,123.5,272.0,5736.0,30.0,9816.0,10125.0,8580.0,7589.0,721.0,,,2009-03,West Jaintia Hills,275
7258.0,129.4,154.0,6758.0,6.0,9420.0,9936.0,8502.0,7922.0,785.0,,1.0,2009-03,West Khasi Hills,279
,,,,,,,,,,,,2009-03,Aizawl East,
6265.0,107.5,35.0,3346.0,17.0,3214.0,3366.0,3355.0,3178.0,235.0,,20.0,2009-03,Aizawl West,
2277.0,96.6,232.0,1520.0,25.0,1563.0,1778.0,1842.0,1693.0,,,,2009-03,Champhai,262
1611.0,111.2,146.0,1029.0,,999.0,1010.0,906.0,885.0,149.0,,,2009-03,Kolasib,263
1737.0,103.5,161.0,1020.0,14.0,1132.0,1300.0,1194.0,1208.0,13.0,,,2009-03,Lawngtlai,264
3497.0,102.7,554.0,2018.0,,1664.0,1889.0,1782.0,1717.0,,,,2009-03,Lunglei,265
958.0,95.7,100.0,759.0,11.0,640.0,786.0,793.0,759.0,,,,2009-03,Mamit,266
1333.0,93.8,140.0,700.0,,828.0,1145.0,873.0,672.0,,,,2009-03,Saiha,267
1025.0,95.3,103.0,383.0,,334.0,370.0,316.0,376.0,,,,2009-03,Serchhip,268
2315.0,77.8,95.0,1952.0,,3083.0,2652.0,2541.0,2339.0,175.0,,,2009-03,Dimapur,244
407.0,184.2,23.0,578.0,131.0,620.0,855.0,822.0,969.0,,,,2009-03,Kiphire,614
1485.0,196.4,45.0,991.0,,1644.0,1696.0,1486.0,1503.0,221.0,,,2009-03,Kohima,245
390.0,91.1,7.0,639.0,,670.0,726.0,568.0,600.0,38.0,,111.0,2009-03,Longleng,615
633.0,148.9,50.0,767.0,2.0,980.0,1055.0,1024.0,912.0,14.0,,,2009-03,Mokokchung,246
449.0,128.3,11.0,482.0,,970.0,1055.0,779.0,812.0,46.0,,,2009-03,Mon,247
699.0,141.2,7.0,607.0,1.0,1203.0,1195.0,837.0,712.0,28.0,,,2009-03,Peren,613
1057.0,141.5,19.0,2477.0,,1954.0,2763.0,2165.0,2026.0,619.0,,,2009-03,Phek,248
594.0,119.8,17.0,1268.0,,1385.0,1907.0,1904.0,1679.0,78.0,,,2009-03,Tuensang,249
706.0,91.1,13.0,730.0,1.0,946.0,1129.0,1031.0,1057.0,,,,2009-03,Wokha,250
540.0,76.5,2.0,1642.0,,1747.0,1470.0,1567.0,1522.0,66.0,,,2009-03,Zunheboto,251
15532.0,83.6,450.0,17836.0,25.0,20632.0,20112.0,19947.0,20225.0,10375.0,,17.0,2009-03,Anugul,344
23607.0,80.4,954.0,22285.0,273.0,31537.0,30076.0,24953.0,24227.0,11467.0,,47.0,2009-03,Balangir,345
18991.0,76.2,482.0,17882.0,129.0,30460.0,26191.0,25037.0,24021.0,16997.0,,733.0,2009-03,Baleshwar,346
17882.0,102.9,149.0,19536.0,34.0,21425.0,20747.0,19738.0,18737.0,2810.0,,4992.0,2009-03,Bargarh,347
9709.0,104.3,271.0,7156.0,,7436.0,8104.0,7728.0,7870.0,2027.0,,,2009-03,Baudh,349
24252.0,93.4,296.0,34495.0,379.0,39936.0,29792.0,28216.0,30625.0,19702.0,,2.0,2009-03,Bhadrak,348
27587.0,88.6,511.0,32400.0,47.0,42573.0,33735.0,35204.0,36404.0,12864.0,,,2009-03,Cuttack,350
2764.0,93.9,150.0,4552.0,116.0,3941.0,3804.0,3814.0,4132.0,797.0,,5.0,2009-03,Deogarh,351
15259.0,86.3,473.0,15289.0,91.0,19058.0,20000.0,20258.0,19804.0,6006.0,,9.0,2009-03,Dhenkanal,352
6497.0,95.4,126.0,6901.0,134.0,7781.0,7451.0,7278.0,7012.0,3318.0,,13.0,2009-03,Gajapati,353
26488.0,98.6,601.0,27678.0,,34853.0,36042.0,37467.0,37021.0,15025.0,,,2009-03,Ganjam,354
10732.0,90.9,235.0,15481.0,102.0,16682.0,15118.0,15473.0,15945.0,10317.0,,43.0,2009-03,Jagatsinghpur,355
25148.0,107.5,396.0,28038.0,87.0,33389.0,26225.0,26097.0,25485.0,13834.0,,,2009-03,Jajapur,356
8383.0,156.6,56.0,9941.0,,8895.0,9441.0,10279.0,10230.0,5229.0,,,2009-03,Jharsuguda,357
23138.0,63.8,622.0,21486.0,282.0,24706.0,25352.0,25272.0,23346.0,5797.0,,562.0,2009-03,Kalahandi,358
9887.0,95.8,466.0,8411.0,107.0,11180.0,11902.0,10916.0,9958.0,5128.0,,,2009-03,Kandhamal,359
14645.0,96.7,425.0,18979.0,61.0,23609.0,20320.0,20148.0,19805.0,10278.0,,100.0,2009-03,Kendrapara,360
26677.0,84.8,723.0,27373.0,91.0,36370.0,32281.0,30025.0,29711.0,12129.0,,,2009-03,Keonjhar,361
21295.0,78.7,279.0,26005.0,29.0,35304.0,28513.0,27449.0,27906.0,11286.0,,,2009-03,Khordha,362
24032.0,100.6,821.0,21331.0,284.0,31358.0,25622.0,24877.0,23722.0,8938.0,,17.0,2009-03,Koraput,363
12972.0,101.0,504.0,9074.0,1.0,10462.0,9778.0,10383.0,9557.0,1474.0,,12.0,2009-03,Malkangiri,364
34501.0,84.0,1058.0,30507.0,99.0,41885.0,36555.0,32773.0,31101.0,12176.0,,,2009-03,Mayurbhanj,365
21653.0,92.8,699.0,13205.0,107.0,21058.0,22508.0,21008.0,19862.0,5818.0,,57.0,2009-03,Nabarangapur,366
12765.0,88.8,190.0,15076.0,,16371.0,15466.0,15420.0,15867.0,4342.0,,17.0,2009-03,Nayagarh,367
17659.0,95.1,646.0,11383.0,223.0,17919.0,14317.0,12647.0,11719.0,2615.0,,,2009-03,Nuapada,368
11649.0,82.0,199.0,13812.0,30.0,12123.0,13167.0,13475.0,13335.0,8242.0,,,2009-03,Puri,369
19932.0,103.5,687.0,17119.0,184.0,18664.0,19487.0,19603.0,18635.0,4991.0,,,2009-03,Rayagada,370
10843.0,82.2,518.0,10494.0,8.0,17624.0,13493.0,13245.0,14061.0,10215.0,,,2009-03,Sambalpur,371
9754.0,90.1,210.0,12027.0,,12778.0,11497.0,11686.0,12027.0,4865.0,,,2009-03,Sonapur,372
23092.0,63.0,632.0,27522.0,158.0,32109.0,31389.0,30296.0,31703.0,10386.0,,566.0,2009-03,Sundargarh,373
1505.0,99.1,24.0,991.0,,1667.0,925.0,931.0,925.0,1041.0,,148.0,2009-03,Karaikal,598
341.0,110.7,,240.0,,286.0,160.0,202.0,220.0,295.0,,,2009-03,Mahe,599
