observationDate,observationAbout,variableMeasured,value,unit,scalingFactor
2021,country/ERI,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2021,country/ERI,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2022,country/ERI,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,86.79245,Percent,100
2022,country/ERI,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,1.88679,Percent,100
2022,country/ERI,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,9.43396,Percent,100
2022,country/ERI,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2022,country/ERI,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,1.88679,Percent,100
2023,country/ERI,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,92.72727,Percent,100
2023,country/ERI,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2023,country/ERI,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,7.27273,Percent,100
2023,country/ERI,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2023,country/ERI,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2012,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,47.05882,Percent,100
2012,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,2.94118,Percent,100
2012,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,26.47059,Percent,100
2012,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,23.52941,Percent,100
2012,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2013,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,65.51724,Percent,100
2013,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2013,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,24.13793,Percent,100
2013,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,10.34483,Percent,100
2013,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2014,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,71.42857,Percent,100
2014,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2014,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,7.14286,Percent,100
2014,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,21.42857,Percent,100
2014,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2015,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,81.25,Percent,100
2015,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2015,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,18.75,Percent,100
2015,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2015,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2016,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,94.44444,Percent,100
2016,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2016,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,5.55556,Percent,100
2016,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2016,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2017,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,80,Percent,100
2017,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2017,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,20,Percent,100
2017,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2017,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2018,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,87.5,Percent,100
2018,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2018,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,12.5,Percent,100
2018,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2018,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2019,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,54.54545,Percent,100
2019,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,9.09091,Percent,100
2019,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,36.36364,Percent,100
2019,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2019,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2020,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,77.77778,Percent,100
2020,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2020,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,11.11111,Percent,100
2020,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,11.11111,Percent,100
2020,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2021,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,70,Percent,100
2021,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2021,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,20,Percent,100
2021,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,10,Percent,100
2021,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2022,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,75,Percent,100
2022,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2022,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,25,Percent,100
2022,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2022,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2023,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,88.88889,Percent,100
2023,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2023,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,11.11111,Percent,100
2023,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2023,country/EST,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2012,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,70.22345,Percent,100
2012,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,3.37779,Percent,100
2012,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,15.64178,Percent,100
2012,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,5.61233,Percent,100
2012,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,5.14464,Percent,100
2013,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,70.74311,Percent,100
2013,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,2.94474,Percent,100
2013,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,15.64178,Percent,100
2013,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,5.61233,Percent,100
2013,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,5.05803,Percent,100
2014,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,77.63057,Percent,100
2014,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,3.10828,Percent,100
2014,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,11.05732,Percent,100
2014,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,4.4586,Percent,100
2014,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,3.74522,Percent,100
2015,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,78.42267,Percent,100
2015,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,2.08262,Percent,100
2015,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,13.41755,Percent,100
2015,country/SWZ,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,3.68727,Percent,100
2014,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,100,Percent,100
2014,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2014,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2014,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2014,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2015,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2015,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2015,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,66.66667,Percent,100
2015,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2015,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,33.33333,Percent,100
2016,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2016,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2016,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,100,Percent,100
2016,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2016,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2017,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,40,Percent,100
2017,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2017,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2017,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2017,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,60,Percent,100
2018,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,66.66667,Percent,100
2018,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2018,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2018,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,33.33333,Percent,100
2018,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2021,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,100,Percent,100
2021,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2021,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2021,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2021,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2022,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,100,Percent,100
2022,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2022,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2022,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2022,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2023,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,100,Percent,100
2023,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentFailed_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2023,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_DiedDuringTreatment_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2023,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_LostToFollowUp_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2023,country/KWT,dcid:Count_Person_ConditionTuberculosisAndHIV_TreatmentNotEvaluated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,0,Percent,100
2015,country/KGZ,dcid:Count_Person_ConditionTuberculosisAndHIV_SuccessfullyTreated_AsAFractionOf_Count_Person_ConditionTuberculosisAndHIV,60.92715,Percent,100
