speciesID	reactionID
M_m02698r	R_others
M_m02714c	R_others
M_m02749c	R_others
M_m02865c	R_others
M_m02890c	R_others
M_m02892c	R_others
M_m02920c	R_others
M_m02920p	R_others
M_m02920s	R_others
M_m02924c	R_others
M_m02924p	R_others
M_m02964c	R_others
M_m02964p	R_others
M_m03112g	R_others
M_m03122c	R_others
M_m00266c	R_10FTHFtm
M_m00248c	R_13DAMPPOX
M_m02040c	R_13DAMPPOX
M_m02630c	R_13DAMPPOX
M_m01005m	R_34HPLFM
M_m02039m	R_34HPLFM
M_m02553m	R_34HPLFM
M_m00767m	R_3DPHBH1
M_m02039m	R_3DPHBH1
M_m02553m	R_3DPHBH1
M_m02630m	R_3DPHBH1
M_m02040m	R_3HBCOAHLm
M_3hibutcoa_m	R_3HBCOAHLm
M_m02040c	R_3HPCOAHYD
M_m00799c	R_3HPCOAHYD
M_m02552c	R_3HPPD
M_m02142c	R_3HPPD
M_m00824c	R_3MOBt2im
M_m02039c	R_3MOBt2im
M_m02040l	R_3NTD7l
M_3amp_l	R_3NTD7l
M_m01597m	R_4HBZCOAFm
M_m02040m	R_4HBZCOAFm
M_m02552m	R_4HBZCOAFm
M_m00982m	R_4HBZCOAFm
M_m02040m	R_4HBZFm
M_m00996m	R_4HBZFm
M_m02182c	R_4MPTNLtr
M_m01100s	R_5FTHFt2
M_m02040c	R_5FTHFt2
M_m02040m	R_5HOXINDACTOXm
M_m02552m	R_5HOXINDACTOXm
M_m01102m	R_5HOXINDACTOXm
M_m01107c	R_5HTRPVESSEC
M_m01371c	R_5HTRPVESSEC
M_m02040c	R_5HTRPVESSEC
M_m01115s	R_5MTHFt2
M_m02040c	R_5MTHFt2
M_m02805r	R_7DHCHSTEROLtr
M_m02040c	R_A_MANASE
M_m00141c	R_A_MANASE
M_m01253c	R_ACACtx
M_m01261c	R_ACCOAtr
M_m01260c	R_ACHVESSEC
M_m01371c	R_ACHVESSEC
M_m02040c	R_ACHVESSEC
M_m00755p	R_ACOX22x
M_m01803p	R_ACOX22x
M_m02630p	R_ACOX22x
M_m02634c	R_ACRNtm
M_m01252c	R_ACt2m
M_m02039c	R_ACt2m
M_m02040m	R_ADPRDPm
M_m01288m	R_ADPRDPm
M_m00119c	R_ADRNCOAtx
M_m02636c	R_ADRNCRNt
M_m01290c	R_ADRNLPVESSEC
M_m01371c	R_ADRNLPVESSEC
M_m02040c	R_ADRNLPVESSEC
M_m01307l	R_ALAt2rL
M_m02039l	R_ALAt2rL
M_m02040c	R_ALDD21
M_m02552c	R_ALDD21
M_m00564c	R_ALDD21
M_m01690c	R_ALKP
M_m02040c	R_ALKP
M_m00614p	R_AMACR2p
M_m02630p	R_AMACR2p
M_m00614r	R_AMACR2r
M_m02630r	R_AMACR2r
M_m00616r	R_AMACRr
M_m02040s	R_AMY2e
M_m01992s	R_AMY2e
M_m02426m	R_APOCFm
M_m00185m	R_APOCFm
M_m02040m	R_APOC_LYS_BTNPm
M_m01357m	R_APOC_LYS_BTNPm
M_m01773c	R_ARACHCOAtx
M_m01772c	R_ARACHCRNt
M_m01364c	R_ARACHDCOAtx
M_m01362c	R_ARACHDtr
M_m01365c	R_ARGtm
M_m02039m	R_ARGtm
M_m01371c	R_ATPasel
M_m02040c	R_ATPasel
M_m02593g	R_B3GNT312g
M_m03107g	R_B3GNT312g
M_m01880g	R_B3GNT314g
M_m03107g	R_B3GNT314g
M_m01514p	R_BAAT1x
M_m01986p	R_BAAT1x
M_m01986p	R_BAAT3x
M_dgcholcoa_p	R_BAAT3x
M_m01434p	R_BAAT4x
M_m01986p	R_BAAT4x
M_m01371m	R_BACCLm
M_m02039m	R_BACCLm
M_m01401m	R_BACCLm
M_m01371c	R_BALAVECSEC
M_m01383c	R_BALAVECSEC
M_m02040c	R_BALAVECSEC
M_m02040m	R_BAMPPALDOXm
M_m02552m	R_BAMPPALDOXm
M_m00760m	R_BAMPPALDOXm
M_m01397c	R_BILDGLCURtr
M_m01398c	R_BILGLCURtr
M_m02040m	R_BTNDm
M_m01400m	R_BTNDm
M_m01356m	R_BTNPLm
M_m01402m	R_BTNPLm
M_m01401c	R_BTNt2m
M_m02039c	R_BTNt2m
M_m01371c	R_BTNt3i
M_m01401s	R_BTNt3i
M_m02040c	R_BTNt3i
M_m02519s	R_BTNt3i
M_m01401s	R_BTNt4i
M_m02039c	R_BTNt4i
M_m00922c	R_BUP2
M_m02039c	R_BUP2
M_m02040c	R_BUP2
M_m01410c	R_BUTt2m
M_m02039c	R_BUTt2m
M_bvite_s	R_BVITEt
M_m01380s	R_BZt
M_m01380c	R_BZtr
M_m02039r	R_C14STRr
M_m02555r	R_C14STRr
M_m00941r	R_C14STRr
M_m02411c	R_C160CRNt
M_m02348c	R_C161CPT12
M_m00051c	R_C161CPT12
M_m01597m	R_C161CPT22
M_m02117m	R_C161CPT22
M_m02117c	R_C161CRN2t
M_m02676c	R_C161CRNt
M_m02940c	R_C180CRNt
M_m02348c	R_C181CPT1
M_m02647c	R_C181CPT1
M_m01597m	R_C181CPT2
M_m02639m	R_C181CPT2
M_m02639c	R_C181CRNt
M_m01363c	R_C204CRNt
M_m01723c	R_C226CRNt
M_m02554r	R_C3STDH1Pr
M_m00953r	R_C3STDH1Pr
M_m02552r	R_C3STDH1r
M_m00953r	R_C3STDH1r
M_m02039r	R_C3STKR2r
M_m02555r	R_C3STKR2r
M_zym_int2_r	R_C3STKR2r
M_m02039r	R_C4STMO1r
M_m02555r	R_C4STMO1r
M_m02630r	R_C4STMO1r
M_m00367r	R_C4STMO1r
M_m02554r	R_C4STMO2Pr
M_m02630r	R_C4STMO2Pr
M_m00809r	R_C4STMO2Pr
M_m02552r	R_C4STMO2r
M_m02630r	R_C4STMO2r
M_m00809r	R_C4STMO2r
M_m01371c	R_CAATPS
M_m01413c	R_CAATPS
M_m02040c	R_CAATPS
M_m01427c	R_CDPDAGtm
M_m01623c	R_CDS
M_m02039c	R_CDS
M_m02730c	R_CDS
M_m01623m	R_CDSm
M_m02039m	R_CDSm
M_m02730m	R_CDSm
M_m01450r	R_CHSTEROLt2
M_m01588m	R_CITRtm
M_m01587c	R_CITtam
M_m02439m	R_CITtam
M_m01442s	R_CLOHtex2
M_m02040c	R_CLOHtex2
M_m00121c	R_CLPNDCOAtx
M_m00120c	R_CLPNDCRNt
M_m02715c	R_CLS_hs
M_m01426c	R_CLS_hs
M_m01596n	R_CO2tn
M_m02877m	R_COQ3m
M_2dpmhobq_m	R_COQ3m
M_m02877m	R_COQ5m
M_2dp6mobq_m	R_COQ5m
M_m00657m	R_COQ6m
M_m02630m	R_COQ6m
M_m02039m	R_COQ7m
M_m02555m	R_COQ7m
M_m02630m	R_COQ7m
M_2dp6mobq_me_m	R_COQ7m
M_m01371m	R_COUCOAFm
M_m01597m	R_COUCOAFm
M_m00981m	R_COUCOAFm
M_m01431c	R_CRMPte
M_m02039s	R_CRNtHa
M_m02348c	R_CRNtHa
M_m00950p	R_CRNtx
M_m02348p	R_CSNAT2x
M_dmnoncoa_p	R_CSNAT2x
M_m00240r	R_DAG_HSter
M_m00240n	R_DAGKn_hs
M_m01371n	R_DAGKn_hs
M_m00240s	R_DAGt
M_m00092c	R_DCSPTN1CRNt
M_m02039c	R_DESAT16_2
M_m02553c	R_DESAT16_2
M_m02630c	R_DESAT16_2
M_m02678c	R_DESAT16_2
M_m02039c	R_DESAT18_10
M_m02390c	R_DESAT18_10
M_m02553c	R_DESAT18_10
M_m02630c	R_DESAT18_10
M_m02039c	R_DESAT18_3
M_m02553c	R_DESAT18_3
M_m02630c	R_DESAT18_3
M_m02941c	R_DESAT18_3
M_m02039c	R_DESAT18_4
M_m02553c	R_DESAT18_4
M_m02630c	R_DESAT18_4
M_m02941c	R_DESAT18_4
M_m02039c	R_DESAT18_5
M_m02553c	R_DESAT18_5
M_m02630c	R_DESAT18_5
M_m02941c	R_DESAT18_5
M_m02039c	R_DESAT18_6
M_m02553c	R_DESAT18_6
M_m02630c	R_DESAT18_6
M_m02647c	R_DESAT18_6
M_m02039c	R_DESAT18_7
M_m02553c	R_DESAT18_7
M_m02630c	R_DESAT18_7
M_octd11ecoa_c	R_DESAT18_7
M_m00057c	R_DESAT18_8
M_m02039c	R_DESAT18_8
M_m02553c	R_DESAT18_8
M_m02630c	R_DESAT18_8
M_m02039c	R_DESAT18_9
M_m02391c	R_DESAT18_9
M_m02553c	R_DESAT18_9
M_m02630c	R_DESAT18_9
M_m01697c	R_DESAT20_1
M_m02039c	R_DESAT20_1
M_m02553c	R_DESAT20_1
M_m02630c	R_DESAT20_1
M_m00125c	R_DESAT20_2
M_m02039c	R_DESAT20_2
M_m02553c	R_DESAT20_2
M_m02630c	R_DESAT20_2
M_m02039p	R_DESAT22_1p
M_m02553p	R_DESAT22_1p
M_m02630p	R_DESAT22_1p
M_m00119p	R_DESAT22_1p
M_m02039p	R_DESAT22_2p
M_m02553p	R_DESAT22_2p
M_m02630p	R_DESAT22_2p
M_m00121p	R_DESAT22_2p
M_m01987s	R_DGCHOLte
M_m01987p	R_DGCHOLtx
M_m00758m	R_DHCHOLESTANATEtm
M_m01803r	R_DHCR243r
M_m01675r	R_DHCR243r
M_m02039r	R_DHCR71r
M_m02555r	R_DHCR71r
M_m01189r	R_DHCR71r
M_m02039r	R_DHCR72r
M_m02555r	R_DHCR72r
M_m02805r	R_DHCR72r
M_m01700c	R_DHFtm
M_m00572c	R_DKMPPD
M_m02040c	R_DKMPPD
M_m02630c	R_DKMPPD
M_m01774c	R_DLNLCGCRNt
M_m02187p	R_DMATTx
M_m01706p	R_DMATTx
M_m00577c	R_DMHPTCRNt
M_m00950c	R_DMNONCRNt
M_m01731c	R_DOLGLCP_Lter
M_m01730r	R_DOLICHOL_Uter
M_m01371c	R_DOPAVESSEC
M_m01736c	R_DOPAVESSEC
M_m02040c	R_DOPAVESSEC
M_m01371p	R_DPMVDx
M_m00164p	R_DPMVDx
M_m02630p	R_DPROOp
M_m01742p	R_DPROOp
M_m03158r	R_EBP1r
M_m01449r	R_EBP2r
M_m01766r	R_ECGISOr
M_m00124c	R_EICOSTETCRNt
M_m00057c	R_ELAIDCPT1
M_m02348c	R_ELAIDCPT1
M_m00126m	R_ELAIDCPT2
M_m01597m	R_ELAIDCPT2
M_m00126c	R_ELAIDCRNt
M_m02040c	R_ENGASE
M_m01651c	R_ENGASE
M_m02040c	R_ENGASE2
M_m02509c	R_ENGASE2
M_m00138g	R_ENMAN1g
M_m02040g	R_ENMAN1g
M_m00139g	R_ENMAN2g
M_m02040g	R_ENMAN2g
M_m00140g	R_ENMAN3g
M_m02040g	R_ENMAN3g
M_m01971g	R_ENMAN4g
M_m02040g	R_ENMAN4g
M_m01970g	R_ENMAN5g
M_m02040g	R_ENMAN5g
M_m01969g	R_ENMAN6g
M_m02040g	R_ENMAN6g
M_m01803m	R_ETF
M_etfox_m	R_ETF
M_m03103m	R_ETFQO
M_etfrd_m	R_ETFQO
M_1glyc_hs_s	R_EX_1glyc_hs__91__e__93__
M_9_cis_retfa_s	R_EX_9_cis_retfa__91__e__93__
M_m01291s	R_EX_adrn__91__e__93__
M_m01771s	R_EX_arach__91__e__93__
M_m01362s	R_EX_arachd__91__e__93__
M_m01371s	R_EX_atp__91__e__93__
M_bvite_s	R_EX_bvite__91__e__93__
M_m01741s	R_EX_clpnd__91__e__93__
M_m01431s	R_EX_crmp_hs__91__e__93__
M_m01689s	R_EX_crvnc__91__e__93__
M_m00240s	R_EX_dag_hs__91__e__93__
M_m00094s	R_EX_dcsptn1__91__e__93__
M_m01696s	R_EX_dlnlcg__91__e__93__
M_m02648s	R_EX_eicostet__91__e__93__
M_m01778s	R_EX_elaid__91__e__93__
M_fucfuc12gal14acglcgalgluside_hs_s	R_EX_fucfuc12gal14acglcgalgluside_hs__91__e__93__
M_fucfucgalacglcgalgluside_hs_s	R_EX_fucfucgalacglcgalgluside_hs__91__e__93__
M_glyc_S_s	R_EX_glyc_S__91__e__93__
M_m01992s	R_EX_glygn2__91__e__93__
M_glygn4_s	R_EX_glygn4__91__e__93__
M_glygn5_s	R_EX_glygn5__91__e__93__
M_m02674s	R_EX_hdca__91__e__93__
M_m02675s	R_EX_hdcea__91__e__93__
M_m01432s	R_EX_hexc__91__e__93__
M_m02124s	R_EX_hista__91__e__93__
M_m02456s	R_EX_hpdca__91__e__93__
M_m02385s	R_EX_lgnc__91__e__93__
M_m00104s	R_EX_lneldc__91__e__93__
M_m01932s	R_EX_lnlncg__91__e__93__
M_m00656s	R_EX_lpchol_hs__91__e__93__
M_m10006s	R_EX_mag_hs__91__e__93__
M_m02564s	R_EX_nrvnc__91__e__93__
M_m02938s	R_EX_ocdca__91__e__93__
M_m02646s	R_EX_ocdcea__91__e__93__
M_m02684s	R_EX_pchol_hs__91__e__93__
M_m02685s	R_EX_pe_hs__91__e__93__
M_m02715s	R_EX_pglyc_hs__91__e__93__
M_phyt_s	R_EX_phyt__91__e__93__
M_m02808s	R_EX_ps_hs__91__e__93__
M_m02690s	R_EX_ptdca__91__e__93__
M_m02838s	R_EX_retfa__91__e__93__
M_m01232s	R_EX_retinol_9_cis__91__e__93__
M_m00291s	R_EX_retinol_cis_11__91__e__93__
M_m02939s	R_EX_strdnc__91__e__93__
M_m02959s	R_EX_tag_hs__91__e__93__
M_m00114s	R_EX_tethex3__91__e__93__
M_m00135s	R_EX_tetpent3__91__e__93__
M_m00111s	R_EX_tetpent6__91__e__93__
M_m00132s	R_EX_tettet6__91__e__93__
M_m01784s	R_EX_tmndnc__91__e__93__
M_m02494s	R_EX_ttdca__91__e__93__
M_m01585s	R_EX_vacc__91__e__93__
M_xolest_hs_s	R_EX_xolest_hs__91__e__93__
M_m01451s	R_EX_xolest2_hs__91__e__93__
M_m01446s	R_EX_xoltri24__91__e__93__
M_m01447s	R_EX_xoltri25__91__e__93__
M_m01448s	R_EX_xoltri27__91__e__93__
M_m02040c	R_FA141ACPH
M_tdeACP_c	R_FA141ACPH
M_m02040c	R_FA161ACPH
M_hdeACP_c	R_FA161ACPH
M_m02040c	R_FA180ACPH
M_ocdcaACP_c	R_FA180ACPH
M_m02040c	R_FA181ACPH
M_octeACP_c	R_FA181ACPH
M_m02040c	R_FA1821ACPH
M_lnlcACP_c	R_FA1821ACPH
M_m02040c	R_FA1822ACPH
M_lneldcACP_c	R_FA1822ACPH
M_m02040c	R_FA182ACPH
M_ocdcyaACP_c	R_FA182ACPH
M_m01371c	R_FACOAL1813
M_m01597c	R_FACOAL1813
M_m01778c	R_FACOAL1813
M_m01371c	R_FACOAL191
M_m01597c	R_FACOAL191
M_m02766c	R_FACOAL191
M_m01371c	R_FACOAL206
M_m01597c	R_FACOAL206
M_phyt_c	R_FACOAL206
M_m01371m	R_FACOAL40im
M_m01597m	R_FACOAL40im
M_m01410m	R_FACOAL40im
M_m01934c	R_FAEL183
M_m02039c	R_FAEL183
M_m02444c	R_FAEL183
M_m02555c	R_FAEL183
M_m02630c	R_FAEL183
M_m00108c	R_FAEL184
M_m02039c	R_FAEL184
M_m02444c	R_FAEL184
M_m02555c	R_FAEL184
M_m02630c	R_FAEL184
M_m01364c	R_FAEL204
M_m02039c	R_FAEL204
M_m02444c	R_FAEL204
M_m02555c	R_FAEL204
M_m02630c	R_FAEL204
M_m00103c	R_FAEL205
M_m02039c	R_FAEL205
M_m02444c	R_FAEL205
M_m02555c	R_FAEL205
M_m02630c	R_FAEL205
M_m01597m	R_FAOXC11
M_m02040m	R_FAOXC11
M_m02552m	R_FAOXC11
M_dmnoncoa_m	R_FAOXC11
M_m01597m	R_FAOXC140
M_m01802m	R_FAOXC140
M_m02040m	R_FAOXC140
M_m02495m	R_FAOXC140
M_m02552m	R_FAOXC140
M_m01597m	R_FAOXC150m
M_m01802m	R_FAOXC150m
M_m02040m	R_FAOXC150m
M_m02552m	R_FAOXC150m
M_m02689m	R_FAOXC150m
M_m01597m	R_FAOXC160
M_m01802m	R_FAOXC160
M_m02040m	R_FAOXC160
M_m02552m	R_FAOXC160
M_m02678m	R_FAOXC160
M_m01597m	R_FAOXC16080m
M_m01802m	R_FAOXC16080m
M_m02040m	R_FAOXC16080m
M_m02552m	R_FAOXC16080m
M_m02678m	R_FAOXC16080m
M_m01597p	R_FAOXC16080x
M_m02040p	R_FAOXC16080x
M_m02552p	R_FAOXC16080x
M_m02630p	R_FAOXC16080x
M_m02678p	R_FAOXC16080x
M_m00051m	R_FAOXC161802m
M_m01597m	R_FAOXC161802m
M_m01802m	R_FAOXC161802m
M_m02040m	R_FAOXC161802m
M_m02552m	R_FAOXC161802m
M_m01597m	R_FAOXC16180m
M_m01802m	R_FAOXC16180m
M_m02040m	R_FAOXC16180m
M_m02552m	R_FAOXC16180m
M_m02677m	R_FAOXC16180m
M_m01597m	R_FAOXC170m
M_m01802m	R_FAOXC170m
M_m02040m	R_FAOXC170m
M_m02101m	R_FAOXC170m
M_m02552m	R_FAOXC170m
M_m01597m	R_FAOXC180
M_m01802m	R_FAOXC180
M_m02040m	R_FAOXC180
M_m02552m	R_FAOXC180
M_m02941m	R_FAOXC180
M_m01597p	R_FAOXC180x
M_m02040p	R_FAOXC180x
M_m02552p	R_FAOXC180x
M_m02630p	R_FAOXC180x
M_m02941p	R_FAOXC180x
M_m00057m	R_FAOXC1811601m
M_m01597m	R_FAOXC1811601m
M_m01802m	R_FAOXC1811601m
M_m02040m	R_FAOXC1811601m
M_m02552m	R_FAOXC1811601m
M_m01597m	R_FAOXC1811602m
M_m01802m	R_FAOXC1811602m
M_m02040m	R_FAOXC1811602m
M_m02552m	R_FAOXC1811602m
M_octd11ecoa_m	R_FAOXC1811602m
M_m01597m	R_FAOXC1811603m
M_m01802m	R_FAOXC1811603m
M_m02040m	R_FAOXC1811603m
M_m02552m	R_FAOXC1811603m
M_m02647m	R_FAOXC1811603m
M_m01597m	R_FAOXC182806m
M_m01802m	R_FAOXC182806m
M_m02040m	R_FAOXC182806m
M_m02391m	R_FAOXC182806m
M_m02552m	R_FAOXC182806m
M_m00106m	R_FAOXC18280m
M_m01597m	R_FAOXC18280m
M_m01802m	R_FAOXC18280m
M_m02040m	R_FAOXC18280m
M_m02552m	R_FAOXC18280m
M_m01597m	R_FAOXC183803m
M_m01802m	R_FAOXC183803m
M_m02040m	R_FAOXC183803m
M_m02390m	R_FAOXC183803m
M_m02552m	R_FAOXC183803m
M_m01597m	R_FAOXC183806m
M_m01934m	R_FAOXC183806m
M_m02040m	R_FAOXC183806m
M_m02552m	R_FAOXC183806m
M_m02630m	R_FAOXC183806m
M_m01597p	R_FAOXC183806x
M_m01934p	R_FAOXC183806x
M_m02040p	R_FAOXC183806x
M_m02552p	R_FAOXC183806x
M_m02630p	R_FAOXC183806x
M_m00108m	R_FAOXC18480m
M_m01597m	R_FAOXC18480m
M_m01802m	R_FAOXC18480m
M_m02040m	R_FAOXC18480m
M_m02552m	R_FAOXC18480m
M_m01597p	R_FAOXC18480x
M_m02040p	R_FAOXC18480x
M_m02552p	R_FAOXC18480x
M_m02630p	R_FAOXC18480x
M_m00108p	R_FAOXC18480x
M_m01597m	R_FAOXC200180m
M_m01773m	R_FAOXC200180m
M_m01802m	R_FAOXC200180m
M_m02040m	R_FAOXC200180m
M_m02552m	R_FAOXC200180m
M_m01597p	R_FAOXC200180x
M_m01773p	R_FAOXC200180x
M_m02040p	R_FAOXC200180x
M_m02552p	R_FAOXC200180x
M_m02630p	R_FAOXC200180x
M_m01597m	R_FAOXC2031836m
M_m01697m	R_FAOXC2031836m
M_m01802m	R_FAOXC2031836m
M_m02040m	R_FAOXC2031836m
M_m02552m	R_FAOXC2031836m
M_m01364m	R_FAOXC204
M_m01597m	R_FAOXC204
M_m01802m	R_FAOXC204
M_m02040m	R_FAOXC204
M_m02552m	R_FAOXC204
M_m00125m	R_FAOXC204184m
M_m01597m	R_FAOXC204184m
M_m01802m	R_FAOXC204184m
M_m02040m	R_FAOXC204184m
M_m02552m	R_FAOXC204184m
M_m00103m	R_FAOXC2051843m
M_m01597m	R_FAOXC2051843m
M_m02040m	R_FAOXC2051843m
M_m02552m	R_FAOXC2051843m
M_m01597p	R_FAOXC2051843x
M_m02040p	R_FAOXC2051843x
M_m02552p	R_FAOXC2051843x
M_m00103p	R_FAOXC2051843x
M_m00119m	R_FAOXC2242046m
M_m01597m	R_FAOXC2242046m
M_m01802m	R_FAOXC2242046m
M_m02040m	R_FAOXC2242046m
M_m02552m	R_FAOXC2242046m
M_m01597p	R_FAOXC2242046x
M_m02040p	R_FAOXC2242046x
M_m02552p	R_FAOXC2242046x
M_m02630p	R_FAOXC2242046x
M_m00119p	R_FAOXC2242046x
M_m00093m	R_FAOXC2252053m
M_m01597m	R_FAOXC2252053m
M_m02040m	R_FAOXC2252053m
M_m02552m	R_FAOXC2252053m
M_m02630m	R_FAOXC2252053m
M_m00093p	R_FAOXC2252053x
M_m01597p	R_FAOXC2252053x
M_m02040p	R_FAOXC2252053x
M_m02552p	R_FAOXC2252053x
M_m02630p	R_FAOXC2252053x
M_m00095m	R_FAOXC226205m
M_m01597m	R_FAOXC226205m
M_m02040m	R_FAOXC226205m
M_m02552m	R_FAOXC226205m
M_m00095p	R_FAOXC226205x
M_m01597p	R_FAOXC226205x
M_m02040p	R_FAOXC226205x
M_m02552p	R_FAOXC226205x
M_m01597p	R_FAOXC240200x
M_m02040p	R_FAOXC240200x
M_m02552p	R_FAOXC240200x
M_m02630p	R_FAOXC240200x
M_m02971p	R_FAOXC240200x
M_m00025p	R_FAOXC241181x
M_m01597p	R_FAOXC241181x
M_m02040p	R_FAOXC241181x
M_m02552p	R_FAOXC241181x
M_m02630p	R_FAOXC241181x
M_m00131p	R_FAOXC2442246x
M_m01597p	R_FAOXC2442246x
M_m02040p	R_FAOXC2442246x
M_m02552p	R_FAOXC2442246x
M_m02630p	R_FAOXC2442246x
M_m00134p	R_FAOXC2452253x
M_m01597p	R_FAOXC2452253x
M_m02040p	R_FAOXC2452253x
M_m02552p	R_FAOXC2452253x
M_m02630p	R_FAOXC2452253x
M_m00110p	R_FAOXC2452256x
M_m01597p	R_FAOXC2452256x
M_m02040p	R_FAOXC2452256x
M_m02552p	R_FAOXC2452256x
M_m02630p	R_FAOXC2452256x
M_m00113p	R_FAOXC246226x
M_m01597p	R_FAOXC246226x
M_m02040p	R_FAOXC246226x
M_m02552p	R_FAOXC246226x
M_m02630p	R_FAOXC246226x
M_m01597p	R_FAOXC260240x
M_m02040p	R_FAOXC260240x
M_m02110p	R_FAOXC260240x
M_m02552p	R_FAOXC260240x
M_m02630p	R_FAOXC260240x
M_m01597m	R_FAOXC80
M_m01802m	R_FAOXC80
M_m02040m	R_FAOXC80
M_m02552m	R_FAOXC80
M_m02644m	R_FAOXC80
M_m02039c	R_FAS100COA
M_m02444c	R_FAS100COA
M_m02555c	R_FAS100COA
M_m02644c	R_FAS100COA
M_m01650c	R_FAS120COA
M_m02039c	R_FAS120COA
M_m02444c	R_FAS120COA
M_m02555c	R_FAS120COA
M_m02039c	R_FAS140COA
M_m02345c	R_FAS140COA
M_m02444c	R_FAS140COA
M_m02555c	R_FAS140COA
M_m02039c	R_FAS160COA
M_m02444c	R_FAS160COA
M_m02495c	R_FAS160COA
M_m02555c	R_FAS160COA
M_m02039c	R_FAS180COA
M_m02444c	R_FAS180COA
M_m02555c	R_FAS180COA
M_m02678c	R_FAS180COA
M_m01261c	R_FAS80COA_L
M_m02039c	R_FAS80COA_L
M_m02444c	R_FAS80COA_L
M_m02555c	R_FAS80COA_L
M_tag1p_D_c	R_FBA5
M_m01821m	R_FCLTm
M_m02803m	R_FCLTm
M_m01821c	R_FE2tm
M_m02039i	R_FE2tm
M_m01830s	R_FOLt2
M_m02040c	R_FOLt2
M_m01806p	R_FRDPtc
M_m01806p	R_FRDPtr
M_fucfuc12gal14acglcgalgluside_hs_s	R_FUCFUC12GAL14ACGLCGALGLUSIDEte
M_fucfuc12gal14acglcgalgluside_hs_g	R_FUCFUC12GAL14ACGLCGALGLUSIDEtg
M_fucfucgalacglcgalgluside_hs_s	R_FUCFUCGALACGLCGALGLUSIDEte
M_fucfucgalacglcgalgluside_hs_g	R_FUCFUCGALACGLCGALGLUSIDEtg
M_m01950g	R_FUT18g
M_galacglcgalacglcgal14acglcgalgluside_hs_g	R_FUT18g
M_m01950g	R_FUT34g
M_m03092g	R_FUT34g
M_m01950g	R_FUT93g
M_m03095g	R_FUT93g
M_m01802m	R_G3PD2m
M_m02914c	R_G3PD2m
M_m00970c	R_GABAVESSEC
M_m01371c	R_GABAVESSEC
M_m02040c	R_GABAVESSEC
M_m01915g	R_GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg
M_galgluside_hs_c	R_GALGLUSIDEtg
M_galgluside_hs_c	R_GALGLUSIDEtl
M_m03110g	R_GALGT1
M_galgluside_hs_g	R_GALGT1
M_m03110g	R_GALNTg
M_Ser_Thr_g	R_GALNTg
M_m01988s	R_GCHOLAte
M_m01988p	R_GCHOLAtx
M_m01948c	R_GDPtg
M_m02039m	R_GHMT3m
M_m00789m	R_GHMT3m
M_m02040m	R_GLACOm
M_m02552m	R_GLACOm
M_m01685m	R_GLACOm
M_m01965r	R_GLCMter
M_m01965s	R_GLCt2_2
M_m02039s	R_GLCt2_2
M_m01991c	R_GLDBRAN
M_m02040c	R_GLDBRAN
M_m01975c	R_GLNtm
M_glyc_S_c	R_GLYC_St
M_m01986l	R_GLYt2rL
M_m02039l	R_GLYt2rL
M_m01371c	R_GLYVESSEC
M_m01986c	R_GLYVESSEC
M_m02040c	R_GLYVESSEC
M_m02187p	R_GRTTx
M_m01953p	R_GRTTx
M_m01734r	R_H8MTer_L
M_m02020r	R_H8MTer_L
M_m01734r	R_H8MTer_U
M_m02020r	R_H8MTer_U
M_m02674r	R_HDCAter
M_m00051c	R_HDD2COAtx
M_m01597m	R_HEXCCPT2
M_m02109m	R_HEXCCPT2
M_m02109c	R_HEXCCRNt
M_m01371c	R_HISTAVESSEC
M_m02040c	R_HISTAVESSEC
M_m02124c	R_HISTAVESSEC
M_m01371c	R_HKt
M_m02040c	R_HKt
M_m02200s	R_HKt
M_m02039r	R_HMGCOARr
M_m02555r	R_HMGCOARr
M_m02131r	R_HMGCOARr
M_m02131c	R_HMGCOAtx
M_m02131p	R_HMGLx
M_m02039c	R_HOXG
M_m02049c	R_HOXG
M_m02555c	R_HOXG
M_m02630c	R_HOXG
M_m02100c	R_HPDCACRNt
M_m02039c	R_HPYRR2x
M_m02154c	R_HPYRR2x
M_m02553c	R_HPYRR2x
M_m01006c	R_HRETNtn
M_m00037p	R_HSD17B42x
M_m02039p	R_HSD17B42x
M_m02555p	R_HSD17B42x
M_m02630p	R_HSD17B42x
M_m00749p	R_HSD17B4x
M_m02039p	R_HSD17B4x
M_m02555p	R_HSD17B4x
M_m02630p	R_HSD17B4x
M_m01790r	R_HSD17B7r
M_m02039r	R_HSD17B7r
M_m02555r	R_HSD17B7r
M_m02039c	R_Htr
M_m02039c	R_Htx
M_m02159l	R_HXANtl
M_m02184c	R_ILEt5m
M_m02170l	R_INStl
M_m02187p	R_IPDDIx
M_m02187r	R_IPDPtr
M_m01261c	R_KAS8
M_m02039c	R_KAS8
M_m02444c	R_KAS8
M_m02555c	R_KAS8
M_m01371c	R_KHK3
M_m01745c	R_KHK3
M_m02040m	R_LCADi_Dm
M_m02552m	R_LCADi_Dm
M_m01715m	R_LCADi_Dm
M_m01450s	R_LCAT1e
M_m02684s	R_LCAT1e
M_m02332g	R_LCTStg
M_m02360c	R_LEUt5m
M_m01597m	R_LGNCCPT2
M_m02970m	R_LGNCCPT2
M_m02970c	R_LGNCCRNt
M_m01371c	R_LIPOti
M_m02040c	R_LIPOti
M_m02394s	R_LIPOti
