geneID	reactionID
ENSG00000165704	R_HMR_4418
ENSG00000100938	R_HMR_4419
ENSG00000137198	R_HMR_4419
ENSG00000067225	R_HMR_4421
ENSG00000143627	R_HMR_4421
ENSG00000014257	R_HMR_4449
ENSG00000076685	R_HMR_4449
ENSG00000116981	R_HMR_4449
ENSG00000122643	R_HMR_4449
ENSG00000125458	R_HMR_4449
ENSG00000135318	R_HMR_4449
ENSG00000141698	R_HMR_4449
ENSG00000146587	R_HMR_4449
ENSG00000185013	R_HMR_4449
ENSG00000205309	R_HMR_4449
ENSG00000250741	R_HMR_4449
ENSG00000014257	R_HMR_4450
ENSG00000076685	R_HMR_4450
ENSG00000116981	R_HMR_4450
ENSG00000122643	R_HMR_4450
ENSG00000125458	R_HMR_4450
ENSG00000135318	R_HMR_4450
ENSG00000141698	R_HMR_4450
ENSG00000146587	R_HMR_4450
ENSG00000185013	R_HMR_4450
ENSG00000205309	R_HMR_4450
ENSG00000250741	R_HMR_4450
ENSG00000165704	R_HMR_4452
ENSG00000163655	R_HMR_4453
ENSG00000004455	R_HMR_4480
ENSG00000072778	R_HMR_4480
ENSG00000085231	R_HMR_4480
ENSG00000087008	R_HMR_4480
ENSG00000106992	R_HMR_4480
ENSG00000117054	R_HMR_4480
ENSG00000140057	R_HMR_4480
ENSG00000147853	R_HMR_4480
ENSG00000151498	R_HMR_4480
ENSG00000154027	R_HMR_4480
ENSG00000155085	R_HMR_4480
ENSG00000162433	R_HMR_4480
ENSG00000165695	R_HMR_4480
ENSG00000177646	R_HMR_4480
ENSG00000093072	R_HMR_4481
ENSG00000196839	R_HMR_4481
ENSG00000093072	R_HMR_4482
ENSG00000196839	R_HMR_4482
ENSG00000156510	R_HMR_4486
ENSG00000156515	R_HMR_4486
ENSG00000159399	R_HMR_4486
ENSG00000160883	R_HMR_4486
ENSG00000156510	R_HMR_4487
ENSG00000156515	R_HMR_4487
ENSG00000159399	R_HMR_4487
ENSG00000160883	R_HMR_4487
ENSG00000156510	R_HMR_4488
ENSG00000156515	R_HMR_4488
ENSG00000159399	R_HMR_4488
ENSG00000160883	R_HMR_4488
ENSG00000156510	R_HMR_4489
ENSG00000156515	R_HMR_4489
ENSG00000159399	R_HMR_4489
ENSG00000160883	R_HMR_4489
ENSG00000156510	R_HMR_4492
ENSG00000156515	R_HMR_4492
ENSG00000159399	R_HMR_4492
ENSG00000160883	R_HMR_4492
ENSG00000156510	R_HMR_4493
ENSG00000156515	R_HMR_4493
ENSG00000159399	R_HMR_4493
ENSG00000160883	R_HMR_4493
ENSG00000156510	R_HMR_4495
ENSG00000156515	R_HMR_4495
ENSG00000159399	R_HMR_4495
ENSG00000160883	R_HMR_4495
ENSG00000156510	R_HMR_4496
ENSG00000156515	R_HMR_4496
ENSG00000159399	R_HMR_4496
ENSG00000160883	R_HMR_4496
ENSG00000119125	R_HMR_4518
ENSG00000158125	R_HMR_4519
ENSG00000158125	R_HMR_4520
ENSG00000067225	R_HMR_4573
ENSG00000143627	R_HMR_4573
ENSG00000198805	R_HMR_4574
ENSG00000114956	R_HMR_4600
ENSG00000014257	R_HMR_4602
ENSG00000076685	R_HMR_4602
ENSG00000116981	R_HMR_4602
ENSG00000122643	R_HMR_4602
ENSG00000125458	R_HMR_4602
ENSG00000135318	R_HMR_4602
ENSG00000141698	R_HMR_4602
ENSG00000146587	R_HMR_4602
ENSG00000185013	R_HMR_4602
ENSG00000205309	R_HMR_4602
ENSG00000250741	R_HMR_4602
ENSG00000025708	R_HMR_4603
ENSG00000198805	R_HMR_4603
ENSG00000048392	R_HMR_4611
ENSG00000100348	R_HMR_4611
ENSG00000167325	R_HMR_4611
ENSG00000171848	R_HMR_4611
ENSG00000048392	R_HMR_4611
ENSG00000136810	R_HMR_4611
ENSG00000167325	R_HMR_4611
ENSG00000171848	R_HMR_4611
ENSG00000048392	R_HMR_4612
ENSG00000100348	R_HMR_4612
ENSG00000167325	R_HMR_4612
ENSG00000171848	R_HMR_4612
ENSG00000048392	R_HMR_4612
ENSG00000136810	R_HMR_4612
ENSG00000167325	R_HMR_4612
ENSG00000171848	R_HMR_4612
ENSG00000048392	R_HMR_4614
ENSG00000100348	R_HMR_4614
ENSG00000167325	R_HMR_4614
ENSG00000171848	R_HMR_4614
ENSG00000048392	R_HMR_4614
ENSG00000136810	R_HMR_4614
ENSG00000167325	R_HMR_4614
ENSG00000171848	R_HMR_4614
ENSG00000048392	R_HMR_4615
ENSG00000100348	R_HMR_4615
ENSG00000167325	R_HMR_4615
ENSG00000171848	R_HMR_4615
ENSG00000048392	R_HMR_4615
ENSG00000136810	R_HMR_4615
ENSG00000167325	R_HMR_4615
ENSG00000171848	R_HMR_4615
ENSG00000048392	R_HMR_4617
ENSG00000100348	R_HMR_4617
ENSG00000167325	R_HMR_4617
ENSG00000171848	R_HMR_4617
ENSG00000048392	R_HMR_4617
ENSG00000136810	R_HMR_4617
ENSG00000167325	R_HMR_4617
ENSG00000171848	R_HMR_4617
ENSG00000048392	R_HMR_4618
ENSG00000100348	R_HMR_4618
ENSG00000167325	R_HMR_4618
ENSG00000171848	R_HMR_4618
ENSG00000048392	R_HMR_4618
ENSG00000136810	R_HMR_4618
ENSG00000167325	R_HMR_4618
ENSG00000171848	R_HMR_4618
ENSG00000048392	R_HMR_4619
ENSG00000100348	R_HMR_4619
ENSG00000167325	R_HMR_4619
ENSG00000171848	R_HMR_4619
ENSG00000048392	R_HMR_4619
ENSG00000136810	R_HMR_4619
ENSG00000167325	R_HMR_4619
ENSG00000171848	R_HMR_4619
ENSG00000048392	R_HMR_4621
ENSG00000100348	R_HMR_4621
ENSG00000167325	R_HMR_4621
ENSG00000171848	R_HMR_4621
ENSG00000048392	R_HMR_4621
ENSG00000136810	R_HMR_4621
ENSG00000167325	R_HMR_4621
ENSG00000171848	R_HMR_4621
ENSG00000014257	R_HMR_4632
ENSG00000076685	R_HMR_4632
ENSG00000116981	R_HMR_4632
ENSG00000122643	R_HMR_4632
ENSG00000125458	R_HMR_4632
ENSG00000135318	R_HMR_4632
ENSG00000141698	R_HMR_4632
ENSG00000146587	R_HMR_4632
ENSG00000185013	R_HMR_4632
ENSG00000205309	R_HMR_4632
ENSG00000250741	R_HMR_4632
ENSG00000158125	R_HMR_4646
ENSG00000158125	R_HMR_4648
ENSG00000158125	R_HMR_4649
ENSG00000158125	R_HMR_4650
ENSG00000198805	R_HMR_4651
ENSG00000198805	R_HMR_4663
ENSG00000165704	R_HMR_4664
ENSG00000093072	R_HMR_4694
ENSG00000196839	R_HMR_4694
ENSG00000025708	R_HMR_4695
ENSG00000198805	R_HMR_4695
ENSG00000014257	R_HMR_4705
ENSG00000076685	R_HMR_4705
ENSG00000116981	R_HMR_4705
ENSG00000122643	R_HMR_4705
ENSG00000125458	R_HMR_4705
ENSG00000135318	R_HMR_4705
ENSG00000141698	R_HMR_4705
ENSG00000146587	R_HMR_4705
ENSG00000185013	R_HMR_4705
ENSG00000205309	R_HMR_4705
ENSG00000250741	R_HMR_4705
ENSG00000025708	R_HMR_4709
ENSG00000198805	R_HMR_4709
ENSG00000159131	R_HMR_4799
ENSG00000159131	R_HMR_4802
ENSG00000128050	R_HMR_4804
ENSG00000178921	R_HMR_4808
ENSG00000128050	R_HMR_4810
ENSG00000100354	R_HMR_4812
ENSG00000239900	R_HMR_4812
ENSG00000138363	R_HMR_4814
ENSG00000130717	R_HMR_5301
ENSG00000143179	R_HMR_5301
ENSG00000198276	R_HMR_5301
ENSG00000143774	R_HMR_5353
ENSG00000151360	R_HMR_6601
ENSG00000117592	R_HMR_6602
ENSG00000121053	R_HMR_6602
ENSG00000130508	R_HMR_6602
ENSG00000147485	R_HMR_6602
ENSG00000167419	R_HMR_6602
ENSG00000117592	R_HMR_6603
ENSG00000121053	R_HMR_6603
ENSG00000130508	R_HMR_6603
ENSG00000147485	R_HMR_6603
ENSG00000167419	R_HMR_6603
ENSG00000142185	R_HMR_7144
ENSG00000165609	R_HMR_7144
ENSG00000170222	R_HMR_7144
ENSG00000170502	R_HMR_7144
ENSG00000158125	R_HMR_8755
ENSG00000011052	R_HMR_4016
ENSG00000103024	R_HMR_4016
ENSG00000103202	R_HMR_4016
ENSG00000112981	R_HMR_4016
ENSG00000143156	R_HMR_4016
ENSG00000172113	R_HMR_4016
ENSG00000239672	R_HMR_4016
ENSG00000243678	R_HMR_4016
ENSG00000011052	R_HMR_4018
ENSG00000103024	R_HMR_4018
ENSG00000103202	R_HMR_4018
ENSG00000112981	R_HMR_4018
ENSG00000143156	R_HMR_4018
ENSG00000172113	R_HMR_4018
ENSG00000239672	R_HMR_4018
ENSG00000243678	R_HMR_4018
ENSG00000011052	R_HMR_4044
ENSG00000103024	R_HMR_4044
ENSG00000103202	R_HMR_4044
ENSG00000112981	R_HMR_4044
ENSG00000143156	R_HMR_4044
ENSG00000172113	R_HMR_4044
ENSG00000239672	R_HMR_4044
ENSG00000243678	R_HMR_4044
ENSG00000011052	R_HMR_4291
ENSG00000103024	R_HMR_4291
ENSG00000103202	R_HMR_4291
ENSG00000112981	R_HMR_4291
ENSG00000143156	R_HMR_4291
ENSG00000172113	R_HMR_4291
ENSG00000239672	R_HMR_4291
ENSG00000243678	R_HMR_4291
ENSG00000011052	R_HMR_4420
ENSG00000103024	R_HMR_4420
ENSG00000103202	R_HMR_4420
ENSG00000112981	R_HMR_4420
ENSG00000143156	R_HMR_4420
ENSG00000172113	R_HMR_4420
ENSG00000239672	R_HMR_4420
ENSG00000243678	R_HMR_4420
ENSG00000011052	R_HMR_4570
ENSG00000103024	R_HMR_4570
ENSG00000103202	R_HMR_4570
ENSG00000112981	R_HMR_4570
ENSG00000143156	R_HMR_4570
ENSG00000172113	R_HMR_4570
ENSG00000239672	R_HMR_4570
ENSG00000243678	R_HMR_4570
ENSG00000011052	R_HMR_4572
ENSG00000103024	R_HMR_4572
ENSG00000103202	R_HMR_4572
ENSG00000112981	R_HMR_4572
ENSG00000143156	R_HMR_4572
ENSG00000172113	R_HMR_4572
ENSG00000239672	R_HMR_4572
ENSG00000243678	R_HMR_4572
ENSG00000011052	R_HMR_4006
ENSG00000103024	R_HMR_4006
ENSG00000103202	R_HMR_4006
ENSG00000112981	R_HMR_4006
ENSG00000143156	R_HMR_4006
ENSG00000172113	R_HMR_4006
ENSG00000239672	R_HMR_4006
ENSG00000243678	R_HMR_4006
ENSG00000011052	R_HMR_4028
ENSG00000103024	R_HMR_4028
ENSG00000103202	R_HMR_4028
ENSG00000112981	R_HMR_4028
ENSG00000143156	R_HMR_4028
ENSG00000172113	R_HMR_4028
ENSG00000239672	R_HMR_4028
ENSG00000243678	R_HMR_4028
ENSG00000011052	R_HMR_4030
ENSG00000103024	R_HMR_4030
ENSG00000103202	R_HMR_4030
ENSG00000112981	R_HMR_4030
ENSG00000143156	R_HMR_4030
ENSG00000172113	R_HMR_4030
ENSG00000239672	R_HMR_4030
ENSG00000243678	R_HMR_4030
ENSG00000011052	R_HMR_4670
ENSG00000103024	R_HMR_4670
ENSG00000103202	R_HMR_4670
ENSG00000112981	R_HMR_4670
ENSG00000143156	R_HMR_4670
ENSG00000172113	R_HMR_4670
ENSG00000239672	R_HMR_4670
ENSG00000243678	R_HMR_4670
ENSG00000011052	R_HMR_4673
ENSG00000103024	R_HMR_4673
ENSG00000103202	R_HMR_4673
ENSG00000112981	R_HMR_4673
ENSG00000143156	R_HMR_4673
ENSG00000172113	R_HMR_4673
ENSG00000239672	R_HMR_4673
ENSG00000243678	R_HMR_4673
ENSG00000011052	R_HMR_4675
ENSG00000103024	R_HMR_4675
ENSG00000103202	R_HMR_4675
ENSG00000112981	R_HMR_4675
ENSG00000143156	R_HMR_4675
ENSG00000172113	R_HMR_4675
ENSG00000239672	R_HMR_4675
ENSG00000243678	R_HMR_4675
ENSG00000011052	R_HMR_6614
ENSG00000103024	R_HMR_6614
ENSG00000103202	R_HMR_6614
ENSG00000112981	R_HMR_6614
ENSG00000143156	R_HMR_6614
ENSG00000172113	R_HMR_6614
ENSG00000239672	R_HMR_6614
ENSG00000243678	R_HMR_6614
ENSG00000011052	R_HMR_6615
ENSG00000103024	R_HMR_6615
ENSG00000103202	R_HMR_6615
ENSG00000112981	R_HMR_6615
ENSG00000143156	R_HMR_6615
ENSG00000172113	R_HMR_6615
ENSG00000239672	R_HMR_6615
ENSG00000243678	R_HMR_6615
ENSG00000011052	R_HMR_6616
ENSG00000103024	R_HMR_6616
ENSG00000103202	R_HMR_6616
ENSG00000112981	R_HMR_6616
ENSG00000143156	R_HMR_6616
ENSG00000172113	R_HMR_6616
ENSG00000239672	R_HMR_6616
ENSG00000243678	R_HMR_6616
ENSG00000011052	R_HMR_4635
ENSG00000103024	R_HMR_4635
ENSG00000103202	R_HMR_4635
ENSG00000112981	R_HMR_4635
ENSG00000143156	R_HMR_4635
ENSG00000172113	R_HMR_4635
ENSG00000239672	R_HMR_4635
ENSG00000243678	R_HMR_4635
ENSG00000113492	R_HMR_3793
ENSG00000184470	R_HMR_3931
ENSG00000197763	R_HMR_3931
ENSG00000198431	R_HMR_3931
ENSG00000130717	R_HMR_3969
ENSG00000143179	R_HMR_3969
ENSG00000076685	R_HMR_3970
ENSG00000116981	R_HMR_3970
ENSG00000122643	R_HMR_3970
ENSG00000125458	R_HMR_3970
ENSG00000135318	R_HMR_3970
ENSG00000141698	R_HMR_3970
ENSG00000185013	R_HMR_3970
ENSG00000205309	R_HMR_3970
ENSG00000250741	R_HMR_3970
ENSG00000162368	R_HMR_4008
ENSG00000047230	R_HMR_4032
ENSG00000171793	R_HMR_4032
ENSG00000084774	R_HMR_4034
ENSG00000114491	R_HMR_4036
ENSG00000084774	R_HMR_4050
ENSG00000014257	R_HMR_4056
ENSG00000076685	R_HMR_4056
ENSG00000116981	R_HMR_4056
ENSG00000122643	R_HMR_4056
ENSG00000125458	R_HMR_4056
ENSG00000135318	R_HMR_4056
ENSG00000141698	R_HMR_4056
ENSG00000146587	R_HMR_4056
ENSG00000185013	R_HMR_4056
ENSG00000205309	R_HMR_4056
ENSG00000250741	R_HMR_4056
ENSG00000054179	R_HMR_4059
ENSG00000138185	R_HMR_4059
ENSG00000168032	R_HMR_4059
ENSG00000171302	R_HMR_4059
ENSG00000187097	R_HMR_4059
ENSG00000188833	R_HMR_4059
ENSG00000197217	R_HMR_4059
ENSG00000197586	R_HMR_4059
ENSG00000054179	R_HMR_4060
ENSG00000138185	R_HMR_4060
ENSG00000168032	R_HMR_4060
ENSG00000171302	R_HMR_4060
ENSG00000187097	R_HMR_4060
ENSG00000188833	R_HMR_4060
ENSG00000197217	R_HMR_4060
ENSG00000197586	R_HMR_4060
ENSG00000154269	R_HMR_4127
ENSG00000183828	R_HMR_4127
ENSG00000197594	R_HMR_4127
ENSG00000014257	R_HMR_4177
ENSG00000076685	R_HMR_4177
ENSG00000116981	R_HMR_4177
ENSG00000122643	R_HMR_4177
ENSG00000125458	R_HMR_4177
ENSG00000135318	R_HMR_4177
ENSG00000141698	R_HMR_4177
ENSG00000146587	R_HMR_4177
ENSG00000185013	R_HMR_4177
ENSG00000205309	R_HMR_4177
ENSG00000250741	R_HMR_4177
ENSG00000014257	R_HMR_4179
ENSG00000076685	R_HMR_4179
ENSG00000116981	R_HMR_4179
ENSG00000122643	R_HMR_4179
ENSG00000125458	R_HMR_4179
ENSG00000135318	R_HMR_4179
ENSG00000141698	R_HMR_4179
ENSG00000146587	R_HMR_4179
ENSG00000185013	R_HMR_4179
ENSG00000205309	R_HMR_4179
ENSG00000250741	R_HMR_4179
ENSG00000116199	R_HMR_4182
ENSG00000141560	R_HMR_4182
ENSG00000162408	R_HMR_4182
ENSG00000167363	R_HMR_4182
ENSG00000172456	R_HMR_4182
ENSG00000138185	R_HMR_4183
ENSG00000168032	R_HMR_4183
ENSG00000188833	R_HMR_4183
ENSG00000138185	R_HMR_4192
ENSG00000168032	R_HMR_4192
ENSG00000188833	R_HMR_4192
ENSG00000047230	R_HMR_4194
ENSG00000171793	R_HMR_4194
ENSG00000067225	R_HMR_4210
ENSG00000143627	R_HMR_4210
ENSG00000125877	R_HMR_4211
ENSG00000094841	R_HMR_4343
ENSG00000188641	R_HMR_4345
ENSG00000092964	R_HMR_4346
ENSG00000113657	R_HMR_4346
ENSG00000147647	R_HMR_4346
ENSG00000188641	R_HMR_4470
ENSG00000188641	R_HMR_4471
ENSG00000188641	R_HMR_4472
ENSG00000014257	R_HMR_4484
ENSG00000076685	R_HMR_4484
ENSG00000116981	R_HMR_4484
ENSG00000122643	R_HMR_4484
ENSG00000125458	R_HMR_4484
ENSG00000135318	R_HMR_4484
ENSG00000141698	R_HMR_4484
ENSG00000146587	R_HMR_4484
ENSG00000185013	R_HMR_4484
ENSG00000205309	R_HMR_4484
ENSG00000250741	R_HMR_4484
ENSG00000025708	R_HMR_4485
ENSG00000198805	R_HMR_4485
ENSG00000014257	R_HMR_4510
ENSG00000076685	R_HMR_4510
ENSG00000116981	R_HMR_4510
ENSG00000122643	R_HMR_4510
ENSG00000125458	R_HMR_4510
ENSG00000135318	R_HMR_4510
ENSG00000141698	R_HMR_4510
ENSG00000146587	R_HMR_4510
ENSG00000185013	R_HMR_4510
ENSG00000205309	R_HMR_4510
ENSG00000250741	R_HMR_4510
ENSG00000162368	R_HMR_4512
ENSG00000156136	R_HMR_4513
ENSG00000111732	R_HMR_4514
ENSG00000158825	R_HMR_4514
ENSG00000114491	R_HMR_4577
ENSG00000007001	R_HMR_4579
ENSG00000183696	R_HMR_4579
ENSG00000111732	R_HMR_4580
ENSG00000158825	R_HMR_4580
ENSG00000173627	R_HMR_4580
ENSG00000084774	R_HMR_4608
ENSG00000102967	R_HMR_4575
ENSG00000168393	R_HMR_4637
ENSG00000125458	R_HMR_4642
ENSG00000205309	R_HMR_4642
ENSG00000125877	R_HMR_4643
ENSG00000128951	R_HMR_4643
ENSG00000176890	R_HMR_4644
ENSG00000130717	R_HMR_4676
ENSG00000143179	R_HMR_4676
ENSG00000198276	R_HMR_4676
ENSG00000147647	R_HMR_4736
ENSG00000100024	R_HMR_4819
ENSG00000130717	R_HMR_5299
ENSG00000143179	R_HMR_5299
ENSG00000198276	R_HMR_5299
ENSG00000130717	R_HMR_5352
ENSG00000143179	R_HMR_5352
ENSG00000198276	R_HMR_5352
ENSG00000048392	R_HMR_5415
ENSG00000100348	R_HMR_5415
ENSG00000167325	R_HMR_5415
ENSG00000171848	R_HMR_5415
ENSG00000048392	R_HMR_5415
ENSG00000136810	R_HMR_5415
ENSG00000167325	R_HMR_5415
ENSG00000171848	R_HMR_5415
ENSG00000048392	R_HMR_5416
ENSG00000100348	R_HMR_5416
ENSG00000167325	R_HMR_5416
ENSG00000171848	R_HMR_5416
ENSG00000048392	R_HMR_5416
ENSG00000136810	R_HMR_5416
ENSG00000167325	R_HMR_5416
ENSG00000171848	R_HMR_5416
ENSG00000184470	R_HMR_5417
ENSG00000197763	R_HMR_5417
ENSG00000198431	R_HMR_5417
ENSG00000168393	R_HMR_6612
ENSG00000168393	R_HMR_6613
ENSG00000048392	R_HMR_6621
ENSG00000100348	R_HMR_6621
ENSG00000167325	R_HMR_6621
ENSG00000171848	R_HMR_6621
ENSG00000048392	R_HMR_6621
ENSG00000136810	R_HMR_6621
ENSG00000167325	R_HMR_6621
ENSG00000171848	R_HMR_6621
ENSG00000048392	R_HMR_6622
ENSG00000100348	R_HMR_6622
ENSG00000167325	R_HMR_6622
ENSG00000171848	R_HMR_6622
ENSG00000048392	R_HMR_6622
ENSG00000136810	R_HMR_6622
ENSG00000167325	R_HMR_6622
ENSG00000171848	R_HMR_6622
ENSG00000167900	R_HMR_6623
ENSG00000166548	R_HMR_6624
ENSG00000067225	R_HMR_6627
ENSG00000143627	R_HMR_6627
ENSG00000165526	R_HMR_7744
ENSG00000128951	R_HMR_3965
ENSG00000125877	R_HMR_3966
ENSG00000162368	R_HMR_3967
ENSG00000168393	R_HMR_3968
ENSG00000138185	R_HMR_3999
ENSG00000168032	R_HMR_3999
ENSG00000188833	R_HMR_3999
ENSG00000162368	R_HMR_4024
ENSG00000134326	R_HMR_4026
ENSG00000167900	R_HMR_4054
ENSG00000138185	R_HMR_4061
ENSG00000168032	R_HMR_4061
ENSG00000188833	R_HMR_4061
ENSG00000156110	R_HMR_4083
ENSG00000156136	R_HMR_4083
ENSG00000054179	R_HMR_4136
ENSG00000079805	R_HMR_4136
ENSG00000087470	R_HMR_4136
ENSG00000101210	R_HMR_4136
ENSG00000106976	R_HMR_4136
ENSG00000138185	R_HMR_4136
ENSG00000140598	R_HMR_4136
ENSG00000156508	R_HMR_4136
ENSG00000164347	R_HMR_4136
ENSG00000167658	R_HMR_4136
ENSG00000168032	R_HMR_4136
ENSG00000168827	R_HMR_4136
ENSG00000171302	R_HMR_4136
ENSG00000178952	R_HMR_4136
ENSG00000187097	R_HMR_4136
ENSG00000188833	R_HMR_4136
ENSG00000197217	R_HMR_4136
ENSG00000197586	R_HMR_4136
ENSG00000197959	R_HMR_4136
ENSG00000130717	R_HMR_4180
ENSG00000143179	R_HMR_4180
ENSG00000198276	R_HMR_4180
ENSG00000138801	R_HMR_4185
ENSG00000198682	R_HMR_4185
ENSG00000138801	R_HMR_4186
ENSG00000198682	R_HMR_4186
ENSG00000054179	R_HMR_4342
ENSG00000138185	R_HMR_4342
ENSG00000168032	R_HMR_4342
ENSG00000171302	R_HMR_4342
ENSG00000187097	R_HMR_4342
ENSG00000188833	R_HMR_4342
ENSG00000197217	R_HMR_4342
ENSG00000197586	R_HMR_4342
ENSG00000166548	R_HMR_4483
ENSG00000129187	R_HMR_4507
ENSG00000179958	R_HMR_4516
ENSG00000114956	R_HMR_4601
ENSG00000196839	R_HMR_4633
ENSG00000168393	R_HMR_4640
ENSG00000167900	R_HMR_4641
ENSG00000007001	R_HMR_4680
ENSG00000183696	R_HMR_4680
ENSG00000159131	R_HMR_4806
ENSG00000166548	R_HMR_6625
ENSG00000125458	R_HMR_6626
ENSG00000205309	R_HMR_6626
ENSG00000115350	R_HMR_7160
ENSG00000148229	R_HMR_7160
ENSG00000062822	R_HMR_7160
ENSG00000077514	R_HMR_7160
ENSG00000106628	R_HMR_7160
ENSG00000175482	R_HMR_7160
ENSG00000014138	R_HMR_7160
ENSG00000101868	R_HMR_7160
ENSG00000014138	R_HMR_7160
ENSG00000062822	R_HMR_7160
ENSG00000077514	R_HMR_7160
ENSG00000100479	R_HMR_7160
ENSG00000101868	R_HMR_7160
ENSG00000106628	R_HMR_7160
ENSG00000115350	R_HMR_7160
ENSG00000148229	R_HMR_7160
ENSG00000175482	R_HMR_7160
ENSG00000177084	R_HMR_7160
ENSG00000009413	R_HMR_7160
ENSG00000051341	R_HMR_7160
ENSG00000070501	R_HMR_7160
ENSG00000101751	R_HMR_7160
ENSG00000111445	R_HMR_7160
ENSG00000112941	R_HMR_7160
ENSG00000122008	R_HMR_7160
ENSG00000122678	R_HMR_7160
ENSG00000130997	R_HMR_7160
ENSG00000132382	R_HMR_7160
ENSG00000140521	R_HMR_7160
ENSG00000166169	R_HMR_7160
ENSG00000170734	R_HMR_7160
ENSG00000256525	R_HMR_7160
ENSG00000113356	R_HMR_7161
ENSG00000121851	R_HMR_7161
ENSG00000090060	R_HMR_7161
ENSG00000115421	R_HMR_7161
ENSG00000164329	R_HMR_7161
ENSG00000218823	R_HMR_7161
ENSG00000083223	R_HMR_7161
ENSG00000134744	R_HMR_7161
ENSG00000149016	R_HMR_7161
ENSG00000005075	R_HMR_7161
ENSG00000013503	R_HMR_7161
ENSG00000047315	R_HMR_7161
ENSG00000058600	R_HMR_7161
ENSG00000066379	R_HMR_7161
ENSG00000068654	R_HMR_7161
ENSG00000099817	R_HMR_7161
ENSG00000099821	R_HMR_7161
ENSG00000100142	R_HMR_7161
ENSG00000100413	R_HMR_7161
ENSG00000102978	R_HMR_7161
ENSG00000105258	R_HMR_7161
ENSG00000107951	R_HMR_7161
ENSG00000125630	R_HMR_7161
ENSG00000132664	R_HMR_7161
ENSG00000137054	R_HMR_7161
ENSG00000144231	R_HMR_7161
ENSG00000147669	R_HMR_7161
ENSG00000148606	R_HMR_7161
ENSG00000161980	R_HMR_7161
ENSG00000163882	R_HMR_7161
ENSG00000168002	R_HMR_7161
ENSG00000168495	R_HMR_7161
ENSG00000171453	R_HMR_7161
ENSG00000177700	R_HMR_7161
ENSG00000181222	R_HMR_7161
ENSG00000186141	R_HMR_7161
ENSG00000186184	R_HMR_7161
ENSG00000113356	R_HMR_7162
ENSG00000121851	R_HMR_7162
ENSG00000090060	R_HMR_7162
ENSG00000115421	R_HMR_7162
ENSG00000164329	R_HMR_7162
ENSG00000218823	R_HMR_7162
ENSG00000083223	R_HMR_7162
ENSG00000134744	R_HMR_7162
ENSG00000149016	R_HMR_7162
ENSG00000005075	R_HMR_7162
ENSG00000013503	R_HMR_7162
ENSG00000047315	R_HMR_7162
ENSG00000058600	R_HMR_7162
ENSG00000066379	R_HMR_7162
ENSG00000068654	R_HMR_7162
ENSG00000099817	R_HMR_7162
ENSG00000099821	R_HMR_7162
ENSG00000100142	R_HMR_7162
ENSG00000100413	R_HMR_7162
ENSG00000102978	R_HMR_7162
ENSG00000105258	R_HMR_7162
ENSG00000107951	R_HMR_7162
ENSG00000125630	R_HMR_7162
ENSG00000132664	R_HMR_7162
ENSG00000137054	R_HMR_7162
ENSG00000144231	R_HMR_7162
ENSG00000147669	R_HMR_7162
ENSG00000148606	R_HMR_7162
ENSG00000161980	R_HMR_7162
ENSG00000163882	R_HMR_7162
ENSG00000168002	R_HMR_7162
ENSG00000168495	R_HMR_7162
ENSG00000171453	R_HMR_7162
ENSG00000177700	R_HMR_7162
ENSG00000181222	R_HMR_7162
ENSG00000186141	R_HMR_7162
ENSG00000186184	R_HMR_7162
ENSG00000113456	R_HMR_7163
ENSG00000172613	R_HMR_7163
ENSG00000164053	R_HMR_7163
ENSG00000183479	R_HMR_7163
ENSG00000213689	R_HMR_7163
ENSG00000113456	R_HMR_7164
ENSG00000172613	R_HMR_7164
ENSG00000164053	R_HMR_7164
ENSG00000183479	R_HMR_7164
ENSG00000213689	R_HMR_7164
ENSG00000076685	R_HMR_7713
ENSG00000116981	R_HMR_7713
ENSG00000122643	R_HMR_7713
ENSG00000125458	R_HMR_7713
ENSG00000135318	R_HMR_7713
ENSG00000141698	R_HMR_7713
ENSG00000185013	R_HMR_7713
ENSG00000205309	R_HMR_7713
ENSG00000250741	R_HMR_7713
ENSG00000076685	R_HMR_7716
ENSG00000116981	R_HMR_7716
ENSG00000122643	R_HMR_7716
ENSG00000125458	R_HMR_7716
ENSG00000135318	R_HMR_7716
ENSG00000141698	R_HMR_7716
ENSG00000185013	R_HMR_7716
ENSG00000205309	R_HMR_7716
ENSG00000250741	R_HMR_7716
ENSG00000076685	R_HMR_7717
ENSG00000116981	R_HMR_7717
ENSG00000122643	R_HMR_7717
ENSG00000125458	R_HMR_7717
ENSG00000135318	R_HMR_7717
ENSG00000141698	R_HMR_7717
ENSG00000185013	R_HMR_7717
ENSG00000205309	R_HMR_7717
ENSG00000250741	R_HMR_7717
ENSG00000076685	R_HMR_7721
ENSG00000116981	R_HMR_7721
ENSG00000122643	R_HMR_7721
ENSG00000125458	R_HMR_7721
ENSG00000135318	R_HMR_7721
ENSG00000141698	R_HMR_7721
ENSG00000185013	R_HMR_7721
ENSG00000205309	R_HMR_7721
ENSG00000250741	R_HMR_7721
ENSG00000076685	R_HMR_7725
ENSG00000116981	R_HMR_7725
ENSG00000122643	R_HMR_7725
ENSG00000125458	R_HMR_7725
ENSG00000135318	R_HMR_7725
ENSG00000141698	R_HMR_7725
ENSG00000185013	R_HMR_7725
ENSG00000205309	R_HMR_7725
ENSG00000250741	R_HMR_7725
