"NumPlaces","observationPeriods","ScalingFactors","MeasurementMethods","StatVar","Units","MinDate"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_20To24Years_Male_HispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_40To44Years_Female_NativeHawaiianAndOtherPacificIslanderAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_5Years_Female_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_18Years_Male_AsianOrPacificIslander","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_30To34Years_Female_AsianAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3195","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_0Years_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_76Years_Male_AsianAlone","[]","2000"
"1","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_90Years_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"3208","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_40To44Years_Female_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_29Years_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_3Years_BlackOrAfricanAmericanAlone","[]","1960"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_14Years_Male_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, CensusPEPSurvey_RaceUpto1999]","Count_Person_60To64Years_Female_AmericanIndianAndAlaskaNativeAlone","[]","1990"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_87Years_Female_WhiteAlone","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_35To39Years_Female_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3141","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_75To79Years_Female_AsianOrPacificIslander","[]","1990"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_87Years_Female_BlackOrAfricanAmericanAlone","[]","1980"
"3208","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_10To14Years_Male_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_22Years_WhiteAlone","[]","1900"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_75To79Years_Male_HispanicOrLatino_AsianAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_9Years_Female_AsianAlone","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_70To74Years_Male_NotHispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_75Years_Male","[]","1940"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_10Years_WhiteAlone","[]","1900"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_40To44Years_Female_HispanicOrLatino_AsianAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_11Years_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_25Years_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_53Years_Male_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_33Years_Female_BlackOrAfricanAmericanAlone","[]","1960"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_1Years_Male_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_82Years_Male_BlackOrAfricanAmericanAlone","[]","1960"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_83Years_AsianOrPacificIslander","[]","1980"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_22Years_Male_NonWhite","[]","1900"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_10To14Years_Female_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3208","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_60To64Years_Male_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_43Years_Male_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_6Years_BlackOrAfricanAmericanAlone","[]","1960"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_80Years_Male_NonWhite","[]","1940"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_48Years_Male","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_51Years_Male_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_21Years_TwoOrMoreRaces","[]","2000"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_61Years_Female_NonWhite","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_31Years_Female_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_93Years_Male_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_17Years_AsianOrPacificIslander","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_55To59Years_Male_NotHispanicOrLatino_AsianAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_65To69Years_Female_WhiteAlone","[]","1970"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_63Years_Male_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_75To79Years_Female_WhiteAlone","[]","1970"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_44Years_Female_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_27Years_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_75Years_WhiteAlone","[]","1940"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_93Years_Male_WhiteAlone","[]","1980"
"3208","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_35To39Years_Female_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_55To59Years_Male_HispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_55To59Years_Female_HispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_66Years_AsianOrPacificIslander","[]","1980"
"3143","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_1To4Years_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_51Years_TwoOrMoreRaces","[]","2000"
"1","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_93Years_WhiteAlone","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_5To9Years_Female_HispanicOrLatino_AsianAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_67Years_Male_TwoOrMoreRaces","[]","2000"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, CensusPEPSurvey_RaceUpto1999]","Count_Person_55To59Years_Male_AmericanIndianAndAlaskaNativeAlone","[]","1990"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, CensusPEPSurvey_RaceUpto1999]","Count_Person_40To44Years_Female_AmericanIndianAndAlaskaNativeAlone","[]","1990"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_10To14Years_Female_AsianAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_70To74Years_Male_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_6Years_Male_BlackOrAfricanAmericanAlone","[]","1960"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_11Years_Male_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_42Years_Male_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_47Years_Male_BlackOrAfricanAmericanAlone","[]","1960"
"3141","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_55To59Years_Male_AsianOrPacificIslander","[]","1990"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_25Years_Male_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_41Years_TwoOrMoreRaces","[]","2000"
"3141","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_20To24Years_Male_AsianOrPacificIslander","[]","1990"
"3231","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_10To14Years_BlackOrAfricanAmericanAlone","[]","1970"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_33Years_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_80Years_Female_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_8Years_Female_NonWhite","[]","1900"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_55Years_NonWhite","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_80Years_Male_BlackOrAfricanAmericanAlone","[]","1960"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_60Years_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_34Years_AsianOrPacificIslander","[]","1980"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_95Years_Male_WhiteAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_60Years_WhiteAlone","[]","1900"
"3231","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_45To49Years_BlackOrAfricanAmericanAlone","[]","1970"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_30To34Years_Male_NotHispanicOrLatino_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_92Years_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_43Years_Male_NonWhite","[]","1900"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_20Years_Male_AsianOrPacificIslander","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_30To34Years_Male_NotHispanicOrLatino_WhiteAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3141","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_15To19Years_AsianOrPacificIslander","[]","1990"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_80To84Years_Female_HispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_16Years_Female_BlackOrAfricanAmericanAlone","[]","1960"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_51Years_Male_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_33Years_Male_NonWhite","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_62Years_Male_BlackOrAfricanAmericanAlone","[]","1960"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_40To44Years_Female_NotHispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3141","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_70To74Years_Male_AsianOrPacificIslander","[]","1990"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_75To79Years_Female_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_0To4Years_Male_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3195","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_0Years_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_25Years_Female_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3231","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_50To54Years_Female","[]","1970"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_80To84Years_Male_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_57Years_Female_TwoOrMoreRaces","[]","2000"
"3204","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_0To4Years_Male_TwoOrMoreRaces","[]","2000"
"3141","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_5To9Years_Male_AsianOrPacificIslander","[]","1990"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_55To59Years_Male_NativeHawaiianAndOtherPacificIslanderAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_0To4Years_Female_HispanicOrLatino_WhiteAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_97Years_Female_WhiteAlone","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_45To49Years_Female_NotHispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_54Years_Male_NonWhite","[]","1900"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, CensusPEPSurvey_RaceUpto1999]","Count_Person_0To4Years_Female_AmericanIndianAndAlaskaNativeAlone","[]","1990"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_10To14Years_AmericanIndianAndAlaskaNativeAlone","[]","1990"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_71Years_Male_AsianOrPacificIslander","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_85OrMoreYears_Male_NotHispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3141","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_50To54Years_AsianOrPacificIslander","[]","1990"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_75OrMoreYears_Female_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_29Years_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_25Years_Female_WhiteAlone","[]","1900"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_89Years_Male_BlackOrAfricanAmericanAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_75Years_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_6Years_Female_NonWhite","[]","1900"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_42Years_AsianOrPacificIslander","[]","1980"
"1","[P1Y]","[]","[CensusPEPSurvey]","Count_Person_85Years_Male","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_4Years_Female_WhiteAlone","[]","1900"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_3Years_NonWhite","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_39Years_Male_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_80To84Years_Female_NotHispanicOrLatino_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_22Years_TwoOrMoreRaces","[]","2000"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_53Years_Female_NonWhite","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_82Years_Female_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_1Years_Male","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_25Years_Female_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_42Years_WhiteAlone","[]","1900"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_87Years_Male_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_20Years_Female","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_10Years_BlackOrAfricanAmericanAlone","[]","1960"
