observationAbout,observationDate,variableMeasured,value,unit,scalingFactor,observationPeriod,measurementMethod
dcid:country/NGA,2018-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,239.33,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,241.32,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,243.27,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,245.42,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,247.91,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,250.1,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,251.95,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,253.49,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,255.91,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,257.86,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,259.53,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,261.44,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,263.31,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,265.13,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,267.09,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,269.34,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,271.76,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,273.99,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,275.93,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,278.65,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,280.92,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,283.29,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,286.09,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,288.2,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,290.49,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,292.85,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,295.77,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,298.27,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,300.76,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,303.34,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,307.2,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,310.08,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,313.8,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,316.48,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,320.45,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,323.27,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,326.61,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,330.71,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,333.63,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,338.43,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,341.83,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,346.28,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,349.65,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,354.16,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,358.41,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,362.37,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,366.76,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,371.05,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,376.39,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,381.62,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,386.45,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,393.81,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,399.23,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,406.73,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,412.49,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,419.65,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,425.16,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,433.42,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,437.48,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,447.15,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,452.68,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,461.92,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,467.12,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,477.22,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,488.84,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,501.1,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,511.38,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,523.28,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,529.56,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,539.83,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,551.06,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,563.98,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,573.86,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,588.23,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,603.19,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,613.5,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,627.3,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,642,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,655.7,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,669.03,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,686.5,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,698.1,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Urban,714.5,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,32.12,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,32.31,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,32.94,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,33.64,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,34.99,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,37.81,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,37.48,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,39.03,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,41.16,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,41.78,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,40.12,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,39.7,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,39.98,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,40.26,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,39.42,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,39.06,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,39,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,35.91,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,37.57,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,38.52,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,38.25,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,39.97,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,39.43,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,39.52,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,41.92,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,42.16,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,42.11,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,42.8,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,42.2,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,43.34,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,42.81,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,44.34,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,44.61,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,45.19,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,47.81,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,48.32,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,48.87,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,48.47,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,49.35,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,50.11,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,49.58,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,52.59,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,60.94,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,56.78,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,59.73,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,63.84,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,64.15,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,64.62,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2004-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,67.78,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2004-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_AllItemsExceptFarmProducts_Rural,68.57,IndexPointBasePeriodNovember2009Equals100,,P1M,
