Year,Place,StatVar,Quantity
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCProductionTransportationMaterialMovingOccupation,15581.149
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCProductionTransportationMaterialMovingOccupation,1777.518
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCProductionTransportationMaterialMovingOccupation,711.324
2010,country/USA,dcid:Count_Person_NAICSWholesaleTrade,4344743.0
2010,geoId/01,dcid:Count_Person_NAICSWholesaleTrade,63321.0
2010,geoId/10,dcid:Count_Person_NAICSWholesaleTrade,9467.0
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade,15855
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade,2006
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade,649
2010,country/USA,dcid:Count_Person_NAICSWholesaleTrade_SOCManagementBusinessScienceArtsOccupation,755985.282
2010,geoId/01,dcid:Count_Person_NAICSWholesaleTrade_SOCManagementBusinessScienceArtsOccupation,8105.088
2010,geoId/10,dcid:Count_Person_NAICSWholesaleTrade_SOCManagementBusinessScienceArtsOccupation,1448.451
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCManagementBusinessScienceArtsOccupation,4344.743
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCManagementBusinessScienceArtsOccupation,569.889
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCManagementBusinessScienceArtsOccupation,227.208
2010,country/USA,dcid:Count_Person_NAICSWholesaleTrade_SOCServiceOccupation,56481.659
2010,geoId/01,dcid:Count_Person_NAICSWholesaleTrade_SOCServiceOccupation,949.815
2010,geoId/10,dcid:Count_Person_NAICSWholesaleTrade_SOCServiceOccupation,142.005
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCServiceOccupation,4344.743
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCServiceOccupation,189.963
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCServiceOccupation,104.137
2010,country/USA,dcid:Count_Person_NAICSWholesaleTrade_SOCSalesOfficeOccupation,2337471.734
2010,geoId/01,dcid:Count_Person_NAICSWholesaleTrade_SOCSalesOfficeOccupation,34130.019
2010,geoId/10,dcid:Count_Person_NAICSWholesaleTrade_SOCSalesOfficeOccupation,4809.236
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCSalesOfficeOccupation,8689.486
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCSalesOfficeOccupation,823.173
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCSalesOfficeOccupation,274.543
2010,country/USA,dcid:Count_Person_NAICSWholesaleTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,238960.865
2010,geoId/01,dcid:Count_Person_NAICSWholesaleTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,3862.581
2010,geoId/10,dcid:Count_Person_NAICSWholesaleTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,710.025
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,4344.743
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,443.247
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,189.34
2010,country/USA,dcid:Count_Person_NAICSWholesaleTrade_SOCProductionTransportationMaterialMovingOccupation,955843.46
2010,geoId/01,dcid:Count_Person_NAICSWholesaleTrade_SOCProductionTransportationMaterialMovingOccupation,16210.176
2010,geoId/10,dcid:Count_Person_NAICSWholesaleTrade_SOCProductionTransportationMaterialMovingOccupation,2347.816
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCProductionTransportationMaterialMovingOccupation,8689.486
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCProductionTransportationMaterialMovingOccupation,696.531
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCProductionTransportationMaterialMovingOccupation,255.609
2010,country/USA,dcid:Count_Person_NAICSRetailTrade,16293522.0
2010,geoId/01,dcid:Count_Person_NAICSRetailTrade,244942.0
2010,geoId/10,dcid:Count_Person_NAICSRetailTrade,51915.0
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade,38281
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade,4235
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade,1749
2010,country/USA,dcid:Count_Person_NAICSRetailTrade_SOCManagementBusinessScienceArtsOccupation,1710819.81
2010,geoId/01,dcid:Count_Person_NAICSRetailTrade_SOCManagementBusinessScienceArtsOccupation,22534.664
2010,geoId/10,dcid:Count_Person_NAICSRetailTrade_SOCManagementBusinessScienceArtsOccupation,4983.84
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCManagementBusinessScienceArtsOccupation,16293.522
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCManagementBusinessScienceArtsOccupation,979.768
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCManagementBusinessScienceArtsOccupation,467.235
2010,country/USA,dcid:Count_Person_NAICSRetailTrade_SOCServiceOccupation,668034.402
2010,geoId/01,dcid:Count_Person_NAICSRetailTrade_SOCServiceOccupation,8817.912
2010,geoId/10,dcid:Count_Person_NAICSRetailTrade_SOCServiceOccupation,2595.75
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCServiceOccupation,16293.522
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCServiceOccupation,734.826
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCServiceOccupation,363.405
2010,country/USA,dcid:Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,11454345.966
2010,geoId/01,dcid:Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,175623.414
2010,geoId/10,dcid:Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,36184.755
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,16293.522
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,1469.652
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,778.725
2010,country/USA,dcid:Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,716914.968
2010,geoId/01,dcid:Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,12002.158
2010,geoId/10,dcid:Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,2803.41
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,16293.522
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,734.826
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,415.32
2010,country/USA,dcid:Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,1743406.854
2010,geoId/01,dcid:Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,26208.794
2010,geoId/10,dcid:Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,5347.245
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,16293.522
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,979.768
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,519.15
2010,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities,7183907.0
2010,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities,107651.0
2010,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities,19770.0
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities,18247
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities,2259
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities,1097
2010,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCManagementBusinessScienceArtsOccupation,998563.073
2010,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCManagementBusinessScienceArtsOccupation,14317.583
2010,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCManagementBusinessScienceArtsOccupation,2807.34
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCManagementBusinessScienceArtsOccupation,7183.907
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCManagementBusinessScienceArtsOccupation,753.557
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCManagementBusinessScienceArtsOccupation,296.55
2010,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCServiceOccupation,193965.489
2010,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCServiceOccupation,1830.067
2010,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCServiceOccupation,395.4
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCServiceOccupation,7183.907
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCServiceOccupation,215.302
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCServiceOccupation,138.39
2010,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,1918103.169
2010,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,24975.032
2010,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,5199.51
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,7183.907
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,861.208
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,415.17
2010,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,660919.444
2010,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,14640.536
2010,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,1977.0
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,7183.907
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,753.557
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,276.78
2010,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,3419539.732
2010,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,51780.131
2010,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,9410.52
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,14367.814
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,1184.161
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,454.71
2010,country/USA,dcid:Count_Person_NAICSInformation,3368676.0
2010,geoId/01,dcid:Count_Person_NAICSInformation,37900.0
2010,geoId/10,dcid:Count_Person_NAICSInformation,7459.0
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation,14504
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation,1347
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation,576
2010,country/USA,dcid:Count_Person_NAICSInformation_SOCManagementBusinessScienceArtsOccupation,1724762.112
2010,geoId/01,dcid:Count_Person_NAICSInformation_SOCManagementBusinessScienceArtsOccupation,16600.2
2010,geoId/10,dcid:Count_Person_NAICSInformation_SOCManagementBusinessScienceArtsOccupation,3274.501
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation_SOCManagementBusinessScienceArtsOccupation,6737.352
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation_SOCManagementBusinessScienceArtsOccupation,720.1
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation_SOCManagementBusinessScienceArtsOccupation,298.36
2010,country/USA,dcid:Count_Person_NAICSInformation_SOCServiceOccupation,90954.252
2010,geoId/01,dcid:Count_Person_NAICSInformation_SOCServiceOccupation,909.6
2010,geoId/10,dcid:Count_Person_NAICSInformation_SOCServiceOccupation,119.344
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation_SOCServiceOccupation,3368.676
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation_SOCServiceOccupation,227.4
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation_SOCServiceOccupation,67.131
2010,country/USA,dcid:Count_Person_NAICSInformation_SOCSalesOfficeOccupation,1077976.32
2010,geoId/01,dcid:Count_Person_NAICSInformation_SOCSalesOfficeOccupation,13947.2
2010,geoId/10,dcid:Count_Person_NAICSInformation_SOCSalesOfficeOccupation,2416.716
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation_SOCSalesOfficeOccupation,6737.352
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation_SOCSalesOfficeOccupation,644.3
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation_SOCSalesOfficeOccupation,290.901
2010,country/USA,dcid:Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,336867.6
2010,geoId/01,dcid:Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,5078.6
2010,geoId/10,dcid:Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,1245.653
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,3368.676
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,341.1
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,186.475
2010,country/USA,dcid:Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,141484.392
2010,geoId/01,dcid:Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,1364.4
2010,geoId/10,dcid:Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,410.245
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,3368.676
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,265.3
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,164.098
2010,country/USA,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,9931900.0
2010,geoId/01,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,117422.0
2010,geoId/10,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,43937.0
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,30674
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,2819
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,1554
2010,country/USA,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCManagementBusinessScienceArtsOccupation,4250853.2
2010,geoId/01,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCManagementBusinessScienceArtsOccupation,45207.47
2010,geoId/10,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCManagementBusinessScienceArtsOccupation,21617.004
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCManagementBusinessScienceArtsOccupation,9931.9
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCManagementBusinessScienceArtsOccupation,939.376
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCManagementBusinessScienceArtsOccupation,702.992
2010,country/USA,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCServiceOccupation,377412.2
2010,geoId/01,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCServiceOccupation,4462.036
2010,geoId/10,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCServiceOccupation,1845.354
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCServiceOccupation,9931.9
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCServiceOccupation,469.688
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCServiceOccupation,351.496
2010,country/USA,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,4956018.1
2010,geoId/01,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,63407.88
2010,geoId/10,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,19595.902
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,9931.9
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,939.376
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,746.929
