"observationPeriods","MinDate","ScalingFactors","Units","MeasurementMethods","NumPlaces","StatVar"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","16","WagesAnnual_Establishment_NAICSHouseholdLaundryEquipmentManufacturing"
"[]","2016","[]","[]","[CensusCBPSurvey]","3212","Count_Worker_NAICSManagementOfCompaniesEnterprises"
"[]","2016","[]","[]","[CensusCBPSurvey]","3942","dc/7hphl2emwchm9"
"[]","2016","[]","[]","[CensusCBPSurvey]","26535","dc/vm87891sxwdrc"
"[]","2016","[]","[]","[CensusCBPSurvey]","3790","dc/71s6lezlxzn22"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","710","dc/jhf14nn49lfs6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2181","dc/drn73v5geglt3"
"[]","2016","[]","[]","[CensusCBPSurvey]","2379","dc/361v1m98wybrh"
"[]","2016","[]","[]","[CensusCBPSurvey]","3670","dc/3rtghs7jps0hd"
"[]","2016","[]","[]","[CensusCBPSurvey]","4122","dc/l3j6w1w8gw9q8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1166","dc/mv7ngwkh5s0b6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","162","dc/3pwcrgxq1j0q8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2726","dc/gczyfrm0ktc97"
"[]","2016","[]","[]","[CensusCBPSurvey]","6398","dc/eb3vy7y36frf3"
"[]","2016","[]","[]","[CensusCBPSurvey]","10054","dc/2v3njbfpzchx2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3591","dc/qxx3e3gtlhk2f"
"[]","2016","[]","[]","[CensusCBPSurvey]","319","dc/24l0kmrw66cpc"
"[]","2016","[]","[]","[CensusCBPSurvey]","1685","dc/c3sw47fs9sp93"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3843","dc/5k2wxvnzf3he"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","963","dc/y1pfjzlxrqkm9"
"[]","2016","[]","[]","[CensusCBPSurvey]","2993","dc/m8ckzjy2b8yx9"
"[]","2016","[]","[]","[CensusCBPSurvey]","4382","dc/9320vpdeewcmd"
"[]","2016","[]","[]","[CensusCBPSurvey]","4163","Count_Worker_NAICSAccommodationFoodServices"
"[]","2016","[]","[]","[CensusCBPSurvey]","8421","dc/pelv6bzpb1eyh"
"[]","2016","[]","[]","[CensusCBPSurvey]","1732","dc/16y5hsw9eclp4"
"[]","2016","[]","[]","[CensusCBPSurvey]","311","dc/v4y067jk1mfe4"
"[]","2016","[]","[]","[CensusCBPSurvey]","4538","dc/06h2hnygm71d4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","623","dc/ee40rhnvpfv26"
"[]","2016","[]","[]","[CensusCBPSurvey]","9159","dc/wkecgspwppvwd"
"[]","2016","[]","[]","[CensusCBPSurvey]","530","dc/x2vesveywwy33"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","670","dc/69zm6q7jb7tx5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","650","dc/f8vp6cy7c2lh5"
"[]","2016","[]","[]","[CensusCBPSurvey]","2786","dc/5ee10vkhdsz35"
"[]","2016","[]","[]","[CensusCBPSurvey]","2729","dc/227yp4yjeyn64"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","779","dc/2etjxvxxl91z7"
"[]","2016","[]","[]","[CensusCBPSurvey]","30190","Count_Establishment_NAICSHealthCareSocialAssistance"
"[]","2016","[]","[]","[CensusCBPSurvey]","3008","dc/5y5egcyndy04f"
"[]","2016","[]","[]","[CensusCBPSurvey]","3412","dc/s03b7fvjdk5q1"
"[]","2016","[]","[]","[CensusCBPSurvey]","297","dc/503rh2p36lj62"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","422","dc/wk5v18fyrvwq6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","375","dc/1cfwym5md1d16"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1946","dc/f2mgx07jk8989"
"[]","2016","[]","[]","[CensusCBPSurvey]","521","dc/7plhsdgtje9v3"
"[]","2016","[]","[]","[CensusCBPSurvey]","309","dc/gxvxk3xqwzesb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1561","dc/3dnp9xm55enxc"
"[]","2016","[]","[]","[CensusCBPSurvey]","10424","dc/9yyd0zpcg6bt6"
"[]","2016","[]","[]","[CensusCBPSurvey]","1271","dc/6l608tcpe76xd"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","822","dc/dlgjrrqcey6j7"
"[]","2016","[]","[]","[CensusCBPSurvey]","9699","dc/gzx6y300vthgf"
"[]","2016","[]","[]","[CensusCBPSurvey]","674","dc/3mhl82g0rx8pg"
"[]","2016","[]","[]","[CensusCBPSurvey]","635","dc/yy1bxp91twtmh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","229","dc/vfven8jz03f04"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","171","dc/76bg2wmze9s32"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","289","dc/k2t8bj2hvknkg"
"[]","2016","[]","[]","[CensusCBPSurvey]","322","dc/jqm9qhvvv1fx2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","902","dc/17qwmdrq6h1v"
"[]","2016","[]","[]","[CensusCBPSurvey]","2838","dc/hmtlwlz46br42"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","187","dc/pgygxz4rmj1l1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","294","dc/v0l055l40s501"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2277","dc/wwxfsrhzc7kh4"
"[]","2016","[]","[]","[CensusCBPSurvey]","2548","dc/s7lk7tm6yxdp9"
"[]","2016","[]","[]","[CensusCBPSurvey]","59","dc/llmt7zznv864d"
"[]","2016","[]","[]","[CensusCBPSurvey]","642","dc/8yzr3dkhbwhh3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","721","dc/rs3d7yqz1wzs8"
"[]","2016","[]","[]","[CensusCBPSurvey]","1911","dc/jq5006174qec"
"[]","2016","[]","[]","[CensusCBPSurvey]","9052","dc/q5kt5jghq7crg"
"[]","2016","[]","[]","[CensusCBPSurvey]","329","dc/9l4cp1ef5lxg1"
"[]","2016","[]","[]","[CensusCBPSurvey]","18558","dc/81w4z3xtyg4mh"
"[]","2016","[]","[]","[CensusCBPSurvey]","2392","dc/zb106p7t6w5wb"
"[]","2016","[]","[]","[CensusCBPSurvey]","568","dc/8gkrmhfrwvesd"
"[]","2016","[]","[]","[CensusCBPSurvey]","735","dc/q9cz1fberfbj1"
"[]","2016","[]","[]","[CensusCBPSurvey]","338","dc/n8z11lb3d1msg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1059","dc/5wjhbywdsps9h"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2816","dc/86t114thngrw2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3192","dc/h8pn0tghfrd2d"
"[]","2016","[]","[]","[CensusCBPSurvey]","3309","dc/64szz4v6q70q2"
"[]","2016","[]","[]","[CensusCBPSurvey]","15551","dc/ew883l2fb8wc2"
"[]","2016","[]","[]","[CensusCBPSurvey]","842","dc/kg2gbgp3dqztd"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3698","WagesAnnual_Establishment_NAICSAgricultureForestryFishingHunting"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","571","dc/l7ckxbnc6yfcd"
"[]","2016","[]","[]","[CensusCBPSurvey]","1096","dc/lf5zskwn1xxc2"
"[]","2016","[]","[]","[CensusCBPSurvey]","4877","dc/b4ewkkct1jylh"
"[]","2016","[]","[]","[CensusCBPSurvey]","5865","dc/te00qkm2bfbc5"
"[]","2016","[]","[]","[CensusCBPSurvey]","1162","dc/b3lml0nwppkmf"
"[]","2016","[]","[]","[CensusCBPSurvey]","4561","dc/8ctb61vqvdy55"
"[]","2016","[]","[]","[CensusCBPSurvey]","741","dc/53z2wf4b0kkc3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1719","dc/zy584c879n9c7"
"[]","2016","[]","[]","[CensusCBPSurvey]","1162","dc/lvg91k8h8gdk3"
"[]","2016","[]","[]","[CensusCBPSurvey]","188","dc/yn8cyh06r1q4b"
"[]","2016","[]","[]","[CensusCBPSurvey]","2090","dc/fkb3wpkn0fzk6"
"[]","2016","[]","[]","[CensusCBPSurvey]","3374","dc/rpb5fp2q4mwb6"
"[]","2016","[]","[]","[CensusCBPSurvey]","945","dc/xlpdn1e5zrqh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","653","dc/n9sl28sehpry9"
"[]","2016","[]","[]","[CensusCBPSurvey]","7236","dc/zdj706wmgxg25"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1684","dc/khtdzcfbn4g8b"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","552","dc/129112w0k9184"
"[]","2016","[]","[]","[CensusCBPSurvey]","2910","dc/hjp7gpb6lppec"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","605","dc/8gq8hl216y39b"
"[]","2016","[]","[]","[CensusCBPSurvey]","1135","dc/2z8wdlnbxnnx1"
"[]","2016","[]","[]","[CensusCBPSurvey]","806","dc/q1s21tn02k2p"
"[]","2016","[]","[]","[CensusCBPSurvey]","3399","dc/zn41dxh1595gd"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2675","dc/p8z4vzy6t3qe3"
"[]","2016","[]","[]","[CensusCBPSurvey]","7136","dc/lg3ke6yf6mz36"
"[]","2016","[]","[]","[CensusCBPSurvey]","445","dc/fwebp95yk30r6"
"[]","2016","[]","[]","[CensusCBPSurvey]","3520","dc/b6xx6t8f3jbz1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2913","dc/7y04s97f88mj5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1527","dc/zf6f8jk2tycxd"
"[]","2016","[]","[]","[CensusCBPSurvey]","757","dc/m1tbjdgqrp6r8"
"[]","2016","[]","[]","[CensusCBPSurvey]","582","dc/5mbw9rmzkzl47"
"[]","2016","[]","[]","[CensusCBPSurvey]","479","dc/hc1fxjnhgte75"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","306","dc/hmllwys2rvx5f"
"[]","2016","[]","[]","[CensusCBPSurvey]","81","dc/0fzx1c61w6yw2"
"[]","2016","[]","[]","[CensusCBPSurvey]","2972","dc/23dx33wjl90w7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1766","dc/tjsbwsp37w6sd"
"[]","2016","[]","[]","[CensusCBPSurvey]","4382","dc/z7dylremwbvc"
"[]","2016","[]","[]","[CensusCBPSurvey]","345","dc/js87eryfz5rc"
"[]","2016","[]","[]","[CensusCBPSurvey]","767","dc/be1jy0dm0sr5f"
"[]","2016","[]","[]","[CensusCBPSurvey]","12926","dc/3pbyc4xwtx20c"
"[]","2016","[]","[]","[CensusCBPSurvey]","15920","dc/jqq90w4erhjjh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3435","dc/6hhex22crqqt9"
"[]","2016","[]","[]","[CensusCBPSurvey]","285","dc/0m7ey7enld2vb"
"[]","2016","[]","[]","[CensusCBPSurvey]","556","dc/qy5plply5zh6g"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3363","dc/g24fet5yyg0qd"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","974","dc/pm08m8xn90m6h"
"[]","2016","[]","[]","[CensusCBPSurvey]","8724","dc/54l4hcf624eef"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","860","dc/jcf1dqdkn5nqg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","422","dc/bd969nmv6ptg2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","847","dc/xmlc57j0s5zh3"
"[]","2016","[]","[]","[CensusCBPSurvey]","543","dc/jbr08q3zvsfcg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1967","dc/3bjpgs664mlgd"
"[]","2016","[]","[]","[CensusCBPSurvey]","502","dc/t19fx5n00xnh"
"[]","2016","[]","[]","[CensusCBPSurvey]","462","dc/g9tcjqe0tl101"
"[]","2016","[]","[]","[CensusCBPSurvey]","860","dc/2g5t7z6qg59e8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","636","dc/vrv64j4ss7ljb"
"[]","2016","[]","[]","[CensusCBPSurvey]","1042","dc/78e4g0spmnec1"
"[]","2016","[]","[]","[CensusCBPSurvey]","18883","dc/gwh6rd3zqfpn3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","435","dc/gey22flqz4yt2"
"[]","2016","[]","[]","[CensusCBPSurvey]","29858","Count_Establishment_NAICSWholesaleTrade"
"[]","2016","[]","[]","[CensusCBPSurvey]","1206","dc/pnn000xdm5472"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","963","dc/ef7cger11rmb5"
"[]","2016","[]","[]","[CensusCBPSurvey]","1264","dc/v2ngwjeds02kf"
"[]","2016","[]","[]","[CensusCBPSurvey]","1581","dc/6r6knsl0ppd3f"
"[]","2016","[]","[]","[CensusCBPSurvey]","1306","dc/c9s06qlk7lpg6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1789","dc/q40sv34p2gvs4"
"[]","2016","[]","[]","[CensusCBPSurvey]","2323","dc/lp3f5fxv02e0d"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","196","dc/kjqchl378gcgc"
"[]","2016","[]","[]","[CensusCBPSurvey]","735","dc/f650ket0l16p8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","636","dc/yr8bnyyy3pbgg"
"[]","2016","[]","[]","[CensusCBPSurvey]","1739","dc/07bwydpd02rq7"
"[]","2016","[]","[]","[CensusCBPSurvey]","2534","dc/qnz3rlypmfvw6"
"[]","2016","[]","[]","[CensusCBPSurvey]","880","dc/llnvq1s9pbht3"
"[]","2016","[]","[]","[CensusCBPSurvey]","2537","dc/0lz1m2nly0yj"
"[]","2016","[]","[]","[CensusCBPSurvey]","469","dc/vvfswd6ptpd5b"
"[]","2017","[]","[USDollar]","[CensusCBPSurvey]","2414","WagesAnnual_Establishment_NAICSWirelessTelecommunicationsCarriersExceptSatellite"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3346","dc/v9btqek1zby34"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3003","dc/msfp7wvjyccm5"
"[]","2016","[]","[]","[CensusCBPSurvey]","319","dc/ljf1d8v6k819d"
"[]","2016","[]","[]","[CensusCBPSurvey]","872","dc/qv1eecbwgr4rc"
"[]","2016","[]","[]","[CensusCBPSurvey]","1153","dc/96nhtb549jz81"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","463","dc/k6n2x74xjdds"
"[]","2016","[]","[]","[CensusCBPSurvey]","3431","dc/3nq7zfbnblcw5"
"[]","2016","[]","[]","[CensusCBPSurvey]","15407","dc/exvgchydspbw4"
"[]","2016","[]","[]","[CensusCBPSurvey]","3855","dc/zn12frbe1rz14"
"[]","2016","[]","[]","[CensusCBPSurvey]","7062","dc/3qxctqwjtm438"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","553","dc/560q852kl299h"
"[]","2016","[]","[]","[CensusCBPSurvey]","933","dc/4sxe4xrxxcyzf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","456","dc/zwmz0dmjd5x75"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","591","dc/w2ks3p2t133p9"
"[]","2016","[]","[]","[CensusCBPSurvey]","734","dc/hc9gnzs5bbkm"
"[]","2016","[]","[]","[CensusCBPSurvey]","2126","dc/v5ezpbjn03jh7"
"[]","2017","[]","[USDollar]","[CensusCBPSurvey]","311","WagesAnnual_Establishment_NAICSNaturalGasExtraction_NAICS211130"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","986","dc/mjc6g2hhdr9yh"
"[]","2016","[]","[]","[CensusCBPSurvey]","2851","dc/5c28ly3r8e221"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3969","dc/nb9z73csf2cyg"
"[]","2016","[]","[]","[CensusCBPSurvey]","884","dc/gm8r13x2wm565"
"[]","2016","[]","[]","[CensusCBPSurvey]","4436","dc/cmvsx4deq31h2"
"[]","2016","[]","[]","[CensusCBPSurvey]","3256","dc/pndhs5exsmkh5"
"[]","2016","[]","[]","[CensusCBPSurvey]","991","dc/5dwqyg8c0r4zc"
"[]","2016","[]","[]","[CensusCBPSurvey]","979","dc/j6cf6thn9xwg9"
"[]","2016","[]","[]","[CensusCBPSurvey]","2316","dc/9vbvs80c2s8v6"
"[]","2016","[]","[]","[CensusCBPSurvey]","12429","dc/wk8fjf4vgxemf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1288","dc/fg6bkk0ww5q3b"
"[]","2016","[]","[]","[CensusCBPSurvey]","2474","dc/ld7n8f4c0154c"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1965","dc/5j6z5ep3jxc88"
"[]","2016","[]","[]","[CensusCBPSurvey]","5771","dc/smy9chgfs1wh9"
"[]","2016","[]","[]","[CensusCBPSurvey]","1055","dc/fl74egll5lvm4"
"[]","2016","[]","[]","[CensusCBPSurvey]","2478","dc/74w8vxdhscf0g"
"[]","2016","[]","[]","[CensusCBPSurvey]","1767","dc/7w585f8587cdc"
"[]","2016","[]","[]","[CensusCBPSurvey]","3841","dc/dkl19sh1wj84c"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","469","dc/n4tqb1y3kzsz3"
"[]","2016","[]","[]","[CensusCBPSurvey]","3483","dc/et3mxswk9q5m5"
"[]","2016","[]","[]","[CensusCBPSurvey]","3884","dc/nxphsr7dntw49"
"[]","2016","[]","[]","[CensusCBPSurvey]","1602","dc/0tjdcbl1yck7"
"[]","2016","[]","[]","[CensusCBPSurvey]","1151","dc/yrrrqtsxskyzf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1301","dc/90v2kzkt4djzc"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","126","dc/x7gxe44hskkm2"
"[]","2016","[]","[]","[CensusCBPSurvey]","17288","dc/957t6hw2nql3h"
"[]","2016","[]","[]","[CensusCBPSurvey]","13740","dc/3hw35vlcdz2t6"
"[]","2016","[]","[]","[CensusCBPSurvey]","58","dc/md0nxjpxny8w2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","656","dc/ldkklxtljs078"
"[]","2016","[]","[]","[CensusCBPSurvey]","1842","dc/6cf70z89jqvy3"
"[]","2016","[]","[]","[CensusCBPSurvey]","2030","dc/ttxg0rmhd986"
"[]","2016","[]","[]","[CensusCBPSurvey]","3255","dc/dm4qm0zcp4s78"
"[]","2016","[]","[]","[CensusCBPSurvey]","26083","dc/nym1mqxzf2cef"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1437","dc/z50kf4r0nx948"
"[]","2016","[]","[]","[CensusCBPSurvey]","430","dc/3qhz0qy9f208d"
"[]","2016","[]","[]","[CensusCBPSurvey]","878","dc/sqy5p1d0wb40h"
"[]","2016","[]","[]","[CensusCBPSurvey]","502","dc/wg967jcq1jsz9"
"[]","2016","[]","[]","[CensusCBPSurvey]","11438","dc/m1lw7zn50yk7d"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1259","dc/k0h8jpsfnrr6h"
"[]","2016","[]","[]","[CensusCBPSurvey]","1228","dc/ljtbv8kyj7g3f"
"[]","2016","[]","[]","[CensusCBPSurvey]","486","dc/3b722t5ee3w49"
"[]","2016","[]","[]","[CensusCBPSurvey]","580","dc/7ebye78sg0lc3"
"[]","2016","[]","[]","[CensusCBPSurvey]","4147","dc/mlj5l9krhf2ed"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3365","dc/8gcdnfp94pzjg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1533","dc/qjxc8kdvs7z9c"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","459","dc/gddz8c6wpdjf8"
"[]","2016","[]","[]","[CensusCBPSurvey]","364","dc/kkp54glvyx56"
"[]","2016","[]","[]","[CensusCBPSurvey]","568","dc/l8d6fmjvvllw8"
"[]","2016","[]","[]","[CensusCBPSurvey]","3898","dc/jmfexbydtqkjc"
"[]","2016","[]","[]","[CensusCBPSurvey]","1101","dc/vcx2kfcw08xvh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2254","dc/rwsjjhwfn1tc5"
"[]","2016","[]","[]","[CensusCBPSurvey]","2537","dc/99pexgp8s7l9d"
"[]","2016","[]","[]","[CensusCBPSurvey]","628","dc/btb3cdw4zzmm5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2548","dc/jnen79mblx92d"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1508","dc/w4k626p7g1gmg"
"[]","2016","[]","[]","[CensusCBPSurvey]","6135","dc/mert2yjlswxl6"
"[]","2016","[]","[]","[CensusCBPSurvey]","4107","Count_Worker_NAICSAdministrativeSupportWasteManagementRemediationServices"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","237","dc/58x6klbxmxzph"
"[]","2016","[]","[]","[CensusCBPSurvey]","1253","dc/s1h3z533x7fh7"
"[]","2016","[]","[]","[CensusCBPSurvey]","105","dc/qngvl5lbl8949"
"[]","2016","[]","[]","[CensusCBPSurvey]","13317","dc/vkdgsmzv93tf6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","647","dc/m53t2g8exsq02"
"[]","2016","[]","[]","[CensusCBPSurvey]","8166","dc/8dj6xz6qyhly"
"[]","2016","[]","[]","[CensusCBPSurvey]","1560","dc/kt15q8mspky65"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1484","dc/9fdbq1h8q3bs8"
"[]","2016","[]","[]","[CensusCBPSurvey]","1174","dc/80edb611ypbj7"
"[]","2016","[]","[]","[CensusCBPSurvey]","297","dc/pcdkbm5l1c5s3"
"[]","2016","[]","[]","[CensusCBPSurvey]","1094","dc/p09qdk5b87fy3"
"[]","2016","[]","[]","[CensusCBPSurvey]","2098","dc/6c6p2gxtxy4n3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1719","dc/6edljb11xh3v5"
"[]","2016","[]","[]","[CensusCBPSurvey]","971","dc/rc1zrkhlt40c8"
"[]","2016","[]","[]","[CensusCBPSurvey]","242","dc/yjljkzej9ecr1"
"[]","2016","[]","[]","[CensusCBPSurvey]","2900","dc/88smxpt1vbb4h"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1221","dc/e0n554mg69hx7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1280","dc/szptsh7mxlprc"
"[]","2016","[]","[]","[CensusCBPSurvey]","4826","dc/fs1gjz8hx1jxb"
"[]","2016","[]","[]","[CensusCBPSurvey]","17274","dc/wdvjf82pjfye1"
"[]","2016","[]","[]","[CensusCBPSurvey]","36","dc/snpb702xbqsz8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","43002","WagesAnnual_Establishment"
"[]","2016","[]","[]","[CensusCBPSurvey]","5061","dc/hgy4bt4ezcxwd"
"[]","2016","[]","[]","[CensusCBPSurvey]","3237","dc/bj3xwb0vrzpj4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","300","dc/p0pwrgyvhj0x8"
"[]","2016","[]","[]","[CensusCBPSurvey]","429","dc/4wfltblq1py1g"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","825","dc/dqyltxf5x6t2c"
"[]","2016","[]","[]","[CensusCBPSurvey]","2925","dc/d8701nv7ytqw"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3891","dc/26hwlmcj9mf2d"
"[]","2016","[]","[]","[CensusCBPSurvey]","2181","dc/dtlq2cyx28vkd"
"[]","2016","[]","[]","[CensusCBPSurvey]","884","dc/kxwn73m5nz4k2"
"[]","2016","[]","[]","[CensusCBPSurvey]","695","dc/7pphhqsfentz4"
"[]","2016","[]","[]","[CensusCBPSurvey]","575","dc/910knyxnf7fnh"
"[]","2016","[]","[]","[CensusCBPSurvey]","15555","dc/v7gf6w0kehxc1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3965","dc/j5fv028n7nhe4"
"[]","2016","[]","[]","[CensusCBPSurvey]","16052","dc/rqhy3eg6f2fv8"
"[]","2016","[]","[]","[CensusCBPSurvey]","3024","dc/bwstltf8pf6b"
"[]","2017","[]","[USDollar]","[CensusCBPSurvey]","548","WagesAnnual_Establishment_NAICSRecreationalGoodsRental"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","916","dc/gg7pxkl38179g"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","290","dc/hgxdfqhqyhbv2"
"[]","2016","[]","[]","[CensusCBPSurvey]","1747","dc/rzcylw3deedzb"
"[]","2016","[]","[]","[CensusCBPSurvey]","692","dc/jp9hn7wnd4699"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","343","dc/f3gdd70r1e2y9"
"[]","2016","[]","[]","[CensusCBPSurvey]","1602","dc/vmk0t19wlqec"
"[]","2016","[]","[]","[CensusCBPSurvey]","1044","dc/5jecspk3jzj9"
"[]","2016","[]","[]","[CensusCBPSurvey]","943","dc/l14kq8rs30h31"
"[]","2016","[]","[]","[CensusCBPSurvey]","2179","dc/gsdztxphkv0rg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2508","dc/eyhjj1qlsechh"
"[]","2016","[]","[]","[CensusCBPSurvey]","203","dc/xnescd1xx0k0d"
"[]","2016","[]","[]","[CensusCBPSurvey]","2503","dc/9fddcn81e10h6"
"[]","2016","[]","[]","[CensusCBPSurvey]","1588","dc/pcxvstlqbq5zb"
"[]","2016","[]","[]","[CensusCBPSurvey]","3609","dc/1e7w50nk4q7ch"
"[]","2016","[]","[]","[CensusCBPSurvey]","17870","dc/jyz3zz7g2mbl7"
"[]","2016","[]","[]","[CensusCBPSurvey]","955","dc/13ydhdyy5ctbc"
"[]","2016","[]","[]","[CensusCBPSurvey]","1089","dc/b893j6rspxlj6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","527","dc/l09jx5b9rgqy4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3984","dc/s4hzl0k4dhkj2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","172","dc/sljfxpck2dnff"
"[]","2016","[]","[]","[CensusCBPSurvey]","10320","dc/625qelrkc9yld"
"[]","2016","[]","[]","[CensusCBPSurvey]","5827","dc/2bn5sclzrpltd"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","489","dc/3x5nvpn8cx8y4"
"[]","2016","[]","[]","[CensusCBPSurvey]","1645","dc/50kezeq13kvl4"
"[]","2016","[]","[]","[CensusCBPSurvey]","645","dc/nr6w5fs0frg3c"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1508","dc/e6rwpz1gjw7qg"
"[]","2016","[]","[]","[CensusCBPSurvey]","4161","Count_Worker_NAICSTransportationWarehousing"
"[]","2016","[]","[]","[CensusCBPSurvey]","3602","dc/5j9csgs985crc"
"[]","2016","[]","[]","[CensusCBPSurvey]","153","dc/7gcd7bs8yz9d6"
"[]","2016","[]","[]","[CensusCBPSurvey]","798","dc/lfx0ycjhmq1k2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2925","dc/0t26l8qbnq22g"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1763","dc/pqvhq3cvex697"
"[]","2016","[]","[]","[CensusCBPSurvey]","6214","dc/5swd0kv4f8ftd"
