Date,GeoId,CumulativeCount_Vaccine_COVID_19_Administered,IncrementalCount_Vaccine_COVID_19_Administered,CumulativeCount_MedicalConditionIncident_COVID_19_ConfirmedCase,IncrementalCount_MedicalConditionIncident_COVID_19_ConfirmedCase,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased,IncrementalCount_MedicalConditionIncident_COVID_19_PatientDeceased,Count_MedicalConditionIncident_COVID_19_PatientInICU,Count_MedicalConditionIncident_COVID_19_PatientHospitalized,CumulativeCount_MedicalTest_ConditionCOVID_19,IncrementalCount_MedicalTest_ConditionCOVID_19
2020-10-06,country/SLE,,,2277.0,8.0,72.0,0.0,,,,
2020-10-07,country/SLE,,,2287.0,10.0,72.0,0.0,,,,
2020-10-08,country/SLE,,,2293.0,6.0,72.0,0.0,,,,
2020-10-09,country/SLE,,,2295.0,2.0,72.0,0.0,,,,
2020-10-10,country/SLE,,,2300.0,5.0,72.0,0.0,,,,
2020-10-11,country/SLE,,,2306.0,6.0,72.0,0.0,,,,
2020-10-12,country/SLE,,,2306.0,0.0,72.0,0.0,,,,
2020-10-13,country/SLE,,,2309.0,3.0,72.0,0.0,,,,
2020-10-14,country/SLE,,,2315.0,6.0,73.0,1.0,,,,
2020-10-15,country/SLE,,,2323.0,8.0,73.0,0.0,,,,
2020-10-16,country/SLE,,,2325.0,2.0,73.0,0.0,,,,
2020-10-17,country/SLE,,,2327.0,2.0,73.0,0.0,,,,
2020-10-18,country/SLE,,,2330.0,3.0,73.0,0.0,,,,
2020-10-19,country/SLE,,,2331.0,1.0,73.0,0.0,,,,
2020-10-20,country/SLE,,,2336.0,5.0,73.0,0.0,,,,
2020-10-21,country/SLE,,,2337.0,1.0,73.0,0.0,,,,
2020-10-22,country/SLE,,,2340.0,3.0,73.0,0.0,,,,
2020-10-23,country/SLE,,,2343.0,3.0,74.0,1.0,,,,
2020-10-24,country/SLE,,,2345.0,2.0,74.0,0.0,,,,
2020-10-25,country/SLE,,,2346.0,1.0,74.0,0.0,,,,
2020-10-26,country/SLE,,,2346.0,0.0,74.0,0.0,,,,
2020-10-27,country/SLE,,,2350.0,4.0,74.0,0.0,,,,
2020-10-28,country/SLE,,,2354.0,4.0,74.0,0.0,,,,
2020-10-29,country/SLE,,,2362.0,8.0,74.0,0.0,,,,
2020-10-30,country/SLE,,,2365.0,3.0,74.0,0.0,,,,
2020-10-31,country/SLE,,,2366.0,1.0,74.0,0.0,,,,
2020-11-01,country/SLE,,,2366.0,0.0,74.0,0.0,,,,
2020-11-02,country/SLE,,,2366.0,0.0,74.0,0.0,,,,
2020-11-03,country/SLE,,,2368.0,2.0,74.0,0.0,,,,
2020-11-04,country/SLE,,,2369.0,1.0,74.0,0.0,,,,
2020-11-05,country/SLE,,,2371.0,2.0,74.0,0.0,,,,
2020-11-06,country/SLE,,,2373.0,2.0,74.0,0.0,,,,
2020-11-07,country/SLE,,,2381.0,8.0,74.0,0.0,,,,
2020-11-08,country/SLE,,,2381.0,0.0,74.0,0.0,,,,
2020-11-09,country/SLE,,,2385.0,4.0,74.0,0.0,,,,
2020-11-10,country/SLE,,,2386.0,1.0,74.0,0.0,,,,
2020-11-11,country/SLE,,,2386.0,0.0,74.0,0.0,,,,
2020-11-12,country/SLE,,,2387.0,1.0,74.0,0.0,,,,
2020-11-13,country/SLE,,,2389.0,2.0,74.0,0.0,,,,
2020-11-14,country/SLE,,,2391.0,2.0,74.0,0.0,,,,
2020-11-15,country/SLE,,,2391.0,0.0,74.0,0.0,,,,
2020-11-16,country/SLE,,,2391.0,0.0,74.0,0.0,,,,
2020-11-17,country/SLE,,,2392.0,1.0,74.0,0.0,,,,
2020-11-18,country/SLE,,,2397.0,5.0,74.0,0.0,,,,
2020-11-19,country/SLE,,,2397.0,0.0,74.0,0.0,,,,
2020-11-20,country/SLE,,,2399.0,2.0,74.0,0.0,,,,
2020-11-21,country/SLE,,,2405.0,6.0,74.0,0.0,,,,
2020-11-22,country/SLE,,,2405.0,0.0,74.0,0.0,,,,
2020-11-23,country/SLE,,,2406.0,1.0,74.0,0.0,,,,
2020-11-24,country/SLE,,,2406.0,0.0,74.0,0.0,,,,
2020-11-25,country/SLE,,,2408.0,2.0,74.0,0.0,,,,
2020-11-26,country/SLE,,,2409.0,1.0,74.0,0.0,,,,
2020-11-27,country/SLE,,,2410.0,1.0,74.0,0.0,,,,
2020-11-28,country/SLE,,,2410.0,0.0,74.0,0.0,,,,
2020-11-29,country/SLE,,,2411.0,1.0,74.0,0.0,,,,
2020-11-30,country/SLE,,,2412.0,1.0,74.0,0.0,,,,
2020-12-01,country/SLE,,,2413.0,1.0,74.0,0.0,,,,
2020-12-02,country/SLE,,,2416.0,3.0,74.0,0.0,,,,
2020-12-03,country/SLE,,,2416.0,0.0,74.0,0.0,,,,
2020-12-04,country/SLE,,,2420.0,4.0,74.0,0.0,,,,
2020-12-05,country/SLE,,,2420.0,0.0,74.0,0.0,,,,
2020-12-06,country/SLE,,,2426.0,6.0,74.0,0.0,,,,
2020-12-07,country/SLE,,,2428.0,2.0,74.0,0.0,,,,
2020-12-08,country/SLE,,,2428.0,0.0,74.0,0.0,,,,
2020-12-09,country/SLE,,,2434.0,6.0,74.0,0.0,,,,
2020-12-10,country/SLE,,,2435.0,1.0,74.0,0.0,,,,
2020-12-11,country/SLE,,,2438.0,3.0,75.0,1.0,,,,
2020-12-12,country/SLE,,,2440.0,2.0,75.0,0.0,,,,
2020-12-13,country/SLE,,,2440.0,0.0,75.0,0.0,,,,
2020-12-14,country/SLE,,,2445.0,5.0,75.0,0.0,,,,
2020-12-15,country/SLE,,,2451.0,6.0,75.0,0.0,,,,
2020-12-16,country/SLE,,,2460.0,9.0,75.0,0.0,,,,
2020-12-17,country/SLE,,,2464.0,4.0,75.0,0.0,,,,
2020-12-18,country/SLE,,,2486.0,22.0,75.0,0.0,,,,
2020-12-19,country/SLE,,,2497.0,11.0,75.0,0.0,,,,
2020-12-20,country/SLE,,,2509.0,12.0,75.0,0.0,,,,
2020-12-21,country/SLE,,,2509.0,0.0,75.0,0.0,,,,
2020-12-22,country/SLE,,,2518.0,9.0,75.0,0.0,,,,
2020-12-23,country/SLE,,,2524.0,6.0,76.0,1.0,,,,
2020-12-24,country/SLE,,,2531.0,7.0,76.0,0.0,,,,
2020-12-25,country/SLE,,,2549.0,18.0,76.0,0.0,,,,
2020-12-26,country/SLE,,,2549.0,0.0,76.0,0.0,,,,
2020-12-27,country/SLE,,,2560.0,11.0,76.0,0.0,,,,
2020-12-28,country/SLE,,,2560.0,0.0,76.0,0.0,,,,
2020-12-29,country/SLE,,,2569.0,9.0,76.0,0.0,,,,
2020-12-30,country/SLE,,,2583.0,14.0,76.0,0.0,,,,
2020-12-31,country/SLE,,,2611.0,28.0,76.0,0.0,,,,
2021-01-01,country/SLE,,,2635.0,24.0,76.0,0.0,,,,
2021-01-02,country/SLE,,,2646.0,11.0,76.0,0.0,,,,
2021-01-03,country/SLE,,,2673.0,27.0,76.0,0.0,,,,
2021-01-04,country/SLE,,,2673.0,0.0,76.0,0.0,,,,
2021-01-05,country/SLE,,,2724.0,51.0,76.0,0.0,,,,
2021-01-06,country/SLE,,,2739.0,15.0,76.0,0.0,,,,
2021-01-07,country/SLE,,,2757.0,18.0,77.0,1.0,,,,
2021-01-08,country/SLE,,,2782.0,25.0,77.0,0.0,,,,
2021-01-09,country/SLE,,,2803.0,21.0,77.0,0.0,,,,
2021-01-10,country/SLE,,,2834.0,31.0,77.0,0.0,,,,
2021-01-11,country/SLE,,,2846.0,12.0,77.0,0.0,,,,
2020-01-23,country/SGP,,,1.0,1.0,,,,,,
2020-01-24,country/SGP,,,3.0,2.0,,,,,,
2020-01-25,country/SGP,,,3.0,0.0,,,,,,
2020-01-26,country/SGP,,,4.0,1.0,,,,,,
2020-01-27,country/SGP,,,5.0,1.0,,,,,,
2020-01-28,country/SGP,,,7.0,2.0,,,,,,
2020-01-29,country/SGP,,,7.0,0.0,,,,,,
2020-01-30,country/SGP,,,10.0,3.0,,,,,,
2020-01-31,country/SGP,,,13.0,3.0,,,,,,
2020-02-01,country/SGP,,,16.0,3.0,,,,,,
2020-02-02,country/SGP,,,18.0,2.0,,,,,,
2020-02-03,country/SGP,,,18.0,0.0,,,,,,
2020-02-04,country/SGP,,,24.0,6.0,,,,,,
2020-02-05,country/SGP,,,28.0,4.0,,,,,,
2020-02-06,country/SGP,,,28.0,0.0,,,,,,
2020-02-07,country/SGP,,,30.0,2.0,,,,,,
2020-02-08,country/SGP,,,33.0,3.0,,,,,,
2020-02-09,country/SGP,,,40.0,7.0,,,,,,
2020-02-10,country/SGP,,,45.0,5.0,,,,,,
2020-02-11,country/SGP,,,47.0,2.0,,,,,,
2020-02-12,country/SGP,,,50.0,3.0,,,,,,
2020-02-13,country/SGP,,,58.0,8.0,,,,,,
2020-02-14,country/SGP,,,67.0,9.0,,,,,,
2020-02-15,country/SGP,,,72.0,5.0,,,,,,
2020-02-16,country/SGP,,,75.0,3.0,,,,,,
2020-02-17,country/SGP,,,77.0,2.0,,,,,,
2020-02-18,country/SGP,,,81.0,4.0,,,,,,
2020-02-19,country/SGP,,,84.0,3.0,,,,,,
2020-02-20,country/SGP,,,84.0,0.0,,,,,,
2020-02-21,country/SGP,,,85.0,1.0,,,,,,
2020-02-22,country/SGP,,,85.0,0.0,,,,,,
2020-02-23,country/SGP,,,89.0,4.0,,,,,,
2020-02-24,country/SGP,,,89.0,0.0,,,,,,
2020-02-25,country/SGP,,,91.0,2.0,,,,,,
2020-02-26,country/SGP,,,93.0,2.0,,,,,,
2020-02-27,country/SGP,,,93.0,0.0,,,,,,
2020-02-28,country/SGP,,,93.0,0.0,,,,,,
2020-02-29,country/SGP,,,102.0,9.0,,,,,,
2020-03-01,country/SGP,,,106.0,4.0,,,,,,
2020-03-02,country/SGP,,,108.0,2.0,,,,,,
2020-03-03,country/SGP,,,110.0,2.0,,,,,,
2020-03-04,country/SGP,,,110.0,0.0,,,,,,
2020-03-05,country/SGP,,,117.0,7.0,,,,,,
2020-03-06,country/SGP,,,130.0,13.0,,,,,,
2020-03-07,country/SGP,,,138.0,8.0,,,,,,
2020-03-08,country/SGP,,,150.0,12.0,,,,,,
2020-03-09,country/SGP,,,150.0,0.0,,,,,,
2020-03-10,country/SGP,,,160.0,10.0,,,,,,
2020-03-11,country/SGP,,,178.0,18.0,,,,,,
2020-03-12,country/SGP,,,178.0,0.0,,,,,,
2020-03-13,country/SGP,,,200.0,22.0,,,,,,
2020-03-14,country/SGP,,,212.0,12.0,,,,,,
2020-03-15,country/SGP,,,226.0,14.0,,,,,,
2020-03-16,country/SGP,,,243.0,17.0,,,,,,
2020-03-17,country/SGP,,,266.0,23.0,,,,,,
2020-03-18,country/SGP,,,313.0,47.0,,,,,,
2020-03-19,country/SGP,,,345.0,32.0,,,,,,
2020-03-20,country/SGP,,,385.0,40.0,,,,,,
2020-03-21,country/SGP,,,432.0,47.0,2.0,2.0,,,,
2020-03-22,country/SGP,,,455.0,23.0,2.0,0.0,,,,
2020-03-23,country/SGP,,,509.0,54.0,2.0,0.0,,,,
2020-03-24,country/SGP,,,558.0,49.0,2.0,0.0,,,,
2020-03-25,country/SGP,,,631.0,73.0,2.0,0.0,,,,
2020-03-26,country/SGP,,,683.0,52.0,2.0,0.0,,,,
2020-03-27,country/SGP,,,732.0,49.0,2.0,0.0,,,,
2020-03-28,country/SGP,,,802.0,70.0,2.0,0.0,,,,
2020-03-29,country/SGP,,,844.0,42.0,3.0,1.0,,,,
2020-03-30,country/SGP,,,879.0,35.0,3.0,0.0,,,,
2020-03-31,country/SGP,,,926.0,47.0,3.0,0.0,,,,
2020-04-01,country/SGP,,,1000.0,74.0,3.0,0.0,,,,
2020-04-02,country/SGP,,,1049.0,49.0,4.0,1.0,,,,
2020-04-03,country/SGP,,,1114.0,65.0,5.0,1.0,,,,
2020-04-04,country/SGP,,,1189.0,75.0,6.0,1.0,,,,
2020-04-05,country/SGP,,,1309.0,120.0,6.0,0.0,,,,
2020-04-06,country/SGP,,,1375.0,66.0,6.0,0.0,,,,
2020-04-07,country/SGP,,,1481.0,106.0,6.0,0.0,,,72680.0,
2020-04-08,country/SGP,,,1623.0,142.0,6.0,0.0,,,,
2020-04-09,country/SGP,,,1910.0,287.0,6.0,0.0,,,,
2020-04-10,country/SGP,,,2108.0,198.0,7.0,1.0,,,,
2020-04-11,country/SGP,,,2299.0,191.0,8.0,1.0,,,,
2020-04-12,country/SGP,,,2532.0,233.0,8.0,0.0,,,,
2020-04-13,country/SGP,,,2918.0,386.0,9.0,1.0,,,,
2020-04-14,country/SGP,,,3252.0,334.0,10.0,1.0,,,94796.0,
2020-04-15,country/SGP,,,3699.0,447.0,10.0,0.0,,,,
2020-04-16,country/SGP,,,4427.0,728.0,10.0,0.0,,,,
2020-04-17,country/SGP,,,5050.0,623.0,11.0,1.0,,,,
2020-04-18,country/SGP,,,5992.0,942.0,11.0,0.0,,,,
2020-04-19,country/SGP,,,6588.0,596.0,11.0,0.0,,,,
2020-04-20,country/SGP,,,8014.0,1426.0,11.0,0.0,,,121774.0,
2020-04-21,country/SGP,,,9125.0,1111.0,11.0,0.0,,,,
2020-04-22,country/SGP,,,10141.0,1016.0,12.0,1.0,,,,
2020-04-23,country/SGP,,,11178.0,1037.0,12.0,0.0,,,,
2020-04-24,country/SGP,,,12075.0,897.0,12.0,0.0,,,,
2020-04-25,country/SGP,,,12693.0,618.0,12.0,0.0,,,,
2020-04-26,country/SGP,,,13624.0,931.0,12.0,0.0,,,,
2020-04-27,country/SGP,,,14423.0,799.0,14.0,2.0,,,143919.0,
2020-04-28,country/SGP,,,14951.0,528.0,14.0,0.0,,,,
2020-04-29,country/SGP,,,15641.0,690.0,14.0,0.0,,,,
2020-04-30,country/SGP,,,16169.0,528.0,15.0,1.0,,,,
2020-05-01,country/SGP,,,17101.0,932.0,16.0,1.0,,,,
2020-05-02,country/SGP,,,17548.0,447.0,17.0,1.0,,,,
2020-05-03,country/SGP,,,18205.0,657.0,18.0,1.0,,,,
2020-05-04,country/SGP,,,18778.0,573.0,18.0,0.0,,,175604.0,
2020-05-05,country/SGP,,,19410.0,632.0,18.0,0.0,,,,
2020-05-06,country/SGP,,,20198.0,788.0,20.0,2.0,,,,
2020-05-07,country/SGP,,,20939.0,741.0,20.0,0.0,,,,
2020-05-08,country/SGP,,,21707.0,768.0,20.0,0.0,,,,
2020-05-09,country/SGP,,,22460.0,753.0,20.0,0.0,,,,
2020-05-10,country/SGP,,,23336.0,876.0,20.0,0.0,,,246254.0,
2020-05-11,country/SGP,,,23822.0,486.0,21.0,1.0,,,,
2020-05-12,country/SGP,,,24671.0,849.0,21.0,0.0,,,,
2020-05-13,country/SGP,,,25346.0,675.0,21.0,0.0,,,,
2020-05-14,country/SGP,,,26098.0,752.0,21.0,0.0,,,,
2020-05-15,country/SGP,,,26891.0,793.0,21.0,0.0,,,,
2020-05-16,country/SGP,,,27356.0,465.0,22.0,1.0,,,,
2020-05-17,country/SGP,,,28038.0,682.0,22.0,0.0,,,,
2020-05-18,country/SGP,,,28343.0,305.0,22.0,0.0,,,294414.0,
2020-05-19,country/SGP,,,28794.0,451.0,22.0,0.0,,,,
2020-05-20,country/SGP,,,29364.0,570.0,22.0,0.0,,,,
2020-05-21,country/SGP,,,29812.0,448.0,23.0,1.0,,,,
2020-05-22,country/SGP,,,30426.0,614.0,23.0,0.0,,,,
2020-05-23,country/SGP,,,31068.0,642.0,23.0,0.0,,,,
2020-05-24,country/SGP,,,31616.0,548.0,23.0,0.0,,,,
2020-05-25,country/SGP,,,31960.0,344.0,23.0,0.0,,,334691.0,
2020-05-26,country/SGP,,,32343.0,383.0,23.0,0.0,,,,
2020-05-27,country/SGP,,,32876.0,533.0,23.0,0.0,,,,
2020-05-28,country/SGP,,,33249.0,373.0,23.0,0.0,,,,
2020-05-29,country/SGP,,,33860.0,611.0,23.0,0.0,,,,
2020-05-30,country/SGP,,,34366.0,506.0,23.0,0.0,,,,
2020-05-31,country/SGP,,,34884.0,518.0,23.0,0.0,,,,
2020-06-01,country/SGP,,,35292.0,408.0,24.0,1.0,,,408495.0,
2020-06-02,country/SGP,,,35836.0,544.0,24.0,0.0,,,,
2020-06-03,country/SGP,,,36405.0,569.0,24.0,0.0,,,,
2020-06-04,country/SGP,,,36922.0,517.0,24.0,0.0,,,,
2020-06-05,country/SGP,,,37183.0,261.0,24.0,0.0,,,,
2020-06-06,country/SGP,,,37527.0,344.0,25.0,1.0,,,,
2020-06-07,country/SGP,,,37910.0,383.0,25.0,0.0,,,,
2020-06-08,country/SGP,,,38296.0,386.0,25.0,0.0,,,488695.0,
2020-06-09,country/SGP,,,38514.0,218.0,25.0,0.0,,,,
2020-06-10,country/SGP,,,38965.0,451.0,25.0,0.0,,,,
2020-06-11,country/SGP,,,39387.0,422.0,25.0,0.0,,,,
2020-06-12,country/SGP,,,39850.0,463.0,25.0,0.0,,,,
2020-06-13,country/SGP,,,40197.0,347.0,26.0,1.0,,,,
2020-06-14,country/SGP,,,40604.0,407.0,26.0,0.0,,,,
2020-06-15,country/SGP,,,40818.0,214.0,26.0,0.0,,,576189.0,
2020-06-16,country/SGP,,,40969.0,151.0,26.0,0.0,,,,
2020-06-17,country/SGP,,,41216.0,247.0,26.0,0.0,,,,
2020-06-18,country/SGP,,,41473.0,257.0,26.0,0.0,,,,
2020-06-19,country/SGP,,,41615.0,142.0,26.0,0.0,,,,
2020-06-20,country/SGP,,,41833.0,218.0,26.0,0.0,,,,
2020-06-21,country/SGP,,,42095.0,262.0,26.0,0.0,,,,
2020-06-22,country/SGP,,,42313.0,218.0,26.0,0.0,,,684359.0,
2020-06-23,country/SGP,,,42432.0,119.0,26.0,0.0,,,,
2020-06-24,country/SGP,,,42623.0,191.0,26.0,0.0,,,,
2020-06-25,country/SGP,,,42736.0,113.0,26.0,0.0,,,,
2020-06-26,country/SGP,,,42955.0,219.0,26.0,0.0,,,,
2020-06-27,country/SGP,,,43246.0,291.0,26.0,0.0,,,,
2020-06-28,country/SGP,,,43459.0,213.0,26.0,0.0,,,,
2020-06-29,country/SGP,,,43661.0,202.0,26.0,0.0,,,757746.0,
2020-06-30,country/SGP,,,43907.0,246.0,26.0,0.0,,,,
2020-07-01,country/SGP,,,44122.0,215.0,26.0,0.0,,,,
2020-07-02,country/SGP,,,44310.0,188.0,26.0,0.0,,,,
2020-07-03,country/SGP,,,44479.0,169.0,26.0,0.0,,,,
2020-07-04,country/SGP,,,44664.0,185.0,26.0,0.0,,,,
2020-07-05,country/SGP,,,44800.0,136.0,26.0,0.0,,,,
2020-07-06,country/SGP,,,44983.0,183.0,26.0,0.0,,,866414.0,
2020-07-07,country/SGP,,,45140.0,157.0,26.0,0.0,,,,
2020-07-08,country/SGP,,,45298.0,158.0,26.0,0.0,,,,
2020-07-09,country/SGP,,,45423.0,125.0,26.0,0.0,,,,
2020-07-10,country/SGP,,,45614.0,191.0,26.0,0.0,,,,
2020-07-11,country/SGP,,,45783.0,169.0,26.0,0.0,,,,
2020-07-12,country/SGP,,,45961.0,178.0,26.0,0.0,,,,
2020-07-13,country/SGP,,,46283.0,322.0,26.0,0.0,,,1009532.0,
2020-07-14,country/SGP,,,46630.0,347.0,27.0,1.0,,,,
2020-07-15,country/SGP,,,46878.0,248.0,27.0,0.0,,,,
2020-07-16,country/SGP,,,47126.0,248.0,27.0,0.0,,,,
2020-07-17,country/SGP,,,47453.0,327.0,27.0,0.0,,,,
2020-07-18,country/SGP,,,47655.0,202.0,27.0,0.0,,,,
2020-07-19,country/SGP,,,47912.0,257.0,27.0,0.0,,,,
2020-07-20,country/SGP,,,48035.0,123.0,27.0,0.0,,,1170049.0,
2020-07-21,country/SGP,,,48434.0,399.0,27.0,0.0,,,,
2020-07-22,country/SGP,,,48744.0,310.0,27.0,0.0,,,,
2020-07-23,country/SGP,,,49098.0,354.0,27.0,0.0,,,,
2020-07-24,country/SGP,,,49375.0,277.0,27.0,0.0,,,,
2020-07-25,country/SGP,,,49888.0,513.0,27.0,0.0,,,,
2020-07-26,country/SGP,,,50369.0,481.0,27.0,0.0,,,,
2020-07-27,country/SGP,,,50838.0,469.0,27.0,0.0,,,1321094.0,
2020-07-28,country/SGP,,,51197.0,359.0,27.0,0.0,,,,
2020-07-29,country/SGP,,,51531.0,334.0,27.0,0.0,,,,
2020-07-30,country/SGP,,,51809.0,278.0,27.0,0.0,,,,
2020-07-31,country/SGP,,,52205.0,396.0,27.0,0.0,,,,
2020-08-01,country/SGP,,,52512.0,307.0,27.0,0.0,,,,
2020-08-02,country/SGP,,,52825.0,313.0,27.0,0.0,,,,
2020-08-03,country/SGP,,,53051.0,226.0,27.0,0.0,,,1474372.0,
2020-08-04,country/SGP,,,53346.0,295.0,27.0,0.0,,,,
2020-08-05,country/SGP,,,54254.0,908.0,27.0,0.0,,,,
2020-08-06,country/SGP,,,54555.0,301.0,27.0,0.0,,,,
2020-08-07,country/SGP,,,54797.0,242.0,27.0,0.0,,,,
2020-08-08,country/SGP,,,54929.0,132.0,27.0,0.0,,,,
2020-08-09,country/SGP,,,55104.0,175.0,27.0,0.0,,,,
2020-08-10,country/SGP,,,55292.0,188.0,27.0,0.0,,,,
2020-08-11,country/SGP,,,55353.0,61.0,27.0,0.0,,,1610906.0,
2020-08-12,country/SGP,,,55395.0,42.0,27.0,0.0,,,,
2020-08-13,country/SGP,,,55497.0,102.0,27.0,0.0,,,,
2020-08-14,country/SGP,,,55580.0,83.0,27.0,0.0,,,,
2020-08-15,country/SGP,,,55661.0,81.0,27.0,0.0,,,,
2020-08-16,country/SGP,,,55747.0,86.0,27.0,0.0,,,,
2020-08-17,country/SGP,,,55838.0,91.0,27.0,0.0,,,,
2020-08-18,country/SGP,,,55938.0,100.0,27.0,0.0,,,1745928.0,
2020-08-19,country/SGP,,,56031.0,93.0,27.0,0.0,,,,
2020-08-20,country/SGP,,,56099.0,68.0,27.0,0.0,,,,
2020-08-21,country/SGP,,,56216.0,117.0,27.0,0.0,,,,
2020-08-22,country/SGP,,,56266.0,50.0,27.0,0.0,,,,
2020-08-23,country/SGP,,,56353.0,87.0,27.0,0.0,,,,
2020-08-24,country/SGP,,,56404.0,51.0,27.0,0.0,,,1832813.0,
2020-08-25,country/SGP,,,56435.0,31.0,27.0,0.0,,,,
2020-08-26,country/SGP,,,56495.0,60.0,27.0,0.0,,,,
2020-08-27,country/SGP,,,56572.0,77.0,27.0,0.0,,,,
2020-08-28,country/SGP,,,56666.0,94.0,27.0,0.0,,,,
2020-08-29,country/SGP,,,56717.0,51.0,27.0,0.0,,,,
2020-08-30,country/SGP,,,56771.0,54.0,27.0,0.0,,,,
2020-08-31,country/SGP,,,56812.0,41.0,27.0,0.0,,,2068284.0,
2020-09-01,country/SGP,,,56852.0,40.0,27.0,0.0,,,,
2020-09-02,country/SGP,,,56860.0,8.0,27.0,0.0,,,,
2020-09-03,country/SGP,,,56908.0,48.0,27.0,0.0,,,,
2020-09-04,country/SGP,,,56948.0,40.0,27.0,0.0,,,,
2020-09-05,country/SGP,,,56982.0,34.0,27.0,0.0,,,,
2020-09-06,country/SGP,,,57022.0,40.0,27.0,0.0,,,,
2020-09-07,country/SGP,,,57044.0,22.0,27.0,0.0,,,2281104.0,
2020-09-08,country/SGP,,,57091.0,47.0,27.0,0.0,,,,
2020-09-09,country/SGP,,,57166.0,75.0,27.0,0.0,,,,
2020-09-10,country/SGP,,,57229.0,63.0,27.0,0.0,,,,
2020-09-11,country/SGP,,,57315.0,86.0,27.0,0.0,,,,
2020-09-12,country/SGP,,,57357.0,42.0,27.0,0.0,,,,
2020-09-13,country/SGP,,,57406.0,49.0,27.0,0.0,,,,
2020-09-14,country/SGP,,,57454.0,48.0,27.0,0.0,,,,
2020-09-15,country/SGP,,,57488.0,34.0,27.0,0.0,,,2498073.0,
2020-09-16,country/SGP,,,57514.0,26.0,27.0,0.0,,,,
2020-09-17,country/SGP,,,57532.0,18.0,27.0,0.0,,,,
2020-09-18,country/SGP,,,57543.0,11.0,27.0,0.0,,,,
2020-09-19,country/SGP,,,57558.0,15.0,27.0,0.0,,,,
2020-09-20,country/SGP,,,57576.0,18.0,27.0,0.0,,,,
2020-09-21,country/SGP,,,57606.0,30.0,27.0,0.0,,,2692047.0,
2020-09-22,country/SGP,,,57627.0,21.0,27.0,0.0,,,,
2020-09-23,country/SGP,,,57639.0,12.0,27.0,0.0,,,,
2020-09-24,country/SGP,,,57654.0,15.0,27.0,0.0,,,,
2020-09-25,country/SGP,,,57665.0,11.0,27.0,0.0,,,,
2020-09-26,country/SGP,,,57685.0,20.0,27.0,0.0,,,,
2020-09-27,country/SGP,,,57700.0,15.0,27.0,0.0,,,,
2020-09-28,country/SGP,,,57715.0,15.0,27.0,0.0,,,2885545.0,
2020-09-29,country/SGP,,,57742.0,27.0,27.0,0.0,,,,
2020-09-30,country/SGP,,,57765.0,23.0,27.0,0.0,,,,
2020-10-01,country/SGP,,,57784.0,19.0,27.0,0.0,,,,
2020-10-02,country/SGP,,,57794.0,10.0,27.0,0.0,,,,
2020-10-03,country/SGP,,,57800.0,6.0,27.0,0.0,,,,
2020-10-04,country/SGP,,,57812.0,12.0,27.0,0.0,,,,
2020-10-05,country/SGP,,,57819.0,7.0,27.0,0.0,,,3072368.0,
2020-10-06,country/SGP,,,57830.0,11.0,27.0,0.0,,,,
2020-10-07,country/SGP,,,57840.0,10.0,27.0,0.0,,,,
2020-10-08,country/SGP,,,57849.0,9.0,27.0,0.0,,,,
2020-10-09,country/SGP,,,57859.0,10.0,27.0,0.0,,,,
2020-10-10,country/SGP,,,57866.0,7.0,27.0,0.0,,,,
2020-10-11,country/SGP,,,57876.0,10.0,27.0,0.0,,,,
2020-10-12,country/SGP,,,57880.0,4.0,28.0,1.0,,,3290291.0,
2020-10-13,country/SGP,,,57884.0,4.0,28.0,0.0,,,,
2020-10-14,country/SGP,,,57889.0,5.0,28.0,0.0,,,,
2020-10-15,country/SGP,,,57892.0,3.0,28.0,0.0,,,,
2020-10-16,country/SGP,,,57901.0,9.0,28.0,0.0,,,,
2020-10-17,country/SGP,,,57904.0,3.0,28.0,0.0,,,,
2020-10-18,country/SGP,,,57911.0,7.0,28.0,0.0,,,,
2020-10-19,country/SGP,,,57915.0,4.0,28.0,0.0,,,3486260.0,
2020-10-20,country/SGP,,,57921.0,6.0,28.0,0.0,,,,
2020-10-21,country/SGP,,,57933.0,12.0,28.0,0.0,,,,
2020-10-22,country/SGP,,,57941.0,8.0,28.0,0.0,,,,
2020-10-23,country/SGP,,,57951.0,10.0,28.0,0.0,,,,
2020-10-24,country/SGP,,,57965.0,14.0,28.0,0.0,,,,
2020-10-25,country/SGP,,,57970.0,5.0,28.0,0.0,,,,
2020-10-26,country/SGP,,,57973.0,3.0,28.0,0.0,,,3680000.0,
2020-10-27,country/SGP,,,57980.0,7.0,28.0,0.0,,,,
2020-10-28,country/SGP,,,57987.0,7.0,28.0,0.0,,,,
2020-10-29,country/SGP,,,57994.0,7.0,28.0,0.0,,,,
2020-10-30,country/SGP,,,58003.0,9.0,28.0,0.0,,,,
2020-10-31,country/SGP,,,58015.0,12.0,28.0,0.0,,,,
2020-11-01,country/SGP,,,58019.0,4.0,28.0,0.0,,,,
2020-11-02,country/SGP,,,58020.0,1.0,28.0,0.0,,,3879052.0,
2020-11-03,country/SGP,,,58029.0,9.0,28.0,0.0,,,,
2020-11-04,country/SGP,,,58036.0,7.0,28.0,0.0,,,,
2020-11-05,country/SGP,,,58043.0,7.0,28.0,0.0,,,,
2020-11-06,country/SGP,,,58047.0,4.0,28.0,0.0,,,,
2020-11-07,country/SGP,,,58054.0,7.0,28.0,0.0,,,,
