StateName,DistrictName,StationName,WaterStationLatitude,WaterStationLongitude,DistrictCode,dcid,WaterSource
Karnataka,Vijayapura,Tambe1,17,75.99583333,530,india_wris/530_Tambe1,dcs:GroundWater
Karnataka,Vijayapura,Tangadgi,16.21527778,76.09583333,530,india_wris/530_Tangadgi,dcs:GroundWater
Karnataka,Vijayapura,Teligi,16.46666667,75.85,530,india_wris/530_Teligi,dcs:GroundWater
Karnataka,Vijayapura,Tikota,16.85,75.51666667,530,india_wris/530_Tikota,dcs:GroundWater
Karnataka,Vijayapura,Torvi,16.83055556,75.65416667,530,india_wris/530_Torvi,dcs:GroundWater
Karnataka,Vijayapura,Ukkali,16.72916667,75.8875,530,india_wris/530_Ukkali,dcs:GroundWater
Karnataka,Vijayapura,Vibhutihalli,17.1,76.18333333,530,india_wris/530_Vibhutihalli,dcs:GroundWater
Karnataka,Vijayapura,Yankanchi,16.8625,76.34861111,530,india_wris/530_Yankanchi,dcs:GroundWater
Karnataka,Vijayapura,Yelagi,17.31944444,75.83472222,530,india_wris/530_Yelagi,dcs:GroundWater
Karnataka,Vijayapura,Yelawara,16.69222222,76.15138889,530,india_wris/530_Yelawara,dcs:GroundWater
Karnataka,Vijayapura,Zalki,17.25416667,75.80277778,530,india_wris/530_Zalki,dcs:GroundWater
Karnataka,Yadgir,Bijaspur,16.56666667,76.81666667,635,india_wris/635_Bijaspur,dcs:GroundWater
Karnataka,Yadgir,Bolashettihal,16.39055556,76.50722222,635,india_wris/635_Bolashettihal,dcs:GroundWater
Karnataka,Yadgir,B.R. Gudi,,,635,india_wris/635_BRGudi,dcs:GroundWater
Karnataka,Yadgir,Devapur,16.43333333,76.73333333,635,india_wris/635_Devapur,dcs:GroundWater
Karnataka,Yadgir,Devathkall,16.46666667,76.63333333,635,india_wris/635_Devathkall,dcs:GroundWater
Karnataka,Yadgir,Doranahalli,16.74166667,76.85,635,india_wris/635_Doranahalli,dcs:GroundWater
Karnataka,Yadgir,Googi,16.38361111,76.63916667,635,india_wris/635_Googi,dcs:GroundWater
Karnataka,Yadgir,Gurmitkal1,16.875,77.4,635,india_wris/635_Gurmitkal1,dcs:GroundWater
Karnataka,Yadgir,Hattigudur,16.6,76.6,635,india_wris/635_Hattigudur,dcs:GroundWater
Karnataka,Yadgir,Hebbal,,,635,india_wris/635_Hebbal,dcs:GroundWater
Karnataka,Yadgir,Hunchalli,16.67138889,77.32055556,635,india_wris/635_Hunchalli,dcs:GroundWater
Karnataka,Yadgir,Hunshihole,,,635,india_wris/635_Hunshihole,dcs:GroundWater
Karnataka,Yadgir,Hunsigi,16.45,76.5125,635,india_wris/635_Hunsigi,dcs:GroundWater
Karnataka,Yadgir,Kakkeri,16.36666667,76.58333333,635,india_wris/635_Kakkeri,dcs:GroundWater
Karnataka,Yadgir,Kalebelagundhi,16.67138889,77.32083333,635,india_wris/635_Kalebelagundhi,dcs:GroundWater
Karnataka,Yadgir,Kandukur,16.76666667,77.3,635,india_wris/635_Kandukur,dcs:GroundWater
Karnataka,Yadgir,Kawadamutti,,,635,india_wris/635_Kawadamutti,dcs:GroundWater
Karnataka,Yadgir,Kawattimuttu,,,635,india_wris/635_Kawattimuttu,dcs:GroundWater
Karnataka,Yadgir,Kembhavi1,16.64583333,76.53333333,635,india_wris/635_Kembhavi1,dcs:GroundWater
Karnataka,Yadgir,Khanapur,,,635,india_wris/635_Khanapur,dcs:GroundWater
Karnataka,Yadgir,Khanapur2,16.725,77.01666667,635,india_wris/635_Khanapur2,dcs:GroundWater
Karnataka,Yadgir,Kodekal,16.35,76.4,635,india_wris/635_Kodekal,dcs:GroundWater
Karnataka,Yadgir,Kumbarpet,,,635,india_wris/635_Kumbarpet,dcs:GroundWater
Karnataka,Yadgir,Kurkunda,16.58333333,77.1,635,india_wris/635_Kurkunda,dcs:GroundWater
Karnataka,Yadgir,Lakshampur,,,635,india_wris/635_Lakshampur,dcs:GroundWater
Karnataka,Yadgir,Madarki,16.78333333,76.76666667,635,india_wris/635_Madarki,dcs:GroundWater
Karnataka,Yadgir,Malgatti,16.56666667,76.68333333,635,india_wris/635_Malgatti,dcs:GroundWater
Karnataka,Yadgir,Malla,16.74166667,76.55,635,india_wris/635_Malla,dcs:GroundWater
Karnataka,Yadgir,Malla(K),,,635,india_wris/635_MallaK,dcs:GroundWater
Karnataka,Yadgir,Managanal,,,635,india_wris/635_Managanal,dcs:GroundWater
Karnataka,Yadgir,Mudbal,16.8,76.79333333,635,india_wris/635_Mudbal,dcs:GroundWater
Karnataka,Yadgir,Mudbal Cross,16.81833333,76.79027778,635,india_wris/635_MudbalCross,dcs:GroundWater
Karnataka,Yadgir,Mundargi,16.76666667,77.21666667,635,india_wris/635_Mundargi,dcs:GroundWater
Karnataka,Yadgir,Naikal,16.73333333,77.05,635,india_wris/635_Naikal,dcs:GroundWater
Karnataka,Yadgir,Nandepalli,16.66944444,77.38472222,635,india_wris/635_Nandepalli,dcs:GroundWater
Karnataka,Yadgir,Narayanpur,16.26666667,76.38333333,635,india_wris/635_Narayanpur,dcs:GroundWater
Karnataka,Yadgir,Saidapur,16.57083333,77.25,635,india_wris/635_Saidapur,dcs:GroundWater
Karnataka,Yadgir,Shahpur,16.7,76.85,635,india_wris/635_Shahpur,dcs:GroundWater
Karnataka,Yadgir,Shantpur,16.40833333,76.71666667,635,india_wris/635_Shantpur,dcs:GroundWater
Karnataka,Yadgir,Shorapur,16.53138889,76.78333333,635,india_wris/635_Shorapur,dcs:GroundWater
Karnataka,Yadgir,Ulkal,16.75416667,76.7875,635,india_wris/635_Ulkal,dcs:GroundWater
Karnataka,Yadgir,Vajjal,,,635,india_wris/635_Vajjal,dcs:GroundWater
Karnataka,Yadgir,Wadger,16.5875,77.1,635,india_wris/635_Wadger,dcs:GroundWater
Karnataka,Yadgir,Wandgera(Alternative),,,635,india_wris/635_WandgeraAlternative,dcs:GroundWater
Karnataka,Yadgir,Yadgir1,16.75,77.11666667,635,india_wris/635_Yadgir1,dcs:GroundWater
Karnataka,Yadgir,Yedde Halli,16.83333333,77.13333333,635,india_wris/635_YeddeHalli,dcs:GroundWater
Kerala,Alappuzha,Adikattukulangara,9.176666667,76.53,554,india_wris/554_Adikattukulangara,dcs:GroundWater
Kerala,Alappuzha,Alapuzha Town,9.483333333,76.34416667,554,india_wris/554_AlapuzhaTown,dcs:GroundWater
Kerala,Alappuzha,Alleppey,9.491666667,76.32638889,554,india_wris/554_Alleppey,dcs:GroundWater
Kerala,Alappuzha,Alleppey Town,,,554,india_wris/554_AlleppeyTown,dcs:GroundWater
Kerala,Alappuzha,Ambalapuzha,,,554,india_wris/554_Ambalapuzha,dcs:GroundWater
Kerala,Alappuzha,Aranootimangalam,9.233333333,76.57638889,554,india_wris/554_Aranootimangalam,dcs:GroundWater
Kerala,Alappuzha,Arukutti,9.85,76.31666667,554,india_wris/554_Arukutti,dcs:GroundWater
Kerala,Alappuzha,Chandirur(R1),9.833333333,76.3,554,india_wris/554_ChandirurR1,dcs:GroundWater
Kerala,Alappuzha,Charummud,9.173333333,76.60694444,554,india_wris/554_Charummud,dcs:GroundWater
Kerala,Alappuzha,Chengannur,9.316666667,76.6275,554,india_wris/554_Chengannur,dcs:GroundWater
Kerala,Alappuzha,Chennithala South,9.271666667,76.52083333,554,india_wris/554_ChennithalaSouth,dcs:GroundWater
Kerala,Alappuzha,Cherthalai,9.7,76.35,554,india_wris/554_Cherthalai,dcs:GroundWater
Kerala,Alappuzha,Chettikulangara,9.249722222,76.51833333,554,india_wris/554_Chettikulangara,dcs:GroundWater
Kerala,Alappuzha,Edathua(R2),9.366666667,76.46611111,554,india_wris/554_EdathuaR2,dcs:GroundWater
Kerala,Alappuzha,Ezhupunna1,9.8,76.31083333,554,india_wris/554_Ezhupunna1,dcs:GroundWater
Kerala,Alappuzha,Haripad,9.2875,76.46388889,554,india_wris/554_Haripad,dcs:GroundWater
Kerala,Alappuzha,Idakunnam,9.183333333,76.60833333,554,india_wris/554_Idakunnam,dcs:GroundWater
Kerala,Alappuzha,Kaidavana,9.458333333,76.34166667,554,india_wris/554_Kaidavana,dcs:GroundWater
Kerala,Alappuzha,Kakazham,9.391666667,76.35416667,554,india_wris/554_Kakazham,dcs:GroundWater
Kerala,Alappuzha,Kalavur,9.579166667,76.33055556,554,india_wris/554_Kalavur,dcs:GroundWater
Kerala,Alappuzha,Kallissery,9.333333333,76.61666667,554,india_wris/554_Kallissery,dcs:GroundWater
Kerala,Alappuzha,Kandiyur (R1),9.25,76.52916667,554,india_wris/554_KandiyurR1,dcs:GroundWater
Kerala,Alappuzha,Karuvatta,9.333333333,76.41666667,554,india_wris/554_Karuvatta,dcs:GroundWater
Kerala,Alappuzha,Kattanam,9.175,76.56666667,554,india_wris/554_Kattanam,dcs:GroundWater
Kerala,Alappuzha,Kattoor,9.556111111,76.31972222,554,india_wris/554_Kattoor,dcs:GroundWater
Kerala,Alappuzha,Kayamkulam,9.183333333,76.48333333,554,india_wris/554_Kayamkulam,dcs:GroundWater
Kerala,Alappuzha,Kudassanad,9.2,76.65,554,india_wris/554_Kudassanad,dcs:GroundWater
Kerala,Alappuzha,Kunnamkari,9.433333333,76.49416667,554,india_wris/554_Kunnamkari,dcs:GroundWater
Kerala,Alappuzha,Kuzhamathu,9.205555556,76.63611111,554,india_wris/554_Kuzhamathu,dcs:GroundWater
Kerala,Alappuzha,Mancombu,9.8,76.31083333,554,india_wris/554_Mancombu,dcs:GroundWater
Kerala,Alappuzha,Mannar,9.3,76.54416667,554,india_wris/554_Mannar,dcs:GroundWater
Kerala,Alappuzha,Mavelikara,9.25,76.5375,554,india_wris/554_Mavelikara,dcs:GroundWater
Kerala,Alappuzha,Mulakuzha1,9.300555556,76.63444444,554,india_wris/554_Mulakuzha1,dcs:GroundWater
Kerala,Alappuzha,Muthukulam,9.216111111,76.46361111,554,india_wris/554_Muthukulam,dcs:GroundWater
Kerala,Alappuzha,Muttam,9.25,76.51111111,554,india_wris/554_Muttam,dcs:GroundWater
Kerala,Alappuzha,Naduvattom,9.272222222,76.48027778,554,india_wris/554_Naduvattom,dcs:GroundWater
Kerala,Alappuzha,Nedumudi (Pupalli),9.433333333,76.38333333,554,india_wris/554_NedumudiPupalli,dcs:GroundWater
Kerala,Alappuzha,Neerkunnam,9.408888889,76.35,554,india_wris/554_Neerkunnam,dcs:GroundWater
Kerala,Alappuzha,Nooranad,9.175,76.64027778,554,india_wris/554_Nooranad,dcs:GroundWater
Kerala,Alappuzha,Oachira1 (Krishnapuram),9.145833333,76.51388889,554,india_wris/554_Oachira1Krishnapuram,dcs:GroundWater
Kerala,Alappuzha,Oachira,9.145833333,76.51388889,554,india_wris/554_Oachira,dcs:GroundWater
Kerala,Alappuzha,Pacha(R3),9.3625,76.45138889,554,india_wris/554_PachaR3,dcs:GroundWater
Kerala,Alappuzha,Pallarimangalam,9.204166667,76.53611111,554,india_wris/554_Pallarimangalam,dcs:GroundWater
Kerala,Alappuzha,Pandalam-1,9.231944444,76.64638889,554,india_wris/554_Pandalam1,dcs:GroundWater
Kerala,Alappuzha,Parumala,9.319166667,76.545,554,india_wris/554_Parumala,dcs:GroundWater
Kerala,Alappuzha,Pattanakad,9.733333333,76.29166667,554,india_wris/554_Pattanakad,dcs:GroundWater
Kerala,Alappuzha,Pattiyur,9.216666667,76.48333333,554,india_wris/554_Pattiyur,dcs:GroundWater
Kerala,Alappuzha,Purakkad,,,554,india_wris/554_Purakkad,dcs:GroundWater
Kerala,Alappuzha,Purakkad (R1),9.347222222,76.36666667,554,india_wris/554_PurakkadR1,dcs:GroundWater
Kerala,Alappuzha,Ramankari,9.418055556,76.48472222,554,india_wris/554_Ramankari,dcs:GroundWater
Kerala,Alappuzha,Thaikattusseri,9.783333333,76.34166667,554,india_wris/554_Thaikattusseri,dcs:GroundWater
Kerala,Alappuzha,Thakazhi,9.379722222,76.40055556,554,india_wris/554_Thakazhi,dcs:GroundWater
Kerala,Alappuzha,Thamarakulam,9.141666667,76.61388889,554,india_wris/554_Thamarakulam,dcs:GroundWater
Kerala,Alappuzha,Thaneermukkam,9.678055556,76.39027778,554,india_wris/554_Thaneermukkam,dcs:GroundWater
Kerala,Alappuzha,Thevery,9.233333333,76.54166667,554,india_wris/554_Thevery,dcs:GroundWater
Kerala,Alappuzha,Thuravur,9.683333333,76.3,554,india_wris/554_Thuravur,dcs:GroundWater
Kerala,Alappuzha,Thyckal Beach,,,554,india_wris/554_ThyckalBeach,dcs:GroundWater
Kerala,Alappuzha,Trikkunnapuzha (R1),9.283333333,76.39583333,554,india_wris/554_TrikkunnapuzhaR1,dcs:GroundWater
Kerala,Alappuzha,Valavanad,9.6,76.33333333,554,india_wris/554_Valavanad,dcs:GroundWater
Kerala,Alappuzha,Vallikunnam,9.133333333,76.55555556,554,india_wris/554_Vallikunnam,dcs:GroundWater
Kerala,Alappuzha,Venmani(Thazhagam),9.266666667,76.60833333,554,india_wris/554_VenmaniThazhagam,dcs:GroundWater
Kerala,Ernakulam,Aikaranad,10.01527778,76.42777778,555,india_wris/555_Aikaranad,dcs:GroundWater
Kerala,Ernakulam,Alwaye,10.11166667,76.35611111,555,india_wris/555_Alwaye,dcs:GroundWater
Kerala,Ernakulam,Anchalpetty,9.913888889,76.5,555,india_wris/555_Anchalpetty,dcs:GroundWater
Kerala,Ernakulam,Angamali1,10.19027778,76.3875,555,india_wris/555_Angamali1,dcs:GroundWater
Kerala,Ernakulam,Attara,10.24861111,76.41388889,555,india_wris/555_Attara,dcs:GroundWater
Kerala,Ernakulam,Chalakka,10.15416667,76.28194444,555,india_wris/555_Chalakka,dcs:GroundWater
Kerala,Ernakulam,Chellanum,9.806944444,76.28472222,555,india_wris/555_Chellanum,dcs:GroundWater
Kerala,Ernakulam,Chengamanad,10.15277778,76.33944444,555,india_wris/555_Chengamanad,dcs:GroundWater
Kerala,Ernakulam,Cherai,10.12222222,76.19861111,555,india_wris/555_Cherai,dcs:GroundWater
Kerala,Ernakulam,Cheria Kadavu,9.919444444,76.27472222,555,india_wris/555_CheriaKadavu,dcs:GroundWater
Kerala,Ernakulam,Cherukadappuram,,,555,india_wris/555_Cherukadappuram,dcs:GroundWater
Kerala,Ernakulam,Chowara,10.12583333,76.38888889,555,india_wris/555_Chowara,dcs:GroundWater
Kerala,Ernakulam,Edakkatuvayal,9.873611111,76.44166667,555,india_wris/555_Edakkatuvayal,dcs:GroundWater
Kerala,Ernakulam,Edapally,10.02222222,76.3075,555,india_wris/555_Edapally,dcs:GroundWater
Kerala,Ernakulam,Edavanakad,10.09166667,76.20833333,555,india_wris/555_Edavanakad,dcs:GroundWater
Kerala,Ernakulam,Elur North1,10.08555556,76.29722222,555,india_wris/555_ElurNorth1,dcs:GroundWater
Kerala,Ernakulam,Fort Cochin,9.95,76.24638889,555,india_wris/555_FortCochin,dcs:GroundWater
Kerala,Ernakulam,Ilanji,9.834722222,76.53805556,555,india_wris/555_Ilanji,dcs:GroundWater
Kerala,Ernakulam,Illithode,10.20138889,76.52777778,555,india_wris/555_Illithode,dcs:GroundWater
Kerala,Ernakulam,Irumbanam1,9.95,76.35,555,india_wris/555_Irumbanam1,dcs:GroundWater
Kerala,Ernakulam,Kadungallur,10.11527778,76.32833333,555,india_wris/555_Kadungallur,dcs:GroundWater
Kerala,Ernakulam,Kakur,9.883333333,76.54166667,555,india_wris/555_Kakur,dcs:GroundWater
Kerala,Ernakulam,Kaladi,10.16666667,76.38888889,555,india_wris/555_Kaladi,dcs:GroundWater
Kerala,Ernakulam,Kallorkad,9.919444444,76.27472222,555,india_wris/555_Kallorkad,dcs:GroundWater
Kerala,Ernakulam,Kalur,9.983333333,76.7,555,india_wris/555_Kalur,dcs:GroundWater
Kerala,Ernakulam,Kanjiramattom,9.854166667,76.40416667,555,india_wris/555_Kanjiramattom,dcs:GroundWater
Kerala,Ernakulam,Kanjur,10.12777778,76.42638889,555,india_wris/555_Kanjur,dcs:GroundWater
Kerala,Ernakulam,Kapparassery,10.13333333,76.36666667,555,india_wris/555_Kapparassery,dcs:GroundWater
Kerala,Ernakulam,Karukutty1,10.225,76.38055556,555,india_wris/555_Karukutty1,dcs:GroundWater
Kerala,Ernakulam,Kizhakomby,9.969444444,76.34138889,555,india_wris/555_Kizhakomby,dcs:GroundWater
Kerala,Ernakulam,Konnakuzhi-Ii,10.29166667,76.425,555,india_wris/555_KonnakuzhiIi,dcs:GroundWater
Kerala,Ernakulam,Konnakuzhi-Iii,10.29111111,76.42777778,555,india_wris/555_KonnakuzhiIii,dcs:GroundWater
Kerala,Ernakulam,Koothattukulam1,9.866666667,76.575,555,india_wris/555_Koothattukulam1,dcs:GroundWater
Kerala,Ernakulam,Koovapady,10.15055556,76.48277778,555,india_wris/555_Koovapady,dcs:GroundWater
Kerala,Ernakulam,Kothamangalam,10.06388889,76.62222222,555,india_wris/555_Kothamangalam,dcs:GroundWater
Kerala,Ernakulam,Kottapadi,10.13055556,76.59861111,555,india_wris/555_Kottapadi,dcs:GroundWater
Kerala,Ernakulam,Kottapuram2,10.12777778,76.3,555,india_wris/555_Kottapuram2,dcs:GroundWater
Kerala,Ernakulam,Kumbalangi,9.866666667,76.275,555,india_wris/555_Kumbalangi,dcs:GroundWater
Kerala,Ernakulam,Kundannur,,,555,india_wris/555_Kundannur,dcs:GroundWater
Kerala,Ernakulam,Kuruppampady,10.11527778,76.525,555,india_wris/555_Kuruppampady,dcs:GroundWater
Kerala,Ernakulam,Kuttattukulam,9.866666667,76.575,555,india_wris/555_Kuttattukulam,dcs:GroundWater
Kerala,Ernakulam,Malayattur,10.18333333,76.53333333,555,india_wris/555_Malayattur,dcs:GroundWater
Kerala,Ernakulam,Malipuram,10.02222222,76.225,555,india_wris/555_Malipuram,dcs:GroundWater
Kerala,Ernakulam,Mallussery,,,555,india_wris/555_Mallussery,dcs:GroundWater
Kerala,Ernakulam,Mamallassery,9.916666667,76.51666667,555,india_wris/555_Mamallassery,dcs:GroundWater
Kerala,Ernakulam,Manjapara,10.2125,76.455,555,india_wris/555_Manjapara,dcs:GroundWater
Kerala,Ernakulam,Mannur,10.05,76.51666667,555,india_wris/555_Mannur,dcs:GroundWater
Kerala,Ernakulam,Maradu,9.933333333,76.31666667,555,india_wris/555_Maradu,dcs:GroundWater
Kerala,Ernakulam,Mulanthuruthi,9.891666667,76.39166667,555,india_wris/555_Mulanthuruthi,dcs:GroundWater
Kerala,Ernakulam,Mullassery,10.18333333,76.33333333,555,india_wris/555_Mullassery,dcs:GroundWater
Kerala,Ernakulam,Munambam,10.17222222,76.17222222,555,india_wris/555_Munambam,dcs:GroundWater
Kerala,Ernakulam,Muvattupuzha,9.984722222,76.57916667,555,india_wris/555_Muvattupuzha,dcs:GroundWater
Kerala,Ernakulam,Namakuzhi,9.856944444,76.52777778,555,india_wris/555_Namakuzhi,dcs:GroundWater
Kerala,Ernakulam,Neriyamangalam,10.05555556,76.77361111,555,india_wris/555_Neriyamangalam,dcs:GroundWater
Kerala,Ernakulam,North Parur,10.18333333,76.21666667,555,india_wris/555_NorthParur,dcs:GroundWater
Kerala,Ernakulam,Oonnukal,10.05416667,76.68333333,555,india_wris/555_Oonnukal,dcs:GroundWater
Kerala,Ernakulam,Palakuzha North,9.916666667,76.57083333,555,india_wris/555_PalakuzhaNorth,dcs:GroundWater
Kerala,Ernakulam,Palluruthy,9.919444444,76.27472222,555,india_wris/555_Palluruthy,dcs:GroundWater
Kerala,Ernakulam,Pambakuda,9.916666667,76.51666667,555,india_wris/555_Pambakuda,dcs:GroundWater
Kerala,Ernakulam,Parakkadavu,10.18333333,76.31666667,555,india_wris/555_Parakkadavu,dcs:GroundWater
Kerala,Ernakulam,Pattimattom,9.919444444,76.27472222,555,india_wris/555_Pattimattom,dcs:GroundWater
Kerala,Ernakulam,Perumbadavam,9.941666667,76.50833333,555,india_wris/555_Perumbadavam,dcs:GroundWater
Kerala,Ernakulam,Perumbavoor (R1),10.10555556,76.45555556,555,india_wris/555_PerumbavoorR1,dcs:GroundWater
Kerala,Ernakulam,Piravom,9.866666667,76.48333333,555,india_wris/555_Piravom,dcs:GroundWater
Kerala,Ernakulam,Pothanikad,10.00555556,76.70833333,555,india_wris/555_Pothanikad,dcs:GroundWater
Kerala,Ernakulam,Pulluvazhi,9.883333333,76.55,555,india_wris/555_Pulluvazhi,dcs:GroundWater
Kerala,Ernakulam,Punithura,9.933333333,76.33333333,555,india_wris/555_Punithura,dcs:GroundWater
Kerala,Ernakulam,Punnakad1,9.919444444,76.27472222,555,india_wris/555_Punnakad1,dcs:GroundWater
Kerala,Ernakulam,Puthankurisu,9.966666667,76.425,555,india_wris/555_Puthankurisu,dcs:GroundWater
Kerala,Ernakulam,Puthotta,9.919444444,76.375,555,india_wris/555_Puthotta,dcs:GroundWater
Kerala,Ernakulam,Ramamangalam,9.938888889,76.47777778,555,india_wris/555_Ramamangalam,dcs:GroundWater
Kerala,Ernakulam,Sreekandapuram,10.13333333,76.36666667,555,india_wris/555_Sreekandapuram,dcs:GroundWater
Kerala,Ernakulam,Sulli,10.24861111,76.47083333,555,india_wris/555_Sulli,dcs:GroundWater
Kerala,Ernakulam,Thalakode,10.08333333,76.275,555,india_wris/555_Thalakode,dcs:GroundWater
Kerala,Ernakulam,Thattekad,10.13194444,76.66611111,555,india_wris/555_Thattekad,dcs:GroundWater
Kerala,Ernakulam,Thirumaradi,9.887222222,76.55472222,555,india_wris/555_Thirumaradi,dcs:GroundWater
Kerala,Ernakulam,Trikkakara,10.04861111,76.34583333,555,india_wris/555_Trikkakara,dcs:GroundWater
Kerala,Ernakulam,Tripunithura,9.943055556,76.34305556,555,india_wris/555_Tripunithura,dcs:GroundWater
Kerala,Ernakulam,Valayanchirangara,10.06666667,76.45416667,555,india_wris/555_Valayanchirangara,dcs:GroundWater
Kerala,Ernakulam,Vallom1,10.12027778,76.45611111,555,india_wris/555_Vallom1,dcs:GroundWater
Kerala,Ernakulam,Varapuzha,10.07722222,76.25555556,555,india_wris/555_Varapuzha,dcs:GroundWater
Kerala,Ernakulam,Vazhakkulam North,10.13055556,76.4,555,india_wris/555_VazhakkulamNorth,dcs:GroundWater
Kerala,Ernakulam,Vazhakulam,9.95,76.625,555,india_wris/555_Vazhakulam,dcs:GroundWater
Kerala,Ernakulam,Vypeen,9.988333333,76.23944444,555,india_wris/555_Vypeen,dcs:GroundWater
Kerala,Ernakulam,Vytilla,9.966666667,76.31666667,555,india_wris/555_Vytilla,dcs:GroundWater
Kerala,Idukki,Adimali,10.01333333,76.955,556,india_wris/556_Adimali,dcs:GroundWater
Kerala,Idukki,Alakkode1,9.8825,76.765,556,india_wris/556_Alakkode1,dcs:GroundWater
Kerala,Idukki,Ambazhachal,10.01861111,77.01583333,556,india_wris/556_Ambazhachal,dcs:GroundWater
Kerala,Idukki,Anakkara,9.661666667,77.15972222,556,india_wris/556_Anakkara,dcs:GroundWater
Kerala,Idukki,Carady Goody Estate,9.574722222,77.06055556,556,india_wris/556_CaradyGoodyEstate,dcs:GroundWater
Kerala,Idukki,Cheenikuzhi,9.915277778,76.88333333,556,india_wris/556_Cheenikuzhi,dcs:GroundWater
Kerala,Idukki,Chittoor,9.910277778,76.67638889,556,india_wris/556_Chittoor,dcs:GroundWater
Kerala,Idukki,Churuli,9.853055556,76.95472222,556,india_wris/556_Churuli,dcs:GroundWater
Kerala,Idukki,Elappara,9.633333333,76.98055556,556,india_wris/556_Elappara,dcs:GroundWater
Kerala,Idukki,Idukki,9.841666667,76.97777778,556,india_wris/556_Idukki,dcs:GroundWater
Kerala,Idukki,Irattayar,9.8,77.10777778,556,india_wris/556_Irattayar,dcs:GroundWater
Kerala,Idukki,Kaliyar,9.975,76.78166667,556,india_wris/556_Kaliyar,dcs:GroundWater
Kerala,Idukki,Kallar Vattayar,10.03472222,76.99027778,556,india_wris/556_KallarVattayar,dcs:GroundWater
Kerala,Idukki,Kanchiyar,9.749722222,77.08722222,556,india_wris/556_Kanchiyar,dcs:GroundWater
Kerala,Idukki,Karimkunnam,9.852777778,76.66666667,556,india_wris/556_Karimkunnam,dcs:GroundWater
Kerala,Idukki,Karimkunnam (R1),9.853888889,76.68777778,556,india_wris/556_KarimkunnamR1,dcs:GroundWater
Kerala,Idukki,Karumanoor,9.920555556,76.77805556,556,india_wris/556_Karumanoor,dcs:GroundWater
Kerala,Idukki,Kattapana,9.733333333,77.0875,556,india_wris/556_Kattapana,dcs:GroundWater
Kerala,Idukki,Keerampara,10.15277778,76.72472222,556,india_wris/556_Keerampara,dcs:GroundWater
Kerala,Idukki,Koilkadavu,10.24972222,77.17138889,556,india_wris/556_Koilkadavu,dcs:GroundWater
Kerala,Idukki,Kolapra,9.828888889,76.77611111,556,india_wris/556_Kolapra,dcs:GroundWater
Kerala,Idukki,Kulamavu,9.8,76.87666667,556,india_wris/556_Kulamavu,dcs:GroundWater
Kerala,Idukki,Kumaramangalam,9.936111111,76.70833333,556,india_wris/556_Kumaramangalam,dcs:GroundWater
Kerala,Idukki,Kumili,9.611944444,77.15722222,556,india_wris/556_Kumili,dcs:GroundWater
Kerala,Idukki,Kuthukuzhi,10.15277778,76.72472222,556,india_wris/556_Kuthukuzhi,dcs:GroundWater
Kerala,Idukki,Kuttikanam (R1),9.558333333,76.96666667,556,india_wris/556_KuttikanamR1,dcs:GroundWater
Kerala,Idukki,Machiplavu,10.02277778,76.91083333,556,india_wris/556_Machiplavu,dcs:GroundWater
