Date,GeoId,CumulativeCount_MedicalTest_COVID_19,CumulativeCount_MedicalTest_COVID_19_Positive,CumulativeCount_MedicalTest_COVID_19_Negative,Count_MedicalTest_COVID_19_Pending,CumulativeCount_MedicalConditionIncident_COVID_19_PatientRecovered,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased,Count_MedicalConditionIncident_COVID_19_PatientHospitalized,CumulativeCount_MedicalConditionIncident_COVID_19_PatientHospitalized,Count_MedicalConditionIncident_COVID_19_PatientInICU,CumulativeCount_MedicalConditionIncident_COVID_19_PatientInICU,Count_MedicalConditionIncident_COVID_19_PatientOnVentilator,CumulativeCount_MedicalConditionIncident_COVID_19_PatientOnVentilator
2020-03-24,dcid:geoId/02,1022,36,986,,,0,,0,,,,
2020-03-24,dcid:geoId/01,2321,215,2106,,,0,,,,,,
2020-03-24,dcid:geoId/05,1165,218,947,,,0,22,,,,,
2020-03-24,dcid:geoId/60,0,,,,,0,,,,,,
2020-03-24,dcid:geoId/04,670,357,313,22,,5,,219,,,,
2020-03-24,dcid:geoId/06,15554,2102,13452,12100,,40,,,,,,
2020-03-24,dcid:geoId/08,6224,720,5504,,,7,116,72,,,,
2020-03-24,dcid:geoId/09,5300,618,4682,,,12,71,,,,,
2020-03-24,dcid:geoId/11,1332,137,1195,2,,2,,,,,,
2020-03-24,dcid:geoId/10,127,91,36,,,1,,,,,,
2020-03-24,dcid:geoId/12,14539,1412,13127,1008,,18,,259,,,,
2020-03-24,dcid:geoId/13,5484,1026,4458,,,32,,,,,,
2020-03-24,dcid:geoId/66,233,32,201,,,1,5,,,,,
2020-03-24,dcid:geoId/15,3666,77,3589,,,,,4,,,,
2020-03-24,dcid:geoId/19,2439,124,2315,,,,,27,,,,
2020-03-24,dcid:geoId/16,1937,50,1887,,,0,,,,,,
2020-03-24,dcid:geoId/17,11469,1535,9934,,,16,,,,,,
2020-03-24,dcid:geoId/18,2931,365,2566,,,12,,1,,,,
2020-03-24,dcid:geoId/20,2184,98,2086,,,2,,,,,,
2020-03-24,dcid:geoId/21,1886,124,1762,,,4,,,,,,
2020-03-24,dcid:geoId/22,8603,1388,7215,,,46,271,,,,,
2020-03-24,dcid:geoId/25,13774,1060,12714,,,26,,94,,,,
2020-03-24,dcid:geoId/24,443,349,94,,,5,,,,,,
2020-03-24,dcid:geoId/23,3139,125,3014,,,,,,,,,
2020-03-24,dcid:geoId/26,17144,10155,6989,,,86,,,,,,
2020-03-24,dcid:geoId/27,5994,444,5550,,,1,,21,,,,
2020-03-24,dcid:geoId/29,552,183,369,,,3,,,,,,
2020-03-24,dcid:geoId/69,0,0,,,,0,,,,,,
2020-03-24,dcid:geoId/28,1872,320,1552,,,1,,86,,,,
2020-03-24,dcid:geoId/30,1689,46,1643,,,,,,,,,
2020-03-24,dcid:geoId/37,8539,398,8141,,,0,,,,,,
2020-03-24,dcid:geoId/38,1488,34,1454,,,0,,5,,,,
2020-03-24,dcid:geoId/31,1027,52,975,,,0,,,,,,
2020-03-24,dcid:geoId/33,1548,101,1447,869,,1,,11,,,,
2020-03-24,dcid:geoId/34,12000,3675,8325,45,,44,,,,,,
2020-03-24,dcid:geoId/35,5973,83,5890,,,,,,,,,
2020-03-24,dcid:geoId/32,4232,278,3954,,,13,,,,,,
2020-03-24,dcid:geoId/36,91270,25665,65605,,,210,3343,4041,,,,
2020-03-24,dcid:geoId/39,704,564,140,,,8,,145,,,,
2020-03-24,dcid:geoId/40,841,106,735,,,3,,25,,,,
2020-03-24,dcid:geoId/41,4559,209,4350,,,8,,61,,,,
2020-03-24,dcid:geoId/42,9494,851,8643,,,7,,,,,,
2020-03-24,dcid:geoId/72,307,39,268,42,,2,,,,,,
2020-03-24,dcid:geoId/44,1324,124,1200,77,,,,,,,,
2020-03-24,dcid:geoId/45,2310,298,2012,,,5,,,,,,
2020-03-24,dcid:geoId/46,820,30,790,268,,1,,,,,,
2020-03-24,dcid:geoId/47,11184,667,10517,,,2,,,,,,
2020-03-24,dcid:geoId/48,11167,410,10757,,,9,,,,,,
2020-03-24,dcid:geoId/49,5823,299,5524,,,1,,,,,,
2020-03-24,dcid:geoId/51,4470,290,4180,,,7,,45,,,,
2020-03-24,dcid:geoId/78,17,17,,,,,,,,,,
2020-03-24,dcid:geoId/50,1694,125,1569,,,7,,,,,,
2020-03-24,dcid:geoId/53,57540,5923,51617,,,146,,,,,,
2020-03-24,dcid:geoId/55,8762,525,8237,,,5,,,,,,
2020-03-24,dcid:geoId/54,630,20,610,0,,0,,1,,,,
2020-03-24,dcid:geoId/56,739,29,710,,,,,,,,,
2020-03-23,dcid:geoId/02,968,22,946,,,0,,0,,,,
2020-03-23,dcid:geoId/01,1832,167,1665,,,0,,,,,,
2020-03-23,dcid:geoId/05,1080,174,906,,,0,13,,,,,
2020-03-23,dcid:geoId/60,0,,,,,0,,,,,,
2020-03-23,dcid:geoId/04,574,265,309,6,,2,,189,,,,
2020-03-23,dcid:geoId/06,14300,1733,12567,12100,,27,,,,,,
2020-03-23,dcid:geoId/08,5436,591,4845,,,6,74,58,,,,
2020-03-23,dcid:geoId/09,4500,415,4085,,,10,54,,,,,
2020-03-23,dcid:geoId/11,1229,116,1113,,,2,,,,,,
2020-03-23,dcid:geoId/10,104,68,36,,,0,,,,,,
2020-03-23,dcid:geoId/12,12234,1171,11063,860,,14,,217,,,,
2020-03-23,dcid:geoId/13,5069,772,4297,,,25,,,,,,
2020-03-23,dcid:geoId/66,190,29,161,,,1,,,,,,
2020-03-23,dcid:geoId/15,3011,56,2955,,,,,,,,,
2020-03-23,dcid:geoId/19,2148,105,2043,,,,,,,,,
2020-03-23,dcid:geoId/16,1356,47,1309,,,0,,,,,,
2020-03-23,dcid:geoId/17,9856,1273,8583,,,12,,,,,,
2020-03-23,dcid:geoId/18,1960,259,1701,,,7,,1,,,,
2020-03-23,dcid:geoId/20,499,82,417,,,2,,,,,,
2020-03-23,dcid:geoId/21,1866,104,1762,,,3,,,,,,
2020-03-23,dcid:geoId/22,5948,1172,4776,,,34,,,,,,
2020-03-23,dcid:geoId/25,8941,678,8263,,,17,,79,,,,
2020-03-23,dcid:geoId/24,382,288,94,,,4,,,,,,
2020-03-23,dcid:geoId/23,2898,107,2791,,,,,,,,,
2020-03-23,dcid:geoId/26,14909,9062,5847,,,57,,,,,,
2020-03-23,dcid:geoId/27,4904,393,4511,,,1,,17,,,,
2020-03-23,dcid:geoId/29,552,183,369,,,3,,,,,,
2020-03-23,dcid:geoId/69,0,0,,,,0,,,,,,
2020-03-23,dcid:geoId/28,1392,249,1143,,,1,,33,,,,
2020-03-23,dcid:geoId/30,1180,34,1146,,,,,,,,,
2020-03-23,dcid:geoId/37,8438,297,8141,,,0,,,,,,
2020-03-23,dcid:geoId/38,1383,30,1353,,,0,,4,,,,
2020-03-23,dcid:geoId/31,406,50,356,,,0,,,,,,
2020-03-23,dcid:geoId/33,1452,78,1374,889,,,,,,,,
2020-03-23,dcid:geoId/34,3203,2844,359,94,,27,,,,,,
2020-03-23,dcid:geoId/35,5386,65,5321,,,,,,,,,
2020-03-23,dcid:geoId/32,3735,245,3490,,,8,,,,,,
2020-03-23,dcid:geoId/36,78289,20875,57414,,,114,2629,3125,,,,
2020-03-23,dcid:geoId/39,582,442,140,,,6,,104,,,,
2020-03-23,dcid:geoId/40,775,81,694,102,,2,,15,,,,
2020-03-23,dcid:geoId/41,3840,191,3649,,,5,,56,,,,
2020-03-23,dcid:geoId/42,7239,644,6595,,,6,,,,,,
2020-03-23,dcid:geoId/72,220,31,189,35,,2,,,,,,
2020-03-23,dcid:geoId/44,1249,106,1143,216,,,,,,,,
2020-03-23,dcid:geoId/45,1764,298,1466,,,5,,,,,,
2020-03-23,dcid:geoId/46,790,28,762,265,,1,,,,,,
2020-03-23,dcid:geoId/47,3887,615,3272,,,2,,,,,,
2020-03-23,dcid:geoId/48,10055,352,9703,,,8,,,,,,
2020-03-23,dcid:geoId/49,5047,257,4790,,,1,,,,,,
2020-03-23,dcid:geoId/51,3697,254,3443,,,6,,38,,,,
2020-03-23,dcid:geoId/78,17,17,,,,,,,,,,
2020-03-23,dcid:geoId/50,1521,97,1424,,,5,,,,,,
2020-03-23,dcid:geoId/53,52313,5568,46745,,,137,,,,,,
2020-03-23,dcid:geoId/55,7516,466,7050,,,5,,,,,,
2020-03-23,dcid:geoId/54,460,16,444,4,,0,,1,,,,
2020-03-23,dcid:geoId/56,618,26,592,,,,,,,,,
2020-03-22,dcid:geoId/02,968,22,946,,,0,,0,,,,
2020-03-22,dcid:geoId/01,1602,138,1464,,,0,,,,,,
2020-03-22,dcid:geoId/05,876,165,711,119,,0,13,,,,,
2020-03-22,dcid:geoId/60,0,,,,,0,,,,,,
2020-03-22,dcid:geoId/04,434,152,282,87,,2,,145,,,,
2020-03-22,dcid:geoId/06,12840,1536,11304,,,27,,,,,,
2020-03-22,dcid:geoId/08,4550,475,4075,,,5,56,49,,,,
2020-03-22,dcid:geoId/09,3100,223,2877,,,5,43,,,,,
2020-03-22,dcid:geoId/11,1055,98,957,,,1,,,,,,
2020-03-22,dcid:geoId/10,92,56,36,,,0,,,,,,
2020-03-22,dcid:geoId/12,8820,830,7990,963,,13,,185,,,,
2020-03-22,dcid:geoId/13,4020,600,3420,,,23,,,,,,
2020-03-22,dcid:geoId/66,153,27,126,,,1,,,,,,
2020-03-22,dcid:geoId/15,311,48,263,,,,,,,,,
2020-03-22,dcid:geoId/19,1305,90,1215,,,,,,,,,
2020-03-22,dcid:geoId/16,1217,42,1175,,,0,,,,,,
2020-03-22,dcid:geoId/17,8320,1049,7271,,,9,,,,,,
2020-03-22,dcid:geoId/18,1494,201,1293,,,6,,1,,,,
2020-03-22,dcid:geoId/20,481,64,417,,,2,,,,,,
2020-03-22,dcid:geoId/21,1571,99,1472,,,3,,,,,,
2020-03-22,dcid:geoId/22,3498,837,2661,,,20,,,,,,
2020-03-22,dcid:geoId/25,6023,547,5476,,,11,,71,,,,
2020-03-22,dcid:geoId/24,338,244,94,,,4,,,,,,
2020-03-22,dcid:geoId/23,2353,89,2264,,,,,,,,,
2020-03-22,dcid:geoId/26,12613,7822,4791,,,36,,,,,,
2020-03-22,dcid:geoId/27,4860,349,4511,,,1,,12,,,,
2020-03-22,dcid:geoId/29,459,90,369,,,3,,,,,,
2020-03-22,dcid:geoId/69,0,0,,,,0,,,,,,
2020-03-22,dcid:geoId/28,1321,207,1114,,,1,,33,,,,
2020-03-22,dcid:geoId/30,1177,31,1146,,,,,,,,,
2020-03-22,dcid:geoId/37,6438,255,6183,,,0,,,,,,
2020-03-22,dcid:geoId/38,1288,28,1260,,,0,,3,,,,
2020-03-22,dcid:geoId/31,404,48,356,,,0,,,,,,
2020-03-22,dcid:geoId/33,1253,65,1188,959,,,,,,,,
2020-03-22,dcid:geoId/34,2241,1914,327,49,,20,,,,,,
2020-03-22,dcid:geoId/35,4779,57,4722,,,,,,,,,
2020-03-22,dcid:geoId/32,2638,190,2448,,,7,,,,,,
2020-03-22,dcid:geoId/36,61401,15168,46233,,,114,2043,2354,,,,
2020-03-22,dcid:geoId/39,491,351,140,,,3,,83,,,,
2020-03-22,dcid:geoId/40,736,67,669,102,,2,,11,,,,
2020-03-22,dcid:geoId/41,3025,161,2864,,,4,,43,,,,
2020-03-22,dcid:geoId/42,5443,479,4964,,,2,,,,,,
2020-03-22,dcid:geoId/72,206,23,183,69,,1,,,,,,
2020-03-22,dcid:geoId/44,1015,83,932,216,,,,,,,,
2020-03-22,dcid:geoId/45,1661,195,1466,,,3,,,,,,
2020-03-22,dcid:geoId/46,761,21,740,277,,1,,,,,,
2020-03-22,dcid:geoId/47,3777,505,3272,,,,,,,,,
2020-03-22,dcid:geoId/48,8756,334,8422,,,5,,,,,,
2020-03-22,dcid:geoId/49,3689,181,3508,,,1,,,,,,
2020-03-22,dcid:geoId/51,3337,219,3118,,,3,,32,,,,
2020-03-22,dcid:geoId/78,6,6,,,,,,,,,,
2020-03-22,dcid:geoId/50,1280,76,1204,,,2,,,,,,
2020-03-22,dcid:geoId/53,47010,5121,41889,,,126,,,,,,
2020-03-22,dcid:geoId/55,6655,425,6230,,,4,,,,,,
2020-03-22,dcid:geoId/54,397,12,385,1,,0,,1,,,,
2020-03-22,dcid:geoId/56,462,24,438,,,,,,,,,
2020-03-21,dcid:geoId/02,772,14,758,,,0,,0,,,,
2020-03-21,dcid:geoId/01,152,124,28,,,0,,,,,,
2020-03-21,dcid:geoId/05,685,118,567,154,,,,,,,,
2020-03-21,dcid:geoId/60,0,,,,,0,,,,,,
2020-03-21,dcid:geoId/04,344,104,240,122,,1,,128,,,,
2020-03-21,dcid:geoId/06,12528,1279,11249,,,24,,,,,,
2020-03-21,dcid:geoId/08,3680,363,3317,,,4,,44,,,,
2020-03-21,dcid:geoId/09,2300,194,2106,,,4,,,,,,
2020-03-21,dcid:geoId/11,583,77,506,0,,1,,,,,,
2020-03-21,dcid:geoId/10,81,45,36,,,0,,,,,,
2020-03-21,dcid:geoId/12,7237,658,6579,1002,,12,,158,,,,
2020-03-21,dcid:geoId/13,3064,507,2557,,,14,,,,,,
2020-03-21,dcid:geoId/66,123,15,108,,,,,,,,,
2020-03-21,dcid:geoId/15,161,37,124,,,,,,,,,
2020-03-21,dcid:geoId/19,1117,68,1049,,,,,,,,,
2020-03-21,dcid:geoId/16,911,31,880,,,,,,,,,
2020-03-21,dcid:geoId/17,6241,753,5488,,,6,,,,,,
2020-03-21,dcid:geoId/18,833,126,707,,,4,,1,,,,
2020-03-21,dcid:geoId/20,472,55,417,,,2,,,,,,
2020-03-21,dcid:geoId/21,768,54,714,,,2,,,,,,
2020-03-21,dcid:geoId/22,2760,580,2180,,,16,,,,,,
2020-03-21,dcid:geoId/25,5225,426,4799,,,7,,61,,,,
2020-03-21,dcid:geoId/24,284,190,94,,,3,,,,,,
2020-03-21,dcid:geoId/23,2337,73,2264,,,,,,,,,
2020-03-21,dcid:geoId/26,11109,7023,4086,,,23,,,,,,
2020-03-21,dcid:geoId/27,4279,327,3952,,,1,,,,,,
2020-03-21,dcid:geoId/29,442,73,369,,,3,,,,,,
2020-03-21,dcid:geoId/69,0,0,,,,0,,,,,,
2020-03-21,dcid:geoId/28,835,140,695,,,1,,,,,,
2020-03-21,dcid:geoId/30,1166,20,1146,,,,,,,,,
2020-03-21,dcid:geoId/37,5276,184,5092,,,0,,,,,,
2020-03-21,dcid:geoId/38,1169,28,1141,,,0,,3,,,,
2020-03-21,dcid:geoId/31,394,38,356,,,0,,,,,,
2020-03-21,dcid:geoId/33,1028,55,973,942,,,,,,,,
2020-03-21,dcid:geoId/34,1621,1327,294,40,,16,,,,,,
2020-03-21,dcid:geoId/35,3828,57,3771,,,,,,,,,
2020-03-21,dcid:geoId/32,2508,124,2384,,,5,,,,,,
2020-03-21,dcid:geoId/36,45437,10356,35081,,,44,1436,1531,,,,
2020-03-21,dcid:geoId/39,387,247,140,,,3,,58,,,,
2020-03-21,dcid:geoId/40,613,53,560,144,,1,,10,,,,
2020-03-21,dcid:geoId/41,2117,114,2003,433,,3,,,,,,
2020-03-21,dcid:geoId/42,4137,371,3766,,,2,,,,,,
2020-03-21,dcid:geoId/72,164,21,143,71,,,,,,,,
2020-03-21,dcid:geoId/44,928,66,862,290,,,,,,,,
2020-03-21,dcid:geoId/45,1407,152,1255,,,1,,,,,,
2020-03-21,dcid:geoId/46,705,14,691,268,,1,,,,,,
2020-03-21,dcid:geoId/47,3643,371,3272,,,,,,,,,
2020-03-21,dcid:geoId/48,6522,304,6218,,,5,,,,,,
2020-03-21,dcid:geoId/49,2560,136,2424,,,0,,,,,,
2020-03-21,dcid:geoId/51,2790,152,2638,,,2,,25,,,,
2020-03-21,dcid:geoId/78,6,6,,,,,,,,,,
2020-03-21,dcid:geoId/50,1132,52,1080,,,2,,,,,,
2020-03-21,dcid:geoId/53,45122,4837,40285,,,111,,,,,,
2020-03-21,dcid:geoId/55,4943,315,4628,,,4,,,,,,
2020-03-21,dcid:geoId/54,341,11,330,2,,0,,1,,,,
2020-03-21,dcid:geoId/56,461,23,438,,,,,,,,,
2020-03-20,dcid:geoId/02,698,12,686,,,0,,,,,,
2020-03-20,dcid:geoId/01,109,81,28,,,0,,,,,,
2020-03-20,dcid:geoId/05,447,96,351,203,,,,,,,,
2020-03-20,dcid:geoId/60,0,,,,,0,,,,,,
2020-03-20,dcid:geoId/04,276,65,211,101,,0,,108,,,,
2020-03-20,dcid:geoId/06,11487,1063,10424,,,20,,,,,,
2020-03-20,dcid:geoId/08,2952,277,2675,,,3,,,,,,
2020-03-20,dcid:geoId/09,798,194,604,,,3,,,,,,
2020-03-20,dcid:geoId/11,572,71,501,1,,1,,,,,,
2020-03-20,dcid:geoId/10,74,38,36,,,0,,,,,,
2020-03-20,dcid:geoId/12,2390,520,1870,1026,,10,,,,,,
2020-03-20,dcid:geoId/13,2386,420,1966,,,13,,,,,,
2020-03-20,dcid:geoId/66,100,14,86,,,,,,,,,
2020-03-20,dcid:geoId/15,150,26,124,,,,,,,,,
2020-03-20,dcid:geoId/19,687,45,642,,,,,,,,,
2020-03-20,dcid:geoId/16,613,23,590,,,,,,,,,
2020-03-20,dcid:geoId/17,4281,585,3696,,,5,,,,,,
2020-03-20,dcid:geoId/18,554,79,475,,,2,,,,,,
2020-03-20,dcid:geoId/20,461,44,417,,,1,,,,,,
2020-03-20,dcid:geoId/21,639,47,592,,,1,,,,,,
2020-03-20,dcid:geoId/22,1041,473,568,,,12,,,,,,
2020-03-20,dcid:geoId/25,4109,314,3795,,,5,,,,,,
2020-03-20,dcid:geoId/24,243,149,94,,,3,,,,,,
2020-03-20,dcid:geoId/23,2321,57,2264,,,,,,,,,
2020-03-20,dcid:geoId/26,9260,6219,3041,,,13,,,,,,
2020-03-20,dcid:geoId/27,4044,303,3741,,,,,,,,,
2020-03-20,dcid:geoId/29,416,47,369,,,1,,,,,,
2020-03-20,dcid:geoId/69,0,0,,,,0,,,,,,
2020-03-20,dcid:geoId/28,775,80,695,,,1,,,,,,
2020-03-20,dcid:geoId/30,947,16,931,,,,,,,,,
2020-03-20,dcid:geoId/37,3233,137,3096,,,0,,,,,,
2020-03-20,dcid:geoId/38,820,20,800,,,0,,,,,,
2020-03-20,dcid:geoId/31,272,32,240,,,0,,,,,,
2020-03-20,dcid:geoId/33,789,44,745,631,,,,,,,,
2020-03-20,dcid:geoId/34,1154,890,264,86,,11,,,,,,
2020-03-20,dcid:geoId/35,3814,43,3771,,,,,,,,,
2020-03-20,dcid:geoId/32,2101,109,1992,,,3,,,,,,
2020-03-20,dcid:geoId/36,32427,7102,25325,,,35,1042,,,,,
2020-03-20,dcid:geoId/39,309,169,140,,,1,,,,,,
2020-03-20,dcid:geoId/40,587,49,538,374,,1,,,,,,
2020-03-20,dcid:geoId/41,2117,114,2003,433,,3,,,,,,
2020-03-20,dcid:geoId/42,2842,268,2574,,,1,,,,,,
2020-03-20,dcid:geoId/72,128,14,114,52,,,,,,,,
2020-03-20,dcid:geoId/44,854,54,800,140,,,,,,,,
2020-03-20,dcid:geoId/45,914,81,833,,,1,,,,,,
2020-03-20,dcid:geoId/46,677,14,663,270,,1,,,,,,
2020-03-20,dcid:geoId/47,791,228,563,,,,,,,,,
2020-03-20,dcid:geoId/48,5277,194,5083,,,5,,,,,,
2020-03-20,dcid:geoId/49,2147,112,2035,,,0,,,,,,
2020-03-20,dcid:geoId/51,2325,114,2211,,,2,,,,,,
2020-03-20,dcid:geoId/78,3,3,,,,,,,,,,
2020-03-20,dcid:geoId/50,1001,44,957,,,2,,,,,,
2020-03-20,dcid:geoId/53,42780,4551,38229,,,104,,,,,,
2020-03-20,dcid:geoId/55,3690,235,3455,,,3,,,,,,
2020-03-20,dcid:geoId/54,226,7,219,13,,0,,,,,,
2020-03-20,dcid:geoId/56,350,19,331,,,,,,,,,
2020-03-19,dcid:geoId/02,438,6,432,,,0,,,,,,
2020-03-19,dcid:geoId/01,96,68,28,,,0,,,,,,
2020-03-19,dcid:geoId/05,356,46,310,113,,,,,,,,
2020-03-19,dcid:geoId/60,0,,,,,0,,,,,,
2020-03-19,dcid:geoId/04,219,44,175,130,,0,,85,,,,
2020-03-19,dcid:geoId/06,9711,924,8787,,,18,,,,,,
2020-03-19,dcid:geoId/08,2328,216,2112,,,2,,,,,,
2020-03-19,dcid:geoId/09,700,96,604,,,1,,,,,,
2020-03-19,dcid:geoId/11,192,39,153,11,,0,,,,,,
2020-03-19,dcid:geoId/10,66,30,36,,,0,,,,,,
2020-03-19,dcid:geoId/12,1923,390,1533,1019,,8,,,,,,
2020-03-19,dcid:geoId/13,1831,287,1544,,,10,,,,,,
2020-03-19,dcid:geoId/66,81,12,69,,,,,,,,,
2020-03-19,dcid:geoId/15,109,16,93,,,,,,,,,
2020-03-19,dcid:geoId/19,121,38,83,,,,,,,,,
2020-03-19,dcid:geoId/16,470,11,459,,,,,,,,,
2020-03-19,dcid:geoId/17,3147,422,2725,,,4,,,,,,
2020-03-19,dcid:geoId/18,380,56,324,,,2,,,,,,
2020-03-19,dcid:geoId/20,451,34,417,,,1,,,,,,
2020-03-19,dcid:geoId/21,489,35,454,,,1,,,,,,
2020-03-19,dcid:geoId/22,805,347,458,,,8,,,,,,
2020-03-19,dcid:geoId/25,3147,229,2918,,,3,,,,,,
2020-03-19,dcid:geoId/24,201,107,94,,,2,,,,,,
2020-03-19,dcid:geoId/23,2057,53,2004,,,,,,,,,
2020-03-19,dcid:geoId/26,7327,5276,2051,,,10,,,,,,
2020-03-19,dcid:geoId/27,3236,287,2949,,,,,,,,,
2020-03-19,dcid:geoId/29,332,24,308,,,1,,,,,,
2020-03-19,dcid:geoId/69,0,0,,,,0,,,,,,
2020-03-19,dcid:geoId/28,602,50,552,,,,,,,,,
2020-03-19,dcid:geoId/30,773,12,761,,,,,,,,,
2020-03-19,dcid:geoId/37,2505,97,2408,,,0,,,,,,
2020-03-19,dcid:geoId/38,508,15,493,,,0,,,,,,
2020-03-19,dcid:geoId/31,267,27,240,,,0,,,,,,
2020-03-19,dcid:geoId/33,660,39,621,231,,,,,,,,
2020-03-19,dcid:geoId/34,952,742,210,74,,9,,,,,,
2020-03-19,dcid:geoId/35,2797,35,2762,,,,,,,,,
2020-03-19,dcid:geoId/32,1721,95,1626,,,3,,,,,,
2020-03-19,dcid:geoId/36,22284,4152,18132,,,12,617,,,,,
2020-03-19,dcid:geoId/39,259,119,140,,,,,,,,,
2020-03-19,dcid:geoId/40,510,44,466,250,,1,,,,,,
2020-03-19,dcid:geoId/41,1417,88,1329,437,,3,,,,,,
2020-03-19,dcid:geoId/42,1793,185,1608,,,1,,,,,,
2020-03-19,dcid:geoId/72,61,5,56,29,,,,,,,,
2020-03-19,dcid:geoId/44,698,44,654,334,,,,,,,,
2020-03-19,dcid:geoId/45,643,60,583,,,1,,,,,,
2020-03-19,dcid:geoId/46,562,11,551,385,,1,,,,,,
2020-03-19,dcid:geoId/47,503,154,349,,,,,,,,,
2020-03-19,dcid:geoId/48,2355,143,2212,,,3,,,,,,
2020-03-19,dcid:geoId/49,1526,78,1448,,,0,,,,,,
2020-03-19,dcid:geoId/51,1923,94,1829,,,2,,,,,,
2020-03-19,dcid:geoId/78,3,3,,,,,,,,,,
2020-03-19,dcid:geoId/50,792,28,764,,,,,,,,,
2020-03-19,dcid:geoId/53,38719,4146,34573,,,92,,,,,,
2020-03-19,dcid:geoId/55,2366,174,2192,,,,,,,,,
2020-03-19,dcid:geoId/54,145,2,143,3,,0,,,,,,
2020-03-19,dcid:geoId/56,289,18,271,,,,,,,,,
2020-03-18,dcid:geoId/02,412,6,406,,,0,,,,,,
2020-03-18,dcid:geoId/01,74,46,28,,,0,,,,,,
2020-03-18,dcid:geoId/05,269,33,236,50,,,,,,,,
2020-03-18,dcid:geoId/60,0,,,,,0,,,,,,
2020-03-18,dcid:geoId/04,176,28,148,102,,0,,67,,,,
2020-03-18,dcid:geoId/06,8592,611,7981,,,13,,,,,,
2020-03-18,dcid:geoId/08,1800,183,1617,,,2,,,,,,
2020-03-18,dcid:geoId/09,193,68,125,,,,,,,,,
2020-03-18,dcid:geoId/11,169,31,138,1,,,,,,,,
2020-03-18,dcid:geoId/10,61,25,36,,,0,,,,,,
2020-03-18,dcid:geoId/12,1539,314,1225,954,,7,,,,,,
2020-03-18,dcid:geoId/13,1508,197,1311,,,1,,,,,,
2020-03-18,dcid:geoId/66,65,8,57,,,,,,,,,
2020-03-18,dcid:geoId/15,107,14,93,,,,,,,,,
2020-03-18,dcid:geoId/19,112,29,83,,,,,,,,,
2020-03-18,dcid:geoId/16,468,9,459,,,,,,,,,
2020-03-18,dcid:geoId/17,2051,288,1763,,,1,,,,,,
2020-03-18,dcid:geoId/18,193,39,154,,,2,,,,,,
2020-03-18,dcid:geoId/20,433,16,417,,,1,,,,,,
2020-03-18,dcid:geoId/21,380,26,354,,,1,,,,,,
2020-03-18,dcid:geoId/22,575,240,335,,,6,,,,,,
2020-03-18,dcid:geoId/25,2271,156,2115,,,2,,,,,,
2020-03-18,dcid:geoId/24,179,85,94,,,2,,,,,,
2020-03-18,dcid:geoId/23,1713,43,1670,,,,,,,,,
2020-03-18,dcid:geoId/26,6009,4531,1478,,,5,,,,,,
2020-03-18,dcid:geoId/27,2954,269,2685,,,,,,,,,
2020-03-18,dcid:geoId/29,266,13,253,,,0,,,,,,
2020-03-18,dcid:geoId/69,0,0,,,,0,,,,,,
2020-03-18,dcid:geoId/28,513,34,479,,,,,,,,,
2020-03-18,dcid:geoId/30,509,10,499,,,,,,,,,
2020-03-18,dcid:geoId/37,1850,63,1787,,,0,,,,,,
2020-03-18,dcid:geoId/38,274,6,268,,,0,,,,,,
2020-03-18,dcid:geoId/31,230,24,206,,,,,,,,,
2020-03-18,dcid:geoId/33,539,26,513,208,,,,,,,,
2020-03-18,dcid:geoId/34,617,427,190,21,,5,,,,,,
2020-03-18,dcid:geoId/35,2354,28,2326,,,,,,,,,
2020-03-18,dcid:geoId/32,223,55,168,,,2,,,,,,
2020-03-18,dcid:geoId/36,14597,2382,12215,,,12,416,,,,,
2020-03-18,dcid:geoId/39,228,88,140,,,,,,,,,
2020-03-18,dcid:geoId/40,407,29,378,110,,,,,,,,
2020-03-18,dcid:geoId/41,1193,75,1118,361,,3,,,,,,
2020-03-18,dcid:geoId/42,1320,133,1187,,,1,,,,,,
2020-03-18,dcid:geoId/72,36,5,31,21,,,,,,,,
2020-03-18,dcid:geoId/44,573,33,540,334,,,,,,,,
2020-03-18,dcid:geoId/45,643,60,583,,,1,,,,,,
2020-03-18,dcid:geoId/46,562,11,551,350,,1,,,,,,
2020-03-18,dcid:geoId/47,447,98,349,,,,,,,,,
2020-03-18,dcid:geoId/48,1907,83,1824,,,2,,,,,,
2020-03-18,dcid:geoId/49,194,63,131,,,0,,,,,,
2020-03-18,dcid:geoId/51,1278,77,1201,,,1,,,,,,
2020-03-18,dcid:geoId/78,2,2,,,,,,,,,,
2020-03-18,dcid:geoId/50,658,21,637,,,,,,,,,
2020-03-18,dcid:geoId/53,34169,3810,30359,,,82,,,,,,
2020-03-18,dcid:geoId/55,1698,121,1577,,,,,,,,,
2020-03-18,dcid:geoId/54,123,1,122,14,,0,,,,,,
2020-03-18,dcid:geoId/56,193,15,178,,,,,,,,,
2020-03-17,dcid:geoId/02,337,3,334,,,0,,,,,,
2020-03-17,dcid:geoId/01,64,36,28,,,0,,,,,,
2020-03-17,dcid:geoId/05,219,22,197,41,,,,,,,,
2020-03-17,dcid:geoId/60,0,,,,,,,,,,,
2020-03-17,dcid:geoId/04,162,20,142,66,,0,,55,,,,
2020-03-17,dcid:geoId/06,8464,483,7981,,,11,,,,,,
