observationDate,observationAbout,value,variableMeasured
2014,wikidataId/Q26525,5903,dcid:Count_Person_10To19Years_Male
2015,wikidataId/Q26525,5980,dcid:Count_Person_10To19Years_Male
2016,wikidataId/Q26525,6086,dcid:Count_Person_10To19Years_Male
2017,wikidataId/Q26525,6211,dcid:Count_Person_10To19Years_Male
2018,wikidataId/Q26525,6250,dcid:Count_Person_10To19Years_Male
2019,wikidataId/Q26525,6315,dcid:Count_Person_10To19Years_Male
2020,wikidataId/Q26525,6415,dcid:Count_Person_10To19Years_Male
2021,wikidataId/Q26525,6395,dcid:Count_Person_10To19Years_Male
2022,wikidataId/Q26525,6349,dcid:Count_Person_10To19Years_Male
2023,wikidataId/Q26525,6458,dcid:Count_Person_10To19Years_Male
2024,wikidataId/Q26525,6467,dcid:Count_Person_10To19Years_Male
2025,wikidataId/Q26525,6492,dcid:Count_Person_10To19Years_Male
1986,wikidataId/Q26525,5479,dcid:Count_Person_20To29Years_Male
1987,wikidataId/Q26525,5700,dcid:Count_Person_20To29Years_Male
1988,wikidataId/Q26525,5998,dcid:Count_Person_20To29Years_Male
1989,wikidataId/Q26525,6136,dcid:Count_Person_20To29Years_Male
1990,wikidataId/Q26525,6199,dcid:Count_Person_20To29Years_Male
1991,wikidataId/Q26525,6121,dcid:Count_Person_20To29Years_Male
1992,wikidataId/Q26525,6134,dcid:Count_Person_20To29Years_Male
1993,wikidataId/Q26525,6147,dcid:Count_Person_20To29Years_Male
1994,wikidataId/Q26525,6087,dcid:Count_Person_20To29Years_Male
1995,wikidataId/Q26525,6055,dcid:Count_Person_20To29Years_Male
1996,wikidataId/Q26525,5947,dcid:Count_Person_20To29Years_Male
1997,wikidataId/Q26525,5871,dcid:Count_Person_20To29Years_Male
1998,wikidataId/Q26525,5834,dcid:Count_Person_20To29Years_Male
1999,wikidataId/Q26525,5829,dcid:Count_Person_20To29Years_Male
2000,wikidataId/Q26525,5656,dcid:Count_Person_20To29Years_Male
2001,wikidataId/Q26525,5580,dcid:Count_Person_20To29Years_Male
2002,wikidataId/Q26525,5464,dcid:Count_Person_20To29Years_Male
2003,wikidataId/Q26525,5387,dcid:Count_Person_20To29Years_Male
2004,wikidataId/Q26525,5257,dcid:Count_Person_20To29Years_Male
2005,wikidataId/Q26525,5127,dcid:Count_Person_20To29Years_Male
2006,wikidataId/Q26525,5110,dcid:Count_Person_20To29Years_Male
2007,wikidataId/Q26525,5276,dcid:Count_Person_20To29Years_Male
2008,wikidataId/Q26525,5531,dcid:Count_Person_20To29Years_Male
2009,wikidataId/Q26525,5636,dcid:Count_Person_20To29Years_Male
2010,wikidataId/Q26525,5811,dcid:Count_Person_20To29Years_Male
2011,wikidataId/Q26525,5943,dcid:Count_Person_20To29Years_Male
2012,wikidataId/Q26525,6161,dcid:Count_Person_20To29Years_Male
2013,wikidataId/Q26525,6283,dcid:Count_Person_20To29Years_Male
2014,wikidataId/Q26525,6324,dcid:Count_Person_20To29Years_Male
2015,wikidataId/Q26525,6378,dcid:Count_Person_20To29Years_Male
2016,wikidataId/Q26525,6458,dcid:Count_Person_20To29Years_Male
2017,wikidataId/Q26525,6462,dcid:Count_Person_20To29Years_Male
2018,wikidataId/Q26525,6407,dcid:Count_Person_20To29Years_Male
2019,wikidataId/Q26525,6310,dcid:Count_Person_20To29Years_Male
2020,wikidataId/Q26525,6390,dcid:Count_Person_20To29Years_Male
2021,wikidataId/Q26525,6354,dcid:Count_Person_20To29Years_Male
2022,wikidataId/Q26525,6355,dcid:Count_Person_20To29Years_Male
2023,wikidataId/Q26525,6330,dcid:Count_Person_20To29Years_Male
2024,wikidataId/Q26525,6409,dcid:Count_Person_20To29Years_Male
2025,wikidataId/Q26525,6400,dcid:Count_Person_20To29Years_Male
1986,wikidataId/Q26525,5693,dcid:Count_Person_30To39Years_Male
1987,wikidataId/Q26525,5586,dcid:Count_Person_30To39Years_Male
1988,wikidataId/Q26525,5496,dcid:Count_Person_30To39Years_Male
1989,wikidataId/Q26525,5497,dcid:Count_Person_30To39Years_Male
1990,wikidataId/Q26525,5516,dcid:Count_Person_30To39Years_Male
1991,wikidataId/Q26525,5544,dcid:Count_Person_30To39Years_Male
1992,wikidataId/Q26525,5568,dcid:Count_Person_30To39Years_Male
1993,wikidataId/Q26525,5626,dcid:Count_Person_30To39Years_Male
1994,wikidataId/Q26525,5627,dcid:Count_Person_30To39Years_Male
1995,wikidataId/Q26525,5714,dcid:Count_Person_30To39Years_Male
1996,wikidataId/Q26525,5769,dcid:Count_Person_30To39Years_Male
1997,wikidataId/Q26525,5842,dcid:Count_Person_30To39Years_Male
1998,wikidataId/Q26525,6037,dcid:Count_Person_30To39Years_Male
1999,wikidataId/Q26525,6165,dcid:Count_Person_30To39Years_Male
2000,wikidataId/Q26525,6403,dcid:Count_Person_30To39Years_Male
2001,wikidataId/Q26525,6540,dcid:Count_Person_30To39Years_Male
2002,wikidataId/Q26525,6667,dcid:Count_Person_30To39Years_Male
2003,wikidataId/Q26525,6688,dcid:Count_Person_30To39Years_Male
2004,wikidataId/Q26525,6742,dcid:Count_Person_30To39Years_Male
2005,wikidataId/Q26525,6729,dcid:Count_Person_30To39Years_Male
2006,wikidataId/Q26525,6665,dcid:Count_Person_30To39Years_Male
2007,wikidataId/Q26525,6699,dcid:Count_Person_30To39Years_Male
2008,wikidataId/Q26525,6765,dcid:Count_Person_30To39Years_Male
2009,wikidataId/Q26525,6773,dcid:Count_Person_30To39Years_Male
2010,wikidataId/Q26525,6753,dcid:Count_Person_30To39Years_Male
2011,wikidataId/Q26525,6769,dcid:Count_Person_30To39Years_Male
2012,wikidataId/Q26525,6844,dcid:Count_Person_30To39Years_Male
2013,wikidataId/Q26525,6814,dcid:Count_Person_30To39Years_Male
2014,wikidataId/Q26525,6841,dcid:Count_Person_30To39Years_Male
2015,wikidataId/Q26525,6915,dcid:Count_Person_30To39Years_Male
2016,wikidataId/Q26525,6925,dcid:Count_Person_30To39Years_Male
2017,wikidataId/Q26525,7017,dcid:Count_Person_30To39Years_Male
2018,wikidataId/Q26525,7032,dcid:Count_Person_30To39Years_Male
2019,wikidataId/Q26525,7059,dcid:Count_Person_30To39Years_Male
2020,wikidataId/Q26525,7169,dcid:Count_Person_30To39Years_Male
2021,wikidataId/Q26525,7200,dcid:Count_Person_30To39Years_Male
2022,wikidataId/Q26525,7318,dcid:Count_Person_30To39Years_Male
2023,wikidataId/Q26525,7480,dcid:Count_Person_30To39Years_Male
2024,wikidataId/Q26525,7647,dcid:Count_Person_30To39Years_Male
2025,wikidataId/Q26525,7679,dcid:Count_Person_30To39Years_Male
1986,wikidataId/Q26525,4499,dcid:Count_Person_40To49Years_Male
1987,wikidataId/Q26525,4827,dcid:Count_Person_40To49Years_Male
1988,wikidataId/Q26525,5091,dcid:Count_Person_40To49Years_Male
1989,wikidataId/Q26525,5260,dcid:Count_Person_40To49Years_Male
1990,wikidataId/Q26525,5333,dcid:Count_Person_40To49Years_Male
1991,wikidataId/Q26525,5468,dcid:Count_Person_40To49Years_Male
1992,wikidataId/Q26525,5604,dcid:Count_Person_40To49Years_Male
1993,wikidataId/Q26525,5671,dcid:Count_Person_40To49Years_Male
1994,wikidataId/Q26525,5717,dcid:Count_Person_40To49Years_Male
1995,wikidataId/Q26525,5640,dcid:Count_Person_40To49Years_Male
1996,wikidataId/Q26525,5629,dcid:Count_Person_40To49Years_Male
1997,wikidataId/Q26525,5544,dcid:Count_Person_40To49Years_Male
1998,wikidataId/Q26525,5440,dcid:Count_Person_40To49Years_Male
1999,wikidataId/Q26525,5469,dcid:Count_Person_40To49Years_Male
2000,wikidataId/Q26525,5504,dcid:Count_Person_40To49Years_Male
2001,wikidataId/Q26525,5542,dcid:Count_Person_40To49Years_Male
2002,wikidataId/Q26525,5662,dcid:Count_Person_40To49Years_Male
2003,wikidataId/Q26525,5757,dcid:Count_Person_40To49Years_Male
2004,wikidataId/Q26525,5832,dcid:Count_Person_40To49Years_Male
2005,wikidataId/Q26525,5933,dcid:Count_Person_40To49Years_Male
2006,wikidataId/Q26525,6026,dcid:Count_Person_40To49Years_Male
2007,wikidataId/Q26525,6160,dcid:Count_Person_40To49Years_Male
2008,wikidataId/Q26525,6461,dcid:Count_Person_40To49Years_Male
2009,wikidataId/Q26525,6689,dcid:Count_Person_40To49Years_Male
2010,wikidataId/Q26525,6897,dcid:Count_Person_40To49Years_Male
2011,wikidataId/Q26525,7068,dcid:Count_Person_40To49Years_Male
2012,wikidataId/Q26525,7200,dcid:Count_Person_40To49Years_Male
2013,wikidataId/Q26525,7398,dcid:Count_Person_40To49Years_Male
2014,wikidataId/Q26525,7515,dcid:Count_Person_40To49Years_Male
2015,wikidataId/Q26525,7579,dcid:Count_Person_40To49Years_Male
2016,wikidataId/Q26525,7601,dcid:Count_Person_40To49Years_Male
2017,wikidataId/Q26525,7632,dcid:Count_Person_40To49Years_Male
2018,wikidataId/Q26525,7591,dcid:Count_Person_40To49Years_Male
2019,wikidataId/Q26525,7465,dcid:Count_Person_40To49Years_Male
2020,wikidataId/Q26525,7352,dcid:Count_Person_40To49Years_Male
2021,wikidataId/Q26525,7308,dcid:Count_Person_40To49Years_Male
2022,wikidataId/Q26525,7273,dcid:Count_Person_40To49Years_Male
2023,wikidataId/Q26525,7246,dcid:Count_Person_40To49Years_Male
2024,wikidataId/Q26525,7227,dcid:Count_Person_40To49Years_Male
2025,wikidataId/Q26525,7285,dcid:Count_Person_40To49Years_Male
1986,wikidataId/Q26525,3558,dcid:Count_Person_50To59Years_Male
1987,wikidataId/Q26525,3485,dcid:Count_Person_50To59Years_Male
1988,wikidataId/Q26525,3504,dcid:Count_Person_50To59Years_Male
1989,wikidataId/Q26525,3505,dcid:Count_Person_50To59Years_Male
1990,wikidataId/Q26525,3500,dcid:Count_Person_50To59Years_Male
1991,wikidataId/Q26525,3542,dcid:Count_Person_50To59Years_Male
1992,wikidataId/Q26525,3528,dcid:Count_Person_50To59Years_Male
1993,wikidataId/Q26525,3656,dcid:Count_Person_50To59Years_Male
1994,wikidataId/Q26525,3805,dcid:Count_Person_50To59Years_Male
1995,wikidataId/Q26525,4083,dcid:Count_Person_50To59Years_Male
1996,wikidataId/Q26525,4338,dcid:Count_Person_50To59Years_Male
1997,wikidataId/Q26525,4676,dcid:Count_Person_50To59Years_Male
1998,wikidataId/Q26525,4896,dcid:Count_Person_50To59Years_Male
1999,wikidataId/Q26525,5093,dcid:Count_Person_50To59Years_Male
2000,wikidataId/Q26525,5214,dcid:Count_Person_50To59Years_Male
2001,wikidataId/Q26525,5372,dcid:Count_Person_50To59Years_Male
2002,wikidataId/Q26525,5497,dcid:Count_Person_50To59Years_Male
2003,wikidataId/Q26525,5598,dcid:Count_Person_50To59Years_Male
2004,wikidataId/Q26525,5635,dcid:Count_Person_50To59Years_Male
2005,wikidataId/Q26525,5566,dcid:Count_Person_50To59Years_Male
2006,wikidataId/Q26525,5551,dcid:Count_Person_50To59Years_Male
2007,wikidataId/Q26525,5464,dcid:Count_Person_50To59Years_Male
2008,wikidataId/Q26525,5409,dcid:Count_Person_50To59Years_Male
2009,wikidataId/Q26525,5444,dcid:Count_Person_50To59Years_Male
2010,wikidataId/Q26525,5508,dcid:Count_Person_50To59Years_Male
2011,wikidataId/Q26525,5578,dcid:Count_Person_50To59Years_Male
2012,wikidataId/Q26525,5739,dcid:Count_Person_50To59Years_Male
2013,wikidataId/Q26525,5877,dcid:Count_Person_50To59Years_Male
2014,wikidataId/Q26525,5922,dcid:Count_Person_50To59Years_Male
2015,wikidataId/Q26525,6044,dcid:Count_Person_50To59Years_Male
2016,wikidataId/Q26525,6196,dcid:Count_Person_50To59Years_Male
2017,wikidataId/Q26525,6274,dcid:Count_Person_50To59Years_Male
2018,wikidataId/Q26525,6493,dcid:Count_Person_50To59Years_Male
2019,wikidataId/Q26525,6675,dcid:Count_Person_50To59Years_Male
2020,wikidataId/Q26525,6894,dcid:Count_Person_50To59Years_Male
2021,wikidataId/Q26525,7056,dcid:Count_Person_50To59Years_Male
2022,wikidataId/Q26525,7115,dcid:Count_Person_50To59Years_Male
2023,wikidataId/Q26525,7237,dcid:Count_Person_50To59Years_Male
2024,wikidataId/Q26525,7369,dcid:Count_Person_50To59Years_Male
2025,wikidataId/Q26525,7523,dcid:Count_Person_50To59Years_Male
1986,wikidataId/Q26525,3617,dcid:Count_Person_60To69Years_Male
1987,wikidataId/Q26525,3650,dcid:Count_Person_60To69Years_Male
1988,wikidataId/Q26525,3610,dcid:Count_Person_60To69Years_Male
1989,wikidataId/Q26525,3589,dcid:Count_Person_60To69Years_Male
1990,wikidataId/Q26525,3551,dcid:Count_Person_60To69Years_Male
1991,wikidataId/Q26525,3434,dcid:Count_Person_60To69Years_Male
1992,wikidataId/Q26525,3379,dcid:Count_Person_60To69Years_Male
1993,wikidataId/Q26525,3266,dcid:Count_Person_60To69Years_Male
1994,wikidataId/Q26525,3177,dcid:Count_Person_60To69Years_Male
1995,wikidataId/Q26525,3118,dcid:Count_Person_60To69Years_Male
1996,wikidataId/Q26525,3058,dcid:Count_Person_60To69Years_Male
1997,wikidataId/Q26525,3021,dcid:Count_Person_60To69Years_Male
1998,wikidataId/Q26525,3062,dcid:Count_Person_60To69Years_Male
1999,wikidataId/Q26525,3097,dcid:Count_Person_60To69Years_Male
2000,wikidataId/Q26525,3147,dcid:Count_Person_60To69Years_Male
2001,wikidataId/Q26525,3186,dcid:Count_Person_60To69Years_Male
2002,wikidataId/Q26525,3200,dcid:Count_Person_60To69Years_Male
2003,wikidataId/Q26525,3322,dcid:Count_Person_60To69Years_Male
2004,wikidataId/Q26525,3441,dcid:Count_Person_60To69Years_Male
2005,wikidataId/Q26525,3680,dcid:Count_Person_60To69Years_Male
2006,wikidataId/Q26525,3937,dcid:Count_Person_60To69Years_Male
2007,wikidataId/Q26525,4253,dcid:Count_Person_60To69Years_Male
2008,wikidataId/Q26525,4477,dcid:Count_Person_60To69Years_Male
2009,wikidataId/Q26525,4647,dcid:Count_Person_60To69Years_Male
2010,wikidataId/Q26525,4788,dcid:Count_Person_60To69Years_Male
2011,wikidataId/Q26525,4976,dcid:Count_Person_60To69Years_Male
2012,wikidataId/Q26525,5074,dcid:Count_Person_60To69Years_Male
2013,wikidataId/Q26525,5128,dcid:Count_Person_60To69Years_Male
2014,wikidataId/Q26525,5204,dcid:Count_Person_60To69Years_Male
2015,wikidataId/Q26525,5157,dcid:Count_Person_60To69Years_Male
2016,wikidataId/Q26525,5170,dcid:Count_Person_60To69Years_Male
2017,wikidataId/Q26525,5088,dcid:Count_Person_60To69Years_Male
2018,wikidataId/Q26525,4986,dcid:Count_Person_60To69Years_Male
2019,wikidataId/Q26525,4988,dcid:Count_Person_60To69Years_Male
2020,wikidataId/Q26525,5048,dcid:Count_Person_60To69Years_Male
2021,wikidataId/Q26525,5105,dcid:Count_Person_60To69Years_Male
2022,wikidataId/Q26525,5196,dcid:Count_Person_60To69Years_Male
2023,wikidataId/Q26525,5316,dcid:Count_Person_60To69Years_Male
2024,wikidataId/Q26525,5401,dcid:Count_Person_60To69Years_Male
2025,wikidataId/Q26525,5542,dcid:Count_Person_60To69Years_Male
1986,wikidataId/Q26525,2398,dcid:Count_Person_70To79Years_Male
1987,wikidataId/Q26525,2398,dcid:Count_Person_70To79Years_Male
1988,wikidataId/Q26525,2404,dcid:Count_Person_70To79Years_Male
1989,wikidataId/Q26525,2376,dcid:Count_Person_70To79Years_Male
1990,wikidataId/Q26525,2394,dcid:Count_Person_70To79Years_Male
1991,wikidataId/Q26525,2439,dcid:Count_Person_70To79Years_Male
1992,wikidataId/Q26525,2417,dcid:Count_Person_70To79Years_Male
1993,wikidataId/Q26525,2450,dcid:Count_Person_70To79Years_Male
1994,wikidataId/Q26525,2490,dcid:Count_Person_70To79Years_Male
1995,wikidataId/Q26525,2511,dcid:Count_Person_70To79Years_Male
1996,wikidataId/Q26525,2509,dcid:Count_Person_70To79Years_Male
1997,wikidataId/Q26525,2550,dcid:Count_Person_70To79Years_Male
1998,wikidataId/Q26525,2521,dcid:Count_Person_70To79Years_Male
1999,wikidataId/Q26525,2558,dcid:Count_Person_70To79Years_Male
2000,wikidataId/Q26525,2503,dcid:Count_Person_70To79Years_Male
2001,wikidataId/Q26525,2454,dcid:Count_Person_70To79Years_Male
2002,wikidataId/Q26525,2449,dcid:Count_Person_70To79Years_Male
2003,wikidataId/Q26525,2371,dcid:Count_Person_70To79Years_Male
2004,wikidataId/Q26525,2357,dcid:Count_Person_70To79Years_Male
2005,wikidataId/Q26525,2345,dcid:Count_Person_70To79Years_Male
2006,wikidataId/Q26525,2319,dcid:Count_Person_70To79Years_Male
2007,wikidataId/Q26525,2311,dcid:Count_Person_70To79Years_Male
2008,wikidataId/Q26525,2372,dcid:Count_Person_70To79Years_Male
2009,wikidataId/Q26525,2416,dcid:Count_Person_70To79Years_Male
2010,wikidataId/Q26525,2456,dcid:Count_Person_70To79Years_Male
2011,wikidataId/Q26525,2503,dcid:Count_Person_70To79Years_Male
2012,wikidataId/Q26525,2531,dcid:Count_Person_70To79Years_Male
2013,wikidataId/Q26525,2679,dcid:Count_Person_70To79Years_Male
2014,wikidataId/Q26525,2823,dcid:Count_Person_70To79Years_Male
2015,wikidataId/Q26525,3025,dcid:Count_Person_70To79Years_Male
2016,wikidataId/Q26525,3256,dcid:Count_Person_70To79Years_Male
2017,wikidataId/Q26525,3494,dcid:Count_Person_70To79Years_Male
2018,wikidataId/Q26525,3693,dcid:Count_Person_70To79Years_Male
2019,wikidataId/Q26525,3846,dcid:Count_Person_70To79Years_Male
2020,wikidataId/Q26525,3922,dcid:Count_Person_70To79Years_Male
2021,wikidataId/Q26525,4039,dcid:Count_Person_70To79Years_Male
2022,wikidataId/Q26525,4067,dcid:Count_Person_70To79Years_Male
2023,wikidataId/Q26525,4112,dcid:Count_Person_70To79Years_Male
2024,wikidataId/Q26525,4177,dcid:Count_Person_70To79Years_Male
2025,wikidataId/Q26525,4191,dcid:Count_Person_70To79Years_Male
1986,wikidataId/Q26525,649,dcid:Count_Person_80To89Years_Male
1987,wikidataId/Q26525,670,dcid:Count_Person_80To89Years_Male
1988,wikidataId/Q26525,716,dcid:Count_Person_80To89Years_Male
1989,wikidataId/Q26525,758,dcid:Count_Person_80To89Years_Male
1990,wikidataId/Q26525,775,dcid:Count_Person_80To89Years_Male
1991,wikidataId/Q26525,800,dcid:Count_Person_80To89Years_Male
1992,wikidataId/Q26525,843,dcid:Count_Person_80To89Years_Male
1993,wikidataId/Q26525,842,dcid:Count_Person_80To89Years_Male
1994,wikidataId/Q26525,845,dcid:Count_Person_80To89Years_Male
1995,wikidataId/Q26525,874,dcid:Count_Person_80To89Years_Male
1996,wikidataId/Q26525,874,dcid:Count_Person_80To89Years_Male
1997,wikidataId/Q26525,880,dcid:Count_Person_80To89Years_Male
1998,wikidataId/Q26525,897,dcid:Count_Person_80To89Years_Male
1999,wikidataId/Q26525,894,dcid:Count_Person_80To89Years_Male
2000,wikidataId/Q26525,928,dcid:Count_Person_80To89Years_Male
2001,wikidataId/Q26525,954,dcid:Count_Person_80To89Years_Male
2002,wikidataId/Q26525,964,dcid:Count_Person_80To89Years_Male
2003,wikidataId/Q26525,1008,dcid:Count_Person_80To89Years_Male
2004,wikidataId/Q26525,1056,dcid:Count_Person_80To89Years_Male
2005,wikidataId/Q26525,1084,dcid:Count_Person_80To89Years_Male
2006,wikidataId/Q26525,1102,dcid:Count_Person_80To89Years_Male
2007,wikidataId/Q26525,1122,dcid:Count_Person_80To89Years_Male
2008,wikidataId/Q26525,1167,dcid:Count_Person_80To89Years_Male
2009,wikidataId/Q26525,1199,dcid:Count_Person_80To89Years_Male
2010,wikidataId/Q26525,1229,dcid:Count_Person_80To89Years_Male
2011,wikidataId/Q26525,1220,dcid:Count_Person_80To89Years_Male
2012,wikidataId/Q26525,1252,dcid:Count_Person_80To89Years_Male
2013,wikidataId/Q26525,1224,dcid:Count_Person_80To89Years_Male
2014,wikidataId/Q26525,1231,dcid:Count_Person_80To89Years_Male
2015,wikidataId/Q26525,1235,dcid:Count_Person_80To89Years_Male
2016,wikidataId/Q26525,1264,dcid:Count_Person_80To89Years_Male
2017,wikidataId/Q26525,1276,dcid:Count_Person_80To89Years_Male
2018,wikidataId/Q26525,1308,dcid:Count_Person_80To89Years_Male
2019,wikidataId/Q26525,1395,dcid:Count_Person_80To89Years_Male
2020,wikidataId/Q26525,1449,dcid:Count_Person_80To89Years_Male
2021,wikidataId/Q26525,1467,dcid:Count_Person_80To89Years_Male
2022,wikidataId/Q26525,1498,dcid:Count_Person_80To89Years_Male
2023,wikidataId/Q26525,1615,dcid:Count_Person_80To89Years_Male
2024,wikidataId/Q26525,1709,dcid:Count_Person_80To89Years_Male
2025,wikidataId/Q26525,1863,dcid:Count_Person_80To89Years_Male
1986,wikidataId/Q26525,72,dcid:Count_Person_90To99Years_Male
1987,wikidataId/Q26525,75,dcid:Count_Person_90To99Years_Male
1988,wikidataId/Q26525,68,dcid:Count_Person_90To99Years_Male
1989,wikidataId/Q26525,73,dcid:Count_Person_90To99Years_Male
1990,wikidataId/Q26525,70,dcid:Count_Person_90To99Years_Male
1991,wikidataId/Q26525,72,dcid:Count_Person_90To99Years_Male
1992,wikidataId/Q26525,73,dcid:Count_Person_90To99Years_Male
1993,wikidataId/Q26525,61,dcid:Count_Person_90To99Years_Male
1994,wikidataId/Q26525,69,dcid:Count_Person_90To99Years_Male
1995,wikidataId/Q26525,69,dcid:Count_Person_90To99Years_Male
1996,wikidataId/Q26525,73,dcid:Count_Person_90To99Years_Male
1997,wikidataId/Q26525,77,dcid:Count_Person_90To99Years_Male
1998,wikidataId/Q26525,79,dcid:Count_Person_90To99Years_Male
1999,wikidataId/Q26525,83,dcid:Count_Person_90To99Years_Male
2000,wikidataId/Q26525,88,dcid:Count_Person_90To99Years_Male
2001,wikidataId/Q26525,89,dcid:Count_Person_90To99Years_Male
2002,wikidataId/Q26525,78,dcid:Count_Person_90To99Years_Male
2003,wikidataId/Q26525,81,dcid:Count_Person_90To99Years_Male
2004,wikidataId/Q26525,91,dcid:Count_Person_90To99Years_Male
2005,wikidataId/Q26525,98,dcid:Count_Person_90To99Years_Male
2006,wikidataId/Q26525,108,dcid:Count_Person_90To99Years_Male
2007,wikidataId/Q26525,130,dcid:Count_Person_90To99Years_Male
2008,wikidataId/Q26525,122,dcid:Count_Person_90To99Years_Male
2009,wikidataId/Q26525,129,dcid:Count_Person_90To99Years_Male
2010,wikidataId/Q26525,137,dcid:Count_Person_90To99Years_Male
2011,wikidataId/Q26525,149,dcid:Count_Person_90To99Years_Male
2012,wikidataId/Q26525,163,dcid:Count_Person_90To99Years_Male
2013,wikidataId/Q26525,175,dcid:Count_Person_90To99Years_Male
